ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0048863	stem cell differentiation	28/972	248/18903	8.11262724176241e-05	0.00240734701707409	0.00209125502232098	SOX6/EOMES/HMGA2/REST/RUNX2/TP63/SOX10/SRF/STAT3/SOX18/FOXO4/MTF2/FOXC1/GATAD2B/RBPJ/HOXA7/HESX1/BATF/HIF1A/HOXB4/ESR1/TBX1/MEF2C/TP53/ZNF281/HES1/SP7/MBD3	28
BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	17/972	116/18903	8.93478777685248e-05	0.00263182057603463	0.00228625451937107	KLF4/KLF5/RARB/TP63/BHLHA15/SOX4/RARA/PRDM1/RARG/HOXA5/HIF1A/CLOCK/GATA2/EMX1/NKX6-2/HES1/CEBPB	17
BP	GO:2000756	regulation of peptidyl-lysine acetylation	13/972	74/18903	9.14953423954722e-05	0.00267540395354935	0.00232411526668791	FOXP3/NFYA/GATA3/SPI1/GLYR1/CTCF/SOX4/NFYB/ARID5A/ZNF451/THAP7/NFYC/GATA2	13
BP	GO:0050678	regulation of epithelial cell proliferation	40/972	414/18903	9.91165404921308e-05	0.00287725261747446	0.0024994605863233	SMAD3/VDR/KLF9/NKX2-3/GATA3/ATF2/AR/KDM5B/RUNX2/TP63/XBP1/IRF6/NR4A1/BCL11B/PPARG/TCF7L2/STAT3/NR4A3/RBPJ/EGR3/NR1D1/HOXA5/HIF1A/DEAF1/GLI1/NME2/STAT1/TBX1/MYC/ZNF304/GATA2/JUN/ZNF580/MEF2C/SP1/HES1/ZNF703/HLX/ZEB1/STAT5A	40
BP	GO:0021602	cranial nerve morphogenesis	8/972	30/18903	0.000100898677663587	0.0028871435908595	0.00250805284478059	HOXB3/MAFB/HOXA3/HOXB2/EGR2/GLI3/TBX1/HOXA1	8
BP	GO:0072539	T-helper 17 cell differentiation	8/972	30/18903	0.000100898677663587	0.0028871435908595	0.00250805284478059	TBX21/IRF4/RORC/FOXP3/STAT3/BATF/RORA/ZBTB7B	8
BP	GO:0035065	regulation of histone acetylation	12/972	65/18903	0.000103022057740325	0.00292699548445208	0.00254267206337824	FOXP3/NFYA/GATA3/SPI1/GLYR1/CTCF/NFYB/ARID5A/ZNF451/THAP7/NFYC/GATA2	12
BP	GO:0051568	histone H3-K4 methylation	13/972	75/18903	0.000105544108610659	0.00297753309221338	0.00258657392933164	NFYA/GATA3/TET2/RLF/TET3/NFYB/CXXC1/GFI1/PHF20/NFYC/ZNF335/MYB/ASH1L	13
BP	GO:0031065	positive regulation of histone deacetylation	7/972	23/18903	0.000110301485399273	0.00306463573810856	0.00266223973255562	AKAP8L/AKAP8/JDP2/BCL6/SREBF1/ZBTB7B/TP53	7
BP	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	11/972	56/18903	0.000111092540736086	0.00306463573810856	0.00266223973255562	TBX21/IRF4/FOXP3/GATA3/RARA/BATF/BCL6/RUNX1/ZBTB7B/MYB/HLX	11
BP	GO:0061647	histone H3-K9 modification	10/972	47/18903	0.00011227741785971	0.00306463573810856	0.00266223973255562	PRDM5/GATA3/ZNF274/MECP2/SETDB1/SETDB2/ZNF451/ZNF304/PAX5/MYB	10
BP	GO:0001889	liver development	19/972	141/18903	0.000112456678357953	0.00306463573810856	0.00266223973255562	SMAD3/ATF2/XBP1/CEBPG/RARA/RELA/GLI3/E2F8/HNF1A/GLI1/ELK1/E2F7/MESP1/CEBPA/JUN/HES1/CEBPB/HLX/SP3	19
BP	GO:0045667	regulation of osteoblast differentiation	19/972	141/18903	0.000112456678357953	0.00306463573810856	0.00266223973255562	LTF/SMAD3/CEBPD/ZHX3/REST/RUNX2/TP63/HOXA2/PPARG/GLI3/SMAD1/GLI1/JUND/ATF4/SMAD5/CEBPA/MEF2C/CEBPB/SKI	19
BP	GO:1902106	negative regulation of leukocyte differentiation	16/972	108/18903	0.000125198895629967	0.00338882956684898	0.0029438659242722	TBX21/LTF/FOXP3/MAFB/RARA/ZBTB46/GLI3/IRF1/HOXA7/BCL6/RUNX1/ZBTB7B/MYC/ZNF675/GATA2/HLX	16
BP	GO:0032350	regulation of hormone metabolic process	9/972	39/18903	0.000126933160337959	0.00338996160209242	0.00294484931984064	PRMT3/GATA3/REST/NR3C1/TCF7L2/EGR1/PAX8/HIF1A/GFI1	9
BP	GO:0045616	regulation of keratinocyte differentiation	9/972	39/18903	0.000126933160337959	0.00338996160209242	0.00294484931984064	ZBED2/VDR/GRHL1/TP63/FOXC1/HOXA7/NCOA3/ETV4/NME2	9
BP	GO:0048384	retinoic acid receptor signaling pathway	8/972	31/18903	0.000129907636303017	0.00344642378165488	0.00299389784327483	RARB/KLF2/RXRB/PPARG/RARA/RARG/TBX1/NR2C1	8
BP	GO:0001708	cell fate specification	16/972	109/18903	0.000139860221840482	0.00368605295192744	0.0032020629737163	TBX21/EOMES/AR/MGA/GLI3/SOX18/GATAD2B/RBPJ/TBX6/ISL2/ETV2/TBX1/POU5F1/MESP1/TEAD4/MBD3	16
BP	GO:0006346	DNA methylation-dependent heterochromatin formation	7/972	24/18903	0.00014884409920248	0.00385555928551901	0.0033493126094873	L3MBTL3/SETDB1/MBD2/SETDB2/TET1/ZNF304/MBD3	7
BP	GO:0060706	cell differentiation involved in embryonic placenta development	7/972	24/18903	0.00014884409920248	0.00385555928551901	0.0033493126094873	EOMES/SOX15/PRDM1/SNAI1/E2F8/GCM1/E2F7	7
BP	GO:0061008	hepaticobiliary system development	19/972	144/18903	0.000149179153583486	0.00385555928551901	0.0033493126094873	SMAD3/ATF2/XBP1/CEBPG/RARA/RELA/GLI3/E2F8/HNF1A/GLI1/ELK1/E2F7/MESP1/CEBPA/JUN/HES1/CEBPB/HLX/SP3	19
BP	GO:0140718	facultative heterochromatin formation	8/972	32/18903	0.000165463542254432	0.00424901891199523	0.00369110978875272	L3MBTL3/SETDB1/MBD2/BAZ2A/SETDB2/TET1/ZNF304/MBD3	8
BP	GO:0043543	protein acylation	29/972	272/18903	0.000167969778421628	0.00426212748987502	0.00370249717043561	LEF1/EOMES/IRF4/FOXP3/NFYA/GATA3/GTF2B/ATF2/PCGF2/SPI1/NCOA1/MECP2/GLYR1/CTCF/FOXO1/ZZZ3/SOX4/NFYB/SRCAP/ARID5A/ZNF451/NCOA3/CLOCK/PHF20/THAP7/NFYC/GATA2/MBD3/DR1	29
BP	GO:0002761	regulation of myeloid leukocyte differentiation	17/972	122/18903	0.000168101883025525	0.00426212748987502	0.00370249717043561	LEF1/LTF/MAFB/FOS/RARA/ZBTB46/CREB1/IRF7/HOXA7/HSF1/RUNX1/MYC/TFE3/ZNF675/GATA2/CEBPB/MITF	17
BP	GO:0002285	lymphocyte activation involved in immune response	24/972	207/18903	0.00017019047683769	0.00428794371202381	0.00372492364399472	TBX21/LEF1/EOMES/POU2AF1/IRF4/RORC/FOXP3/NKX2-3/GATA3/SPI1/XBP1/RELB/ZNF683/RARA/IRF8/STAT3/BATF/RORA/BCL6/ZBTB7B/MYB/TP53/STAT6/HLX	24
BP	GO:0002066	columnar/cuboidal epithelial cell development	10/972	50/18903	0.0001936577928842	0.00484870698933815	0.00421205699523134	KLF5/RARB/BHLHA15/RARA/PRDM1/RARG/HOXA5/HIF1A/CLOCK/GATA2	10
BP	GO:0071383	cellular response to steroid hormone stimulus	24/972	209/18903	0.00019715732299764	0.00490566606166797	0.00426153716789929	KLF9/ZNF366/AR/REST/SMYD3/TP63/ESR2/RXRB/NR3C1/SOX10/NR2E3/TRERF1/NR4A3/TMF1/NR1D1/CLOCK/NR3C2/ESR1/FOXO3/SAFB2/NR2C1/HEYL/TFAP4/SAFB	24
BP	GO:1904177	regulation of adipose tissue development	5/972	12/18903	0.000208059357061538	0.0051279307860836	0.00445461785710707	KLF7/SPI1/NCOA1/PPARG/NCOA2	5
BP	GO:0060795	cell fate commitment involved in formation of primary germ layer	8/972	33/18903	0.000208650204226567	0.0051279307860836	0.00445461785710707	KLF4/EOMES/SMAD1/TBX6/ETV2/POU5F1/MESP1/ETS2	8
BP	GO:0043401	steroid hormone mediated signaling pathway	18/972	136/18903	0.000212103913201072	0.00518102607489935	0.00450074157280323	ZNF366/AR/TP63/ESR2/RXRB/NR3C1/NR2E3/TRERF1/NR4A3/TMF1/NR1D1/CLOCK/NR3C2/ESR1/SAFB2/NR2C1/HEYL/SAFB	18
BP	GO:0030850	prostate gland development	10/972	51/18903	0.000229926700946189	0.00554871303608694	0.00482015011622131	PLAG1/AR/TP63/RARA/GLI3/RARG/HOXA9/GLI1/ESR1/HOXA10	10
BP	GO:0045058	T cell selection	10/972	51/18903	0.000229926700946189	0.00554871303608694	0.00482015011622131	TBX21/IRF4/FOXP3/GATA3/BCL11B/SRF/STAT3/GLI3/BATF/STAT6	10
BP	GO:0031060	regulation of histone methylation	13/972	81/18903	0.000235403216789302	0.00564685800274217	0.0049054083498609	GATA3/ZNF274/MECP2/CTCF/MTF2/TET1/GFI1/PHF20/ZNF304/PAX5/ZNF335/PHF1/MYB	13
BP	GO:0090311	regulation of protein deacetylation	11/972	61/18903	0.000246674074021553	0.00588200202696631	0.0051096772475893	FOXP3/ZZZ3/AKAP8L/AKAP8/JDP2/BCL6/SREBF1/ZBTB7B/TP53/SKI/DR1	11
BP	GO:0046639	negative regulation of alpha-beta T cell differentiation	7/972	26/18903	0.000258489909619797	0.00612728152625388	0.00532275080163842	TBX21/FOXP3/GLI3/BCL6/RUNX1/ZBTB7B/HLX	7
BP	GO:0046634	regulation of alpha-beta T cell activation	16/972	115/18903	0.00026336879097014	0.00620620809780224	0.00539131407397699	TBX21/IRF4/FOXP3/GATA3/ZNF683/RARA/PRDM1/GLI3/IRF1/BATF/BCL6/RUNX1/ZBTB7B/ZBTB16/MYB/HLX	16
BP	GO:0045814	negative regulation of gene expression, epigenetic	14/972	93/18903	0.000274477871183502	0.00643016580094215	0.0055858654486467	HMGA2/DOT1L/L3MBTL3/SPI1/MECP2/SETDB1/MBD2/CTCF/ZNF445/BAZ2A/SETDB2/TET1/ZNF304/MBD3	14
BP	GO:0045618	positive regulation of keratinocyte differentiation	6/972	19/18903	0.00027696156924037	0.00645062817661001	0.0056036410520726	ZBED2/VDR/FOXC1/NCOA3/ETV4/NME2	6
BP	GO:0045600	positive regulation of fat cell differentiation	12/972	72/18903	0.000282369462562221	0.0065385668614119	0.00568003311974873	KLF5/SOX13/XBP1/PPARG/CREB1/CREBL2/ZBTB7B/TFE3/CEBPA/ZBTB16/ZNF385A/CEBPB	12
BP	GO:0031507	heterochromatin formation	13/972	83/18903	0.00030171285937092	0.00693684059474668	0.00602601229898114	HMGA2/DOT1L/L3MBTL3/MECP2/SETDB1/MBD2/CTCF/ZNF445/BAZ2A/SETDB2/TET1/ZNF304/MBD3	13
BP	GO:0044728	DNA methylation or demethylation	15/972	105/18903	0.000303032227678649	0.00693684059474668	0.00602601229898114	EOMES/GATA3/SPI1/MECP2/TET2/MBD2/CTCF/RLF/TET3/FOS/BAZ2A/TET1/MYC/WT1/MBD3	15
BP	GO:0002067	glandular epithelial cell differentiation	12/972	73/18903	0.000322358258809849	0.00724676518594603	0.00629524284750179	KLF4/RARB/TP63/BHLHA15/RARA/RARG/HOXA5/HIF1A/CLOCK/GATA2/NKX6-2/HES1	12
BP	GO:0061035	regulation of cartilage development	12/972	73/18903	0.000322358258809849	0.00724676518594603	0.00629524284750179	SOX6/SMAD3/TRPS1/MAF/RARB/RUNX2/ZNF219/RARA/GLI3/SMAD1/RARG/ZBTB16	12
BP	GO:0051567	histone H3-K9 methylation	8/972	35/18903	0.000322816146420865	0.00724676518594603	0.00629524284750179	PRDM5/ZNF274/MECP2/SETDB1/SETDB2/ZNF304/PAX5/MYB	8
BP	GO:0060707	trophoblast giant cell differentiation	5/972	13/18903	0.000323807031523799	0.00724676518594603	0.00629524284750179	SOX15/PRDM1/SNAI1/E2F8/E2F7	5
BP	GO:2000647	negative regulation of stem cell proliferation	7/972	27/18903	0.000333591077790391	0.0074242547646017	0.00644942750394756	RARB/IRF6/GLI3/RARG/RBPJ/CEBPA/TP53	7
BP	GO:0072538	T-helper 17 type immune response	9/972	44/18903	0.000337065107541531	0.0074601260818308	0.00648058880798082	TBX21/IRF4/RORC/FOXP3/STAT3/ARID5A/BATF/RORA/ZBTB7B	9
BP	GO:0001707	mesoderm formation	12/972	74/18903	0.000367041403922308	0.0080789443083119	0.00701815431675622	LEF1/KLF4/EOMES/SMAD3/HMGA2/SRF/SNAI1/SMAD1/FOXC1/TBX6/ETV2/MESP1	12
BP	GO:1901654	response to ketone	23/972	205/18903	0.000371752937050392	0.00813793587881897	0.0070694001144009	FOXP3/KLF9/AR/SMYD3/KLF2/NR3C1/SOX10/FOS/NCOA2/FOSB/AKAP8/AHR/CREB1/TRERF1/FOSL1/HOXA9/HSF1/FOXO3/SREBF1/ELK1/HOXA10/NR1H3/TFAP4	23
BP	GO:0032330	regulation of chondrocyte differentiation	10/972	54/18903	0.000374505600174117	0.0081536382298778	0.00708304069894527	SOX6/SMAD3/TRPS1/MAF/RARB/RUNX2/ZNF219/GLI3/RARG/ZBTB16	10
BP	GO:0032332	positive regulation of chondrocyte differentiation	6/972	20/18903	0.000378539287230437	0.00819691018727099	0.00712063091655093	SOX6/SMAD3/RUNX2/ZNF219/GLI3/ZBTB16	6
BP	GO:0035265	organ growth	21/972	180/18903	0.000389295409084732	0.00838450219781418	0.00728359152481112	BNC2/PLAG1/ATF2/AR/RARB/ZFPM2/ARID2/RARA/SMAD1/FOXC1/RARG/RBPJ/GLI1/ESR1/RUNX1/MESP1/MEF2C/SKI/HLX/TP73/WT1	21
BP	GO:0045669	positive regulation of osteoblast differentiation	12/972	75/18903	0.000416850412553101	0.00892996124431937	0.00775743013735182	LTF/CEBPD/ZHX3/RUNX2/TP63/GLI3/SMAD1/JUND/SMAD5/CEBPA/MEF2C/CEBPB	12
BP	GO:0048332	mesoderm morphogenesis	12/972	76/18903	0.000472244184848783	0.0100628202367246	0.00874154129400939	LEF1/KLF4/EOMES/SMAD3/HMGA2/SRF/SNAI1/SMAD1/FOXC1/TBX6/ETV2/MESP1	12
BP	GO:0043922	negative regulation by host of viral transcription	5/972	14/18903	0.000482439420218773	0.0101718543020863	0.00883625885453332	HMGA2/REST/JUN/TFAP4/ZNF639	5
BP	GO:0060019	radial glial cell differentiation	5/972	14/18903	0.000482439420218773	0.0101718543020863	0.00883625885453332	LEF1/STAT3/GLI3/EMX1/HES1	5
BP	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	6/972	21/18903	0.000507047679133422	0.0106347277623481	0.00923835561981313	TBX21/IRF4/FOXP3/STAT3/BATF/STAT6	6
BP	GO:0001773	myeloid dendritic cell activation	7/972	29/18903	0.000535861709001939	0.0110652680735143	0.009612364676942	IRF4/BATF2/SPI1/RELB/BATF3/RBPJ/BATF	7
BP	GO:0044030	regulation of DNA methylation	7/972	29/18903	0.000535861709001939	0.0110652680735143	0.009612364676942	SPI1/MECP2/MBD2/RLF/MYC/WT1/MBD3	7
BP	GO:0090312	positive regulation of protein deacetylation	7/972	29/18903	0.000535861709001939	0.0110652680735143	0.009612364676942	AKAP8L/AKAP8/JDP2/BCL6/SREBF1/ZBTB7B/TP53	7
BP	GO:1901983	regulation of protein acetylation	13/972	88/18903	0.000540512728379731	0.0111040717430215	0.00964607330646904	FOXP3/NFYA/GATA3/SPI1/GLYR1/CTCF/SOX4/NFYB/ARID5A/ZNF451/THAP7/NFYC/GATA2	13
BP	GO:0060541	respiratory system development	23/972	211/18903	0.00056006393902707	0.0114470211211349	0.00994399238680716	LEF1/MSC/KLF2/ZFPM2/RARA/SRF/GLI3/CREB1/RARG/THRB/RBPJ/HESX1/HOXA5/GLI1/SREBF1/ELK1/CEBPA/EPAS1/HES1/SKI/TP73/WT1/SP3	23
BP	GO:0042092	type 2 immune response	8/972	38/18903	0.000585006976037511	0.0118360502323549	0.0102819407909623	TBX21/GATA3/RARA/BATF/BCL6B/BCL6/STAT6/HLX	8
BP	GO:0043368	positive T cell selection	8/972	38/18903	0.000585006976037511	0.0118360502323549	0.0102819407909623	TBX21/IRF4/FOXP3/BCL11B/SRF/STAT3/BATF/STAT6	8
BP	GO:0002064	epithelial cell development	23/972	213/18903	0.000639087064163306	0.0128652400956694	0.011175994890896	GATA1/FOXP3/KLF5/AR/RARB/TP63/BCL11B/BHLHA15/FOSL2/RARA/PRDM1/SOX18/RARG/HOXA5/VEZF1/HIF1A/CLOCK/ESR1/ATF4/TFCP2L1/CEBPA/GATA2/EPAS1	23
BP	GO:0048483	autonomic nervous system development	9/972	48/18903	0.00066320000925293	0.0131224338168821	0.0113994182932476	GATA3/HOXB2/TP63/EGR2/SOX10/SOX4/TBX1/HES1/HLX	9
BP	GO:0048538	thymus development	9/972	48/18903	0.00066320000925293	0.0131224338168821	0.0113994182932476	GATA3/MAFB/HOXA3/BCL11B/ZBTB1/SRF/RAG1/TBX1/HES1	9
BP	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	6/972	22/18903	0.000667085954130812	0.0131224338168821	0.0113994182932476	TBX21/FOXP3/BCL6/RUNX1/ZBTB7B/HLX	6
BP	GO:0060065	uterus development	6/972	22/18903	0.000667085954130812	0.0131224338168821	0.0113994182932476	GATA3/KDM5B/HOXA9/ESR1/HOXA10/ASH1L	6
BP	GO:0002360	T cell lineage commitment	7/972	30/18903	0.00066824176201796	0.0131224338168821	0.0113994182932476	TBX21/IRF4/FOXP3/STAT3/BATF/TP53/STAT6	7
BP	GO:0006305	DNA alkylation	12/972	79/18903	0.000676948558709612	0.0131643491562656	0.0114358300209197	EOMES/SPI1/MECP2/MBD2/CTCF/RLF/TET3/FOS/BAZ2A/MYC/WT1/MBD3	12
BP	GO:0006306	DNA methylation	12/972	79/18903	0.000676948558709612	0.0131643491562656	0.0114358300209197	EOMES/SPI1/MECP2/MBD2/CTCF/RLF/TET3/FOS/BAZ2A/MYC/WT1/MBD3	12
BP	GO:0033599	regulation of mammary gland epithelial cell proliferation	5/972	15/18903	0.000693155368033259	0.0133499057901021	0.0115970225036334	GATA3/KDM5B/HOXA5/DEAF1/ZNF703	5
BP	GO:0045064	T-helper 2 cell differentiation	5/972	15/18903	0.000693155368033259	0.0133499057901021	0.0115970225036334	GATA3/RARA/BATF/BCL6/HLX	5
BP	GO:0032570	response to progesterone	8/972	39/18903	0.000703219573637397	0.0134789359425426	0.0117091106041059	SOX10/FOS/NCOA2/FOSB/TRERF1/FOSL1/SREBF1/NR1H3	8
BP	GO:0001823	mesonephros development	14/972	102/18903	0.00071742111099229	0.0136856617649291	0.0118886926964437	SMAD3/GATA3/RARB/FOXD1/RARA/GLI3/SMAD1/FOXC1/PAX8/MYC/SMAD5/ZBTB16/HES1/WT1	14
BP	GO:0030858	positive regulation of epithelial cell differentiation	11/972	69/18903	0.000739962369704202	0.0140487642323935	0.0122041187041262	ZBED2/VDR/FOXC1/VEZF1/PAX8/NCOA3/ETV4/NME2/ETV2/MESP1/TP73	11
BP	GO:0030183	B cell differentiation	18/972	152/18903	0.000827228599759085	0.0156314989180891	0.0135790355054793	POU2AF1/NKX2-3/TCF3/IKZF3/KLF6/SPI1/XBP1/CEBPG/IRF8/ZBTB1/RBPJ/STAT5B/RAG1/BCL6/PAX5/TP53/LYL1/SP3	18
BP	GO:0009791	post-embryonic development	13/972	92/18903	0.000832058350931885	0.0156489472010945	0.0135941927757885	ZFY/KLF4/NKX2-3/PLAGL2/GATA3/KDM5B/MECP2/BCL11B/ATF5/PRDM1/NR4A2/EMX1/ASH1L	13
BP	GO:1901532	regulation of hematopoietic progenitor cell differentiation	8/972	40/18903	0.000839928739218131	0.0157231520061114	0.013658654263921	SPI1/RARA/ZBTB1/MIXL1/FOXC1/GATA2/MYB/HES1	8
BP	GO:0090596	sensory organ morphogenesis	27/972	272/18903	0.000847849911990189	0.0157838038369157	0.0137113423246297	NRL/GATA3/MAFB/RARB/FOXI1/HOXA2/TOPORS/PRDM1/STAT3/GLI3/NR2E3/MEIS1/TSHZ1/RARG/THRB/HESX1/PAX8/HIF1A/ATF4/ZHX2/TBX1/KDM2B/GATA2/HOXA1/SKI/ZEB1/SP3	27
BP	GO:0014855	striated muscle cell proliferation	12/972	81/18903	0.000851048833942532	0.0157838038369157	0.0137113423246297	ZFPM2/ARID2/FOS/SMAD1/FOXC1/RBPJ/GLI1/RUNX1/MEF2C/SIX5/SKI/TP73	12
BP	GO:0002363	alpha-beta T cell lineage commitment	6/972	23/18903	0.00086359811956547	0.0158696058118315	0.013785878238935	TBX21/IRF4/FOXP3/STAT3/BATF/STAT6	6
BP	GO:0080182	histone H3-K4 trimethylation	6/972	23/18903	0.00086359811956547	0.0158696058118315	0.013785878238935	NFYA/TET2/TET3/NFYB/NFYC/ZNF335	6
BP	GO:0006304	DNA modification	16/972	128/18903	0.00088104501127534	0.0161162845441507	0.0140001673024575	EOMES/GATA3/SPI1/MECP2/TET2/MBD2/CTCF/RLF/TET3/FOS/BAZ2A/TET1/MYC/MBD4/WT1/MBD3	16
BP	GO:0030902	hindbrain development	18/972	153/18903	0.000893555832945492	0.0162708393944529	0.0141344286302287	LEF1/ZNF365/HOXB3/MAFB/ATF2/HOXB2/MECP2/EGR2/ATF5/HOXA2/SMAD1/FOXC1/GLI1/RORA/KDM2B/GATA2/TP53/HES1	18
BP	GO:0001649	osteoblast differentiation	25/972	246/18903	0.000928066368085309	0.0168227776947952	0.0146138957508456	LEF1/LTF/SMAD3/CEBPD/ZHX3/REST/RUNX2/TP63/HOXA2/PPARG/MEF2D/SNAI1/GLI3/SMAD1/NR1I3/SATB2/GLI1/JUND/ATF4/SMAD5/CEBPA/MEF2C/CEBPB/SKI/SP7	25
BP	GO:1901655	cellular response to ketone	14/972	105/18903	0.000960216322371415	0.0173271467901797	0.0150520396479843	KLF9/AR/SMYD3/KLF2/NR3C1/SOX10/FOS/AKAP8/AHR/CREB1/TRERF1/FOXO3/ELK1/TFAP4	14
BP	GO:0061036	positive regulation of cartilage development	7/972	32/18903	0.00100999773715199	0.0181437261660578	0.0157613996649728	SOX6/SMAD3/RUNX2/ZNF219/GLI3/SMAD1/ZBTB16	7
BP	GO:0002320	lymphoid progenitor cell differentiation	6/972	24/18903	0.00110184945968647	0.0195310129889558	0.0169665315031368	GATA3/SPI1/SOX4/ZBTB1/BATF/HES1	6
BP	GO:0035162	embryonic hemopoiesis	6/972	24/18903	0.00110184945968647	0.0195310129889558	0.0169665315031368	GATA1/TAL1/GATA3/HIF1A/ATF4/GATA2	6
BP	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	6/972	24/18903	0.00110184945968647	0.0195310129889558	0.0169665315031368	TBX21/IRF4/FOXP3/STAT3/BATF/STAT6	6
BP	GO:0010944	negative regulation of transcription by competitive promoter binding	4/972	10/18903	0.0011367953441852	0.0198000093426344	0.0172002078163674	DACH1/BHLHE41/KDM2A/CREB1	4
BP	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	4/972	10/18903	0.0011367953441852	0.0198000093426344	0.0172002078163674	STAT3/STAT5B/STAT6/STAT5A	4
BP	GO:0061085	regulation of histone H3-K27 methylation	4/972	10/18903	0.0011367953441852	0.0198000093426344	0.0172002078163674	GATA3/MTF2/ZNF304/PHF1	4
BP	GO:0072203	cell proliferation involved in metanephros development	4/972	10/18903	0.0011367953441852	0.0198000093426344	0.0172002078163674	EGR1/STAT1/MYC/WT1	4
BP	GO:0060038	cardiac muscle cell proliferation	10/972	62/18903	0.00116082664104792	0.0201310455586059	0.0174877779690336	ZFPM2/ARID2/SMAD1/FOXC1/RBPJ/GLI1/RUNX1/MEF2C/SKI/TP73	10
BP	GO:0071695	anatomical structure maturation	25/972	250/18903	0.00116761755191327	0.0201513764365941	0.0175054393408257	LTF/GATA3/DDIT3/L3MBTL3/RUNX2/MECP2/KLF2/BHLHA15/SOX10/PPARG/BCL11A/NR4A2/SOX18/RBPJ/HOXA5/TBX6/HIF1A/FOXO3/TFCP2L1/CEBPA/ZBTB16/GATA2/LYL1/EPAS1/HES1	25
BP	GO:0060562	epithelial tube morphogenesis	31/972	335/18903	0.00117518892990565	0.0201513764365941	0.0175054393408257	LEF1/SMAD3/VDR/GATA3/AR/KDM5B/FOXD1/NR3C1/SOX4/RARA/SRF/GLI3/SOX18/SETDB2/RARG/RBPJ/HESX1/HOXA5/TBX6/PAX8/HIF1A/DEAF1/ESR1/SALL4/MYC/MESP1/KDM2B/MEF2C/HES1/SKI/WT1	31
BP	GO:0044786	cell cycle DNA replication	8/972	42/18903	0.00117708988671069	0.0201513764365941	0.0175054393408257	DACH1/WIZ/ZNF830/E2F8/BCL6/E2F7/TERF2/TERF1	8
BP	GO:0060612	adipose tissue development	9/972	52/18903	0.00121058470526463	0.0206366056565537	0.017926956486472	RORC/KLF7/ATF2/SPI1/NCOA1/XBP1/PPARG/NCOA2/ZNF516	9
BP	GO:0050679	positive regulation of epithelial cell proliferation	23/972	224/18903	0.00127064185773292	0.0215374352316782	0.0187095043949676	AR/KDM5B/RUNX2/TP63/XBP1/NR4A1/TCF7L2/STAT3/NR4A3/RBPJ/EGR3/HIF1A/NME2/TBX1/MYC/ZNF304/GATA2/JUN/ZNF580/SP1/ZNF703/HLX/STAT5A	23
BP	GO:0006352	DNA-templated transcription initiation	17/972	145/18903	0.00127418176482969	0.0215374352316782	0.0187095043949676	E2F2/GTF2B/TBPL1/SRF/BAZ2A/FOSL1/ZNF451/E2F3/BRF2/HNF1A/SNAPC5/ESR1/JUN/TP53/MAZ/MITF/DR1	17
BP	GO:0043923	positive regulation by host of viral transcription	5/972	17/18903	0.00131067878278884	0.0220612571590423	0.0191645469080048	LEF1/JUN/SP1/TFAP4/ZNF639	5
BP	GO:0001657	ureteric bud development	13/972	97/18903	0.00137199011488672	0.0229966209214903	0.0199770945598568	SMAD3/GATA3/RARB/FOXD1/RARA/GLI3/SMAD1/FOXC1/PAX8/MYC/SMAD5/HES1/WT1	13
BP	GO:0007595	lactation	8/972	43/18903	0.00138196073197495	0.0230619198239926	0.0200338195175972	VDR/USF2/XBP1/CREB1/STAT5B/HIF1A/ZBTB7B/STAT5A	8
BP	GO:0001779	natural killer cell differentiation	6/972	25/18903	0.00138739957004049	0.0230619198239926	0.0200338195175972	NFIL3/ZNF683/PRDM1/ZBTB1/STAT5B/SP3	6
BP	GO:0033077	T cell differentiation in thymus	12/972	86/18903	0.00145514826362514	0.0240881154714145	0.0209252725513037	FOXP3/GATA3/MAFB/BCL11B/ZBTB1/SRF/GLI3/EGR3/STAT5B/RAG1/TP53/ZEB1	12
BP	GO:0072163	mesonephric epithelium development	13/972	98/18903	0.00150902132479223	0.0247751615865478	0.0215221074191678	SMAD3/GATA3/RARB/FOXD1/RARA/GLI3/SMAD1/FOXC1/PAX8/MYC/SMAD5/HES1/WT1	13
BP	GO:0072164	mesonephric tubule development	13/972	98/18903	0.00150902132479223	0.0247751615865478	0.0215221074191678	SMAD3/GATA3/RARB/FOXD1/RARA/GLI3/SMAD1/FOXC1/PAX8/MYC/SMAD5/HES1/WT1	13
BP	GO:0048469	cell maturation	20/972	187/18903	0.00157251886348611	0.0257122880290831	0.0223361863058435	GATA3/L3MBTL3/RUNX2/MECP2/KLF2/BHLHA15/SOX10/PPARG/BCL11A/NR4A2/SOX18/HOXA5/TBX6/HIF1A/FOXO3/TFCP2L1/CEBPA/GATA2/EPAS1/HES1	20
BP	GO:0022612	gland morphogenesis	15/972	123/18903	0.00161985741364744	0.0263786536547627	0.0229150560955003	VDR/NKX2-3/PLAG1/AR/KDM5B/TP63/XBP1/NR3C1/GLI3/RARG/ELF3/GLI1/ESR1/STAT6/CEBPB	15
