	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051146	BP	GO:0051146	striated muscle cell differentiation	11/374	180/10733	0.0501851311425571	0.0501851311425571	0.656030033227487	ADAMTS15/BHLHA15/BMP4/CAPN2/G6PD/GATA4/KCNH1/NRG1/RARA/SIRT6/SKI	11
GO:0060562	BP	GO:0060562	epithelial tube morphogenesis	15/374	270/10733	0.0507288691540054	0.0507288691540054	0.656030033227487	BMP4/CTSH/CTSZ/EYA1/FUZ/FZD2/GATA4/ILK/MTHFD1L/MTSS1/RARA/SFRP1/SIRT6/SKI/ST14	15
GO:0002067	BP	GO:0002067	glandular epithelial cell differentiation	5/374	58/10733	0.0508544154569059	0.0508544154569059	0.656030033227487	BHLHA15/BMP4/NEUROD1/PDPK1/RARA	5
GO:0040013	BP	GO:0040013	negative regulation of locomotion	14/374	248/10733	0.0518587453311688	0.0518587453311688	0.656030033227487	ADA/BRMS1/BRMS1L/DUSP10/FUZ/MEOX2/NRG1/PTPRO/RAP2B/RAP2C/RGN/SFRP1/THBS1/TRIB1	14
GO:0042552	BP	GO:0042552	myelination	7/374	97/10733	0.0523485140367128	0.0523485140367128	0.656030033227487	ABCD1/HEXB/ILK/NDRG1/NRG1/RARA/SKI	7
GO:0048608	BP	GO:0048608	reproductive structure development	13/374	226/10733	0.0527673519065005	0.0527673519065005	0.656030033227487	AKR1C3/BMP4/CRIP1/GATA4/GLI1/NEUROG1/NR5A1/PLEKHA1/RARA/RXFP2/SAFB2/SFRP1/SRY	13
GO:2000146	BP	GO:2000146	negative regulation of cell motility	13/374	226/10733	0.0527673519065005	0.0527673519065005	0.656030033227487	ADA/BRMS1/BRMS1L/DUSP10/FUZ/MEOX2/NRG1/RAP2B/RAP2C/RGN/SFRP1/THBS1/TRIB1	13
GO:0048729	BP	GO:0048729	tissue morphogenesis	23/374	461/10733	0.0529393882954516	0.0529393882954516	0.656030033227487	AIRE/AXIN1/BMP4/CTSH/CTSZ/ERBB4/EYA1/FOXL1/FUZ/FZD2/GATA4/GCNT1/HEY1/ILK/MTHFD1L/MTSS1/NRG1/RARA/SFRP1/SIRT6/SKI/ST14/TBX19	23
GO:0015909	BP	GO:0015909	long-chain fatty acid transport	4/374	41/10733	0.0534067520512333	0.0534067520512333	0.656030033227487	ABCD1/ACSL1/SYK/THBS1	4
GO:0031018	BP	GO:0031018	endocrine pancreas development	4/374	41/10733	0.0534067520512333	0.0534067520512333	0.656030033227487	BHLHA15/BMP4/NEUROD1/PDPK1	4
GO:0060042	BP	GO:0060042	retina morphogenesis in camera-type eye	4/374	41/10733	0.0534067520512333	0.0534067520512333	0.656030033227487	PDE6C/PROM1/PTF1A/VSX1	4
GO:0051100	BP	GO:0051100	negative regulation of binding	8/374	118/10733	0.0537677859358599	0.0537677859358599	0.656030033227487	ADRB2/CTSZ/HEY1/IFI16/LRPAP1/PRKCD/RSF1/STYX	8
GO:0003188	BP	GO:0003188	heart valve formation	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	GATA4/HEY1	2
GO:0006448	BP	GO:0006448	regulation of translational elongation	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	DPH1/EIF5AL1	2
GO:0007351	BP	GO:0007351	tripartite regional subdivision	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	HOXD8/NEUROG1	2
GO:0008210	BP	GO:0008210	estrogen metabolic process	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	PLEKHA1/UGT2B7	2
GO:0008595	BP	GO:0008595	anterior/posterior axis specification, embryo	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	HOXD8/NEUROG1	2
GO:0009174	BP	GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	CAD/DCK	2
GO:0010752	BP	GO:0010752	regulation of cGMP-mediated signaling	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	PTK2B/THBS1	2
GO:0021978	BP	GO:0021978	telencephalon regionalization	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	BMP4/EMX1	2
GO:0032196	BP	GO:0032196	transposition	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	APOBEC3B/SIRT6	2
GO:0033079	BP	GO:0033079	immature T cell proliferation	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	BMP4/RIPK2	2
GO:0033080	BP	GO:0033080	immature T cell proliferation in thymus	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	BMP4/RIPK2	2
GO:0035372	BP	GO:0035372	protein localization to microtubule	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	DIAPH1/MAP1A	2
GO:0035881	BP	GO:0035881	amacrine cell differentiation	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	NEUROD1/PTF1A	2
GO:0039692	BP	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	APOBEC3B/MORC2	2
GO:0042454	BP	GO:0042454	ribonucleoside catabolic process	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ADA/APOBEC3B	2
GO:0044539	BP	GO:0044539	long-chain fatty acid import into cell	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ACSL1/THBS1	2
GO:0055062	BP	GO:0055062	phosphate ion homeostasis	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ALPL/FGFR4	2
GO:0060442	BP	GO:0060442	branching involved in prostate gland morphogenesis	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	BMP4/SFRP1	2
GO:0060457	BP	GO:0060457	negative regulation of digestive system process	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	NEUROG1/PTGER3	2
GO:0071391	BP	GO:0071391	cellular response to estrogen stimulus	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	RARA/SFRP1	2
GO:0071625	BP	GO:0071625	vocalization behavior	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	NEUROG1/NRXN2	2
GO:0072506	BP	GO:0072506	trivalent inorganic anion homeostasis	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ALPL/FGFR4	2
GO:0090177	BP	GO:0090177	establishment of planar polarity involved in neural tube closure	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	FZD2/SFRP1	2
GO:0140354	BP	GO:0140354	lipid import into cell	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ACSL1/THBS1	2
GO:1901659	BP	GO:1901659	glycosyl compound biosynthetic process	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	ADA/PGM2	2
GO:1905209	BP	GO:1905209	positive regulation of cardiocyte differentiation	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	BMP4/GATA4	2
GO:1905664	BP	GO:1905664	regulation of calcium ion import across plasma membrane	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	AKAP5/RAMP3	2
GO:1905939	BP	GO:1905939	regulation of gonad development	2/374	11/10733	0.054104111321865	0.054104111321865	0.656030033227487	NR5A1/SRY	2
GO:0010631	BP	GO:0010631	epithelial cell migration	13/374	227/10733	0.0542919448631983	0.0542919448631983	0.656030033227487	ADAM9/BMP4/CLN3/CTSH/DUSP10/EPB41L4B/FGFBP1/GLIPR2/MEOX2/PDPK1/PRCP/PTK2B/THBS1	13
GO:0003309	BP	GO:0003309	type B pancreatic cell differentiation	3/374	25/10733	0.0547659800522774	0.0547659800522774	0.656030033227487	BHLHA15/BMP4/PDPK1	3
GO:0034405	BP	GO:0034405	response to fluid shear stress	3/374	25/10733	0.0547659800522774	0.0547659800522774	0.656030033227487	MTSS1/PTK2B/TGFB3	3
GO:0044058	BP	GO:0044058	regulation of digestive system process	3/374	25/10733	0.0547659800522774	0.0547659800522774	0.656030033227487	NEUROD1/NEUROG1/PTGER3	3
GO:0061458	BP	GO:0061458	reproductive system development	13/374	228/10733	0.0558463204310349	0.0558463204310349	0.656030033227487	AKR1C3/BMP4/CRIP1/GATA4/GLI1/NEUROG1/NR5A1/PLEKHA1/RARA/RXFP2/SAFB2/SFRP1/SRY	13
GO:0072175	BP	GO:0072175	epithelial tube formation	8/374	119/10733	0.0559807839418525	0.0559807839418525	0.656030033227487	BMP4/FUZ/FZD2/MTHFD1L/RARA/SFRP1/SKI/ST14	8
GO:0006979	BP	GO:0006979	response to oxidative stress	16/374	297/10733	0.055987021304242	0.055987021304242	0.656030033227487	ABCD1/ADAM9/AKR1C3/CAPN2/G6PD/GATA4/GLRX2/GPR37L1/MICB/NET1/PLEKHA1/PRKCD/PSMB5/PTK2B/SOD2/TXN2	16
GO:0045732	BP	GO:0045732	positive regulation of protein catabolic process	10/374	162/10733	0.0568743648986663	0.0568743648986663	0.656030033227487	ADAM9/ASB5/ASB9/ATG7/AXIN1/OAZ1/RHBDD3/SH3RF2/SIRT6/TRIB1	10
GO:0007272	BP	GO:0007272	ensheathment of neurons	7/374	99/10733	0.0572638089446201	0.0572638089446201	0.656030033227487	ABCD1/HEXB/ILK/NDRG1/NRG1/RARA/SKI	7
GO:0008366	BP	GO:0008366	axon ensheathment	7/374	99/10733	0.0572638089446201	0.0572638089446201	0.656030033227487	ABCD1/HEXB/ILK/NDRG1/NRG1/RARA/SKI	7
GO:0032874	BP	GO:0032874	positive regulation of stress-activated MAPK cascade	7/374	99/10733	0.0572638089446201	0.0572638089446201	0.656030033227487	AGER/AXIN1/BMP4/GDF6/PTK2B/RIPK2/SH3RF2	7
GO:0048663	BP	GO:0048663	neuron fate commitment	5/374	60/10733	0.0573545320453101	0.0573545320453101	0.656030033227487	BMP4/EYA1/ID2/NRG1/PTF1A	5
GO:0090132	BP	GO:0090132	epithelium migration	13/374	229/10733	0.0574306671941771	0.0574306671941771	0.656030033227487	ADAM9/BMP4/CLN3/CTSH/DUSP10/EPB41L4B/FGFBP1/GLIPR2/MEOX2/PDPK1/PRCP/PTK2B/THBS1	13
GO:0010718	BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	4/374	42/10733	0.0574751206851067	0.0574751206851067	0.656030033227487	BAMBI/BMP4/GLIPR2/TGFB3	4
GO:0045453	BP	GO:0045453	bone resorption	4/374	42/10733	0.0574751206851067	0.0574751206851067	0.656030033227487	ADRB2/PTK2B/SYK/TNFRSF11B	4
GO:0019722	BP	GO:0019722	calcium-mediated signaling	9/374	141/10733	0.0579640508137644	0.0579640508137644	0.656030033227487	ADA/AKAP5/BHLHA15/NR5A1/NRG1/PDPK1/PTK2B/RGN/SYK	9
GO:0007610	BP	GO:0007610	behavior	21/374	418/10733	0.0589098929596306	0.0589098929596306	0.656030033227487	ADA/AGER/CAPN2/CLN3/ETV1/GPR52/GRIA1/HEXB/ID2/KCNA2/KCNK10/MAP1A/NEUROG1/NGF/NLGN1/NRG1/NRXN2/OPN4/SOD2/SORCS3/THBS1	21
GO:0030278	BP	GO:0030278	regulation of ossification	6/374	80/10733	0.0599454662873612	0.0599454662873612	0.656030033227487	ADRB2/BMP4/PTK2B/SFRP1/TGFB3/TOB2	6
GO:0046164	BP	GO:0046164	alcohol catabolic process	3/374	26/10733	0.0603680939021207	0.0603680939021207	0.656030033227487	AKR1C3/GPD2/SNX17	3
GO:0042445	BP	GO:0042445	hormone metabolic process	8/374	121/10733	0.0605787380380473	0.0605787380380473	0.656030033227487	AKR1C3/BACE2/CTSB/CTSZ/DISP1/NR5A1/PLEKHA1/UGT2B7	8
GO:0090130	BP	GO:0090130	tissue migration	13/374	231/10733	0.0606899893367161	0.0606899893367161	0.656030033227487	ADAM9/BMP4/CLN3/CTSH/DUSP10/EPB41L4B/FGFBP1/GLIPR2/MEOX2/PDPK1/PRCP/PTK2B/THBS1	13
GO:0042093	BP	GO:0042093	T-helper cell differentiation	5/374	61/10733	0.0607752100157257	0.0607752100157257	0.656030033227487	IL21/RARA/RC3H2/RIPK2/RORA	5
GO:0070167	BP	GO:0070167	regulation of biomineral tissue development	5/374	61/10733	0.0607752100157257	0.0607752100157257	0.656030033227487	ADRB2/BMP4/HEY1/PTK2B/TGFB3	5
GO:0048598	BP	GO:0048598	embryonic morphogenesis	22/374	445/10733	0.0622061353489191	0.0622061353489191	0.656030033227487	AXIN1/BMP4/C2orf49/DUSP4/EYA1/FUZ/FZD2/GATA4/GLI1/HOXC11/ID2/INSIG1/MTHFD1L/NEUROD1/NEUROG1/RARA/SFRP1/SKI/ST14/TBX19/TGFB3/VAX2	22
GO:0070304	BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	7/374	101/10733	0.0624559554312742	0.0624559554312742	0.656030033227487	AGER/AXIN1/BMP4/GDF6/PTK2B/RIPK2/SH3RF2	7
GO:0006895	BP	GO:0006895	Golgi to endosome transport	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	CORO7/SYS1	2
GO:0014029	BP	GO:0014029	neural crest formation	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	FUZ/SFRP1	2
GO:0030238	BP	GO:0030238	male sex determination	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	NR5A1/SRY	2
GO:0032026	BP	GO:0032026	response to magnesium ion	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	THBS1/TNFRSF11B	2
GO:0032486	BP	GO:0032486	Rap protein signal transduction	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	RAP2B/RAP2C	2
GO:0048266	BP	GO:0048266	behavioral response to pain	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	CAPN2/THBS1	2
GO:0051547	BP	GO:0051547	regulation of keratinocyte migration	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	ADAM9/EPB41L4B	2
GO:0051917	BP	GO:0051917	regulation of fibrinolysis	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	PLAU/THBS1	2
GO:0071639	BP	GO:0071639	positive regulation of monocyte chemotactic protein-1 production	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	AGER/SYK	2
GO:0072160	BP	GO:0072160	nephron tubule epithelial cell differentiation	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	MTSS1/PROM1	2
GO:0090308	BP	GO:0090308	regulation of DNA methylation-dependent heterochromatin formation	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	L3MBTL3/MORC2	2
GO:1902043	BP	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/374	12/10733	0.0634642496697717	0.0634642496697717	0.656030033227487	SFRP1/THBS1	2
GO:0110149	BP	GO:0110149	regulation of biomineralization	5/374	62/10733	0.0643093606260796	0.0643093606260796	0.656030033227487	ADRB2/BMP4/HEY1/PTK2B/TGFB3	5
GO:1904427	BP	GO:1904427	positive regulation of calcium ion transmembrane transport	5/374	62/10733	0.0643093606260796	0.0643093606260796	0.656030033227487	AKAP5/G6PD/PDPK1/RAMP3/RGN	5
GO:0016331	BP	GO:0016331	morphogenesis of embryonic epithelium	8/374	123/10733	0.0654075361617008	0.0654075361617008	0.656030033227487	BMP4/FUZ/FZD2/MTHFD1L/RARA/SFRP1/SKI/ST14	8
GO:1905037	BP	GO:1905037	autophagosome organization	6/374	82/10733	0.0660152359076508	0.0660152359076508	0.656030033227487	ARFIP2/ATG7/BAG3/CLN3/MAP1LC3B2/PIK3C3	6
GO:0060324	BP	GO:0060324	face development	4/374	44/10733	0.0660943483539921	0.0660943483539921	0.656030033227487	PLEKHA1/RARA/SKI/TGFB3	4
GO:0002313	BP	GO:0002313	mature B cell differentiation involved in immune response	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	ADA/IL21/PTK2B	3
GO:0003180	BP	GO:0003180	aortic valve morphogenesis	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	BMP4/GATA4/HEY1	3
GO:0030513	BP	GO:0030513	positive regulation of BMP signaling pathway	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	BMP4/GATA4/ILK	3
GO:0042181	BP	GO:0042181	ketone biosynthetic process	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	AKR1C3/DKKL1/SIRT6	3
GO:0045671	BP	GO:0045671	negative regulation of osteoclast differentiation	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	SFRP1/TNFRSF11B/TOB2	3
GO:0045762	BP	GO:0045762	positive regulation of adenylate cyclase activity	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	ADRB2/AKAP5/RXFP2	3
GO:0045879	BP	GO:0045879	negative regulation of smoothened signaling pathway	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	GLI1/GPR37L1/PTCH2	3
GO:1904037	BP	GO:1904037	positive regulation of epithelial cell apoptotic process	3/374	27/10733	0.0662267598354334	0.0662267598354334	0.656030033227487	AKR1C3/CAPN10/THBS1	3
GO:0046632	BP	GO:0046632	alpha-beta T cell differentiation	7/374	103/10733	0.0679264885672219	0.0679264885672219	0.656030033227487	ADA/IL21/RARA/RC3H2/RIPK2/RORA/SYK	7
GO:0051101	BP	GO:0051101	regulation of DNA binding	7/374	103/10733	0.0679264885672219	0.0679264885672219	0.656030033227487	AGER/HEY1/IFI16/NEUROD1/NGF/RSF1/SKI	7
GO:0002294	BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	IL21/RARA/RC3H2/RIPK2/RORA	5
GO:0006637	BP	GO:0006637	acyl-CoA metabolic process	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	ABCD1/ACOT12/ACSL1/MCEE/SUCLG2	5
GO:0015908	BP	GO:0015908	fatty acid transport	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	ABCD1/ACSL1/CYP4F2/SYK/THBS1	5
GO:0031507	BP	GO:0031507	heterochromatin formation	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	AXIN1/L3MBTL3/MORC2/SIRT6/ZDBF2	5
GO:0032418	BP	GO:0032418	lysosome localization	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	BLOC1S1/CLNK/PDPK1/SYK/TFEB	5
GO:0035383	BP	GO:0035383	thioester metabolic process	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	ABCD1/ACOT12/ACSL1/MCEE/SUCLG2	5
GO:1990849	BP	GO:1990849	vacuolar localization	5/374	63/10733	0.0679566076191346	0.0679566076191346	0.656030033227487	BLOC1S1/CLNK/PDPK1/SYK/TFEB	5
GO:0043068	BP	GO:0043068	positive regulation of programmed cell death	20/374	401/10733	0.068031883426041	0.068031883426041	0.656030033227487	AKR1C3/ATG7/BMP4/BRMS1/CAPN10/CAPN2/CSRNP3/CTSH/DKKL1/JMY/NET1/NEUROD1/PDCD1/PRKCD/RIPK2/SFRP1/SOD2/SYK/TGFB3/THBS1	20
GO:0002250	BP	GO:0002250	adaptive immune response	17/374	329/10733	0.0681185734340823	0.0681185734340823	0.656030033227487	ADA/AGER/AIRE/C2/CD226/CTSH/DUSP10/MICB/PDCD1/PDCD1LG2/PRKCD/PTK2B/RC3H2/RIPK2/RORA/SYK/TFEB	17
GO:0060537	BP	GO:0060537	muscle tissue development	15/374	282/10733	0.0685147795125115	0.0685147795125115	0.656030033227487	BMP4/ERBB4/EYA1/G6PD/GATA4/GLI1/HEY1/HLF/ID2/MEOX2/NRG1/RARA/SIRT6/SKI/ZNF689	15
GO:0009612	BP	GO:0009612	response to mechanical stimulus	9/374	146/10733	0.0690562708088152	0.0690562708088152	0.656030033227487	BAG3/CAPN2/CASP8AP2/ETV1/GATA4/NEUROG1/NRXN2/PTK2B/THBS1	9
GO:0009593	BP	GO:0009593	detection of chemical stimulus	19/374	378/10733	0.0696710184230416	0.0696710184230416	0.656030033227487	OR10A7/OR10AD1/OR10H2/OR10R2/OR11A1/OR2T27/OR2T33/OR4C3/OR4C45/OR4D11/OR4D5/OR51L1/OR51T1/OR6F1/OR8D2/OR8J3/SOD2/TAS1R2/TGFB3	19
GO:0090596	BP	GO:0090596	sensory organ morphogenesis	11/374	191/10733	0.0705083388027449	0.0705083388027449	0.656030033227487	BMP4/EYA1/FZD2/INSIG1/NEUROG1/PDE6C/PROM1/PTF1A/SKI/VAX2/VSX1	11
GO:0009161	BP	GO:0009161	ribonucleoside monophosphate metabolic process	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	ADA/CAD/DCK/NT5C2	4
GO:0045761	BP	GO:0045761	regulation of adenylate cyclase activity	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	ADRB2/AKAP5/GPR87/RXFP2	4
GO:0046638	BP	GO:0046638	positive regulation of alpha-beta T cell differentiation	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	ADA/RARA/RIPK2/SYK	4
GO:0061005	BP	GO:0061005	cell differentiation involved in kidney development	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	BMP4/MTSS1/PROM1/PTPRO	4
GO:0070613	BP	GO:0070613	regulation of protein processing	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	CLN3/CTSZ/PLAU/THBS1	4
GO:1903078	BP	GO:1903078	positive regulation of protein localization to plasma membrane	4/374	45/10733	0.0706420110027473	0.0706420110027473	0.656030033227487	AKAP5/CLN3/PDPK1/RAMP3	4
GO:0001501	BP	GO:0001501	skeletal system development	19/374	379/10733	0.071102455098153	0.071102455098153	0.656030033227487	ALPL/BMP4/EYA1/FUZ/GDF6/GNA11/HEXB/HOXC11/HOXD8/INSIG1/MTHFD1L/NEUROG1/PLEKHA1/RARA/RGN/SFRP1/SKI/TGFB3/TNFRSF11B	19
GO:0048732	BP	GO:0048732	gland development	18/374	355/10733	0.0712449525889399	0.0712449525889399	0.656030033227487	ADA/AIRE/BMP4/CCKBR/CRIP1/ERBB4/GLI1/ID2/NR5A1/NRG1/PTF1A/RARA/RGN/RHBDD3/SFRP1/SOD2/TBX19/TGFB3	18
GO:0002274	BP	GO:0002274	myeloid leukocyte activation	10/374	169/10733	0.0713228678626206	0.0713228678626206	0.656030033227487	ADAM9/AGER/CD226/CLNK/NDRG1/PDPK1/PRKCD/RORA/SYK/THBS1	10
GO:0034612	BP	GO:0034612	response to tumor necrosis factor	10/374	169/10733	0.0713228678626206	0.0713228678626206	0.656030033227487	ADAM9/AIM2/CARD14/CXCL16/ILK/PTK2B/RORA/SFRP1/SYK/THBS1	10
GO:0002287	BP	GO:0002287	alpha-beta T cell activation involved in immune response	5/374	64/10733	0.0717164417022665	0.0717164417022665	0.656030033227487	IL21/RARA/RC3H2/RIPK2/RORA	5
GO:0002293	BP	GO:0002293	alpha-beta T cell differentiation involved in immune response	5/374	64/10733	0.0717164417022665	0.0717164417022665	0.656030033227487	IL21/RARA/RC3H2/RIPK2/RORA	5
GO:0003341	BP	GO:0003341	cilium movement	5/374	64/10733	0.0717164417022665	0.0717164417022665	0.656030033227487	IQCG/KIF27/NEK10/RGN/TTLL9	5
GO:0046637	BP	GO:0046637	regulation of alpha-beta T cell differentiation	5/374	64/10733	0.0717164417022665	0.0717164417022665	0.656030033227487	ADA/RARA/RC3H2/RIPK2/SYK	5
GO:0060419	BP	GO:0060419	heart growth	5/374	64/10733	0.0717164417022665	0.0717164417022665	0.656030033227487	ERBB4/G6PD/GATA4/GLI1/SKI	5
GO:0009156	BP	GO:0009156	ribonucleoside monophosphate biosynthetic process	3/374	28/10733	0.0723348541203624	0.0723348541203624	0.656030033227487	ADA/CAD/DCK	3
GO:0021772	BP	GO:0021772	olfactory bulb development	3/374	28/10733	0.0723348541203624	0.0723348541203624	0.656030033227487	ERBB4/ID2/SKI	3
GO:0021988	BP	GO:0021988	olfactory lobe development	3/374	28/10733	0.0723348541203624	0.0723348541203624	0.656030033227487	ERBB4/ID2/SKI	3
GO:0042554	BP	GO:0042554	superoxide anion generation	3/374	28/10733	0.0723348541203624	0.0723348541203624	0.656030033227487	PRKCD/SOD2/SYK	3
GO:0098815	BP	GO:0098815	modulation of excitatory postsynaptic potential	3/374	28/10733	0.0723348541203624	0.0723348541203624	0.656030033227487	ADRB2/NLGN1/PTK2B	3
GO:0019216	BP	GO:0019216	regulation of lipid metabolic process	13/374	238/10733	0.0730656292224453	0.0730656292224453	0.656030033227487	ABCD1/AKR1C3/CAPN2/DKKL1/FGFR4/ID2/INSIG1/NR5A1/PRKCD/PTK2B/RGN/RORA/SIRT6	13
GO:0002903	BP	GO:0002903	negative regulation of B cell apoptotic process	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ADA/PDCD1	2
GO:0006525	BP	GO:0006525	arginine metabolic process	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	CLN3/OAT	2
GO:0007350	BP	GO:0007350	blastoderm segmentation	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	HOXD8/NEUROG1	2
GO:0008209	BP	GO:0008209	androgen metabolic process	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	PLEKHA1/UGT2B7	2
GO:0009173	BP	GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	CAD/DCK	2
GO:0010566	BP	GO:0010566	regulation of ketone biosynthetic process	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	AKR1C3/DKKL1	2
GO:0010842	BP	GO:0010842	retina layer formation	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	PROM1/PTF1A	2
GO:0034497	BP	GO:0034497	protein localization to phagophore assembly site	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ARFIP2/PIK3C3	2
GO:0038128	BP	GO:0038128	ERBB2 signaling pathway	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ERBB4/NRG1	2
GO:0040037	BP	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	FUZ/THBS1	2
GO:0042753	BP	GO:0042753	positive regulation of circadian rhythm	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	NLGN1/RORA	2
GO:0043217	BP	GO:0043217	myelin maintenance	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ABCD1/NDRG1	2
GO:0043249	BP	GO:0043249	erythrocyte maturation	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	G6PD/L3MBTL3	2
GO:0043508	BP	GO:0043508	negative regulation of JUN kinase activity	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	DUSP10/SFRP1	2
GO:0045651	BP	GO:0045651	positive regulation of macrophage differentiation	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ID2/TRIB1	2
GO:0050862	BP	GO:0050862	positive regulation of T cell receptor signaling pathway	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	ADA/CD226	2
GO:0072148	BP	GO:0072148	epithelial cell fate commitment	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	NEUROD1/RARA	2
GO:0090051	BP	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	MEOX2/THBS1	2
GO:0097067	BP	GO:0097067	cellular response to thyroid hormone stimulus	2/374	13/10733	0.0733210037136603	0.0733210037136603	0.656030033227487	CTSB/CTSH	2
