	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006536	BP	GO:0006536	glutamate metabolic process	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	ALDH18A1/GCLC	2
GO:0032104	BP	GO:0032104	regulation of response to extracellular stimulus	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	PPARA/VDR	2
GO:0032107	BP	GO:0032107	regulation of response to nutrient levels	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	PPARA/VDR	2
GO:0046339	BP	GO:0046339	diacylglycerol metabolic process	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	DGKA/PLA2G15	2
GO:0001961	BP	GO:0001961	positive regulation of cytokine-mediated signaling pathway	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	AGPAT2/CASP1/USP27X	3
GO:0003229	BP	GO:0003229	ventricular cardiac muscle tissue development	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	HAND1/IRX3/SMAD4	3
GO:0033013	BP	GO:0033013	tetrapyrrole metabolic process	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	HMBS/IREB2/NFE2L1	3
GO:0050732	BP	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	NCAPG2/PTPRC/ZGPAT	3
GO:0070534	BP	GO:0070534	protein K63-linked ubiquitination	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	HECTD1/PARP10/TRAF5	3
GO:0090497	BP	GO:0090497	mesenchymal cell migration	3/286	40/10733	0.089961815970935	0.089961815970935	0.857516976556332	BMP7/RET/SEMA6A	3
GO:0010942	BP	GO:0010942	positive regulation of cell death	17/286	448/10733	0.0904513597958001	0.0904513597958001	0.857516976556332	ATF6/BMP7/IP6K2/MAP2K6/MARK4/NTRK1/PIK3CB/PRKRA/PTPRC/REST/RET/SMAD4/TNFRSF1A/TOMM22/USP27X/VDR/ZNF622	17
GO:0031397	BP	GO:0031397	negative regulation of protein ubiquitination	4/286	64/10733	0.0907633406835424	0.0907633406835424	0.857516976556332	GCLC/MAD2L2/PARP10/SPRY2	4
GO:0018107	BP	GO:0018107	peptidyl-threonine phosphorylation	5/286	90/10733	0.0920685552284119	0.0920685552284119	0.857516976556332	BMP7/CDC42BPA/CDC42BPG/RPTOR/SPRY2	5
GO:0007631	BP	GO:0007631	feeding behavior	4/286	65/10733	0.0947979457331969	0.0947979457331969	0.857516976556332	ACE2/DRD1/NTRK2/OPRD1	4
GO:0042475	BP	GO:0042475	odontogenesis of dentin-containing tooth	4/286	65/10733	0.0947979457331969	0.0947979457331969	0.857516976556332	ACVR2B/BMP7/HAND1/PPARA	4
GO:0042490	BP	GO:0042490	mechanoreceptor differentiation	3/286	41/10733	0.095242624230913	0.095242624230913	0.857516976556332	NTRK1/NTRK2/STRC	3
GO:0042733	BP	GO:0042733	embryonic digit morphogenesis	3/286	41/10733	0.095242624230913	0.095242624230913	0.857516976556332	HOXA11/IFT52/SMAD4	3
GO:0070988	BP	GO:0070988	demethylation	3/286	41/10733	0.095242624230913	0.095242624230913	0.857516976556332	FBXL19/KDM2A/TDG	3
GO:0043065	BP	GO:0043065	positive regulation of apoptotic process	15/286	388/10733	0.0954055886219443	0.0954055886219443	0.857516976556332	ATF6/BMP7/IP6K2/MAP2K6/PIK3CB/PRKRA/PTPRC/REST/RET/SMAD4/TNFRSF1A/TOMM22/USP27X/VDR/ZNF622	15
GO:0061138	BP	GO:0061138	morphogenesis of a branching epithelium	7/286	147/10733	0.0979544188779227	0.0979544188779227	0.857516976556332	BMP7/FGF1/HOXA11/MDK/SMAD4/SPRY2/VDR	7
GO:0001504	BP	GO:0001504	neurotransmitter uptake	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	DRD1/SLC29A2	2
GO:0003081	BP	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	ACE2/F2RL1	2
GO:0003171	BP	GO:0003171	atrioventricular valve development	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	SMAD4/SMAD6	2
GO:0006654	BP	GO:0006654	phosphatidic acid biosynthetic process	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	AGPAT2/DGKA	2
GO:0032482	BP	GO:0032482	Rab protein signal transduction	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	DENND3/DENND4C	2
GO:0042398	BP	GO:0042398	cellular modified amino acid biosynthetic process	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	GCLC/MTHFD1	2
GO:0046629	BP	GO:0046629	gamma-delta T cell activation	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	PTPRC/SOX13	2
GO:0051383	BP	GO:0051383	kinetochore organization	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	CENPN/KNTC1	2
GO:0051968	BP	GO:0051968	positive regulation of synaptic transmission, glutamatergic	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	DRD1/NTRK1	2
GO:0072574	BP	GO:0072574	hepatocyte proliferation	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	FGF1/MDK	2
GO:0072575	BP	GO:0072575	epithelial cell proliferation involved in liver morphogenesis	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	FGF1/MDK	2
GO:0097066	BP	GO:0097066	response to thyroid hormone	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	GCLC/KLF9	2
GO:1901522	BP	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	DLX5/SMAD4	2
GO:1901863	BP	GO:1901863	positive regulation of muscle tissue development	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	MYF6/MYOD1	2
GO:1904996	BP	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	2/286	20/10733	0.0981874063057384	0.0981874063057384	0.857516976556332	MDK/ST3GAL4	2
GO:0021761	BP	GO:0021761	limbic system development	5/286	92/10733	0.0988363504539326	0.0988363504539326	0.857516976556332	DRD1/EMX2/FEZF2/MDK/NR0B1	5
GO:0003073	BP	GO:0003073	regulation of systemic arterial blood pressure	4/286	66/10733	0.0989159615099113	0.0989159615099113	0.857516976556332	ACE2/ADRA1D/F2RL1/NR2F2	4
GO:0014033	BP	GO:0014033	neural crest cell differentiation	4/286	66/10733	0.0989159615099113	0.0989159615099113	0.857516976556332	BMP7/RET/SEMA6A/SMAD4	4
GO:0030425	CC	GO:0030425	dendrite	20/289	413/11029	0.00610311054540943	0.00610311054540943	0.99161604305541	ALCAM/CHRM2/DRD1/GRIA4/IFT52/L1CAM/LZTS1/MARK4/NGDN/NTRK1/NTRK2/OPRD1/OR10J5/RAB17/RAB3IP/RET/RGS12/RPTOR/SAMD4A/XRN1	20
GO:0097447	CC	GO:0097447	dendritic tree	20/289	415/11029	0.00642839040613172	0.00642839040613172	0.99161604305541	ALCAM/CHRM2/DRD1/GRIA4/IFT52/L1CAM/LZTS1/MARK4/NGDN/NTRK1/NTRK2/OPRD1/OR10J5/RAB17/RAB3IP/RET/RGS12/RPTOR/SAMD4A/XRN1	20
GO:0030990	CC	GO:0030990	intraciliary transport particle	3/289	17/11029	0.00922024426490026	0.00922024426490026	0.99161604305541	CLUAP1/IFT52/TTC21A	3
GO:0000315	CC	GO:0000315	organellar large ribosomal subunit	4/289	50/11029	0.0414668741962765	0.0414668741962765	0.99161604305541	MPV17L2/MRPL22/MRPL42/MRPL53	4
GO:0005762	CC	GO:0005762	mitochondrial large ribosomal subunit	4/289	50/11029	0.0414668741962765	0.0414668741962765	0.99161604305541	MPV17L2/MRPL22/MRPL42/MRPL53	4
GO:0030992	CC	GO:0030992	intraciliary transport particle B	2/289	13/11029	0.044121038804096	0.044121038804096	0.99161604305541	CLUAP1/IFT52	2
GO:0042827	CC	GO:0042827	platelet dense granule	2/289	13/11029	0.044121038804096	0.044121038804096	0.99161604305541	CD63/ECM1	2
GO:0016459	CC	GO:0016459	myosin complex	3/289	31/11029	0.0466405139738063	0.0466405139738063	0.99161604305541	MYH11/MYO5B/MYO5C	3
GO:0042575	CC	GO:0042575	DNA polymerase complex	2/289	19/11029	0.0873569920481939	0.0873569920481939	0.99161604305541	MAD2L2/PRIM1	2
GO:0001227	MF	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	15/286	291/10818	0.0104951001737167	0.0104951001737167	0.80447641566872	ELK3/FEZF2/HAND1/HIVEP1/IRX3/KLF8/PPARA/REST/SOX13/THAP11/ZBTB12/ZGPAT/ZIM2/ZNF560/ZNF705A	15
GO:0001217	MF	GO:0001217	DNA-binding transcription repressor activity	15/286	295/10818	0.0117894265251597	0.0117894265251597	0.80447641566872	ELK3/FEZF2/HAND1/HIVEP1/IRX3/KLF8/PPARA/REST/SOX13/THAP11/ZBTB12/ZGPAT/ZIM2/ZNF560/ZNF705A	15
GO:0033612	MF	GO:0033612	receptor serine/threonine kinase binding	3/286	19/10818	0.0129464571086683	0.0129464571086683	0.80447641566872	BMP7/OPRD1/SMAD6	3
GO:0000146	MF	GO:0000146	microfilament motor activity	3/286	22/10818	0.0194135761374883	0.0194135761374883	0.80447641566872	MYH11/MYO5B/MYO5C	3
GO:0004180	MF	GO:0004180	carboxypeptidase activity	3/286	22/10818	0.0194135761374883	0.0194135761374883	0.80447641566872	ACE2/AGBL5/BLMH	3
GO:0016776	MF	GO:0016776	phosphotransferase activity, phosphate group as acceptor	3/286	23/10818	0.0218984365382211	0.0218984365382211	0.80447641566872	AK2/IP6K2/MAGI3	3
GO:0043539	MF	GO:0043539	protein serine/threonine kinase activator activity	4/286	44/10818	0.0283617472479478	0.0283617472479478	0.80447641566872	MAP2K6/SPRY2/STRADB/TCL1A	4
GO:0035064	MF	GO:0035064	methylated histone binding	5/286	65/10818	0.0283903439026539	0.0283903439026539	0.80447641566872	ING1/NCAPG2/SPIN2A/UHRF1/ZZEF1	5
GO:0140034	MF	GO:0140034	methylation-dependent protein binding	5/286	65/10818	0.0283903439026539	0.0283903439026539	0.80447641566872	ING1/NCAPG2/SPIN2A/UHRF1/ZZEF1	5
GO:0140030	MF	GO:0140030	modification-dependent protein binding	8/286	137/10818	0.0288906177823314	0.0288906177823314	0.80447641566872	AGL/IDE/ING1/NCAPG2/PARP10/SPIN2A/UHRF1/ZZEF1	8
GO:0140297	MF	GO:0140297	DNA-binding transcription factor binding	18/286	420/10818	0.0299814412978416	0.0299814412978416	0.80447641566872	CGGBP1/COMMD6/HAND1/LCOR/LMO3/MAD2L2/MYOD1/NCAPG2/NR0B1/PARP10/PBX2/PPARA/REST/SMAD4/SMARCD3/TDG/UHRF2/VDR	18
GO:0030983	MF	GO:0030983	mismatched DNA binding	2/286	12/10818	0.0385979343647764	0.0385979343647764	0.80447641566872	MLH1/TDG	2
GO:0047555	MF	GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	2/286	12/10818	0.0385979343647764	0.0385979343647764	0.80447641566872	PDE1C/PDE6B	2
GO:0043425	MF	GO:0043425	bHLH transcription factor binding	3/286	29/10818	0.0402601687699151	0.0402601687699151	0.80447641566872	HAND1/MYOD1/NCAPG2	3
GO:0050145	MF	GO:0050145	nucleoside monophosphate kinase activity	2/286	13/10818	0.0448347747935711	0.0448347747935711	0.80447641566872	AK2/MAGI3	2
GO:0005539	MF	GO:0005539	glycosaminoglycan binding	7/286	125/10818	0.0478662557725034	0.0478662557725034	0.80447641566872	BMP7/EXTL2/FGF1/FSTL1/MDK/PTPRC/VIT	7
GO:0001228	MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	17/286	414/10818	0.0481082785268212	0.0481082785268212	0.80447641566872	ATF6/DLX5/ELF1/ELK3/FEZF2/HAND1/IRF1/IRX3/LHX2/MYF6/MYOD1/PBX2/PPARA/SALL2/SMAD4/THAP11/ZNF717	17
GO:0004860	MF	GO:0004860	protein kinase inhibitor activity	4/286	53/10818	0.0509944785017978	0.0509944785017978	0.80447641566872	GMFB/NCAPG2/RPTOR/SPRY2	4
GO:0004181	MF	GO:0004181	metallocarboxypeptidase activity	2/286	14/10818	0.0514137611885082	0.0514137611885082	0.80447641566872	ACE2/AGBL5	2
GO:0070411	MF	GO:0070411	I-SMAD binding	2/286	14/10818	0.0514137611885082	0.0514137611885082	0.80447641566872	SMAD4/SMAD6	2
GO:0070696	MF	GO:0070696	transmembrane receptor protein serine/threonine kinase binding	2/286	14/10818	0.0514137611885082	0.0514137611885082	0.80447641566872	BMP7/SMAD6	2
GO:0001216	MF	GO:0001216	DNA-binding transcription activator activity	17/286	418/10818	0.0517772292416211	0.0517772292416211	0.80447641566872	ATF6/DLX5/ELF1/ELK3/FEZF2/HAND1/IRF1/IRX3/LHX2/MYF6/MYOD1/PBX2/PPARA/SALL2/SMAD4/THAP11/ZNF717	17
GO:0019210	MF	GO:0019210	kinase inhibitor activity	4/286	55/10818	0.0570520366838895	0.0570520366838895	0.80447641566872	GMFB/NCAPG2/RPTOR/SPRY2	4
GO:0016411	MF	GO:0016411	acylglycerol O-acyltransferase activity	2/286	15/10818	0.0583125815416988	0.0583125815416988	0.80447641566872	AGPAT2/PLA2G15	2
GO:0004602	MF	GO:0004602	glutathione peroxidase activity	2/286	16/10818	0.0655098572285331	0.0655098572285331	0.80447641566872	CLIC2/MGST3	2
GO:0030371	MF	GO:0030371	translation repressor activity	2/286	16/10818	0.0655098572285331	0.0655098572285331	0.80447641566872	IREB2/SAMD4A	2
GO:0000287	MF	GO:0000287	magnesium ion binding	8/286	163/10818	0.0675728009611239	0.0675728009611239	0.80447641566872	CDC42BPA/CDC42BPG/DUT/FARSB/GCLC/IRAK4/PRIM1/TDG	8
GO:0004712	MF	GO:0004712	protein serine/threonine/tyrosine kinase activity	3/286	36/10818	0.0688544682936252	0.0688544682936252	0.80447641566872	ACVR2B/MAP2K6/SBK2	3
GO:0004708	MF	GO:0004708	MAP kinase kinase activity	2/286	17/10818	0.0729851095323409	0.0729851095323409	0.80447641566872	MAP2K6/SBK2	2
GO:0030295	MF	GO:0030295	protein kinase activator activity	5/286	86/10818	0.0772446950783893	0.0772446950783893	0.80447641566872	MAP2K6/RPTOR/SPRY2/STRADB/TCL1A	5
GO:0004601	MF	GO:0004601	peroxidase activity	3/286	38/10818	0.0783337613935127	0.0783337613935127	0.80447641566872	CLIC2/HBQ1/MGST3	3
GO:0005104	MF	GO:0005104	fibroblast growth factor receptor binding	2/286	18/10818	0.08071872727691	0.08071872727691	0.80447641566872	FGF1/FGF22	2
GO:0070412	MF	GO:0070412	R-SMAD binding	2/286	18/10818	0.08071872727691	0.08071872727691	0.80447641566872	SMAD4/SMAD6	2
GO:0019199	MF	GO:0019199	transmembrane receptor protein kinase activity	4/286	62/10818	0.0811198912740152	0.0811198912740152	0.80447641566872	ACVR2B/NTRK1/NTRK2/RET	4
GO:0016684	MF	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	3/286	39/10818	0.083275941093355	0.083275941093355	0.80447641566872	CLIC2/HBQ1/MGST3	3
GO:0008201	MF	GO:0008201	heparin binding	5/286	89/10818	0.0865351565056497	0.0865351565056497	0.80447641566872	BMP7/FGF1/FSTL1/MDK/PTPRC	5
GO:0051020	MF	GO:0051020	GTPase binding	10/286	233/10818	0.0902449260205719	0.0902449260205719	0.80447641566872	DOCK11/GIT2/HPS6/IPO11/KNTC1/MYO5B/RAB3IP/RABGAP1/RIN1/XPO7	10
GO:0019209	MF	GO:0019209	kinase activator activity	5/286	91/10818	0.0930397103299979	0.0930397103299979	0.80447641566872	MAP2K6/RPTOR/SPRY2/STRADB/TCL1A	5
GO:0016747	MF	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	7/286	147/10818	0.0949512274836092	0.0949512274836092	0.80447641566872	AGPAT2/ESCO2/NAA25/PLA2G15/SAT1/ZDHHC12/ZDHHC13	7
GO:0031624	MF	GO:0031624	ubiquitin conjugating enzyme binding	2/286	20/10818	0.0968867653580234	0.0968867653580234	0.80447641566872	PPARA/RNF125	2
GO:0008227	MF	GO:0008227	G protein-coupled amine receptor activity	3/286	42/10818	0.0988702552755835	0.0988702552755835	0.80447641566872	ADRA1D/CHRM2/OR10J5	3
