	NodeIn	baitName	oeName	NodeOut	oeName_changed	edge
15720	chr2:219135861-219159967	PNKD;TMBIM1	SLC11A1	chr2:219242191-219248639	SLC11A1	chr2:219135861-219159967_chr2:219242191-219248639
15721	chr2:219189150-219193458	snoU13	.	chr2:219159968-219161124	chr2:219159968-219161124	chr2:219189150-219193458_chr2:219159968-219161124
15722	chr2:219189150-219193458	snoU13	.	chr2:219161125-219163102	chr2:219161125-219163102	chr2:219189150-219193458_chr2:219161125-219163102
15723	chr2:219189150-219193458	snoU13	.	chr2:219212057-219212231	chr2:219212057-219212231	chr2:219189150-219193458_chr2:219212057-219212231
15724	chr2:219189150-219193458	snoU13	.	chr2:219212232-219216015	chr2:219212232-219216015	chr2:219189150-219193458_chr2:219212232-219216015
15725	chr2:219189150-219193458	snoU13	.	chr2:219217744-219221458	chr2:219217744-219221458	chr2:219189150-219193458_chr2:219217744-219221458
15726	chr2:219189150-219193458	snoU13	AC021016.6;AC021016.8;C2orf62	chr2:219221459-219242190	AC021016.6;AC021016.8;C2orf62	chr2:219189150-219193458_chr2:219221459-219242190
15727	chr2:219189150-219193458	snoU13	.	chr2:219248640-219252303	chr2:219248640-219252303	chr2:219189150-219193458_chr2:219248640-219252303
15728	chr2:219189150-219193458	snoU13	.	chr2:219252304-219256447	chr2:219252304-219256447	chr2:219189150-219193458_chr2:219252304-219256447
15729	chr2:219189150-219193458	snoU13	CTDSP1;RP11-378A13.2	chr2:219261830-219266623	CTDSP1;RP11-378A13.2	chr2:219189150-219193458_chr2:219261830-219266623
15730	chr2:219189150-219193458	snoU13	MIR26B	chr2:219266624-219268836	MIR26B	chr2:219189150-219193458_chr2:219266624-219268836
15731	chr2:219189150-219193458	snoU13	.	chr2:219302720-219308441	chr2:219302720-219308441	chr2:219189150-219193458_chr2:219302720-219308441
15732	chr2:219189150-219193458	snoU13	.	chr2:219321977-219323472	chr2:219321977-219323472	chr2:219189150-219193458_chr2:219321977-219323472
15733	chr2:219189150-219193458	snoU13	.	chr2:219323473-219331092	chr2:219323473-219331092	chr2:219189150-219193458_chr2:219323473-219331092
15734	chr2:219189150-219193458	snoU13	.	chr2:219333756-219339020	chr2:219333756-219339020	chr2:219189150-219193458_chr2:219333756-219339020
15735	chr2:219189150-219193458	snoU13	.	chr2:219426762-219430334	chr2:219426762-219430334	chr2:219189150-219193458_chr2:219426762-219430334
15736	chr2:219189150-219193458	snoU13	.	chr2:219512818-219520104	chr2:219512818-219520104	chr2:219189150-219193458_chr2:219512818-219520104
15737	chr2:219189150-219193458	snoU13	.	chr2:219607392-219611618	chr2:219607392-219611618	chr2:219189150-219193458_chr2:219607392-219611618
15738	chr2:219221459-219242190	AC021016.6;AC021016.8;C2orf62	snoU13	chr2:219189150-219193458	snoU13	chr2:219221459-219242190_chr2:219189150-219193458
15739	chr2:219242191-219248639	SLC11A1	snoU13	chr2:219046895-219050808	snoU13	chr2:219242191-219248639_chr2:219046895-219050808
15740	chr2:219242191-219248639	SLC11A1	.	chr2:219096117-219108154	chr2:219096117-219108154	chr2:219242191-219248639_chr2:219096117-219108154
15741	chr2:219242191-219248639	SLC11A1	AAMP;GPBAR1;RP11-378A13.1	chr2:219119543-219131509	AAMP;GPBAR1;RP11-378A13.1	chr2:219242191-219248639_chr2:219119543-219131509
15742	chr2:219242191-219248639	SLC11A1	.	chr2:219131510-219134748	chr2:219131510-219134748	chr2:219242191-219248639_chr2:219131510-219134748
15743	chr2:219242191-219248639	SLC11A1	AAMP;PNKD	chr2:219134749-219135860	AAMP;PNKD	chr2:219242191-219248639_chr2:219134749-219135860
15744	chr2:219242191-219248639	SLC11A1	PNKD;TMBIM1	chr2:219135861-219159967	PNKD;TMBIM1	chr2:219242191-219248639_chr2:219135861-219159967
15745	chr2:219242191-219248639	SLC11A1	.	chr2:219159968-219161124	chr2:219159968-219161124	chr2:219242191-219248639_chr2:219159968-219161124
15746	chr2:219242191-219248639	SLC11A1	.	chr2:219161125-219163102	chr2:219161125-219163102	chr2:219242191-219248639_chr2:219161125-219163102
15747	chr2:219242191-219248639	SLC11A1	.	chr2:219163103-219172324	chr2:219163103-219172324	chr2:219242191-219248639_chr2:219163103-219172324
15748	chr2:219242191-219248639	SLC11A1	.	chr2:219172325-219173140	chr2:219172325-219173140	chr2:219242191-219248639_chr2:219172325-219173140
15749	chr2:219242191-219248639	SLC11A1	snoU13	chr2:219189150-219193458	snoU13	chr2:219242191-219248639_chr2:219189150-219193458
15750	chr2:219242191-219248639	SLC11A1	.	chr2:219200990-219202339	chr2:219200990-219202339	chr2:219242191-219248639_chr2:219200990-219202339
15751	chr2:219242191-219248639	SLC11A1	.	chr2:219212057-219212231	chr2:219212057-219212231	chr2:219242191-219248639_chr2:219212057-219212231
15752	chr2:219242191-219248639	SLC11A1	RQCD1;USP37	chr2:219431826-219434399	RQCD1;USP37	chr2:219242191-219248639_chr2:219431826-219434399
15753	chr2:219261830-219266623	CTDSP1;RP11-378A13.2	snoU13	chr2:219189150-219193458	snoU13	chr2:219261830-219266623_chr2:219189150-219193458
15754	chr2:219266624-219268836	MIR26B	CXCR1	chr2:219028060-219031992	CXCR1	chr2:219266624-219268836_chr2:219028060-219031992
15755	chr2:219266624-219268836	MIR26B	snoU13	chr2:219189150-219193458	snoU13	chr2:219266624-219268836_chr2:219189150-219193458
15756	chr2:219268837-219288171	VIL1	snoU13	chr2:219189150-219193458	snoU13	chr2:219268837-219288171_chr2:219189150-219193458
15757	chr2:219695712-219699311	PRKAG3	CXCR2	chr2:218988939-218991185	CXCR2	chr2:219695712-219699311_chr2:218988939-218991185
15758	chr2:219695712-219699311	PRKAG3	CXCR1	chr2:219028060-219031992	CXCR1	chr2:219695712-219699311_chr2:219028060-219031992
15759	chr2:219777204-219785376	RNU6-642P	CXCR1	chr2:219028060-219031992	CXCR1	chr2:219777204-219785376_chr2:219028060-219031992
15760	chr2:220024772-220037243	NHEJ1;SLC23A3	ABCB6;AC068946.1;ATG9A	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	chr2:220024772-220037243_chr2:220077689-220091102
15761	chr2:220040597-220045150	CNPPD1;FAM134A	ABCB6;AC068946.1;ATG9A	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	chr2:220040597-220045150_chr2:220077689-220091102
15762	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	RQCD1;USP37	chr2:219431826-219434399	RQCD1;USP37	chr2:220077689-220091102_chr2:219431826-219434399
15763	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	BCS1L;RNF25;ZNF142	chr2:219523455-219534025	BCS1L;RNF25;ZNF142	chr2:220077689-220091102_chr2:219523455-219534025
15764	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	RNF25;STK36	chr2:219536177-219537773	RNF25;STK36	chr2:220077689-220091102_chr2:219536177-219537773
15765	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	.	chr2:219908350-219912777	chr2:219908350-219912777	chr2:220077689-220091102_chr2:219908350-219912777
15766	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	.	chr2:219918679-219923255	chr2:219918679-219923255	chr2:220077689-220091102_chr2:219918679-219923255
15767	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	IHH	chr2:219924073-219929311	IHH	chr2:220077689-220091102_chr2:219924073-219929311
15768	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	.	chr2:220022135-220024771	chr2:220022135-220024771	chr2:220077689-220091102_chr2:220022135-220024771
15769	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	NHEJ1;SLC23A3	chr2:220024772-220037243	NHEJ1;SLC23A3	chr2:220077689-220091102_chr2:220024772-220037243
15770	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	.	chr2:220037244-220040596	chr2:220037244-220040596	chr2:220077689-220091102_chr2:220037244-220040596
15771	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	CNPPD1;FAM134A	chr2:220040597-220045150	CNPPD1;FAM134A	chr2:220077689-220091102_chr2:220040597-220045150
15772	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	.	chr2:220048794-220049424	chr2:220048794-220049424	chr2:220077689-220091102_chr2:220048794-220049424
15773	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	ZFAND2B	chr2:220057608-220060532	ZFAND2B	chr2:220077689-220091102_chr2:220057608-220060532
15774	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	DNAJB2;MIR153-1;PTPRN;TUBA4A;TUBA4B	chr2:220133863-220160297	DNAJB2;MIR153-1;PTPRN;TUBA4A;TUBA4B	chr2:220077689-220091102_chr2:220133863-220160297
15775	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	AC114803.3;PTPRN	chr2:220160298-220164682	AC114803.3;PTPRN	chr2:220077689-220091102_chr2:220160298-220164682
15776	chr2:220077689-220091102	ABCB6;AC068946.1;ATG9A	RESP18	chr2:220192479-220198340	RESP18	chr2:220077689-220091102_chr2:220192479-220198340
15777	chr2:220166130-220192478	PTPRN	.	chr2:219918679-219923255	chr2:219918679-219923255	chr2:220166130-220192478_chr2:219918679-219923255
15778	chr2:220166130-220192478	PTPRN	.	chr2:220022135-220024771	chr2:220022135-220024771	chr2:220166130-220192478_chr2:220022135-220024771
15779	chr2:225263287-225269031	FAM124B	.	chr2:224806501-224808296	chr2:224806501-224808296	chr2:225263287-225269031_chr2:224806501-224808296
15780	chr2:225263287-225269031	FAM124B	.	chr2:225305926-225306125	chr2:225305926-225306125	chr2:225263287-225269031_chr2:225305926-225306125
15781	chr2:225263287-225269031	FAM124B	.	chr2:225448234-225449064	chr2:225448234-225449064	chr2:225263287-225269031_chr2:225448234-225449064
15782	chr2:231743647-231762017	AC012507.3	.	chr2:231764068-231772013	chr2:231764068-231772013	chr2:231743647-231762017_chr2:231764068-231772013
15783	chr2:231743647-231762017	AC012507.3	.	chr2:231832501-231839946	chr2:231832501-231839946	chr2:231743647-231762017_chr2:231832501-231839946
15784	chr2:231743647-231762017	AC012507.3	.	chr2:231840007-231849311	chr2:231840007-231849311	chr2:231743647-231762017_chr2:231840007-231849311
15785	chr2:231743647-231762017	AC012507.3	SPATA3-AS1;SPATA3	chr2:231849312-231867615	SPATA3-AS1;SPATA3	chr2:231743647-231762017_chr2:231849312-231867615
15786	chr2:231743647-231762017	AC012507.3	.	chr2:231867616-231867858	chr2:231867616-231867858	chr2:231743647-231762017_chr2:231867616-231867858
15787	chr2:231743647-231762017	AC012507.3	.	chr2:231867859-231872231	chr2:231867859-231872231	chr2:231743647-231762017_chr2:231867859-231872231
15788	chr2:231743647-231762017	AC012507.3	.	chr2:231872232-231880530	chr2:231872232-231880530	chr2:231743647-231762017_chr2:231872232-231880530
15789	chr2:231743647-231762017	AC012507.3	.	chr2:231904765-231907096	chr2:231904765-231907096	chr2:231743647-231762017_chr2:231904765-231907096
15790	chr2:231743647-231762017	AC012507.3	.	chr2:231907097-231907747	chr2:231907097-231907747	chr2:231743647-231762017_chr2:231907097-231907747
15791	chr2:231743647-231762017	AC012507.3	.	chr2:231909268-231914491	chr2:231909268-231914491	chr2:231743647-231762017_chr2:231909268-231914491
15792	chr2:231772014-231777477	AC012507.4	.	chr2:231832501-231839946	chr2:231832501-231839946	chr2:231772014-231777477_chr2:231832501-231839946
15793	chr2:231772014-231777477	AC012507.4	.	chr2:231840007-231849311	chr2:231840007-231849311	chr2:231772014-231777477_chr2:231840007-231849311
15794	chr2:231772014-231777477	AC012507.4	SPATA3-AS1;SPATA3	chr2:231849312-231867615	SPATA3-AS1;SPATA3	chr2:231772014-231777477_chr2:231849312-231867615
15795	chr2:231772014-231777477	AC012507.4	.	chr2:231867616-231867858	chr2:231867616-231867858	chr2:231772014-231777477_chr2:231867616-231867858
15796	chr2:231772014-231777477	AC012507.4	.	chr2:231867859-231872231	chr2:231867859-231872231	chr2:231772014-231777477_chr2:231867859-231872231
15797	chr2:231772014-231777477	AC012507.4	.	chr2:231872232-231880530	chr2:231872232-231880530	chr2:231772014-231777477_chr2:231872232-231880530
15798	chr2:231772014-231777477	AC012507.4	.	chr2:231904765-231907096	chr2:231904765-231907096	chr2:231772014-231777477_chr2:231904765-231907096
15799	chr2:231772014-231777477	AC012507.4	.	chr2:231907097-231907747	chr2:231907097-231907747	chr2:231772014-231777477_chr2:231907097-231907747
15800	chr2:231772014-231777477	AC012507.4	.	chr2:231909060-231909267	chr2:231909060-231909267	chr2:231772014-231777477_chr2:231909060-231909267
15801	chr2:231772014-231777477	AC012507.4	.	chr2:231909268-231914491	chr2:231909268-231914491	chr2:231772014-231777477_chr2:231909268-231914491
15802	chr2:231772014-231777477	AC012507.4	.	chr2:232304724-232306937	chr2:232304724-232306937	chr2:231772014-231777477_chr2:232304724-232306937
15803	chr2:231772014-231777477	AC012507.4	.	chr2:232321430-232322126	chr2:232321430-232322126	chr2:231772014-231777477_chr2:232321430-232322126
15804	chr2:231819113-231832500	COX20P2;GPR55	AC012513.6	chr2:217122614-217126407	AC012513.6	chr2:231819113-231832500_chr2:217122614-217126407
15805	chr2:231819113-231832500	COX20P2;GPR55	AC012507.3	chr2:231743647-231762017	AC012507.3	chr2:231819113-231832500_chr2:231743647-231762017
15806	chr2:231819113-231832500	COX20P2;GPR55	AC012507.4	chr2:231772014-231777477	AC012507.4	chr2:231819113-231832500_chr2:231772014-231777477
15807	chr2:231819113-231832500	COX20P2;GPR55	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:231819113-231832500_chr2:232316580-232318550
15808	chr2:231849312-231867615	SPATA3-AS1;SPATA3	AC012507.3	chr2:231743647-231762017	AC012507.3	chr2:231849312-231867615_chr2:231743647-231762017
15809	chr2:231849312-231867615	SPATA3-AS1;SPATA3	AC012507.4	chr2:231772014-231777477	AC012507.4	chr2:231849312-231867615_chr2:231772014-231777477
15810	chr2:231914492-231923702	PSMD1;RP11-223I10.1	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:231914492-231923702_chr2:232316580-232318550
15811	chr2:231986734-231992557	HTR2B	.	chr2:232053809-232058088	chr2:232053809-232058088	chr2:231986734-231992557_chr2:232053809-232058088
15812	chr2:231986734-231992557	HTR2B	.	chr2:232058089-232059056	chr2:232058089-232059056	chr2:231986734-231992557_chr2:232058089-232059056
15813	chr2:231986734-231992557	HTR2B	.	chr2:232075345-232080881	chr2:232075345-232080881	chr2:231986734-231992557_chr2:232075345-232080881
15814	chr2:231986734-231992557	HTR2B	.	chr2:232083215-232087516	chr2:232083215-232087516	chr2:231986734-231992557_chr2:232083215-232087516
15815	chr2:231986734-231992557	HTR2B	.	chr2:232089439-232091108	chr2:232089439-232091108	chr2:231986734-231992557_chr2:232089439-232091108
15816	chr2:231986734-231992557	HTR2B	.	chr2:232091109-232094110	chr2:232091109-232094110	chr2:231986734-231992557_chr2:232091109-232094110
15817	chr2:231986734-231992557	HTR2B	.	chr2:232272056-232275645	chr2:232272056-232275645	chr2:231986734-231992557_chr2:232272056-232275645
15818	chr2:231986734-231992557	HTR2B	.	chr2:232275646-232276130	chr2:232275646-232276130	chr2:231986734-231992557_chr2:232275646-232276130
15819	chr2:231986734-231992557	HTR2B	.	chr2:232276131-232276505	chr2:232276131-232276505	chr2:231986734-231992557_chr2:232276131-232276505
15820	chr2:231986734-231992557	HTR2B	.	chr2:232276506-232284346	chr2:232276506-232284346	chr2:231986734-231992557_chr2:232276506-232284346
15821	chr2:231986734-231992557	HTR2B	.	chr2:232284347-232290885	chr2:232284347-232290885	chr2:231986734-231992557_chr2:232284347-232290885
15822	chr2:231986734-231992557	HTR2B	.	chr2:232290886-232292137	chr2:232290886-232292137	chr2:231986734-231992557_chr2:232290886-232292137
15823	chr2:231986734-231992557	HTR2B	.	chr2:232292138-232292953	chr2:232292138-232292953	chr2:231986734-231992557_chr2:232292138-232292953
15824	chr2:231986734-231992557	HTR2B	.	chr2:232292954-232294745	chr2:232292954-232294745	chr2:231986734-231992557_chr2:232292954-232294745
15825	chr2:231986734-231992557	HTR2B	.	chr2:232294746-232304723	chr2:232294746-232304723	chr2:231986734-231992557_chr2:232294746-232304723
15826	chr2:231986734-231992557	HTR2B	.	chr2:232304724-232306937	chr2:232304724-232306937	chr2:231986734-231992557_chr2:232304724-232306937
15827	chr2:231986734-231992557	HTR2B	.	chr2:232306938-232308562	chr2:232306938-232308562	chr2:231986734-231992557_chr2:232306938-232308562
15828	chr2:231986734-231992557	HTR2B	.	chr2:232308605-232316579	chr2:232308605-232316579	chr2:231986734-231992557_chr2:232308605-232316579
15829	chr2:231986734-231992557	HTR2B	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:231986734-231992557_chr2:232316580-232318550
15830	chr2:231986734-231992557	HTR2B	SNORA75;SNORD20	chr2:232318551-232321429	SNORA75;SNORD20	chr2:231986734-231992557_chr2:232318551-232321429
15831	chr2:231986734-231992557	HTR2B	.	chr2:232321430-232322126	chr2:232321430-232322126	chr2:231986734-231992557_chr2:232321430-232322126
15832	chr2:231986734-231992557	HTR2B	NCL;SNORD82	chr2:232322127-232328427	NCL;SNORD82	chr2:231986734-231992557_chr2:232322127-232328427
15833	chr2:231986734-231992557	HTR2B	.	chr2:232328428-232332442	chr2:232328428-232332442	chr2:231986734-231992557_chr2:232328428-232332442
15834	chr2:231995922-231999380	RNU1-93P	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:231995922-231999380_chr2:232316580-232318550
15835	chr2:232059057-232071516	ARMC9	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:232059057-232071516_chr2:232316580-232318550
15836	chr2:232259836-232268246	B3GNT7	AC012507.4	chr2:231772014-231777477	AC012507.4	chr2:232259836-232268246_chr2:231772014-231777477
15837	chr2:232259836-232268246	B3GNT7	C2orf72	chr2:231900133-231904764	C2orf72	chr2:232259836-232268246_chr2:231900133-231904764
15838	chr2:232259836-232268246	B3GNT7	PSMD1;RP11-223I10.1	chr2:231914492-231923702	PSMD1;RP11-223I10.1	chr2:232259836-232268246_chr2:231914492-231923702
15839	chr2:232259836-232268246	B3GNT7	HTR2B	chr2:231986734-231992557	HTR2B	chr2:232259836-232268246_chr2:231986734-231992557
15840	chr2:232259836-232268246	B3GNT7	ARMC9	chr2:232059057-232071516	ARMC9	chr2:232259836-232268246_chr2:232059057-232071516
15841	chr2:232259836-232268246	B3GNT7	.	chr2:232089439-232091108	chr2:232089439-232091108	chr2:232259836-232268246_chr2:232089439-232091108
15842	chr2:232259836-232268246	B3GNT7	.	chr2:232094111-232094637	chr2:232094111-232094637	chr2:232259836-232268246_chr2:232094111-232094637
15843	chr2:232259836-232268246	B3GNT7	AC017104.2	chr2:232316580-232318550	AC017104.2	chr2:232259836-232268246_chr2:232316580-232318550
15844	chr2:232259836-232268246	B3GNT7	SNORA75;SNORD20	chr2:232318551-232321429	SNORA75;SNORD20	chr2:232259836-232268246_chr2:232318551-232321429
15845	chr2:232259836-232268246	B3GNT7	NCL;SNORD82	chr2:232322127-232328427	NCL;SNORD82	chr2:232259836-232268246_chr2:232322127-232328427
15846	chr2:232316580-232318550	AC017104.2	.	chr2:231677212-231683412	chr2:231677212-231683412	chr2:232316580-232318550_chr2:231677212-231683412
15847	chr2:232316580-232318550	AC017104.2	.	chr2:231711000-231713086	chr2:231711000-231713086	chr2:232316580-232318550_chr2:231711000-231713086
15848	chr2:232316580-232318550	AC017104.2	.	chr2:231731331-231732272	chr2:231731331-231732272	chr2:232316580-232318550_chr2:231731331-231732272
15849	chr2:232316580-232318550	AC017104.2	.	chr2:231762018-231764067	chr2:231762018-231764067	chr2:232316580-232318550_chr2:231762018-231764067
15850	chr2:232316580-232318550	AC017104.2	.	chr2:231777478-231779065	chr2:231777478-231779065	chr2:232316580-232318550_chr2:231777478-231779065
15851	chr2:232316580-232318550	AC017104.2	.	chr2:231904765-231907096	chr2:231904765-231907096	chr2:232316580-232318550_chr2:231904765-231907096
15852	chr2:232316580-232318550	AC017104.2	.	chr2:231909268-231914491	chr2:231909268-231914491	chr2:232316580-232318550_chr2:231909268-231914491
15853	chr2:232316580-232318550	AC017104.2	PSMD1;RP11-223I10.1	chr2:231914492-231923702	PSMD1;RP11-223I10.1	chr2:232316580-232318550_chr2:231914492-231923702
15854	chr2:232316580-232318550	AC017104.2	.	chr2:231923703-231924311	chr2:231923703-231924311	chr2:232316580-232318550_chr2:231923703-231924311
15855	chr2:232316580-232318550	AC017104.2	.	chr2:231924312-231927454	chr2:231924312-231927454	chr2:232316580-232318550_chr2:231924312-231927454
15856	chr2:232316580-232318550	AC017104.2	.	chr2:231927455-231933976	chr2:231927455-231933976	chr2:232316580-232318550_chr2:231927455-231933976
15857	chr2:232316580-232318550	AC017104.2	.	chr2:231933977-231940393	chr2:231933977-231940393	chr2:232316580-232318550_chr2:231933977-231940393
15858	chr2:232316580-232318550	AC017104.2	.	chr2:231940394-231944191	chr2:231940394-231944191	chr2:232316580-232318550_chr2:231940394-231944191
15859	chr2:232316580-232318550	AC017104.2	.	chr2:231944192-231945426	chr2:231944192-231945426	chr2:232316580-232318550_chr2:231944192-231945426
15860	chr2:232316580-232318550	AC017104.2	.	chr2:231945427-231947734	chr2:231945427-231947734	chr2:232316580-232318550_chr2:231945427-231947734
15861	chr2:232316580-232318550	AC017104.2	.	chr2:231947735-231949869	chr2:231947735-231949869	chr2:232316580-232318550_chr2:231947735-231949869
15862	chr2:232316580-232318550	AC017104.2	.	chr2:231949870-231953088	chr2:231949870-231953088	chr2:232316580-232318550_chr2:231949870-231953088
15863	chr2:232316580-232318550	AC017104.2	.	chr2:231953089-231953541	chr2:231953089-231953541	chr2:232316580-232318550_chr2:231953089-231953541
15864	chr2:232316580-232318550	AC017104.2	.	chr2:231953542-231953845	chr2:231953542-231953845	chr2:232316580-232318550_chr2:231953542-231953845
15865	chr2:232316580-232318550	AC017104.2	.	chr2:231953846-231954386	chr2:231953846-231954386	chr2:232316580-232318550_chr2:231953846-231954386
15866	chr2:232316580-232318550	AC017104.2	.	chr2:231954387-231956082	chr2:231954387-231956082	chr2:232316580-232318550_chr2:231954387-231956082
15867	chr2:232316580-232318550	AC017104.2	.	chr2:231956083-231960266	chr2:231956083-231960266	chr2:232316580-232318550_chr2:231956083-231960266
15868	chr2:232316580-232318550	AC017104.2	.	chr2:231960267-231960846	chr2:231960267-231960846	chr2:232316580-232318550_chr2:231960267-231960846
15869	chr2:232316580-232318550	AC017104.2	.	chr2:231960847-231961849	chr2:231960847-231961849	chr2:232316580-232318550_chr2:231960847-231961849
15870	chr2:232316580-232318550	AC017104.2	.	chr2:231961850-231966043	chr2:231961850-231966043	chr2:232316580-232318550_chr2:231961850-231966043
15871	chr2:232316580-232318550	AC017104.2	.	chr2:231966044-231970360	chr2:231966044-231970360	chr2:232316580-232318550_chr2:231966044-231970360
15872	chr2:232316580-232318550	AC017104.2	.	chr2:231970361-231971823	chr2:231970361-231971823	chr2:232316580-232318550_chr2:231970361-231971823
15873	chr2:232316580-232318550	AC017104.2	.	chr2:231971824-231986733	chr2:231971824-231986733	chr2:232316580-232318550_chr2:231971824-231986733
15874	chr2:232316580-232318550	AC017104.2	HTR2B	chr2:231986734-231992557	HTR2B	chr2:232316580-232318550_chr2:231986734-231992557
15875	chr2:232316580-232318550	AC017104.2	.	chr2:231992592-231993264	chr2:231992592-231993264	chr2:232316580-232318550_chr2:231992592-231993264
15876	chr2:232316580-232318550	AC017104.2	.	chr2:231993265-231994223	chr2:231993265-231994223	chr2:232316580-232318550_chr2:231993265-231994223
15877	chr2:232316580-232318550	AC017104.2	.	chr2:231994224-231995511	chr2:231994224-231995511	chr2:232316580-232318550_chr2:231994224-231995511
15878	chr2:232316580-232318550	AC017104.2	.	chr2:231995512-231995921	chr2:231995512-231995921	chr2:232316580-232318550_chr2:231995512-231995921
15879	chr2:232316580-232318550	AC017104.2	RNU1-93P	chr2:231995922-231999380	RNU1-93P	chr2:232316580-232318550_chr2:231995922-231999380
15880	chr2:232316580-232318550	AC017104.2	.	chr2:231999381-232003692	chr2:231999381-232003692	chr2:232316580-232318550_chr2:231999381-232003692
15881	chr2:232316580-232318550	AC017104.2	.	chr2:232003693-232006465	chr2:232003693-232006465	chr2:232316580-232318550_chr2:232003693-232006465
15882	chr2:232316580-232318550	AC017104.2	.	chr2:232006466-232009723	chr2:232006466-232009723	chr2:232316580-232318550_chr2:232006466-232009723
15883	chr2:232316580-232318550	AC017104.2	.	chr2:232009724-232014334	chr2:232009724-232014334	chr2:232316580-232318550_chr2:232009724-232014334
15884	chr2:232316580-232318550	AC017104.2	.	chr2:232014335-232033059	chr2:232014335-232033059	chr2:232316580-232318550_chr2:232014335-232033059
15885	chr2:232316580-232318550	AC017104.2	.	chr2:232033060-232035699	chr2:232033060-232035699	chr2:232316580-232318550_chr2:232033060-232035699
15886	chr2:232316580-232318550	AC017104.2	.	chr2:232035813-232036855	chr2:232035813-232036855	chr2:232316580-232318550_chr2:232035813-232036855
15887	chr2:232316580-232318550	AC017104.2	.	chr2:232036856-232038424	chr2:232036856-232038424	chr2:232316580-232318550_chr2:232036856-232038424
15888	chr2:232316580-232318550	AC017104.2	.	chr2:232038425-232039165	chr2:232038425-232039165	chr2:232316580-232318550_chr2:232038425-232039165
15889	chr2:232316580-232318550	AC017104.2	.	chr2:232039166-232053808	chr2:232039166-232053808	chr2:232316580-232318550_chr2:232039166-232053808
15890	chr2:232316580-232318550	AC017104.2	.	chr2:232053809-232058088	chr2:232053809-232058088	chr2:232316580-232318550_chr2:232053809-232058088
15891	chr2:232316580-232318550	AC017104.2	.	chr2:232058089-232059056	chr2:232058089-232059056	chr2:232316580-232318550_chr2:232058089-232059056
15892	chr2:232316580-232318550	AC017104.2	ARMC9	chr2:232059057-232071516	ARMC9	chr2:232316580-232318550_chr2:232059057-232071516
15893	chr2:232316580-232318550	AC017104.2	.	chr2:232071517-232075344	chr2:232071517-232075344	chr2:232316580-232318550_chr2:232071517-232075344
15894	chr2:232316580-232318550	AC017104.2	.	chr2:232075345-232080881	chr2:232075345-232080881	chr2:232316580-232318550_chr2:232075345-232080881
15895	chr2:232316580-232318550	AC017104.2	.	chr2:232080882-232083214	chr2:232080882-232083214	chr2:232316580-232318550_chr2:232080882-232083214
15896	chr2:232316580-232318550	AC017104.2	.	chr2:232083215-232087516	chr2:232083215-232087516	chr2:232316580-232318550_chr2:232083215-232087516
15897	chr2:232316580-232318550	AC017104.2	.	chr2:232087517-232089438	chr2:232087517-232089438	chr2:232316580-232318550_chr2:232087517-232089438
15898	chr2:232316580-232318550	AC017104.2	.	chr2:232089439-232091108	chr2:232089439-232091108	chr2:232316580-232318550_chr2:232089439-232091108
15899	chr2:232316580-232318550	AC017104.2	.	chr2:232091109-232094110	chr2:232091109-232094110	chr2:232316580-232318550_chr2:232091109-232094110
15900	chr2:232316580-232318550	AC017104.2	.	chr2:232094111-232094637	chr2:232094111-232094637	chr2:232316580-232318550_chr2:232094111-232094637
15901	chr2:232316580-232318550	AC017104.2	.	chr2:232094638-232104286	chr2:232094638-232104286	chr2:232316580-232318550_chr2:232094638-232104286
15902	chr2:232316580-232318550	AC017104.2	.	chr2:232104287-232109053	chr2:232104287-232109053	chr2:232316580-232318550_chr2:232104287-232109053
15903	chr2:232316580-232318550	AC017104.2	.	chr2:232109054-232113985	chr2:232109054-232113985	chr2:232316580-232318550_chr2:232109054-232113985
15904	chr2:232316580-232318550	AC017104.2	.	chr2:232113986-232119137	chr2:232113986-232119137	chr2:232316580-232318550_chr2:232113986-232119137
15905	chr2:232316580-232318550	AC017104.2	.	chr2:232119138-232124302	chr2:232119138-232124302	chr2:232316580-232318550_chr2:232119138-232124302
