ID	nes_1	pval_1	nes_2	pval_2	nes_3	pval_3	combine_nes	fisher_pval
ZBED1	1.48306534666476	0.138057049843761	1.02328532424082	0.306172960565566	0.436301198942898	0.662618212102341	0.980883956616159	0.307153200568212
ZNF808	1.15398492982891	0.248506347433902	0.909357834293706	0.363161271567532	0	1	1.03167138206131	0.307311648000731
ZNF280A	-1.02080657656495	0.307346087948504	0	1	0	1	-1.02080657656495	0.307346087948504
DAPP1	-1.02023531074918	0.307616874743734	0	1	0	1	-1.02023531074918	0.307616874743734
MKLN1	1.01979776133019	0.307824385139372	0	1	0	1	1.01979776133019	0.307824385139372
OR8U1	-1.01912327082853	0.308144447665128	0	1	0	1	-1.01912327082853	0.308144447665128
ATP6AP2	1.01905187042573	0.308178341814676	0	1	0	1	1.01905187042573	0.308178341814676
C5AR1	-1.0190380258278	0.308184914204141	0	1	0	1	-1.0190380258278	0.308184914204141
PTPN1	1.01898304616924	0.308211015388303	0	1	0	1	1.01898304616924	0.308211015388303
CDC42BPG	1.01845996301542	0.308459418366915	0	1	0	1	1.01845996301542	0.308459418366915
TNFRSF10D	-1.018202136032	0.308581904562839	0	1	0	1	-1.018202136032	0.308581904562839
PGAP2	-1.01817951804745	0.308592651252123	0	1	0	1	-1.01817951804745	0.308592651252123
ICAM1	1.01776827349416	0.308788092786752	0	1	0	1	1.01776827349416	0.308788092786752
DKKL1	-1.01774534655789	0.308798991085088	0	1	0	1	-1.01774534655789	0.308798991085088
OR1L3	-1.01761194990141	0.308862406108844	0	1	0	1	-1.01761194990141	0.308862406108844
SETBP1	-1.67975278152583	0.0930054256653124	-0.917753883274893	0.358747730882543	0.191132261052144	0.848421972868002	-0.802124801249526	0.309062171397012
ARNTL	0	1	0.752054037679688	0.452018562758787	-1.27747768759138	0.201433652821675	-0.262711824955846	0.30924154051314
MAK	-1.01627346668569	0.309499180065953	0	1	0	1	-1.01627346668569	0.309499180065953
PTPRS	-1.01606869796084	0.309596673787732	0	1	0	1	-1.01606869796084	0.309596673787732
GPR119	-1.01605071419631	0.309605237119715	0	1	0	1	-1.01605071419631	0.309605237119715
ZNF883	0	1	-1.01580727160934	0.309721172610254	0	1	-1.01580727160934	0.309721172610254
MECP2	0.0495387977744965	0.960489918987696	1.34517264700679	0.178569487260441	1.38609127886612	0.16571903304885	0.926934241215802	0.309792944357332
ZNF514	-1.2655356644613	0.205679372043534	-0.765277045388044	0.44410658982166	0	1	-1.01540635492467	0.309940355889746
GTF3A	0	1	-1.015251379131	0.309986014666383	0	1	-1.015251379131	0.309986014666383
TIGD5	0	1	-1.01499198529142	0.310109647994724	0	1	-1.01499198529142	0.310109647994724
RNF20	1.01469463527476	0.310251412196637	0	1	0	1	1.01469463527476	0.310251412196637
RASGRF1	-1.01468888058077	0.310254156218924	0	1	0	1	-1.01468888058077	0.310254156218924
IFNGR1	1.0144154873857	0.31038453730772	0	1	0	1	1.0144154873857	0.31038453730772
NCOA3	1.0791313604105	0.280529172912908	0.0468424655224123	0.96263878356917	1.61818057414366	0.105623688025966	0.914718133358857	0.310428265248015
OR2T6	-1.01419787440314	0.310488342687909	0	1	0	1	-1.01419787440314	0.310488342687909
ZNF711	-0.845630363287486	0.397758981613524	-1.19888868243136	0.2305712330214	0	1	-1.02225952285942	0.310820798530248
GIPR	-1.01284169401274	0.31113578193603	0	1	0	1	-1.01284169401274	0.31113578193603
PHB2	-1.01239587569983	0.311348809538144	0	1	0	1	-1.01239587569983	0.311348809538144
PCGF6	0.624497982696715	0.532300594747651	1.36331986705967	0.172781723386029	0	1	0.993908924878192	0.311441681688409
RAB37	1.01142513617376	0.31181299556476	0	1	0	1	1.01142513617376	0.31181299556476
FPR1	1.01123390679478	0.311904490955034	0	1	0	1	1.01123390679478	0.311904490955034
IMPA2	-1.01107031035006	0.311982779167339	0	1	0	1	-1.01107031035006	0.311982779167339
ZNF256	-1.2664681363443	0.205345530232187	-0.756678989770302	0.449242205147398	0	1	-1.0115735630573	0.312104800080825
DNAJC27	-1.01061423484221	0.312201100063396	0	1	0	1	-1.01061423484221	0.312201100063396
EIF2AK2	-1.01058133323742	0.312216853777304	0	1	0	1	-1.01058133323742	0.312216853777304
ETV4	-1.24637334296595	0.212627363040488	0.693295635113433	0.488124041714246	-1.08570352949477	0.277610178664452	-0.546260412449096	0.312252983289413
MED21	-1.01036993222791	0.312318087810223	0	1	0	1	-1.01036993222791	0.312318087810223
TAF6	-1.01018830709086	0.312405080281169	0	1	0	1	-1.01018830709086	0.312405080281169
UBE2D3	1.01007921667283	0.312457338678922	0	1	0	1	1.01007921667283	0.312457338678922
ZNF581	-0.937831519653274	0.348331000144122	-1.11398858396271	0.265284084207696	0	1	-1.02591005180799	0.312478341062553
ESRRG	-1.00982720156402	0.312578085376923	0	1	0	1	-1.00982720156402	0.312578085376923
ZNF81	-0.0186446554378572	0.985124579129813	-1.67535861178577	0.0938638919707603	0	1	-0.847001633611814	0.312623492760352
RHBDL2	-1.00917380076512	0.312891289064718	0	1	0	1	-1.00917380076512	0.312891289064718
DMRT2	1.00890471179003	0.313020335283381	0	1	0	1	1.00890471179003	0.313020335283381
ZNF438	-1.42962927278251	0.152823449365458	-0.515013929272988	0.606543286391245	0	1	-0.972321601027749	0.31316227495512
SORT1	1.00857346268982	0.313179239567666	0	1	0	1	1.00857346268982	0.313179239567666
CLEC1B	1.00743867946603	0.313724011616402	0	1	0	1	1.00743867946603	0.313724011616402
IL17RD	-1.00728909243669	0.313795869908011	0	1	0	1	-1.00728909243669	0.313795869908011
SCML1	-1.00694743661181	0.313960034398902	0	1	0	1	-1.00694743661181	0.313960034398902
CASP8AP2	1.0066797838039	0.314088680144977	0	1	0	1	1.0066797838039	0.314088680144977
TRIP10	-1.00665033739488	0.314102835504863	0	1	0	1	-1.00665033739488	0.314102835504863
RANGAP1	-1.00606321253387	0.314385163408955	0	1	0	1	-1.00606321253387	0.314385163408955
MYB	1.50200014755084	0.133097070722419	-0.490938577012892	0.623469891317772	0.93146091573924	0.351615193041737	0.647507495425729	0.314540728456986
OR4F21	-1.00536202056897	0.314722560790014	0	1	0	1	-1.00536202056897	0.314722560790014
ZNF304	-1.51926238989064	0.128696462595559	-0.350910117524238	0.725655780886302	0	1	-0.935086253707439	0.314813398573495
SCAI	-1.00500360454152	0.314895114198615	0	1	0	1	-1.00500360454152	0.314895114198615
PRMT6	-1.00495814771497	0.314917003070511	0	1	0	1	-1.00495814771497	0.314917003070511
CAPN3	1.00494557799404	0.314923055957491	0	1	0	1	1.00494557799404	0.314923055957491
KIF13B	1.00464299722264	0.3150687853057	0	1	0	1	1.00464299722264	0.3150687853057
TSHZ1	-0.882020639062461	0.377765646297525	-1.15635772356486	0.247534866483449	0	1	-1.01918918131366	0.315099821741309
HPGDS	-1.0044853687019	0.315144720113397	0	1	0	1	-1.0044853687019	0.315144720113397
OR4K5	-1.00395300257267	0.31540126715004	0	1	0	1	-1.00395300257267	0.31540126715004
QKI	-1.00374209764793	0.315502940084219	0	1	0	1	-1.00374209764793	0.315502940084219
KLHL31	-1.00336004935744	0.315687172535847	0	1	0	1	-1.00336004935744	0.315687172535847
AKT1S1	-1.00309184707244	0.315816548030364	0	1	0	1	-1.00309184707244	0.315816548030364
HOXC8	-1.00307266824486	0.315825800852307	0	1	0	1	-1.00307266824486	0.315825800852307
ZSCAN29	-0.515728062132327	0.606044352291356	1.42251521587876	0.154876737500387	0	1	0.453393576873216	0.315933296884706
ZNF431	-0.473938148470871	0.635544014385145	-1.44755865122736	0.147740522244998	0	1	-0.960748399849116	0.316012389887959
TRIP11	-1.00256063349434	0.31607289774174	0	1	0	1	-1.00256063349434	0.31607289774174
CDX2	-1.63932054705584	0.101146519021814	-0.832004256984452	0.405406541656491	-0.360274564965941	0.718641818208539	-0.943866456335411	0.316350053777814
IKBKG	1.00177098389214	0.31645421426463	0	1	0	1	1.00177098389214	0.31645421426463
CHRNA7	-1.00158185566282	0.316545587816468	0	1	0	1	-1.00158185566282	0.316545587816468
ADORA2B	1.00101384444	0.316820115232481	0	1	0	1	1.00101384444	0.316820115232481
TBC1D23	-1.00036520774923	0.317133800968806	0	1	0	1	-1.00036520774923	0.317133800968806
NKX2-1	-1.00008871624959	0.317267576296983	0	1	0	1	-1.00008871624959	0.317267576296983
UBN1	-0.99997442917194	0.317322882804715	0	1	0	1	-0.99997442917194	0.317322882804715
RAB4A	0.999958508807024	0.317330587587523	0	1	0	1	0.999958508807024	0.317330587587523
YY2	-1.18760358003536	0.234989626728614	-0.837820976734755	0.402131255741779	0	1	-1.01271227838506	0.317432342145408
IL13RA1	-0.999509197645528	0.317548085753116	0	1	0	1	-0.999509197645528	0.317548085753116
CLIC1	-0.999470447768675	0.317566847991857	0	1	0	1	-0.999470447768675	0.317566847991857
OR5J2	-0.998986779096352	0.317801095866341	0	1	0	1	-0.998986779096352	0.317801095866341
OR6C3	-0.998850466064309	0.317867134728356	0	1	0	1	-0.998850466064309	0.317867134728356
OR2C1	-0.998752610421685	0.317914547884653	0	1	0	1	-0.998752610421685	0.317914547884653
FEN1	-0.998602341974161	0.317987365190262	0	1	0	1	-0.998602341974161	0.317987365190262
LPXN	0.998161567130497	0.318201019550504	0	1	0	1	0.998161567130497	0.318201019550504
ECM1	-0.997813308954558	0.318369895306628	0	1	0	1	-0.997813308954558	0.318369895306628
SRGAP1	-0.997173611189548	0.318680247533586	0	1	0	1	-0.997173611189548	0.318680247533586
DAB1	0.99688695959202	0.318819382088349	0	1	0	1	0.99688695959202	0.318819382088349
WNT1	0.99685175780787	0.318836471022965	0	1	0	1	0.99685175780787	0.318836471022965
GFRA1	-0.996374112082815	0.319068406513036	0	1	0	1	-0.996374112082815	0.319068406513036
OR10Z1	-0.99630809741853	0.319100470636382	0	1	0	1	-0.99630809741853	0.319100470636382
RABEP1	0.995918030899738	0.319289973723377	0	1	0	1	0.995918030899738	0.319289973723377
TIGD1	-1.39340779065918	0.163496511190195	-0.547476149339015	0.584051651913719	0	1	-0.970441969999097	0.319771542667622
RASL10B	-0.994915149477738	0.319777534089445	0	1	0	1	-0.994915149477738	0.319777534089445
GALR1	-0.993369068630023	0.320530129591985	0	1	0	1	-0.993369068630023	0.320530129591985
GABBR2	-0.993350803544962	0.320539027515916	0	1	0	1	-0.993350803544962	0.320539027515916
ZNF700	-1.20762990399906	0.227189651326425	-0.803212797129425	0.421851750108633	0	1	-1.00542135056424	0.320592827369377
SIRPB1	-0.992311571831913	0.321045560146245	0	1	0	1	-0.992311571831913	0.321045560146245
NTSR1	-0.991871643597846	0.321260143310934	0	1	0	1	-0.991871643597846	0.321260143310934
TPM3	0.991251298523285	0.321562887281513	0	1	0	1	0.991251298523285	0.321562887281513
CRHBP	-0.991042957009055	0.321664604944109	0	1	0	1	-0.991042957009055	0.321664604944109
CCL28	-0.991023970434863	0.321673875720157	0	1	0	1	-0.991023970434863	0.321673875720157
OR2T1	-0.99096746310169	0.321701468187481	0	1	0	1	-0.99096746310169	0.321701468187481
CRTC2	0.990746362826421	0.321809446054293	0	1	0	1	0.990746362826421	0.321809446054293
DNAJA3	-0.989759532953992	0.322291668663558	0	1	0	1	-0.989759532953992	0.322291668663558
TET3	0	1	-0.989488306428858	0.322424288313172	0	1	-0.989488306428858	0.322424288313172
F10	-0.989276364215412	0.322527944922639	0	1	0	1	-0.989276364215412	0.322527944922639
ZNF562	-1.47074261681982	0.141360736281509	0.405898741879019	0.684817002509252	0	1	-0.532421937470401	0.322853042776007
IFT172	-0.988365705219048	0.322973576983767	0	1	0	1	-0.988365705219048	0.322973576983767
DMRT3	-0.988270170895725	0.323020350074978	0	1	0	1	-0.988270170895725	0.323020350074978
ZMYM3	-0.988236540546727	0.323036816364028	0	1	0	1	-0.988236540546727	0.323036816364028
MRGPRX4	-0.987632905558833	0.323332464739967	0	1	0	1	-0.987632905558833	0.323332464739967
TP63	-1.16077155128169	0.245734815134579	-0.5032599059112	0.614781551513613	-1.27338383018489	0.202881872409338	-0.979138429125927	0.323607800081563
FIBP	-0.986801507118564	0.323739955758149	0	1	0	1	-0.986801507118564	0.323739955758149
HESX1	-1.50829693318411	0.13147854779528	-0.33288579242601	0.739220494413486	0	1	-0.92059136280506	0.323752205825889
OR10A3	-0.986663292232569	0.323807731060197	0	1	0	1	-0.986663292232569	0.323807731060197
OR2L8	-0.986461390311752	0.323906752665299	0	1	0	1	-0.986461390311752	0.323906752665299
ARHGAP25	0.985973223955001	0.324146252469994	0	1	0	1	0.985973223955001	0.324146252469994
NOC2L	-0.985431872203918	0.324411980447554	0	1	0	1	-0.985431872203918	0.324411980447554
ZNF501	-0.868789129695767	0.384962479852862	1.1425825883369	0.25321193810202	0	1	0.136896729320567	0.324417210982459
CD7	-0.985146552527277	0.32455208955463	0	1	0	1	-0.985146552527277	0.32455208955463
BNC1	-0.985048820916804	0.32460009070488	0	1	0	1	-0.985048820916804	0.32460009070488
TAF9B	-0.984863888139342	0.324690933594899	0	1	0	1	-0.984863888139342	0.324690933594899
LITAF	0.984514681065359	0.324862516615574	0	1	0	1	0.984514681065359	0.324862516615574
ITGB2	0.984444190973435	0.324897159104323	0	1	0	1	0.984444190973435	0.324897159104323
ARFGAP1	0.983825821670207	0.325201160912257	0	1	0	1	0.983825821670207	0.325201160912257
ETV2	1.42310667501365	0.154705233642241	0.477402096512962	0.633075821594848	0	1	0.950254385763306	0.32549415078914
FAF1	-0.982386599590605	0.325909425515929	0	1	0	1	-0.982386599590605	0.325909425515929
GNAQ	-0.982278076029666	0.325962872357118	0	1	0	1	-0.982278076029666	0.325962872357118
APOE	-0.982116722793039	0.326042347854059	0	1	0	1	-0.982116722793039	0.326042347854059
ZNF136	-1.06868993972242	0.285209406197955	-0.945515154635907	0.344395937615826	0	1	-1.00710254717916	0.326155482778274
CREB5	1.33926954851074	0.18048293833197	0.969946509661229	0.332073155361885	0.645638357978529	0.518513589798501	0.984951472050166	0.326186672376132
ANTXR1	-0.981062694291509	0.326561825737963	0	1	0	1	-0.981062694291509	0.326561825737963
RPS6KA4	0.980457920439679	0.326860131153506	0	1	0	1	0.980457920439679	0.326860131153506
NOSTRIN	-0.979993173969842	0.327089488124706	0	1	0	1	-0.979993173969842	0.327089488124706
SORCS3	0.979183913366603	0.327489115593078	0	1	0	1	0.979183913366603	0.327489115593078
PTGDR	0.97905047600522	0.327555039791384	0	1	0	1	0.97905047600522	0.327555039791384
TNFRSF14	-0.978968210101795	0.327595687226048	0	1	0	1	-0.978968210101795	0.327595687226048
CBLB	0.978926948754368	0.327616075616224	0	1	0	1	0.978926948754368	0.327616075616224
GP6	0.978853375358726	0.327652432340026	0	1	0	1	0.978853375358726	0.327652432340026
CDKN1B	0.978333169770397	0.327909569681798	0	1	0	1	0.978333169770397	0.327909569681798
MIF	-0.978322915505718	0.32791463967488	0	1	0	1	-0.978322915505718	0.32791463967488
ZBTB38	0.162577716947931	0.870850932843046	1.58106140232981	0.113863998900876	0	1	0.87181955963887	0.328317494345865
NPY1R	0.977393775472105	0.32837424339361	0	1	0	1	0.977393775472105	0.32837424339361
SMARCD3	-0.976971192720171	0.328583414191621	0	1	0	1	-0.976971192720171	0.328583414191621
ZMYM2	0.97628310418801	0.32892419035965	0	1	0	1	0.97628310418801	0.32892419035965
ZNF347	-0.23402398035057	0.814966361896459	-1.54621941452621	0.122051586268473	0	1	-0.89012169743839	0.329031971513893
TNFRSF10B	-0.976058819365536	0.32903531701022	0	1	0	1	-0.976058819365536	0.32903531701022
NTS	-0.975593018860566	0.329266185439089	0	1	0	1	-0.975593018860566	0.329266185439089
ADAMTS20	-0.975334927125465	0.329394150690031	0	1	0	1	-0.975334927125465	0.329394150690031
SH3BP1	0.974984490752862	0.329567953186176	0	1	0	1	0.974984490752862	0.329567953186176
TAS1R1	-0.97451674400925	0.329800029502484	0	1	0	1	-0.97451674400925	0.329800029502484
POT1	-0.974424977422472	0.329845572649882	0	1	0	1	-0.974424977422472	0.329845572649882
EID2	-0.974396169724264	0.329859870559052	0	1	0	1	-0.974396169724264	0.329859870559052
FCGRT	0.974376292463291	0.329869736325177	0	1	0	1	0.974376292463291	0.329869736325177
NRK	-0.974309779548327	0.329902750354768	0	1	0	1	-0.974309779548327	0.329902750354768
ZNF710	-0.297791356834847	0.765862411693697	-1.51216381623864	0.130492193513495	0	1	-0.904977586536743	0.33011818508324
ZNF593	0.973798238906386	0.330156727702014	0	1	0	1	0.973798238906386	0.330156727702014
GRIK4	0.973538371775292	0.330285798894121	0	1	0	1	0.973538371775292	0.330285798894121
OR10G4	-0.973352937302473	0.330377920729588	0	1	0	1	-0.973352937302473	0.330377920729588
TGFBRAP1	0.973274641441828	0.330416822257093	0	1	0	1	0.973274641441828	0.330416822257093
GPR171	-0.972169715306367	0.330966124153335	0	1	0	1	-0.972169715306367	0.330966124153335
LPAR3	0.97162039255285	0.331239433641939	0	1	0	1	0.97162039255285	0.331239433641939
BARHL1	-1.40610653364427	0.159692492539684	-0.482755494427517	0.629269354881497	0	1	-0.944431014035893	0.331384639438012
EHF	-1.40858819002561	0.158956972995398	0	1	-0.478456499753003	0.632325328356708	-0.943522344889307	0.331437319396181
CDA	-0.971207321432739	0.331445048744717	0	1	0	1	-0.971207321432739	0.331445048744717
PYCARD	0.970956081219067	0.331570149358016	0	1	0	1	0.970956081219067	0.331570149358016
OR4X1	-0.970357955743239	0.331868098164216	0	1	0	1	-0.970357955743239	0.331868098164216
RAB24	-0.970354662161835	0.331869739299928	0	1	0	1	-0.970354662161835	0.331869739299928
HTR3B	-0.970215080274541	0.331939295406547	0	1	0	1	-0.970215080274541	0.331939295406547
GTF2B	0	1	-0.943461769447556	0.345444761203693	-1.05426181310711	0.291763066819803	-0.998861791277333	0.332069902409915
SIRT5	-0.969463514552129	0.332313975723735	0	1	0	1	-0.969463514552129	0.332313975723735
ZMYND19	0.969275861844919	0.332407569398458	0	1	0	1	0.969275861844919	0.332407569398458
DDAH1	-0.968489960861219	0.332799730373996	0	1	0	1	-0.968489960861219	0.332799730373996
OR6M1	-0.968457344341166	0.332816012321022	0	1	0	1	-0.968457344341166	0.332816012321022
FGB	-0.968402804374249	0.332843239454045	0	1	0	1	-0.968402804374249	0.332843239454045
TNFRSF1B	0.968071950823012	0.333008437109935	0	1	0	1	0.968071950823012	0.333008437109935
IL17A	-0.968067227994158	0.333010795636851	0	1	0	1	-0.968067227994158	0.333010795636851
ZNF521	1.27497073969064	0.202319598827011	0.673894069967466	0.500378662484991	0	1	0.974432404829053	0.333097836879653
GDI1	0.967771983648361	0.333158258706592	0	1	0	1	0.967771983648361	0.333158258706592
GPR83	0.967645755132323	0.33322131780162	0	1	0	1	0.967645755132323	0.33322131780162
HSD3B1	-0.967254893689981	0.333416626565656	0	1	0	1	-0.967254893689981	0.333416626565656
KLF17	-0.967063131740247	0.333512474711693	0	1	0	1	-0.967063131740247	0.333512474711693
TOPORS	-0.917928953848719	0.35865606214648	-1.07233736725542	0.283568528761863	0	1	-0.995133160552069	0.334166699422359
TNFAIP6	0.965712140304467	0.33418824290611	0	1	0	1	0.965712140304467	0.33418824290611
PTPRD	0.965053964677072	0.334517783067956	0	1	0	1	0.965053964677072	0.334517783067956
IL31RA	-0.964646574615537	0.334721862998622	0	1	0	1	-0.964646574615537	0.334721862998622
OR52N2	-0.964428047460669	0.334831366094357	0	1	0	1	-0.964428047460669	0.334831366094357
KSR1	0.964338485385527	0.334876251965302	0	1	0	1	0.964338485385527	0.334876251965302
RAB6C	-0.963755963347235	0.335168289442223	0	1	0	1	-0.963755963347235	0.335168289442223
MYNN	-0.158705255782162	0.873901097149477	-1.62546146779826	0.104064267732005	-0.918311436889103	0.358455841375381	-0.900826053489842	0.335231693753485
ARNT2	0.259757644750958	0.795050724262673	-1.51972184528699	0.128580898839487	0	1	-0.629982100268016	0.335364799241023
OSMR	-0.963155334104861	0.335469576381024	0	1	0	1	-0.963155334104861	0.335469576381024
WNT3A	-0.963036614265237	0.33552914912467	0	1	0	1	-0.963036614265237	0.33552914912467
ANGPTL4	-0.962977017593643	0.335559056864688	0	1	0	1	-0.962977017593643	0.335559056864688
ZNF519	-1.56625908921827	0.117287974395525	0.160517265889113	0.872473621759957	0	1	-0.702870911664578	0.335598109653054
CENPT	0	1	0.962850290401747	0.335622658804843	0	1	0.962850290401747	0.335622658804843
KLF10	-0.829117405417222	0.407037975648322	-1.14533968723544	0.252068471867424	0	1	-0.987228546326331	0.336214999645263
ZDHHC20	0.96147501757239	0.336313380901252	0	1	0	1	0.96147501757239	0.336313380901252
OR9I1	-0.960918447852617	0.336593174312076	0	1	0	1	-0.960918447852617	0.336593174312076
PHOX2B	-0.960152872087466	0.336978281787915	0	1	0	1	-0.960152872087466	0.336978281787915
OR6C4	-0.959749332969806	0.337181387992206	0	1	0	1	-0.959749332969806	0.337181387992206
ZNF473	-0.378881262608495	0.704776038969087	-1.45312728135586	0.146188417671276	0	1	-0.916004271982177	0.337190107890049
ARR3	0.959664030797527	0.337224331698852	0	1	0	1	0.959664030797527	0.337224331698852
PKP1	-0.959658985433551	0.33722687179857	0	1	0	1	-0.959658985433551	0.33722687179857
ZNHIT3	-0.959631942532021	0.337240486817133	0	1	0	1	-0.959631942532021	0.337240486817133
APAF1	0.958626469527606	0.337746953016626	0	1	0	1	0.958626469527606	0.337746953016626
TAAR5	-0.958537907275822	0.33779158605949	0	1	0	1	-0.958537907275822	0.33779158605949
OR8H2	-0.958447574624191	0.337837115240705	0	1	0	1	-0.958447574624191	0.337837115240705
HRH2	-0.958011100856499	0.338057160927358	0	1	0	1	-0.958011100856499	0.338057160927358
FOXP2	0.131762404517331	0.895172224068102	-1.9352085632837	0.0529647073404425	0.387794779644666	0.69816790905044	-0.471883793040568	0.338167665377306
MAPK8	-0.957743390323065	0.338192171155011	0	1	0	1	-0.957743390323065	0.338192171155011
BRD7	0.957651029584679	0.338238758020896	0	1	0	1	0.957651029584679	0.338238758020896
GPR4	-0.957507403807618	0.338311211219409	0	1	0	1	-0.957507403807618	0.338311211219409
SUPT16H	-0.957345199394429	0.33839304854441	0	1	0	1	-0.957345199394429	0.33839304854441
ZNF692	-0.811535492728901	0.417058218966359	-1.15364118639075	0.248647305426656	0	1	-0.982588339559826	0.338711364911298
PRKCE	0.956041403732575	0.339051316867399	0	1	0	1	0.956041403732575	0.339051316867399
GNG7	-0.955820426396628	0.339162966627987	0	1	0	1	-0.955820426396628	0.339162966627987
SORL1	-0.955715296962075	0.339216092011465	0	1	0	1	-0.955715296962075	0.339216092011465
PSD3	0.955362897118569	0.339394210254044	0	1	0	1	0.955362897118569	0.339394210254044
CYP26A1	-0.955149460432718	0.339502119623049	0	1	0	1	-0.955149460432718	0.339502119623049
SENP1	-0.954874348158095	0.339641243406338	0	1	0	1	-0.954874348158095	0.339641243406338
MTF2	-1.46234870019869	0.143645679497173	-0.351725740135972	0.725043954694493	0	1	-0.907037220167331	0.339728006219081
ASB13	-0.954659896956741	0.339749716345258	0	1	0	1	-0.954659896956741	0.339749716345258
GRIP1	-0.954582433665085	0.339788904010332	0	1	0	1	-0.954582433665085	0.339788904010332
PHF6	-0.954219196924814	0.339972699374508	0	1	0	1	-0.954219196924814	0.339972699374508
BHLHE41	-0.676004896764057	0.49903753608054	-1.256524737253	0.208925782904045	0	1	-0.966264817008528	0.339982132973931
FOXF2	-0.95415123564466	0.34000709440417	0	1	0	1	-0.95415123564466	0.34000709440417
CSNK1A1	0.953908020557543	0.340130203210112	0	1	0	1	0.953908020557543	0.340130203210112
EDNRB	0.953361269973314	0.340407057643273	0	1	0	1	0.953361269973314	0.340407057643273
LIMK1	0.951898126664369	0.341148649712311	0	1	0	1	0.951898126664369	0.341148649712311
EGR3	-1.36612615842701	0.171899369177699	-0.509405175009824	0.610468249712295	0	1	-0.937765666718417	0.341511209596008
ZNF317	-0.408401350722946	0.68297904193217	-1.42644389887025	0.15374024978219	0	1	-0.917422624796598	0.341651551842005
ZSCAN10	-0.950740807797536	0.341735967215485	0	1	0	1	-0.950740807797536	0.341735967215485
LPAR1	0.950337357056568	0.341940862854996	0	1	0	1	0.950337357056568	0.341940862854996
TNFRSF19	0.950154075009754	0.342033970043365	0	1	0	1	0.950154075009754	0.342033970043365
ABL2	-0.950107639294522	0.342057561938168	0	1	0	1	-0.950107639294522	0.342057561938168
OR2A7	0.94976534490689	0.342231498409753	0	1	0	1	0.94976534490689	0.342231498409753
FHL2	0.949212321094568	0.342512636278454	0	1	0	1	0.949212321094568	0.342512636278454
ESX1	-0.948767438946368	0.34273890586788	0	1	0	1	-0.948767438946368	0.34273890586788
SAP30	0.948282949964484	0.34298542837941	0	1	0	1	0.948282949964484	0.34298542837941
EGLN1	0.948255515502633	0.342999391244799	0	1	0	1	0.948255515502633	0.342999391244799
DUSP2	-0.94822190434278	0.343016498257385	0	1	0	1	-0.94822190434278	0.343016498257385
DPYSL5	0.948017456922355	0.34312056724403	0	1	0	1	0.948017456922355	0.34312056724403
NDUFS4	-0.947824368402961	0.343218872780951	0	1	0	1	-0.947824368402961	0.343218872780951
HAND2	-0.947055948226602	0.343610270374341	0	1	0	1	-0.947055948226602	0.343610270374341
ZNF579	-1.60228312106171	0.109093016429744	-0.0354351360986913	0.971732767740373	0	1	-0.818859128580201	0.343918294858535
OR5K3	-0.946394912197605	0.343947199456844	0	1	0	1	-0.946394912197605	0.343947199456844
ZNF433	0.865475593305279	0.386777806246329	-1.09260428990417	0.274567578377967	0	1	-0.113564348299445	0.344338668278824
SGK2	0.945293066527939	0.344509277186962	0	1	0	1	0.945293066527939	0.344509277186962
NGFR	0.944885681677936	0.344717242229356	0	1	0	1	0.944885681677936	0.344717242229356
HTR2B	-0.944879722124644	0.344720285103511	0	1	0	1	-0.944879722124644	0.344720285103511
MAMSTR	-0.944642308338067	0.344841519582446	0	1	0	1	-0.944642308338067	0.344841519582446
HDAC5	-0.944592324351568	0.3448670471869	0	1	0	1	-0.944592324351568	0.3448670471869
OR5H2	-0.944576810598881	0.344874970548383	0	1	0	1	-0.944576810598881	0.344874970548383
VGLL4	-0.944418552763628	0.344955804436385	0	1	0	1	-0.944418552763628	0.344955804436385
ZNHIT6	-0.943174708082468	0.345591547829287	0	1	0	1	-0.943174708082468	0.345591547829287
TNFRSF1A	0.943139186961093	0.345609714045578	0	1	0	1	0.943139186961093	0.345609714045578
OR1F2P	0.942614730284995	0.345878002571475	0	1	0	1	0.942614730284995	0.345878002571475
PAWR	-0.942508209291338	0.345932510146015	0	1	0	1	-0.942508209291338	0.345932510146015
SUB1	-0.942446136644169	0.345964275699032	0	1	0	1	-0.942446136644169	0.345964275699032
SHC2	-0.942418367226679	0.34597848724453	0	1	0	1	-0.942418367226679	0.34597848724453
PPP2R2A	-0.942094803867469	0.346144104570266	0	1	0	1	-0.942094803867469	0.346144104570266
SOX2	-0.762878744136905	0.445535713876739	0	1	-1.17446943319414	0.24020704835376	-0.968674088665523	0.346183655950295
TLE3	-0.94164711881987	0.346373337388117	0	1	0	1	-0.94164711881987	0.346373337388117
NACA	-0.94159429948267	0.346400389395859	0	1	0	1	-0.94159429948267	0.346400389395859
HIF3A	-0.941524278392158	0.346436253545874	0	1	0	1	-0.941524278392158	0.346436253545874
OR2T10	-0.941314549369294	0.346543688944175	0	1	0	1	-0.941314549369294	0.346543688944175
DOCK1	0.940724623332475	0.346845997100545	0	1	0	1	0.940724623332475	0.346845997100545
HOXA11	-1.26332041748518	0.206474051482798	-0.643243204772624	0.520066302832104	0	1	-0.953281811128902	0.346986166300467
SPIB	0.798811752609515	0.424399574791395	0.900975500467545	0.367601346024087	1.22028766154804	0.222355845473516	0.973358304875033	0.347262065182522
TSSK4	-0.939828626570812	0.347305472487959	0	1	0	1	-0.939828626570812	0.347305472487959
