TF	nes_K_reg	pval_K_reg	nes_TC_Reg	pval_TC_Reg	nes_TUH_Reg	pval_TUH_Reg	nes_Ver_Reg	pval_Ver_Reg	combine_nes	fisher_pval
RHOXF1	0.90059732797753	0.367802455814226	-1.11449749029657	0.265065820531275	0.515819323546761	0.605980605078045	1.21930332443209	0.222729087315916	0.380305621414953	0.371661050816779
NR1I3	-1.63542738529666	0.101959485482098	0.241830187039999	0.808911747144741	0.845243250508149	0.397975038777001	-0.839401221658891	0.401244198550072	-0.346938792351851	0.371820768261811
ITGA4	-0.0600319483348236	0.952130189475758	1.25686337244538	0.208803113609075	1.01833249054962	0.30851997285546	1.23972796691136	0.215076029239634	0.863722970392884	0.37211427055287
RAB9B	-0.648482306697351	0.516673050924532	0.498143358115024	0.618383002157575	1.38232065236519	0.166873267464564	1.15456081389097	0.248270321407599	0.596635629418458	0.372720572969033
OPN1SW	-1.27055141545878	0.203888280498946	1.59799005004612	0.110045191494775	0.356842285821186	0.721209877981412	-0.229968293141628	0.818116407847478	0.113578156816724	0.372743243997981
AGAP1	0.786227303121936	0.431734333214851	1.16403153623863	0.244411231795609	0.792357751847134	0.428152106269585	1.04976076769695	0.293828117034259	0.948094339726163	0.373232056859398
PRDM10	1.36813423333762	0.171270062882916	-1.07505300641915	0.282350997366615	0.123309085708646	0.901862346387503	1.02649716838259	0.304657297656784	0.360721870252427	0.373393884398864
TICAM1	-0.623610840152607	0.532883189796512	0.719759821420909	0.471672886900654	-0.962160868665845	0.335968802271589	-1.41281482006305	0.157710179551896	-0.569706676865148	0.373809099291833
ZNF366	-1.20070734270045	0.229864744845677	0.148419366830832	0.882011816816948	-0.972618868516382	0.33074276134962	-1.28488762621762	0.198831555527804	-0.827448617650905	0.374011186106641
NTS	-0.975593018860566	0.329266185439089	0.764112587660658	0.444800151608681	1.53706427854264	0.124277569444991	-0.337615080317131	0.735653276370869	0.2469921917564	0.374775810786328
NFATC3	1.49251427765042	0.135564377136964	-1.04958378671365	0.293909514569302	-0.190267310767381	0.849099667942509	0.848059597450492	0.396404780879857	0.27518069440497	0.375055774813502
SH3BP5	1.34758756549313	0.177791072135072	0.43677914701941	0.662271523465007	-1.04810035394262	0.2945923732532	-0.86563538765618	0.386690142960753	-0.032342257271565	0.375086240712044
TCEAL2	-1.15192933352434	0.249350113167271	0.940272920453411	0.347077586110735	1.35917453993224	0.174091287035898	0.136637399763246	0.891317412995762	0.321038881656139	0.37529871970881
PRDM5	1.97438433825013	0.0483380575282321	0.232084408180322	0.816472454757724	0.514321059454069	0.60702754033574	0.581727515201679	0.560750234848405	0.82562933027155	0.375366005685669
TRIM28	-0.814245441546729	0.4155043579124	0.547163086067007	0.584266694176446	0.570819204757487	0.568122203356588	1.65606275465822	0.0977091109510524	0.489949900983996	0.375925531959716
SCRIB	-1.41265147432079	0.157758226097852	0.036301272131575	0.971042135595492	-1.1895536664236	0.234221866030811	0.884600279419811	0.376372255923175	-0.420325897298251	0.376302272170198
KIF13B	1.00464299722264	0.3150687853057	0.240061720065571	0.810282409513011	-0.888316886702886	0.374370318655051	1.46956920337577	0.141678466218671	0.456489258490274	0.376786951741034
DGKK	1.74332834539629	0.0812762767895455	0.59042075624629	0.554908598430707	0.135948788338753	0.891861765958972	0	1	0.823232629993778	0.377135526858532
AVPR1A	-0.190681536167868	0.848775105268169	0.915050493759651	0.360165122757061	0.620624321483037	0.534846833268469	-1.73360661206199	0.0829879064814202	-0.0971533332467925	0.377155914032535
PKN3	-1.47298082423284	0.140756206466223	1.27784151070686	0.201305314562479	0.531421433377612	0.595126772117478	0.247251988016832	0.804713213350077	0.145883526967116	0.377170358328231
ASCL3	-0.833475605907923	0.404576550025987	1.90033500110661	0.0573891708799246	0.209911518742724	0.833736731860555	0.381988322401162	0.702470026423177	0.414689809085643	0.377548878142297
RHOJ	-1.02949042885012	0.303249275077254	1.60597683470675	0.108278999887838	-0.700778589232601	0.483441201872565	0.180016312180676	0.857139762128052	0.0139310322011762	0.377653251923413
FOXD4L5	-1.07274907662989	0.283383714401164	1.18528872522814	0.235903309787048	0.519536081783796	0.603386958136578	0	1	0.210691910127349	0.377720164043213
OR52E2	-1.75639701876929	0.0790206415437184	0.316733278230897	0.751445995478752	0.413336354530102	0.679360197919889	0	1	-0.34210912866943	0.377736239331659
TFEC	-1.93045285572311	0.0535507512496172	0.104981263247142	0.916390676317183	0.623932081673805	0.532672190147567	-0.641638882120595	0.521107680983055	-0.46079459823069	0.377858149271051
GALR1	-0.993369068630023	0.320530129591985	0.878893860270103	0.37945882797157	0.970127472337636	0.331982956792395	0	1	0.285217421325905	0.377932955826659
OTUD7B	1.66644041110632	0.0956257275451903	0.0698481682444252	0.944314508054271	0.954426451651133	0.339867822061506	0.764705086448656	0.444447176679018	0.863855029362634	0.378101873811854
WNT5A	0.129548722373501	0.896923474851553	2.1552485009844	0.0311423933944147	-0.157078752168492	0.875182783005144	-0.585299401842703	0.558346416994932	0.385604767336676	0.378221416892438
ZNF507	-0.0600109119893336	0.952146943844433	-0.145724718816616	0.88413870687751	1.21365505603328	0.224879473604561	1.79812002541797	0.072157989460286	0.701509862661325	0.378366074851837
GPR142	0.626156731982734	0.531212144055409	-1.52167163908982	0.128091377297943	0.531363400630178	0.595166978556561	0	1	-0.121383835492303	0.378544981208563
ATIC	-1.27376447897934	0.202746897319979	-0.835062314411839	0.403682623762236	0.457355237546276	0.647415732650538	1.12834231307081	0.259175380150497	-0.130782310693523	0.379326233563813
ARHGEF38	-0.319029349682977	0.749704256924982	0.0266905329080542	0.978706564088857	1.30330276773137	0.192471416572721	1.65822328831309	0.0972724059017863	0.667296809817384	0.379379052451873
MRRF	-0.392121064251363	0.694968764292918	0.646768988602352	0.517781465831926	0.755266654381003	0.450089002214344	1.7228420548839	0.0849170913404688	0.683189158403973	0.3795897379257
PTK2B	-1.48525709127639	0.137475733693034	0.163397767473593	0.870205260560149	-0.975263340077488	0.329429650189992	-0.936187632665527	0.349176589622523	-0.808327574136453	0.379693777021795
NEDD8	-0.09428206226554	0.924885098675409	0.992086851837919	0.321155159794527	-1.22845820900061	0.219275008183129	-1.24963935826582	0.211431318795854	-0.395073194423513	0.379820842348229
EIF2A	-0.594519869805363	0.552164456582946	-1.78305246264881	0.0745777636853896	-0.0987241780467619	0.921357271335638	0.909453566129142	0.363110757584719	-0.391710736092948	0.379897299905742
P2RY8	-1.07219187642068	0.283633858414453	0.271095920213565	0.78631725932734	0.171149017135857	0.864106594325488	1.80143502519643	0.0716343397661397	0.292872021531293	0.380271512753188
TP73	-0.985678133714753	0.324291082916161	1.23138002956308	0.218180762543767	-1.2220517586363	0.221688054470813	-0.150057448011244	0.880719291348748	-0.281601827699804	0.380390880324527
ITGA3	0.31710626908848	0.751162968144763	0.776196418564757	0.437633020410802	1.96629061434305	0.0492650503696215	0.183366387559225	0.854510547533074	0.810739922388878	0.380711202764945
RCAN1	-1.67731751023098	0.0934804102843455	0.197369014730205	0.843538775343406	-0.642121282988785	0.520794438039612	-0.959657442895748	0.337227648395113	-0.770431805346327	0.380842220899977
ASB9	-1.15502162768783	0.248081569910728	-1.31471809838844	0.188604661739501	-0.264517162607572	0.791381441789254	0.887634108311126	0.374737600214204	-0.461655695093179	0.381194265664851
ESRRA	0.0183261193723504	0.985378690717579	0.760473000632973	0.446971902024048	-0.91443809187216	0.360486693908513	-1.70916439052746	0.0874205029338622	-0.461200840598574	0.381246730914097
OR10A5	-1.04230494548273	0.297270320227099	0.518207766028191	0.6043133169309	-0.0373125292040302	0.970235815589919	1.75224326690571	0.0797319867452602	0.297708389561785	0.381470893976886
ZNF397	-0.94266842562923	0.345850528344253	0.958292854482959	0.337915105961678	0.977461623075329	0.328340668107808	0.910256538084107	0.362687233525539	0.475835647503291	0.381733400452665
ADIPOR1	1.41170747419095	0.158036111707857	0.765948262741423	0.443707087218738	-0.252360132479322	0.800762712716719	1.15508645495126	0.24805502441781	0.770095514851078	0.381880084528487
NGF	-1.53402110933649	0.125024459686732	1.26827999628208	0.204697978034262	0.545758996702469	0.585231612044972	0.085992444982914	0.931472423010216	0.0915025821577433	0.382172972533572
SGSM2	1.17310329883799	0.24075438379516	0.733324788229567	0.463360359798417	-1.31874548464761	0.18725421503156	0.427871442833465	0.668744719214316	0.253888511313353	0.382414623753285
CAD	-0.513677333502688	0.60747760179153	-0.879042471383022	0.379378248087386	0.26505087942332	0.790970266861823	1.77028521035594	0.0766796405584838	0.160654071223388	0.382522330898044
SCARB1	-0.65693581309791	0.511222189292377	0.267734641624168	0.788903582772821	0.206103036413844	0.836710426976504	2.03917645850031	0.0414324195412436	0.464019580860103	0.382566684058211
RAPH1	0.647095854457142	0.517569908142934	-0.194744984046028	0.845592593882891	-1.05325414480207	0.292224528974198	-1.60095703635464	0.109386435357126	-0.550465077686399	0.382675818071545
ADCY9	-0.206763118587182	0.836194860807264	0.109665240584633	0.912674868094907	-1.71870555573178	0.0856679999064167	-1.24249743431136	0.214053086533591	-0.764575217011422	0.38273990671633
GRID2	-1.80416187984452	0.0712059333589002	0.349404519146185	0.726785641080662	0.875812376193002	0.381132040809725	0.37119714319874	0.710490700759086	-0.0519369603266483	0.382987610568506
KLRC2	1.56302941889243	0.118045675359031	0.648774258425461	0.516484298205265	0.413446122349173	0.6792797886161	0	1	0.875083266555688	0.383228590810973
ZNF326	-0.56047631952994	0.575154587497906	-0.0361173400684115	0.971188795972973	0.707686436898709	0.479140001942991	1.93945999557568	0.0524453511855425	0.512638193219009	0.383280844141029
OR51B4	-0.556709656104041	0.57772581845098	0.0576400662707657	0.954035334440142	1.77921563632993	0.0752044158047945	0	1	0.426715348832218	0.383409262663035
RXFP4	-1.16318366735406	0.244754991657967	0.851219070642914	0.39464767101835	-0.790345995874251	0.429325731738609	0	1	-0.367436864195132	0.383505231390783
PITX2	-0.300509946415197	0.763788210692284	0.896682559543863	0.369888329558375	-1.45075850617	0.146847117624337	0	1	-0.284861964347111	0.383592771873199
PBX4	1.65374241944985	0.0981798597855399	0.00472391795975338	0.996230872811683	1.34816406366756	0.177605620109573	0.240551865941093	0.809902460140926	0.811795566754564	0.383705136632533
OR10A2	-1.27666191196193	0.201721633785852	-0.351259004708388	0.725394047317406	1.07049501606981	0.284396551150599	0	1	-0.185808633533503	0.384242199887872
MAPK9	1.55184265743831	0.120699876286644	0.94921114741018	0.342513233095325	-0.237678072364954	0.812130792086648	-0.805656886544893	0.420440715107471	0.364429711484661	0.384309397336256
CACNB3	-0.906305958323697	0.364773932675815	0.408103404309754	0.683197760820693	-0.363988502502926	0.715866595029983	1.75564571746078	0.0791489208484334	0.223363665235978	0.384364866794858
FOXH1	-1.88986554275223	0.058775944971471	-0.468274603188007	0.639588227787985	-0.820665658028947	0.411836737265481	-0.109359548923161	0.912917316545498	-0.822041338223086	0.384536369000887
MAPK8IP2	-0.250480131879055	0.802216067552867	1.02674261916274	0.304541675121022	-1.75063442374753	0.0800089017232187	-0.354313720001648	0.72310378675731	-0.332171414116373	0.384544927548478
ADIPOR2	-1.85523137019569	0.0635631937920913	0.88331630380229	0.377065397307582	0.243788111027694	0.807394928601669	-0.342866232321902	0.731699096315141	-0.267748296921902	0.384865151646643
OR14I1	-1.4530648082457	0.14620576087679	-0.0217912067005363	0.982614508559418	-1.05688727177923	0.290563038104585	0	1	-0.843914428908489	0.384890167506701
LPAR4	0.315978205457715	0.752019050812875	1.43729030667647	0.150635521993491	1.47490003614588	0.140239420627506	-0.136385155924107	0.891516807882822	0.772945848088989	0.384913356260034
SPRED3	0.287185870881474	0.77397000426542	-1.91413363249554	0.0556030831275432	-0.611043209487579	0.54117097492941	-0.511668594749403	0.608882969212994	-0.687414891462762	0.385137930306822
PAQR7	-1.13239468065368	0.257468540220492	0.543398716844997	0.586855308990017	-0.422098348102311	0.672953233625973	1.47734229386067	0.139583906223604	0.116561995487419	0.385299085531288
ZNF761	-1.05724479473285	0.29039988094351	0.177820320572178	0.858864088169036	1.37958252130778	0.167715222119605	0	1	0.166719349049036	0.385329273714351
OR2M5	-1.67561261534411	0.0938140961575846	0.3033117011111	0.761652329761886	0.545341429700559	0.585518715074638	0	1	-0.275653161510817	0.385364352984775
RELN	-0.224187802811462	0.822611173890294	1.11297080465905	0.265720968561053	-0.842758318529964	0.399363623713664	1.39596504043708	0.162725022925609	0.360497430938676	0.385453450446195
IL2RA	1.95200535839715	0.0509375684387951	-0.187304885273819	0.851421592878887	0.825959467793773	0.408827084679667	-0.251587909678691	0.801359604769349	0.584768007809603	0.385498234699166
RASL10A	-1.1524684233482	0.249128638164301	0.304141825128603	0.761019843337923	1.39338545957422	0.163503260304093	-0.741527146921439	0.458373878063624	-0.049117071391704	0.385504923604393
OR10G9	-1.30080954189272	0.19332365504171	-0.455773009094666	0.648553215086931	0	1	0	1	-0.878291275493693	0.385721211343351
IRF9	-1.59791959564386	0.110060872412849	0.858330855794199	0.390709795972857	-0.345380716636181	0.729808172178473	-0.744590680651383	0.456519203467253	-0.457390034284306	0.387013264632404
CIITA	-0.915539430145579	0.35990851245417	0.385778788329913	0.699660506022763	-0.494203497103276	0.621162470237283	1.68695347905526	0.0916122975955875	0.16574733503408	0.387048373386209
RGS4	0.439858760189882	0.660039406223582	1.07595757966725	0.281946228534826	0.41751296168098	0.676303245577188	1.58068973321948	0.113948996995976	0.878504758689398	0.387195528385968
PTGIR	2.05112694331413	0.0402545860887813	0.443585059446936	0.657342609570847	-0.422947391615802	0.672333644677061	0.244572784169362	0.806787239242631	0.579084348828656	0.387348279923793
IRX5	-1.91313902260451	0.0557302572704224	0.719284053190818	0.471965919410437	-0.0768632314506232	0.938732348032076	-0.551196144982319	0.58149922243949	-0.455478586461659	0.387407892700809
ADGRA2	0	1	0.000474362388624144	0.999621513588086	-0.537726660748687	0.590765770371894	-1.80129111147464	0.0716570080817885	-0.779514469944901	0.387768385667301
DNAJA3	-0.989759532953992	0.322291668663558	1.02710403269907	0.304371479970707	0.708174874663782	0.478836666944909	1.02176339299331	0.306892899204522	0.441820691850543	0.38813866859475
NUP214	-1.54733399421588	0.12178272855708	-0.279864965943665	0.779581106673977	-0.397452772904144	0.691033606222173	-1.22659393184123	0.219975251078904	-0.86281141622623	0.388346397201528
PIM1	0.119779538621438	0.904657791046557	0.669037343721851	0.503471656655114	-1.30577574123402	0.191628831995354	-1.38688561850601	0.165476643850907	-0.475961119349185	0.388488478130291
CASKIN1	1.46197507306741	0.143748040753778	0.301138988436158	0.763308511601699	-0.436824323876675	0.662238757323288	1.28504836600718	0.198775383207399	0.652834525908518	0.388497892634919
BCL2L1	1.4158340873989	0.156824086762102	-0.0634102176214641	0.94943985114135	-0.342806293503739	0.731744191011415	1.50364909211256	0.1326717435996	0.628316667096564	0.388640765671244
TLR1	1.0307956628428	0.302636652583232	-0.91071671664099	0.362444653834837	-0.965423938600782	0.334332516062595	-0.849571623519683	0.395563293977773	-0.423729153979664	0.389290718423382
PAF1	-0.417335002517683	0.676433389555117	-1.90010308780373	0.0574195925763511	-0.21424971535609	0.830352328810492	-0.755069724051114	0.450207147979549	-0.821689382432154	0.389460553016705
PICK1	-0.848884111094486	0.395945780936919	0.663609664814747	0.506940169905321	-1.55956594319398	0.118862489878287	0.510883071173273	0.609432935847084	-0.308489329575111	0.38971541744136
PDE6G	-1.18881852594661	0.234511086271711	-0.825187810694065	0.409264972606374	-0.313618689535553	0.753810663017327	-1.27831736809195	0.201137546352403	-0.901485598567044	0.38986765398203
CREBZF	-0.899616052496998	0.368324611529758	0.479276858687576	0.631741682758004	0.147470121173403	0.882760961708412	1.80631492170196	0.0708691623567709	0.383361462266485	0.389929923477009
FSHR	-1.53005494868677	0.126003128294175	0.948853648518929	0.342695051727076	-0.0124745978894261	0.990046969083606	0	1	-0.197891966019089	0.389933704238328
CYTH2	-0.881483133962967	0.378056378825714	-1.69893709718396	0.0893310362769034	-0.154223442299569	0.877433559029787	0.685789343642059	0.492845957128275	-0.512213582451109	0.390527810532877
MAMSTR	-0.944642308338067	0.344841519582446	-0.566249754186036	0.571224011780673	-0.097274261381873	0.922508595490929	1.74852257530828	0.0803735799695368	0.035089062850576	0.390538540368862
PKD1	-0.745105847250521	0.456207734560294	1.14841014070821	0.250799289359376	-0.798998718477199	0.424291155077651	1.03392717838415	0.301170208163572	0.15955818834116	0.390731177367091
DGKA	1.6827185423182	0.0924295904640476	0.757451220918756	0.448779579231639	-0.7584701675207	0.44816956575401	-0.269831562154443	0.787289840049837	0.352967008390453	0.390924295100826
WDR90	-1.40766236172203	0.159231071921757	-0.765765638027787	0.443815763494341	-1.08415084472823	0.278297922188394	0.323939097959122	0.74598414272556	-0.733409936629731	0.391368578520694
KLRF1	1.53461041564464	0.124879552661177	0.698709553772242	0.484733562139704	0.0844101931966393	0.932730303212495	-1.12663722337247	0.259895894325308	0.297773234810263	0.391402401771276
PTH2R	-0.648055623733672	0.51694897440455	0.71885278896386	0.472231627926683	-0.404854297872456	0.685584613835642	-1.70736234252223	0.0877547251601773	-0.510354868791124	0.391565293018391
SHANK2	-1.75607053613288	0.079076365317956	-0.587051127410511	0.557169369495446	0.954862852401628	0.33964705758534	0.0228803207754939	0.981745738032889	-0.341344622591567	0.391618904758002
TSC22D2	-0.901310643110627	0.367423176501705	1.29163483232525	0.196483635338758	0.272536848512173	0.785209262138104	-1.12802362492815	0.259309941908122	-0.116290646800338	0.391719239271463
RGS2	-0.822892996720462	0.410568845606776	-0.522336468080364	0.6014360821829	-1.06734962044019	0.285813989018553	-1.25735777251939	0.208624112820125	-0.917484214440102	0.392027055263929
CSNK1G2	-1.87600517151692	0.060654569773218	-0.161759358841609	0.87149535841021	-0.997526873674685	0.318508836177498	0.157470406542508	0.874874129055153	-0.719455249372676	0.39210009785596
SARM1	-0.0664283573465904	0.947036794160159	0.287927706528911	0.773402077831733	0.169628283457083	0.865302477905336	2.26944730665854	0.0232411381577877	0.665143734824486	0.392100887841174
NME2	-0.788904654007877	0.430167735387798	1.3941554000347	0.163270682722661	-0.502364572737263	0.615411094702127	0	1	0.03429539109652	0.392269658839817
NCKIPSD	0.828049280830151	0.407642591391789	1.45256088996698	0.1463457115717	-0.965823689919718	0.334132412184401	-0.331151475330321	0.740530071277345	0.245908751386773	0.392492662521205
ZSCAN5B	-1.03645334907449	0.299990692593491	1.43133744971834	0.152333525788995	-0.0664733617219319	0.947000965056886	0	1	0.109470246307306	0.392536041154931
RXFP2	0.285819481788957	0.775016385999445	1.27771398448058	0.201350292527398	-0.375476519604008	0.707306105845975	1.49927348901641	0.133802697012665	0.671832608920485	0.392583737932452
MSX1	-1.40560213288231	0.159842302351628	0.835014027176137	0.403709810561343	0.922835080234424	0.356093156399216	-0.463520430708079	0.642991373833043	-0.027818364044957	0.392666256446675
PTPRF	0.187477364904222	0.851286369228913	1.23174739068439	0.218043461020075	-0.42993762917461	0.667241012034216	-1.55468551710992	0.120020985539647	-0.141349597673979	0.393783314790112
LGR6	1.1737671606744	0.240488300982747	0.422863068070602	0.672395169785506	1.31393579424113	0.188867811842997	0.694457203414613	0.487395530710365	0.901255806600186	0.394038268600331
ZNF394	-0.699574462612845	0.484193095468433	-0.135858666817415	0.891933011535408	-1.31962655945038	0.186959730840831	-1.32614532344871	0.184791565910713	-0.870301253082338	0.394473668573213
ZNF875	0	1	0.685582434575863	0.492976461337411	1.11905832165618	0.263115258916719	0	1	0.902320378116022	0.394635962755369
LRP8	-0.803686617550666	0.421577984767645	-1.90589967929777	0.0566632226819552	-0.161695447663717	0.871545689604248	0.361173348916518	0.717969863852824	-0.627527098898909	0.394812021107439
HDAC10	-0.615637217622549	0.538133981978301	0.446814135541219	0.65500926420865	-1.86552873413166	0.0621073284144455	-0.408441267612658	0.682949741443331	-0.610698270956412	0.394852014039033
SGSM1	1.26860685364018	0.204581318684108	0.224861005749501	0.822087405359312	0.200635906766778	0.840983279389339	1.6173129281779	0.105810750038657	0.82785417358359	0.395035929493557
ZDHHC22	-1.24887351144137	0.211711341314233	1.7856653822061	0.074153453665909	0.0224905937090898	0.982056615236477	0.0345513079751847	0.972437528900439	0.148458443112251	0.39536524018688
OXGR1	1.15775130965921	0.246965538479217	0.0419778135314717	0.966516384760915	-1.83660863296594	0.0662676919575393	0.0642066006857176	0.948805721654774	-0.143168227272385	0.395557534056111
CDKN1C	-0.53789486239789	0.590649635524744	0.906427175254213	0.364709794469729	1.03065336529578	0.302703401121758	1.19983059987281	0.23020513741531	0.649754069506228	0.395593768166447
PMS2	-0.88540740666479	0.375936939109733	0.485795009413569	0.627112513018099	1.32158641556189	0.186305909355466	0	1	0.307324672770223	0.395705198722501
NKX2-4	-0.790272398056396	0.429368702920845	-1.35538386958966	0.1752952861446	-0.546346224083588	0.584827967756194	0	1	-0.897334163909881	0.396170492153617
TAAR1	-0.630093902182986	0.528633149047329	0.918399045516068	0.358409990240647	-1.19394208359446	0.232500624080276	0	1	-0.301878980087126	0.396333572020938
TBC1D20	-1.23189076693158	0.217989890881294	-0.670373335828277	0.502619827971539	0.581712004865737	0.560760683953568	1.16136831334741	0.245492149272791	-0.0397959461366775	0.396482083979856
RANGAP1	-1.00606321253387	0.314385163408955	1.17665654896965	0.239332617249975	-0.839609992282303	0.401127094838202	0.671341102609378	0.502003256004136	0.000581111690713759	0.397320241936346
GPR6	0.897469046384226	0.369468683291512	1.81523641572314	0.0694875856783865	0.189258827478723	0.849889963012519	-0.391658551508325	0.695310519235525	0.627576434519441	0.397565693005853
ZNF684	-1.42457289844787	0.154280698769783	0.563977042586217	0.572769756140025	0.895465311917372	0.370538400781684	-0.733236170923127	0.463414397700304	-0.174591678716852	0.397594810284707
ELL3	-0.280453817737735	0.779129352341145	0.108946350996886	0.913245042637983	-1.5032755240604	0.132768009040763	-1.4029779520594	0.160623413709541	-0.769440235715162	0.397596847952816
MS4A15	1.3902863574346	0.164441938903018	1.08986920535275	0.275770763413765	-0.910173127559686	0.362731213641415	-0.0950613414021045	0.924266104065327	0.36873027345639	0.397957829093662
ISX	-1.41682060200345	0.156535384695705	1.0471905455925	0.295011704901233	0.73698222484758	0.461133158940025	0.365980538686385	0.714379597543295	0.183333176780754	0.398071011537485
ROPN1B	-1.81696992158532	0.0692217190669249	0.597308776290523	0.550301246080495	0.0732060490788202	0.941642152837455	-0.799102288922755	0.424231102539914	-0.486389346284683	0.398124144483885
HIPK1	-1.76341091088689	0.0778312109093127	0.446501664604297	0.655234910449573	0.582870994154337	0.559980148224136	-0.623257094226081	0.533115588076116	-0.339323836588584	0.398215582166169
IKZF3	1.20581262228433	0.227889747493348	1.42482641981918	0.154207383257401	0.55267199583364	0.5804880326499	0.321618371780084	0.747741824092557	0.876232352429309	0.398571115228069
IKZF4	2.08458240106616	0.0371072233510556	-0.0681233049391077	0.945687478789524	-0.508591498535089	0.611038589218999	-0.369865285276777	0.711482868387681	0.284500578078797	0.398598657175187
ZNF639	-0.513493243865834	0.607606335567245	-0.359005951512473	0.719590637011256	1.10160142760749	0.270634987415562	1.51832624718748	0.128932174079049	0.436857119854166	0.398604596233994
PTGES3	-2.16169187360764	0.0306419344413688	-0.313141962915123	0.754172809300798	0.268445922873781	0.788356094879531	-0.204980990144285	0.83758697733887	-0.602842225948317	0.398641594732083
GTF2F1	-1.11753944773918	0.263763742681809	-1.1129497518554	0.265730010757348	0.0603503542095964	0.951876598139104	1.20320668774604	0.228896347557598	-0.241733039409736	0.398785501578759
NLE1	-0.493103208093941	0.621939664202716	-0.318969293723777	0.749749797566365	0.707759156886301	0.479094833930509	1.82194320862237	0.0684636032184337	0.429407465922738	0.399072980823503
OR1M1	-1.15418068104631	0.248426101215275	-0.439256794045334	0.66047547689512	-1.09862733560958	0.271930649310238	0	1	-0.897354936900408	0.399085779361868
PLCL2	1.6912534693614	0.0907884027979532	0.630204687509359	0.528560672798036	-0.0564106255407407	0.955014692477865	0.965985010032479	0.33405168190538	0.807758135340624	0.399245830245261
ZNF335	-0.0165176357969101	0.986821432675861	0.624552824760793	0.532264590023743	-1.51285563047551	0.130316334376403	-1.21590072968558	0.224022740101063	-0.530180292799302	0.399549613996309
FPR1	1.01123390679478	0.311904490955034	0.345887604323083	0.729427184663426	-1.29824914293745	0.194201736131559	-0.939920958052381	0.347258106164681	-0.220262147467992	0.399657733048083
S1PR1	-1.65753528801469	0.097411300601002	0.143668972073392	0.88576187366316	1.18678331351592	0.235313102375163	0.310993078286371	0.755805883638604	-0.00402248103475176	0.399689331044681
GLIS2	-0.661934151861406	0.508013423352172	1.33640578474621	0.181416676576038	0.408599769507357	0.682833399843861	1.16508756360351	0.243983550377205	0.562039741498918	0.399794481055035
RAB19	0.883641500772904	0.376889768587264	0.936600051311245	0.348964325598393	0.952685065032588	0.34074966267188	0	1	0.924308872372246	0.400039601314683
MED1	0.280877011349911	0.778804733437751	-0.763663506530303	0.445067793465661	1.67301712649071	0.0943239245434133	0.720532324980332	0.471197304543363	0.477690739072663	0.400417889501585
SMARCA1	2.17260836056225	0.0298098061069122	-0.210512048169636	0.833268049260509	0.481348454416892	0.630268864747226	0.0170573117101505	0.986390894273358	0.615125519629914	0.400864589209732
UNC13B	-0.80836357543792	0.418881313969534	1.81459268708806	0.0695865271555643	0.587012792194912	0.557195115368061	0.0606983908673685	0.951599413221748	0.413485073678105	0.40101887419452
GZF1	-0.660556800807869	0.508896580557259	1.42987750094081	0.152752180497839	-0.0428077475094072	0.965854788033148	-1.26499941477641	0.205871537655734	-0.134621615538219	0.401039292033467
TAAR9	-0.875857268054298	0.381107632543737	-1.22026422233712	0.222364727966512	1.2174765310865	0.223422960453781	-0.230439365726709	0.817750374688481	-0.277271081257907	0.401356303421308
GABRR3	-0.449617521228926	0.652986252123231	0.550143880382081	0.582220691695856	1.97442403875201	0.0483335468996126	-0.198185337985421	0.842900058560078	0.469191264979936	0.401422702820893
SIX1	1.23160431691529	0.218096927574553	-1.41967926961506	0.155701075996561	-0.237499774301598	0.812269094274886	-0.580142887643052	0.561818264095246	-0.251429403661105	0.401517595042625
NBN	-0.248098319060549	0.804058336163794	-0.357500585676682	0.720717087819037	1.87680944149743	0.0605442159768804	0.769191190894319	0.441779819139563	0.510100431913629	0.401558033995918
ZNF2	-0.0188847589608316	0.984933037961452	1.06443310076167	0.287132545434397	1.5334500091638	0.125165014973422	0.775333503223288	0.438142617089132	0.838582963546982	0.401668505420062
RAPGEF5	1.12843614244054	0.259135771187144	0.0342630834002619	0.972667362752755	1.56313627750954	0.118020544380785	-0.641032705534252	0.521501434128425	0.521200699454022	0.40171897694948
OR10S1	-0.71924243212592	0.471991559195472	-1.50855273207782	0.1314131212886	0.346282777210408	0.729130210684902	0	1	-0.627170795664444	0.402006533910827
RIT2	-1.29299102198137	0.196014164272056	0.663640897338394	0.506920175162762	1.04190473239016	0.297455849845448	0.634131813412968	0.525994802421325	0.261671605290038	0.402117784598586
ECEL1	-1.55166818915139	0.12074163796739	0.310585763211718	0.756115551600946	0.680709065172737	0.496055599156427	0	1	-0.186791120255645	0.402304841201627
HOXD13	-1.69573172137471	0.0899366982460717	1.03874924934964	0.298921369869893	0.531736794222201	0.594908304458698	0.0324305625310358	0.974128689925726	-0.0232037788179583	0.40251816770546
ARGFX	-0.0776179450089381	0.93813196739222	1.92065304045415	0.0547754635258169	-0.147963168920372	0.88237183518138	0	1	0.56502397550828	0.402567578625119
FOXD4	-1.20007197441838	0.230111388793809	0.796129022606195	0.425957046742553	0.73411309015593	0.462879816148832	0	1	0.110056712781248	0.402702741633933
DIXDC1	-0.246975263446021	0.804927368072265	-1.35060141283871	0.176823147994695	1.32607804742128	0.184813846737315	0.534619985911826	0.592912660653371	0.0657803392620938	0.402716784043444
