	Gene1	Gene2	Annotation	Direction	Score	edge
153616	HLA-DPB1	HLA-E	predicted	-	0.98	HLA-DPB1_HLA-E
153617	HLA-DPB1	IGHM	predicted	-	0.65	HLA-DPB1_IGHM
153618	HLA-DPB1	KIF11	input	-	1	HLA-DPB1_KIF11
153619	HLA-DPB1	KIF15	input	-	1	HLA-DPB1_KIF15
153620	HLA-DPB1	KIF18A	input	-	1	HLA-DPB1_KIF18A
153621	HLA-DPB1	KIF22	input	-	1	HLA-DPB1_KIF22
153622	HLA-DPB1	KIF23	input	-	1	HLA-DPB1_KIF23
153623	HLA-DPB1	KIF26A	input	-	1	HLA-DPB1_KIF26A
153624	HLA-DPB1	KIF2A	input	-	1	HLA-DPB1_KIF2A
153625	HLA-DPB1	KIF2B	input	-	1	HLA-DPB1_KIF2B
153626	HLA-DPB1	KIF2C	input	-	1	HLA-DPB1_KIF2C
153627	HLA-DPB1	KIF3A	input	-	1	HLA-DPB1_KIF3A
153628	HLA-DPB1	KIF3B	input	-	1	HLA-DPB1_KIF3B
153629	HLA-DPB1	KIF3C	input	-	1	HLA-DPB1_KIF3C
153630	HLA-DPB1	KIF4A	input	-	1	HLA-DPB1_KIF4A
153631	HLA-DPB1	KIF4B	input	-	1	HLA-DPB1_KIF4B
153632	HLA-DPB1	KIF5A	input	-	1	HLA-DPB1_KIF5A
153633	HLA-DPB1	KIFAP3	input	-	1	HLA-DPB1_KIFAP3
153634	HLA-DPB1	KLC1	input	-	1	HLA-DPB1_KLC1
153635	HLA-DPB1	KLC2	input	-	1	HLA-DPB1_KLC2
153636	HLA-DPB1	LAG3	complex; input	-	1	HLA-DPB1_LAG3
153637	HLA-DPB1	LAT	catalyze	->	1	HLA-DPB1_LAT
153638	HLA-DPB1	LCK	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_LCK
153639	HLA-DPB1	LCP2	catalyze	->	1	HLA-DPB1_LCP2
153640	HLA-DPB1	LGMN	catalyzed by	<-	1	HLA-DPB1_LGMN
153641	HLA-DPB1	LY86	predicted	-	0.59	HLA-DPB1_LY86
153642	HLA-DPB1	MHC2TA	GErel: expression by	<-	1	HLA-DPB1_MHC2TA
153643	HLA-DPB1	NFYA	GErel: expression by	<-	1	HLA-DPB1_NFYA
153644	HLA-DPB1	NFYB	GErel: expression by	<-	1	HLA-DPB1_NFYB
153645	HLA-DPB1	NFYC	GErel: expression by	<-	1	HLA-DPB1_NFYC
153646	HLA-DPB1	OSBPL1A	input	-	1	HLA-DPB1_OSBPL1A
153647	HLA-DPB1	PAG1	catalyzed by	<-	1	HLA-DPB1_PAG1
153648	HLA-DPB1	PDCD1	catalyzed by	<-	1	HLA-DPB1_PDCD1
153649	HLA-DPB1	PDCD1LG2	catalyzed by	<-	1	HLA-DPB1_PDCD1LG2
153650	HLA-DPB1	PLCG1	catalyze	->	1	HLA-DPB1_PLCG1
153651	HLA-DPB1	PRKCQ	catalyze	->	1	HLA-DPB1_PRKCQ
153652	HLA-DPB1	PTPN11	catalyzed by	<-	1	HLA-DPB1_PTPN11
153653	HLA-DPB1	PTPN22	catalyzed by	<-	1	HLA-DPB1_PTPN22
153654	HLA-DPB1	PTPN6	catalyzed by	<-	1	HLA-DPB1_PTPN6
153655	HLA-DPB1	PTPRC	catalyzed by; inhibited by	-	1	HLA-DPB1_PTPRC
153656	HLA-DPB1	PTPRJ	catalyzed by; inhibited by	-	1	HLA-DPB1_PTPRJ
153657	HLA-DPB1	RAB7A	input	-	1	HLA-DPB1_RAB7A
153658	HLA-DPB1	RACGAP1	input	-	1	HLA-DPB1_RACGAP1
153659	HLA-DPB1	RAD21	expression regulated by	<-	1	HLA-DPB1_RAD21
153660	HLA-DPB1	RFX5	GErel: expression by	<-	1	HLA-DPB1_RFX5
153661	HLA-DPB1	RFXANK	GErel: expression by	<-	1	HLA-DPB1_RFXANK
153662	HLA-DPB1	RFXAP	GErel: expression by	<-	1	HLA-DPB1_RFXAP
153663	HLA-DPB1	RILP	input	-	1	HLA-DPB1_RILP
153664	HLA-DPB1	SAR1B	complex; input	-	1	HLA-DPB1_SAR1B
153665	HLA-DPB1	SEC13	complex; input	-	1	HLA-DPB1_SEC13
153666	HLA-DPB1	SEC23A	complex; input	-	1	HLA-DPB1_SEC23A
153667	HLA-DPB1	SEC24A	complex; input	-	1	HLA-DPB1_SEC24A
153668	HLA-DPB1	SEC24B	complex; input	-	1	HLA-DPB1_SEC24B
153669	HLA-DPB1	SEC24C	complex; input	-	1	HLA-DPB1_SEC24C
153670	HLA-DPB1	SEC24D	complex; input	-	1	HLA-DPB1_SEC24D
153671	HLA-DPB1	SEC31A	complex; input	-	1	HLA-DPB1_SEC31A
153672	HLA-DPB1	SH3GL2	complex; input	-	1	HLA-DPB1_SH3GL2
153673	HLA-DPB1	SPTBN2	input	-	1	HLA-DPB1_SPTBN2
153674	HLA-DPB1	STAT1	GErel: expression by	<-	1	HLA-DPB1_STAT1
153675	HLA-DPB1	TRAC	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRAC
153676	HLA-DPB1	TRAV19	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRAV19
153677	HLA-DPB1	TRAV29DV5	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRAV29DV5
153678	HLA-DPB1	TRAV8-4	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRAV8-4
153679	HLA-DPB1	TRBC1	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRBC1
153680	HLA-DPB1	TRBV12-3	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRBV12-3
153681	HLA-DPB1	TRBV7-9	catalyze; catalyzed by; complex; input	<->	1	HLA-DPB1_TRBV7-9
153682	HLA-DPB1	ZAP70	catalyze; complex; input	->	1	HLA-DPB1_ZAP70
153686	HLA-DQA1	HLA-DRA	catalyze; catalyzed by; input	<->	1	HLA-DQA1_HLA-DRA
153690	HLA-DQA1	HLA-DRB5	catalyze; catalyzed by; complex; input	<->	1	HLA-DQA1_HLA-DRB5
153731	HLA-DQA1	PTPN11	catalyzed by	<-	1	HLA-DQA1_PTPN11
153761	HLA-DQA1	ZAP70	catalyze; complex; input	->	1	HLA-DQA1_ZAP70
153764	HLA-DQA2	HLA-DRA	catalyze; catalyzed by; input	<->	1	HLA-DQA2_HLA-DRA
153768	HLA-DQA2	HLA-DRB5	catalyze; catalyzed by; complex; input	<->	1	HLA-DQA2_HLA-DRB5
153802	HLA-DQA2	PTPN11	catalyzed by	<-	1	HLA-DQA2_PTPN11
153831	HLA-DQA2	ZAP70	catalyze; complex; input	->	1	HLA-DQA2_ZAP70
153833	HLA-DQB1	HLA-DRA	catalyze; catalyzed by; complex; input	<->	1	HLA-DQB1_HLA-DRA
153837	HLA-DQB1	HLA-DRB5	catalyze; catalyzed by; input	<->	1	HLA-DQB1_HLA-DRB5
153878	HLA-DQB1	PTPN11	catalyzed by	<-	1	HLA-DQB1_PTPN11
153909	HLA-DQB1	ZAP70	catalyze; complex; input	->	1	HLA-DQB1_ZAP70
153910	HLA-DQB2	HLA-DRA	catalyze; catalyzed by; complex; input	<->	1	HLA-DQB2_HLA-DRA
153914	HLA-DQB2	HLA-DRB5	catalyze; catalyzed by; input	<->	1	HLA-DQB2_HLA-DRB5
153945	HLA-DQB2	PTPN11	catalyzed by	<-	1	HLA-DQB2_PTPN11
153970	HLA-DQB2	ZAP70	catalyze; complex; input	->	1	HLA-DQB2_ZAP70
153971	HLA-DRA	HLA-DRB1	catalyze; catalyzed by; complex; input; predicted	<->	1	HLA-DRA_HLA-DRB1
153972	HLA-DRA	HLA-DRB3	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_HLA-DRB3
153973	HLA-DRA	HLA-DRB4	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_HLA-DRB4
153974	HLA-DRA	HLA-DRB5	catalyze; catalyzed by; complex; input; predicted	<->	1	HLA-DRA_HLA-DRB5
153975	HLA-DRA	HLA-E	predicted	-	0.92	HLA-DRA_HLA-E
153976	HLA-DRA	IL12A	reaction	-	1	HLA-DRA_IL12A
153977	HLA-DRA	IL12B	reaction	-	1	HLA-DRA_IL12B
153978	HLA-DRA	IL12RB1	reaction	-	1	HLA-DRA_IL12RB1
153979	HLA-DRA	IL12RB2	reaction	-	1	HLA-DRA_IL12RB2
153980	HLA-DRA	ITK	activate; reaction	->	1	HLA-DRA_ITK
153981	HLA-DRA	JAK2	complex; input; reaction	-	1	HLA-DRA_JAK2
153982	HLA-DRA	KIF11	input	-	1	HLA-DRA_KIF11
153983	HLA-DRA	KIF15	input	-	1	HLA-DRA_KIF15
153984	HLA-DRA	KIF18A	input	-	1	HLA-DRA_KIF18A
153985	HLA-DRA	KIF22	input	-	1	HLA-DRA_KIF22
153986	HLA-DRA	KIF23	input	-	1	HLA-DRA_KIF23
153987	HLA-DRA	KIF26A	input	-	1	HLA-DRA_KIF26A
153988	HLA-DRA	KIF2A	input	-	1	HLA-DRA_KIF2A
153989	HLA-DRA	KIF2B	input	-	1	HLA-DRA_KIF2B
153990	HLA-DRA	KIF2C	input	-	1	HLA-DRA_KIF2C
153991	HLA-DRA	KIF3A	input	-	1	HLA-DRA_KIF3A
153992	HLA-DRA	KIF3B	input	-	1	HLA-DRA_KIF3B
153993	HLA-DRA	KIF3C	input	-	1	HLA-DRA_KIF3C
153994	HLA-DRA	KIF4A	input	-	1	HLA-DRA_KIF4A
153995	HLA-DRA	KIF4B	input	-	1	HLA-DRA_KIF4B
153996	HLA-DRA	KIF5A	input	-	1	HLA-DRA_KIF5A
153997	HLA-DRA	KIFAP3	input	-	1	HLA-DRA_KIFAP3
153998	HLA-DRA	KLC1	input	-	1	HLA-DRA_KLC1
153999	HLA-DRA	KLC2	input	-	1	HLA-DRA_KLC2
154000	HLA-DRA	LAG3	complex; input	-	1	HLA-DRA_LAG3
154001	HLA-DRA	LAPTM5	predicted	-	0.59	HLA-DRA_LAPTM5
154002	HLA-DRA	LAT	activate; catalyze	->	1	HLA-DRA_LAT
154003	HLA-DRA	LCK	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_LCK
154004	HLA-DRA	LCP2	activate; catalyze	->	1	HLA-DRA_LCP2
154005	HLA-DRA	LGMN	catalyzed by	<-	1	HLA-DRA_LGMN
154006	HLA-DRA	LILRA1	predicted	-	0.92	HLA-DRA_LILRA1
154007	HLA-DRA	MAP4K1	activate	->	1	HLA-DRA_MAP4K1
154008	HLA-DRA	MHC2TA	GErel: expression by	<-	1	HLA-DRA_MHC2TA
154009	HLA-DRA	NFYA	GErel: expression by	<-	1	HLA-DRA_NFYA
154010	HLA-DRA	NFYB	GErel: expression by	<-	1	HLA-DRA_NFYB
154011	HLA-DRA	NFYC	GErel: expression by	<-	1	HLA-DRA_NFYC
154012	HLA-DRA	OSBPL1A	input	-	1	HLA-DRA_OSBPL1A
154013	HLA-DRA	PAG1	activate; catalyzed by	<->	1	HLA-DRA_PAG1
154014	HLA-DRA	PDCD1	catalyzed by	<-	1	HLA-DRA_PDCD1
154015	HLA-DRA	PDCD1LG2	catalyzed by	<-	1	HLA-DRA_PDCD1LG2
154016	HLA-DRA	PLCG1	catalyze	->	1	HLA-DRA_PLCG1
154017	HLA-DRA	POU2F2	expression regulated by	<-	1	HLA-DRA_POU2F2
154018	HLA-DRA	PRKCQ	activate; catalyze	->	1	HLA-DRA_PRKCQ
154019	HLA-DRA	PTPN11	activate; catalyzed by; inhibited by	->	1	HLA-DRA_PTPN11
154020	HLA-DRA	PTPN22	catalyzed by	<-	1	HLA-DRA_PTPN22
154021	HLA-DRA	PTPN6	activate; activated by; catalyzed by	<->	1	HLA-DRA_PTPN6
154022	HLA-DRA	PTPRC	activated by; catalyzed by; inhibited by	-	1	HLA-DRA_PTPRC
154023	HLA-DRA	PTPRJ	catalyzed by; inhibited by	-	1	HLA-DRA_PTPRJ
154024	HLA-DRA	RAB7A	input	-	1	HLA-DRA_RAB7A
154025	HLA-DRA	RACGAP1	input	-	1	HLA-DRA_RACGAP1
154026	HLA-DRA	RFX5	GErel: expression by	<-	1	HLA-DRA_RFX5
154027	HLA-DRA	RFXANK	GErel: expression by	<-	1	HLA-DRA_RFXANK
154028	HLA-DRA	RFXAP	GErel: expression by	<-	1	HLA-DRA_RFXAP
154029	HLA-DRA	RGS1	inhibited by	|-	1	HLA-DRA_RGS1
154030	HLA-DRA	RILP	input	-	1	HLA-DRA_RILP
154031	HLA-DRA	SAR1B	complex; input	-	1	HLA-DRA_SAR1B
154032	HLA-DRA	SEC13	complex; input	-	1	HLA-DRA_SEC13
154033	HLA-DRA	SEC23A	complex; input	-	1	HLA-DRA_SEC23A
154034	HLA-DRA	SEC24A	complex; input	-	1	HLA-DRA_SEC24A
154035	HLA-DRA	SEC24B	complex; input	-	1	HLA-DRA_SEC24B
154036	HLA-DRA	SEC24C	complex; input	-	1	HLA-DRA_SEC24C
154037	HLA-DRA	SEC24D	complex; input	-	1	HLA-DRA_SEC24D
154038	HLA-DRA	SEC31A	complex; input	-	1	HLA-DRA_SEC31A
154039	HLA-DRA	SH3BP2	complex; input	-	1	HLA-DRA_SH3BP2
154040	HLA-DRA	SH3GL2	complex; input	-	1	HLA-DRA_SH3GL2
154041	HLA-DRA	SHC1	activate	->	1	HLA-DRA_SHC1
154042	HLA-DRA	SLA2	complex; input	-	1	HLA-DRA_SLA2
154043	HLA-DRA	SP1	expression regulated by	<-	1	HLA-DRA_SP1
154044	HLA-DRA	SPTBN2	input	-	1	HLA-DRA_SPTBN2
154045	HLA-DRA	SRGN	predicted	-	0.59	HLA-DRA_SRGN
154046	HLA-DRA	STAT1	GErel: expression by	<-	1	HLA-DRA_STAT1
154047	HLA-DRA	STAT3	expression regulated by	<-	1	HLA-DRA_STAT3
154048	HLA-DRA	STAT4	reaction	-	1	HLA-DRA_STAT4
154049	HLA-DRA	TAF1	expression regulated by	<-	1	HLA-DRA_TAF1
154050	HLA-DRA	TBP	expression regulated by	<-	1	HLA-DRA_TBP
154051	HLA-DRA	TBX21	reaction	-	1	HLA-DRA_TBX21
154053	HLA-DRA	TRAC	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRAC
154054	HLA-DRA	TRAV19	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRAV19
154055	HLA-DRA	TRAV29DV5	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRAV29DV5
154056	HLA-DRA	TRAV3	complex; input	-	1	HLA-DRA_TRAV3
154057	HLA-DRA	TRAV8-4	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRAV8-4
154058	HLA-DRA	TRB	complex; input	-	1	HLA-DRA_TRB
154059	HLA-DRA	TRBC1	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRBC1
154060	HLA-DRA	TRBV12-3	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRBV12-3
154061	HLA-DRA	TRBV7-9	catalyze; catalyzed by; complex; input	<->	1	HLA-DRA_TRBV7-9
154062	HLA-DRA	TRIM22	predicted	-	0.98	HLA-DRA_TRIM22
154063	HLA-DRA	TYK2	reaction	-	1	HLA-DRA_TYK2
154064	HLA-DRA	VAV1	activate	->	1	HLA-DRA_VAV1
154065	HLA-DRA	ZAP70	catalyze; complex; input	->	1	HLA-DRA_ZAP70
154068	HLA-DRB1	HLA-DRB5	catalyze; catalyzed by; input	<->	1	HLA-DRB1_HLA-DRB5
154071	HLA-DRB1	IGHM	predicted	-	0.65	HLA-DRB1_IGHM
154115	HLA-DRB1	PTPN11	activate; catalyzed by; inhibited by	->	1	HLA-DRB1_PTPN11
154155	HLA-DRB1	ZAP70	catalyze; complex; input	->	1	HLA-DRB1_ZAP70
154157	HLA-DRB3	HLA-DRB5	catalyze; catalyzed by; input	<->	1	HLA-DRB3_HLA-DRB5
154192	HLA-DRB3	PTPN11	catalyzed by	<-	1	HLA-DRB3_PTPN11
154221	HLA-DRB3	ZAP70	catalyze; complex; input	->	1	HLA-DRB3_ZAP70
154222	HLA-DRB4	HLA-DRB5	catalyze; catalyzed by; input	<->	1	HLA-DRB4_HLA-DRB5
154257	HLA-DRB4	PTPN11	catalyzed by	<-	1	HLA-DRB4_PTPN11
154286	HLA-DRB4	ZAP70	catalyze; complex; input	->	1	HLA-DRB4_ZAP70
154287	HLA-DRB5	KIF11	input	-	1	HLA-DRB5_KIF11
154288	HLA-DRB5	KIF15	input	-	1	HLA-DRB5_KIF15
154289	HLA-DRB5	KIF18A	input	-	1	HLA-DRB5_KIF18A
154290	HLA-DRB5	KIF22	input	-	1	HLA-DRB5_KIF22
154291	HLA-DRB5	KIF23	input	-	1	HLA-DRB5_KIF23
154292	HLA-DRB5	KIF26A	input	-	1	HLA-DRB5_KIF26A
154293	HLA-DRB5	KIF2A	input	-	1	HLA-DRB5_KIF2A
154294	HLA-DRB5	KIF2B	input	-	1	HLA-DRB5_KIF2B
154295	HLA-DRB5	KIF2C	input	-	1	HLA-DRB5_KIF2C
154296	HLA-DRB5	KIF3A	input	-	1	HLA-DRB5_KIF3A
154297	HLA-DRB5	KIF3B	input	-	1	HLA-DRB5_KIF3B
154298	HLA-DRB5	KIF3C	input	-	1	HLA-DRB5_KIF3C
154299	HLA-DRB5	KIF4A	input	-	1	HLA-DRB5_KIF4A
154300	HLA-DRB5	KIF4B	input	-	1	HLA-DRB5_KIF4B
154301	HLA-DRB5	KIF5A	input	-	1	HLA-DRB5_KIF5A
154302	HLA-DRB5	KIFAP3	input	-	1	HLA-DRB5_KIFAP3
154303	HLA-DRB5	KLC1	input	-	1	HLA-DRB5_KLC1
154304	HLA-DRB5	KLC2	input	-	1	HLA-DRB5_KLC2
154305	HLA-DRB5	LAG3	complex; input	-	1	HLA-DRB5_LAG3
154306	HLA-DRB5	LAT	catalyze	->	1	HLA-DRB5_LAT
154307	HLA-DRB5	LCK	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_LCK
154308	HLA-DRB5	LCP2	catalyze	->	1	HLA-DRB5_LCP2
154309	HLA-DRB5	LGMN	catalyzed by	<-	1	HLA-DRB5_LGMN
154310	HLA-DRB5	MHC2TA	GErel: expression by	<-	1	HLA-DRB5_MHC2TA
154311	HLA-DRB5	NFYA	GErel: expression by	<-	1	HLA-DRB5_NFYA
154312	HLA-DRB5	NFYB	GErel: expression by	<-	1	HLA-DRB5_NFYB
154313	HLA-DRB5	NFYC	GErel: expression by	<-	1	HLA-DRB5_NFYC
154314	HLA-DRB5	OSBPL1A	input	-	1	HLA-DRB5_OSBPL1A
154315	HLA-DRB5	PAG1	catalyzed by	<-	1	HLA-DRB5_PAG1
154316	HLA-DRB5	PDCD1	catalyzed by	<-	1	HLA-DRB5_PDCD1
154317	HLA-DRB5	PDCD1LG2	catalyzed by	<-	1	HLA-DRB5_PDCD1LG2
154318	HLA-DRB5	PLCG1	catalyze	->	1	HLA-DRB5_PLCG1
154319	HLA-DRB5	PRKCQ	catalyze	->	1	HLA-DRB5_PRKCQ
154320	HLA-DRB5	PTPN11	catalyzed by	<-	1	HLA-DRB5_PTPN11
154321	HLA-DRB5	PTPN22	catalyzed by	<-	1	HLA-DRB5_PTPN22
154322	HLA-DRB5	PTPN6	catalyzed by	<-	1	HLA-DRB5_PTPN6
154323	HLA-DRB5	PTPRC	catalyzed by; inhibited by	-	1	HLA-DRB5_PTPRC
154324	HLA-DRB5	PTPRJ	catalyzed by; inhibited by	-	1	HLA-DRB5_PTPRJ
154325	HLA-DRB5	RAB7A	input	-	1	HLA-DRB5_RAB7A
154326	HLA-DRB5	RACGAP1	input	-	1	HLA-DRB5_RACGAP1
154327	HLA-DRB5	RFX5	GErel: expression by	<-	1	HLA-DRB5_RFX5
154328	HLA-DRB5	RFXANK	GErel: expression by	<-	1	HLA-DRB5_RFXANK
154329	HLA-DRB5	RFXAP	GErel: expression by	<-	1	HLA-DRB5_RFXAP
154330	HLA-DRB5	RILP	input	-	1	HLA-DRB5_RILP
154331	HLA-DRB5	SAR1B	complex; input	-	1	HLA-DRB5_SAR1B
154332	HLA-DRB5	SEC13	complex; input	-	1	HLA-DRB5_SEC13
154333	HLA-DRB5	SEC23A	complex; input	-	1	HLA-DRB5_SEC23A
154334	HLA-DRB5	SEC24A	complex; input	-	1	HLA-DRB5_SEC24A
154335	HLA-DRB5	SEC24B	complex; input	-	1	HLA-DRB5_SEC24B
154336	HLA-DRB5	SEC24C	complex; input	-	1	HLA-DRB5_SEC24C
154337	HLA-DRB5	SEC24D	complex; input	-	1	HLA-DRB5_SEC24D
154338	HLA-DRB5	SEC31A	complex; input	-	1	HLA-DRB5_SEC31A
154339	HLA-DRB5	SH3GL2	complex; input	-	1	HLA-DRB5_SH3GL2
154340	HLA-DRB5	SPTBN2	input	-	1	HLA-DRB5_SPTBN2
154341	HLA-DRB5	STAT1	GErel: expression by	<-	1	HLA-DRB5_STAT1
154342	HLA-DRB5	TRAC	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRAC
154343	HLA-DRB5	TRAV19	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRAV19
154344	HLA-DRB5	TRAV29DV5	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRAV29DV5
154345	HLA-DRB5	TRAV8-4	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRAV8-4
154346	HLA-DRB5	TRBC1	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRBC1
154347	HLA-DRB5	TRBV12-3	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRBV12-3
154348	HLA-DRB5	TRBV7-9	catalyze; catalyzed by; complex; input	<->	1	HLA-DRB5_TRBV7-9
154349	HLA-DRB5	ZAP70	catalyze; complex; input	->	1	HLA-DRB5_ZAP70
154353	HLA-E	IGHM	predicted	-	0.98	HLA-E_IGHM
154422	HLA-E	TYROBP	complex; input	-	1	HLA-E_TYROBP
154654	HMG20A	THAP11	predicted	-	0.64	HMG20A_THAP11
154660	HMGA1	HMGA2	complex; input	-	1	HMGA1_HMGA2
154661	HMGA1	HMGB1	predicted	-	0.64	HMGA1_HMGB1
154662	HMGA1	HMGB2	predicted	-	0.98	HMGA1_HMGB2
154663	HMGA1	HNF1A	predicted	-	0.64	HMGA1_HNF1A
154664	HMGA1	HNRNPAB	predicted	-	0.98	HMGA1_HNRNPAB
154665	HMGA1	HSPA1B	predicted	-	0.64	HMGA1_HSPA1B
154666	HMGA1	IFNB1	predicted	-	0.64	HMGA1_IFNB1
154667	HMGA1	IGFBP3	predicted	-	0.64	HMGA1_IGFBP3
154668	HMGA1	IL2	predicted	-	0.64	HMGA1_IL2
154669	HMGA1	IRF1	predicted	-	0.64	HMGA1_IRF1
154670	HMGA1	JUN	predicted	-	0.64	HMGA1_JUN
154671	HMGA1	JUND	expression regulated by	<-	1	HMGA1_JUND
154672	HMGA1	KAT2B	predicted	-	0.64	HMGA1_KAT2B
154673	HMGA1	KPNA1	complex; input; reaction	-	1	HMGA1_KPNA1
154674	HMGA1	LMNB1	inhibited by	|-	1	HMGA1_LMNB1
154675	HMGA1	NANOG	predicted	-	0.64	HMGA1_NANOG
154676	HMGA1	NCOR2	predicted	-	0.64	HMGA1_NCOR2
154678	HMGA1	NFYA	predicted	-	0.64	HMGA1_NFYA
154679	HMGA1	NUP107	complex; input	-	1	HMGA1_NUP107
154680	HMGA1	NUP133	complex; input	-	1	HMGA1_NUP133
154681	HMGA1	NUP153	complex; input	-	1	HMGA1_NUP153
154682	HMGA1	NUP155	complex; input	-	1	HMGA1_NUP155
154683	HMGA1	NUP160	complex; input	-	1	HMGA1_NUP160
154684	HMGA1	NUP188	complex; input	-	1	HMGA1_NUP188
154685	HMGA1	NUP205	complex; input	-	1	HMGA1_NUP205
154686	HMGA1	NUP210	complex; input	-	1	HMGA1_NUP210
154687	HMGA1	NUP214	complex; input	-	1	HMGA1_NUP214
154688	HMGA1	NUP35	complex; input	-	1	HMGA1_NUP35
154689	HMGA1	NUP37	complex; input	-	1	HMGA1_NUP37
154690	HMGA1	NUP42	complex; input	-	1	HMGA1_NUP42
154691	HMGA1	NUP43	complex; input	-	1	HMGA1_NUP43
154692	HMGA1	NUP50	complex; input	-	1	HMGA1_NUP50
154693	HMGA1	NUP54	complex; input	-	1	HMGA1_NUP54
154694	HMGA1	NUP58	complex; input	-	1	HMGA1_NUP58
154695	HMGA1	NUP62	complex; input	-	1	HMGA1_NUP62
154696	HMGA1	NUP85	complex; input	-	1	HMGA1_NUP85
154697	HMGA1	NUP88	complex; input	-	1	HMGA1_NUP88
154698	HMGA1	NUP93	complex; input	-	1	HMGA1_NUP93
154699	HMGA1	NUP98	complex; input	-	1	HMGA1_NUP98
154700	HMGA1	OLA1	predicted	-	0.58	HMGA1_OLA1
154701	HMGA1	PA2G4	predicted	-	0.64	HMGA1_PA2G4
154702	HMGA1	PARP1	predicted	-	0.64	HMGA1_PARP1
154703	HMGA1	PCBP1	predicted	-	0.64	HMGA1_PCBP1
154704	HMGA1	PCGF1	predicted	-	0.64	HMGA1_PCGF1
154705	HMGA1	POM121	complex; input	-	1	HMGA1_POM121
154706	HMGA1	POM121C	complex; input	-	1	HMGA1_POM121C
154707	HMGA1	POU3F1	predicted	-	0.64	HMGA1_POU3F1
154708	HMGA1	POU5F1	predicted	-	0.64	HMGA1_POU5F1
154709	HMGA1	PPARG	predicted	-	0.64	HMGA1_PPARG
154710	HMGA1	PPIA	complex; input	-	1	HMGA1_PPIA
154711	HMGA1	PRMT6	predicted	-	0.64	HMGA1_PRMT6
154712	HMGA1	PSIP1	complex; input	-	1	HMGA1_PSIP1
154713	HMGA1	RAE1	complex; input	-	1	HMGA1_RAE1
154714	HMGA1	RANBP2	complex; input	-	1	HMGA1_RANBP2
154715	HMGA1	RARA	predicted	-	0.64	HMGA1_RARA
154716	HMGA1	RARG	predicted	-	0.64	HMGA1_RARG
154717	HMGA1	RB1	activated by	<-	1	HMGA1_RB1
154718	HMGA1	RCC1	predicted	-	0.58	HMGA1_RCC1
154719	HMGA1	RNF4	predicted	-	0.64	HMGA1_RNF4
154720	HMGA1	RPS6KB1	activated by	<-	1	HMGA1_RPS6KB1
154721	HMGA1	RXRA	predicted	-	0.64	HMGA1_RXRA
154722	HMGA1	SEC13	complex; input	-	1	HMGA1_SEC13
154723	HMGA1	SEH1L	complex; input	-	1	HMGA1_SEH1L
154724	HMGA1	SP1	predicted	-	0.64	HMGA1_SP1
154725	HMGA1	SRF	predicted	-	0.64	HMGA1_SRF
154726	HMGA1	STAT6	activated by; inhibit	<-|	1	HMGA1_STAT6
154727	HMGA1	SUFU	predicted	-	0.99	HMGA1_SUFU
154728	HMGA1	TP53	activated by; inhibited by	-	1	HMGA1_TP53
154729	HMGA1	TPR	complex; input	-	1	HMGA1_TPR
154730	HMGA1	UBN1	complex; input	-	1	HMGA1_UBN1
154731	HMGA1	XRCC5	input	-	1	HMGA1_XRCC5
154732	HMGA1	XRCC6	input	-	1	HMGA1_XRCC6
154733	HMGA1	ZBTB7A	expression regulated by	<-	1	HMGA1_ZBTB7A
154734	HMGA1	ZSCAN5A	predicted	-	0.64	HMGA1_ZSCAN5A
154783	HMGB1	ITGB2	complex; input	-	1	HMGB1_ITGB2
154884	HMGB3	KPNA1	predicted	-	0.67	HMGB3_KPNA1
154885	HMGB3	KPNA2	predicted	-	0.67	HMGB3_KPNA2
154886	HMGB3	KPNA3	predicted	-	0.67	HMGB3_KPNA3
154887	HMGB3	KPNA4	predicted	-	0.67	HMGB3_KPNA4
154888	HMGB3	KPNA5	predicted	-	0.67	HMGB3_KPNA5
154889	HMGB3	KPNA6	predicted	-	0.99	HMGB3_KPNA6
