nodeLabel	mIDH1_filtered_25k	Cluster_NR_filtered_25k	distance
MAR01602	0.127519985887664	0.130929621632314	0.0076
MAR01834	0.243203983926112	0.247676467285483	0.0076
MAR02030	0.247391316228634	0.251911159530227	0.0076
MAR04312	0.131049110242561	0.134494288124162	0.0076
MAR05564	0.227502909923983	0.231803838394862	0.0076
MAR07043	0.132069054391824	0.13546933806595	0.0076
MAR07045	0.132069054391824	0.13546933806595	0.0076
MAR08762	0.187018339189908	0.190942864952112	0.0076
MAR09103	0.0308492846688435	0.0333227387165177	0.0076
MAR09129	0.036981377562869	0.0395466185791089	0.0076
MAR09942	0.262981955932777	0.267696767317961	0.0076
MAR09944	0.262981955932777	0.267696767317961	0.0076
MAR09947	0.262981955932777	0.267696767317961	0.0076
MAR10186	0.0357802432128547	0.0383076320102877	0.0076
MAR11860	0.0380050989572955	0.0404600753616837	0.0076
MAR11903	0.114042201948248	0.117227414417998	0.0076
MAR12002	0.221853872000771	0.226080339275046	0.0076
MAR12003	0.221853872000771	0.226080339275046	0.0076
MAR12059	0.133048422843935	0.136427581748098	0.0076
IPO8	0.376193915472129	0.381839223227129	0.0075
MAR01312	0.118710813143752	0.121813838726091	0.0075
MAR01619	0.124547286326441	0.12774151083065	0.0075
MAR02095	0.181250585149303	0.185000319221384	0.0075
MAR02096	0.181250585149303	0.185000319221384	0.0075
MAR02097	0.181250585149303	0.185000319221384	0.0075
MAR02098	0.181250585149303	0.185000319221384	0.0075
MAR02106	0.181250585149303	0.185000319221384	0.0075
MAR02107	0.181250585149303	0.185000319221384	0.0075
MAR02108	0.181250585149303	0.185000319221384	0.0075
MAR02109	0.181250585149303	0.185000319221384	0.0075
MAR02110	0.181250585149303	0.185000319221384	0.0075
MAR02111	0.181250585149303	0.185000319221384	0.0075
MAR02112	0.181250585149303	0.185000319221384	0.0075
MAR02113	0.181250585149303	0.185000319221384	0.0075
MAR02359	0.282200206517233	0.286995407806213	0.0075
MAR03766	0.289268968219539	0.294061813472529	0.0075
MAR04173	0.0365880996846454	0.0389803355305149	0.0075
MAR04178	0.030052000894696	0.0323398979258216	0.0075
MAR04610	0.224445018075389	0.228569902176804	0.0075
MAR04926	0.190347768062224	0.194203644872449	0.0075
MAR04927	0.0291730007630768	0.0314780626767449	0.0075
MAR06716	0.181250585149303	0.185000319221384	0.0075
MAR06746	0.251628120025658	0.256124808047701	0.0075
MAR06752	0.285961509004941	0.290758635407491	0.0075
MAR07015	0.1318409899182	0.135053098109966	0.0075
MAR07031	0.132084527095362	0.135436483994445	0.0075
MAR08143	0.250836461069292	0.255192564697064	0.0075
MAR08766	0.244728601590363	0.249135289499723	0.0075
MAR09429	0.0534420289330798	0.0560344911140275	0.0075
MAR11334	0.137865250621722	0.141273002174968	0.0075
MAR12126	0.137865250621722	0.141273002174968	0.0075
MAR12733	0.305709952148966	0.310635630353539	0.0075
MAR12873	0.260832429270207	0.265399359055746	0.0075
MAR13057	0.028251914830286	0.0305735754510223	0.0075
MAR13059	0.0282252604647229	0.0305342901653914	0.0075
MAR13063	0.0291235848985124	0.031411650308276	0.0075
MDFIC	0.22978665074808	0.23400216482241	0.0075
MEIS1	0.533821423640606	0.541018020410213	0.0075
RRAS	0.405090494016847	0.410974684544026	0.0075
SRP72	0.635280151780314	0.643455782367293	0.0075
ACLY	0.161788630359339	0.165192116999821	0.0074
GABRQ	0.428974967213943	0.435007262583162	0.0074
GDI2	0.435345311998544	0.441371559397139	0.0074
LMNB1	0.353091867858023	0.358362696004784	0.0074
MAR00031	0.365323207565585	0.370658475190106	0.0074
MAR00032	0.365323207565585	0.370658475190106	0.0074
MAR02018	0.252312195344119	0.256622077090645	0.0074
MAR02058	0.250382630620365	0.254730230013208	0.0074
MAR02295	0.286920438802476	0.29157941586264	0.0074
MAR02608	0.191253956168514	0.194977794623759	0.0074
MAR04213	0.0598058875267175	0.0622206942956949	0.0074
MAR04562	0.191253956168514	0.194977794623759	0.0074
MAR04754	0.121317675541052	0.124353141365359	0.0074
MAR04929	0.0291606485170678	0.0313388210844628	0.0074
MAR05494	0.234448276659739	0.238634337244644	0.0074
MAR05557	0.234448276659739	0.238634337244644	0.0074
MAR05563	0.234553890364156	0.238627269767572	0.0074
MAR05567	0.234448276659739	0.238634337244644	0.0074
MAR06924	0.207069490491771	0.210862925306279	0.0074
MAR06997	0.132147864986864	0.1352815151441	0.0074
MAR07008	0.132147864986864	0.1352815151441	0.0074
MAR07016	0.13197829927556	0.13515260739614	0.0074
MAR07109	0.132147864986864	0.1352815151441	0.0074
MAR07115	0.132147864986864	0.1352815151441	0.0074
MAR07117	0.132147864986864	0.1352815151441	0.0074
MAR07119	0.132147864986864	0.1352815151441	0.0074
MAR07121	0.132147864986864	0.1352815151441	0.0074
MAR07123	0.132147864986864	0.1352815151441	0.0074
MAR07125	0.132147864986864	0.1352815151441	0.0074
MAR07127	0.132147864986864	0.1352815151441	0.0074
MAR07968	0.251748783145587	0.255996065860655	0.0074
MAR08410	0.220331186949919	0.224336238786831	0.0074
MAR08413	0.220818672173495	0.224846984377802	0.0074
MAR09119	0.0320226815705939	0.034212384824388	0.0074
MAR09258	0.0455301913316636	0.0478342310864618	0.0074
MAR09307	0.0434035711972578	0.0456533722475399	0.0074
MAR09337	0.000109804824491445	0.00203190822055943	0.0074
MAR10430	0	0.0019212971461333	0.0074
MAR10432	0.0301441719496675	0.0322955410441329	0.0074
MAR11359	0.135889103854765	0.139005614896997	0.0074
MAR11368	0.297539472965214	0.302253857679853	0.0074
MAR11445	0.125076557091363	0.128217119543536	0.0074
MAR11929	0.0502639523209488	0.0525932546979122	0.0074
MAR12131	0.0635273516708778	0.0660353369262829	0.0074
MAR13054	0.0375449346609369	0.0398184645932854	0.0074
MAR00225	0.0937113197986793	0.0963716369983313	0.0073
MAR00700	0.0444673540822316	0.0466258884607477	0.0073
MAR01020	0.180442232808054	0.183902166688538	0.0073
MAR01044	0.217894816344128	0.221689202061158	0.0073
MAR01458	0.294888235258295	0.299511643287377	0.0073
MAR01631	0.118391512019647	0.121200729740374	0.0073
MAR01734	0.125474058867081	0.128395732844261	0.0073
MAR01777	0.289525657381657	0.294010126930271	0.0073
MAR01945	0.289512684986866	0.29399306594471	0.0073
MAR02041	0.25127212363045	0.255432121186291	0.0073
MAR02054	0.296802737182396	0.301452337482168	0.0073
MAR03960	0.219276415420938	0.223150024730593	0.0073
MAR04938	0.222804500453382	0.22661537468877	0.0073
MAR06397	0.242680758063772	0.246737273416863	0.0073
MAR07011	0.132342086813347	0.135367326929866	0.0073
MAR07956	0.133866458744219	0.136933816828782	0.0073
MAR09115	0.0279042784077404	0.0299189395265921	0.0073
MAR09640	0.0930822957798054	0.0957177559649609	0.0073
MAR11274	0.109738516773553	0.112542408076346	0.0073
MAR11292	0.136196901406014	0.139164942586317	0.0073
MAR11857	0.294482685883339	0.299013283219914	0.0073
MAR11965	0.0289342229427469	0.030877642030551	0.0073
MAR12849	0.309084015494915	0.313790606000399	0.0073
MAR12874	0.263277622227106	0.267489148806865	0.0073
MAR13042	0.0315447878356089	0.0335925124611345	0.0073
NDUFS4	0.455648251190621	0.461719655380388	0.0073
PSMC4	0.680766030765753	0.68903463791915	0.0073
VPS4B	0.338671724489911	0.343606934318775	0.0073
ZW10	0.60260952489066	0.610100258985668	0.0073
CHD4	0.53097005126197	0.537698115365448	0.0072
HEXB	0.0535928040825539	0.0556590514627743	0.0072
LCN2	0.0476964599379699	0.0497619996109807	0.0072
LZTFL1	0.545400967683886	0.552178305774806	0.0072
MAR01392	0.194529245926641	0.198008589933919	0.0072
MAR01722	0.214491202364154	0.218113681652713	0.0072
MAR03120	0.248571355834755	0.252531983709787	0.0072
MAR04577	0.242890578647809	0.246873117325492	0.0072
MAR05430	0.195316387076144	0.198799074075307	0.0072
MAR06748	0.262986828188925	0.267143870679789	0.0072
MAR06753	0.264301281532405	0.268378542353471	0.0072
MAR06980	0.202298652423745	0.205847728321582	0.0072
MAR07788	0.131440811466296	0.134362196258997	0.0072
MAR08382	0.135290762299044	0.138142555378365	0.0072
MAR08619	0.248277835584716	0.25226374213887	0.0072
MAR09212	0.028428409651453	0.0303255807063536	0.0072
MAR09304	0.00473625344017034	0.00640902665979496	0.0072
MAR09339	0.00331580648049976	0.00494186212681982	0.0072
MAR09428	0.0475456131460676	0.0495261988706741	0.0072
MAR09629	0.135290762299044	0.138142555378365	0.0072
MAR09630	0.135290762299044	0.138142555378365	0.0072
MAR09635	0.135290762299044	0.138142555378365	0.0072
MAR09658	0.135290762299044	0.138142555378365	0.0072
MAR09694	0.0313543291660162	0.0331872752323666	0.0072
MAR10420	0.144047977626495	0.146993107012576	0.0072
MAR10421	0.144047977626495	0.146993107012576	0.0072
MAR11223	0.213173913203304	0.216839604355252	0.0072
MAR12188	0.214556068519613	0.218183342083115	0.0072
MAR12192	0.214556068519613	0.218183342083115	0.0072
MAR12462	0.248610035901478	0.252644356235573	0.0072
MAR12495	0.26848969016659	0.272588066607003	0.0072
MAR12856	0.305280730229806	0.30986000394795	0.0072
MAR12996	0.365612504581533	0.370740187544183	0.0072
SMAP2	0.0474810439479308	0.0495481287046718	0.0072
IRF8	0.561496755075962	0.568412649256471	0.0071
MAR01311	0.110968775593158	0.113516669627766	0.0071
MAR01629	0.126343589600622	0.129058771936986	0.0071
MAR01704	0.210582654487092	0.21401127496426	0.0071
MAR02016	0.252205251162426	0.2561420100921	0.0071
MAR02031	0.292169409962563	0.296483325279658	0.0071
MAR02091	0.219534983985653	0.223108534953418	0.0071
MAR02094	0.219534983985653	0.223108534953418	0.0071
MAR03140	0.251991766107608	0.255918209088394	0.0071
MAR03481	0.136079842011554	0.138865941569955	0.0071
MAR04760	0.118241965151903	0.120767277899517	0.0071
MAR04919	0.0969575136979179	0.0994015608457785	0.0071
MAR06718	0.219534983985653	0.223108534953418	0.0071
MAR06873	0.110603149067329	0.113180025273405	0.0071
MAR06884	0.110603149067329	0.113180025273405	0.0071
MAR08091	0.219534983985653	0.223108534953418	0.0071
MAR08386	0.0267908735113927	0.0285101458969243	0.0071
MAR09937	0.290240176220882	0.294490035202979	0.0071
MAR10366	0.205839162197806	0.209261218876266	0.0071
MAR10480	0.126513521519099	0.129177778092557	0.0071
MAR10495	0.0635273516708778	0.0655991227055832	0.0071
MAR11281	0.0439226275041548	0.0458473705314735	0.0071
MAR11466	0.0242946932235609	0.0260300104380142	0.0071
MAR11470	0.233859076197198	0.237575520448264	0.0071
MAR12008	0.266631393860646	0.270651808740095	0.0071
MAR12010	0.266631393860646	0.270651808740095	0.0071
MAR12022	0.12942764880428	0.132089574989184	0.0071
MAR12187	0.209959086666218	0.213471147397494	0.0071
MAR12191	0.209959086666218	0.213471147397494	0.0071
MAR12289	0.267791901299136	0.271798128367428	0.0071
MAR12793	0.292471331286218	0.296664344770906	0.0071
MAR12862	0.321143917987	0.325681961018255	0.0071
MAR12872	0.305610513606888	0.309970955216433	0.0071
MAR12884	0.131063060829611	0.133829389667698	0.0071
MAR13048	0.0317941572622128	0.0334935360501296	0.0071
PTBP1	0.735469564502414	0.744016749407718	0.0071
XPR1	0.0470093545919186	0.048838973465594	0.0071
ELF2	0.396485924904355	0.40157346793219	0.007
HTATSF1	0.391313919786257	0.396341994109445	0.007
MAR01638	0.275959699292062	0.279893514054563	0.007
MAR01806	0.240540366204177	0.24418364276207	0.007
MAR01973	0.250101804989172	0.253839202681222	0.007
MAR01985	0.290598476724219	0.29473088142102	0.007
MAR02053	0.293652383717843	0.297833222223593	0.007
MAR04383	0.132331358331369	0.134855230121791	0.007
MAR04550	0.167675471790444	0.170583338425307	0.007
MAR04738	0.216176189035878	0.219506328226956	0.007
MAR04848	0.118278102980235	0.120682368339356	0.007
MAR04898	0.117671496118611	0.120117214885864	0.007
MAR05328	0.200612189921774	0.203786023159816	0.007
MAR06743	0.247089688578321	0.250718069669142	0.007
MAR06749	0.262555552368985	0.266449329689157	0.007
MAR06754	0.263707173858898	0.267604672817924	0.007
MAR06755	0.250181622419199	0.253842003061132	0.007
MAR07014	0.185437523221978	0.18856015578387	0.007
MAR07068	0.185713184903045	0.188737663779435	0.007
MAR07069	0.185713184903045	0.188737663779435	0.007
MAR07073	0.185713184903045	0.188737663779435	0.007
MAR07106	0.185936129111251	0.189097674599469	0.007
MAR07702	0.245898455488627	0.249513413054973	0.007
MAR09087	0.0635273516708778	0.065475552443899	0.007
MAR09107	0.0552288379541544	0.0571102702791546	0.007
MAR09117	0.0319636001914137	0.0335607594311882	0.007
MAR11763	0.295161104763011	0.299301696079196	0.007
MAR11933	0.0253862517805083	0.0269554682994063	0.007
MAR12026	0.0188064286199871	0.020300505024102	0.007
MAR12212	0.0333312728475038	0.0349975065065578	0.007
MAR12477	0.269108829041317	0.273046697871414	0.007
WWC1	0.303363842104364	0.307641294529066	0.007
EMC3	0.0605258215323401	0.0623253466529281	0.0069
KIR2DL4	0.422481373033203	0.427666835814031	0.0069
MAR00178	0.108038269807009	0.110195396448919	0.0069
MAR01632	0.125593642549119	0.128031569178372	0.0069
MAR01998	0.124628438991756	0.127037553702327	0.0069
MAR02742	0.190746622416141	0.193746010661102	0.0069
MAR02746	0.190746622416141	0.193746010661102	0.0069
MAR02752	0.190746622416141	0.193746010661102	0.0069
MAR02825	0.185694680065518	0.188607132654213	0.0069
MAR02827	0.185694680065518	0.188607132654213	0.0069
MAR02880	0.190746622416141	0.193746010661102	0.0069
MAR02882	0.190746622416141	0.193746010661102	0.0069
MAR02884	0.190746622416141	0.193746010661102	0.0069
MAR02886	0.190746622416141	0.193746010661102	0.0069
MAR02888	0.190746622416141	0.193746010661102	0.0069
MAR02890	0.190746622416141	0.193746010661102	0.0069
MAR03641	0.185704477064731	0.18864378595687	0.0069
MAR04740	0.215420845220783	0.218722884570232	0.0069
MAR04846	0.211323687460576	0.214549209152614	0.0069
MAR06796	0.272810759376046	0.276534688951845	0.0069
MAR06996	0.186107704781874	0.188992629692736	0.0069
MAR07004	0.186107704781874	0.188992629692736	0.0069
MAR07006	0.186107704781874	0.188992629692736	0.0069
MAR07010	0.186107704781874	0.188992629692736	0.0069
MAR07023	0.186107704781874	0.188992629692736	0.0069
MAR07024	0.186107704781874	0.188992629692736	0.0069
MAR07025	0.186107704781874	0.188992629692736	0.0069
MAR07026	0.186107704781874	0.188992629692736	0.0069
MAR07027	0.186107704781874	0.188992629692736	0.0069
MAR07028	0.186107704781874	0.188992629692736	0.0069
MAR07034	0.186107704781874	0.188992629692736	0.0069
MAR07042	0.186107704781874	0.188992629692736	0.0069
MAR07046	0.186107704781874	0.188992629692736	0.0069
MAR07047	0.186107704781874	0.188992629692736	0.0069
MAR07055	0.186107704781874	0.188992629692736	0.0069
MAR07058	0.186107704781874	0.188992629692736	0.0069
MAR07071	0.186108789999698	0.188992629692736	0.0069
MAR07075	0.186108789999698	0.188992629692736	0.0069
MAR07077	0.186108789999698	0.188992629692736	0.0069
MAR07081	0.186107704781874	0.188992629692736	0.0069
MAR07086	0.186107704781874	0.188992629692736	0.0069
MAR07090	0.186107704781874	0.188992629692736	0.0069
MAR07104	0.186107704781874	0.188992629692736	0.0069
MAR07964	0.291449466650034	0.295451826560756	0.0069
MAR08409	0.22112849368234	0.224444663979054	0.0069
MAR08560	0.126167651519356	0.128497122780689	0.0069
MAR08761	0.254998992988518	0.258610929273427	0.0069
MAR09631	0.13466400358233	0.137177597037372	0.0069
MAR09632	0.136003326534559	0.13842897090886	0.0069
MAR09654	0.136003326534559	0.13842897090886	0.0069
MAR09663	0.13466400358233	0.137177597037372	0.0069
MAR09691	0.0635273516708778	0.0652934679638723	0.0069
MAR09946	0.267425432313776	0.271214849279439	0.0069
MAR10021	0.217487383010695	0.22080095986118	0.0069
MAR10175	0.124628438991756	0.127037553702327	0.0069
MAR10219	0.0424967084041641	0.0441309690135821	0.0069
MAR10232	0.0372759072053703	0.0388040502047385	0.0069
MAR12236	0.246558811501072	0.250153468413345	0.0069
RPS4X	0.724513304982152	0.732576077165294	0.0069
FCGR3B	0.140398834529054	0.142767849773853	0.0068
LEO1	0.529161048435998	0.535275235777464	0.0068
MAR01595	0.249550497197014	0.252980902991282	0.0068
MAR01598	0.249755823657741	0.253142874178659	0.0068
MAR01599	0.249550497197014	0.252980902991282	0.0068
MAR01833	0.276789655083453	0.280466796396946	0.0068
MAR01854	0.133994952647851	0.136316276336316	0.0068
MAR01997	0.125045996837768	0.127313508343434	0.0068
MAR02015	0.253111549031217	0.256563106824987	0.0068
MAR02046	0.296992020866555	0.300815468605438	0.0068
MAR02048	0.249231444964744	0.252668373214276	0.0068
MAR02052	0.249231444964744	0.252668373214276	0.0068
MAR02059	0.249231444964744	0.252668373214276	0.0068
MAR02061	0.249231444964744	0.252668373214276	0.0068
MAR02063	0.249231444964744	0.252668373214276	0.0068
MAR02064	0.249231444964744	0.252668373214276	0.0068
MAR02076	0.249231444964744	0.252668373214276	0.0068
MAR02078	0.249231444964744	0.252668373214276	0.0068
MAR02079	0.249231444964744	0.252668373214276	0.0068
MAR02100	0.249231444964744	0.252668373214276	0.0068
MAR02102	0.249231444964744	0.252668373214276	0.0068
MAR03849	0.270762580910793	0.274388563402506	0.0068
MAR04231	0.206809657585598	0.209773844168232	0.0068
MAR04893	0.107648250211666	0.10968962232701	0.0068
MAR06717	0.249231444964744	0.252668373214276	0.0068
MAR06720	0.249231444964744	0.252668373214276	0.0068
MAR06721	0.249231444964744	0.252668373214276	0.0068
MAR06849	0.249231444964744	0.252668373214276	0.0068
MAR08000	0.123898355636038	0.126158692348221	0.0068
MAR08329	0.0948838626388515	0.0968277614909642	0.0068
MAR08339	0.0936554639919152	0.0955286863007038	0.0068
MAR09056	0.0018341035422996	0.00286088822776758	0.0068
MAR09302	0.0519524667451888	0.0534432319681835	0.0068
MAR09699	0	0.00108828508751658	0.0068
MAR10130	0.217657869295171	0.220746145258618	0.0068
MAR11467	0.201189964964951	0.204200124525768	0.0068
MAR11568	0	0.000983966376416267	0.0068
MAR12168	0.217949502287373	0.22099397821269	0.0068
MAR12875	0.308055791766957	0.312060660483704	0.0068
PNN	0.537651571502628	0.543773569239914	0.0068
GNPTG	0.0773465178423629	0.0789164075583717	0.0067
MAR00349	0.241190482314484	0.244374776530855	0.0067
MAR01725	0.129396409841785	0.131470669186109	0.0067
MAR04546	0.234886026748668	0.237979389256154	0.0067
MAR04547	0.234886026748668	0.237979389256154	0.0067
MAR04990	0.123094043281388	0.125142886044391	0.0067
MAR05088	0.0962424518909578	0.0980722503594847	0.0067
MAR05523	0.243246374898456	0.246509570303957	0.0067
MAR05524	0.243246374898456	0.246509570303957	0.0067
MAR06761	0.262508497225855	0.265892469301769	0.0067
MAR06979	0.256257954871434	0.25955907131908	0.0067
MAR06981	0.256257954871434	0.25955907131908	0.0067
MAR07628	0.23881562429969	0.242042104173325	0.0067
MAR07756	0.23881562429969	0.242042104173325	0.0067
MAR08021	0.245117142666179	0.248283099764949	0.0067
MAR08094	0.243927017319633	0.247196661609124	0.0067
MAR08838	0.108634761990842	0.110604946548969	0.0067
MAR09036	0.0246847298518697	0.025842653085413	0.0067
MAR09322	0.00262312333450513	0.00354305505389543	0.0067
MAR09344	0.00146956019801501	0.00233982003867957	0.0067
MAR09345	0.00146956019801501	0.00233982003867957	0.0067
MAR09347	0.00283750113837058	0.00367083145624737	0.0067
MAR09939	0.269099522487976	0.272629384204943	0.0067
MAR09972	0.128024827581699	0.130127779338161	0.0067
MAR10447	0.214632289666357	0.217626870656036	0.0067
MAR11951	0.016239554891473	0.0172916376948277	0.0067
MAR11954	0.0305209531192972	0.0316707326735809	0.0067
MAR12141	0.0293518033955872	0.0305467569506561	0.0067
MAR12496	0.313267519122708	0.317159855764133	0.0067
MAR12792	0.325916294899517	0.329955301370219	0.0067
MAR13041	0.0517325173635127	0.0531043413006524	0.0067
MAR13062	0.02708587344674	0.0282298095581252	0.0067
MX1	0.355320299913342	0.359676351612328	0.0067
GJB6	0.048574787315517	0.0497289931545066	0.0066
HEXIM1	0.328848047703829	0.332692296625455	0.0066
MAR00621	0.0417121543054012	0.0427918088566379	0.0066
MAR02019	0.248983364744275	0.252078700076813	0.0066
MAR03700	0.215400818077172	0.218203500109663	0.0066
MAR04723	0.284716584844694	0.288226455106352	0.0066
MAR04769	0.20404180219425	0.206730864758112	0.0066
MAR04904	0.133589292928946	0.13565142769045	0.0066
MAR04939	0.223166430583958	0.226102783511203	0.0066
MAR05186	0.304786519670073	0.308423954809719	0.0066
MAR06719	0.273494606736036	0.276819877950917	0.0066
MAR06760	0.262818022392694	0.266100688831681	0.0066
MAR06790	0.256463430739712	0.259626105949584	0.0066
MAR08092	0.273494606736036	0.276819877950917	0.0066
MAR08852	0.145686613301924	0.147854638441901	0.0066
MAR09054	0.000662720764462606	0.00134001075468907	0.0066
MAR09254	0.0438066485332227	0.0449199486361738	0.0066
MAR09361	0.0397133394536481	0.0408045441309842	0.0066
MAR09618	0.118998986088966	0.120948580245028	0.0066
MAR10364	0.202187140514243	0.2048421705831	0.0066
MAR12167	0.216099114790817	0.218965419058881	0.0066
MAR12478	0.313886741863776	0.317618747174224	0.0066
MAR12896	0.13438433377592	0.136429110484268	0.0066
MAR12898	0.13438433377592	0.136429110484268	0.0066
MAR13058	0.036580422539686	0.0376508303958317	0.0066
CCT7	0.320130981837238	0.323771901489153	0.0065
MAR00566	0.0341853577626582	0.0350993810396161	0.0065
MAR00964	0.23810091784637	0.241010283200034	0.0065
MAR01643	0.21356208332479	0.216173288693233	0.0065
MAR02451	0.205272808176486	0.207795601599516	0.0065
MAR03486	0.189485103694698	0.191966528528567	0.0065
MAR04153	0.0348055150706995	0.0356675628455041	0.0065
MAR04181	0.0357741984662952	0.0367602663956868	0.0065
MAR04203	0.0406684386335922	0.041605880658644	0.0065
MAR04215	0.0406875356048477	0.0416423638266593	0.0065
MAR04221	0.0406768545857734	0.0416222124617721	0.0065
MAR04766	0.189747236159922	0.192102718801352	0.0065
MAR05089	0.0963788289839782	0.0978567445727	0.0065
MAR05092	0.0963788289839782	0.0978567445727	0.0065
MAR07003	0.224392123788105	0.227102005144527	0.0065
MAR07013	0.224392123788105	0.227102005144527	0.0065
MAR07022	0.224392123788105	0.227102005144527	0.0065
MAR07029	0.224392123788105	0.227102005144527	0.0065
MAR07041	0.224392123788105	0.227102005144527	0.0065
MAR07050	0.224392123788105	0.227102005144527	0.0065
MAR07057	0.224392123788105	0.227102005144527	0.0065
MAR07065	0.224392123788105	0.227102005144527	0.0065
MAR07066	0.224392123788105	0.227102005144527	0.0065
MAR07079	0.224392123788105	0.227102005144527	0.0065
MAR07080	0.224392123788105	0.227102005144527	0.0065
MAR07083	0.224392123788105	0.227102005144527	0.0065
MAR07084	0.224392123788105	0.227102005144527	0.0065
MAR07085	0.224392123788105	0.227102005144527	0.0065
MAR07087	0.224392123788105	0.227102005144527	0.0065
MAR07089	0.224392123788105	0.227102005144527	0.0065
MAR07958	0.293970265494662	0.297327487111433	0.0065
MAR08009	0.127581490223372	0.129412067313381	0.0065
MAR08543	0.248447775749116	0.251490666134095	0.0065
MAR08881	0.0923541696740806	0.0938522897959109	0.0065
MAR09323	0.00132433289960906	0.00189128499613139	0.0065
MAR10180	0.0343446568728749	0.0352245173707713	0.0065
MAR10477	0.0241826251711128	0.0249767493178603	0.0065
MAR11468	0.230886475852172	0.233759609627307	0.0065
MAR11854	0.29704955504821	0.300493913197374	0.0065
MAR11928	0.142508536689793	0.144413242102578	0.0065
MAR12154	0.286378506901294	0.289696886131201	0.0065
MAR12703	0.0447702747944925	0.0457601738158858	0.0065
MAR12721	0.27436798814651	0.277583441227308	0.0065
MYCBP	0.556139949804404	0.562137413515725	0.0065
SRP14	0.533434111127286	0.539108262955571	0.0065
MAR01531	0.294009344401622	0.297240235099384	0.0064
MAR01642	0.179553721302423	0.181743334450259	0.0064
MAR01701	0.128104726759083	0.129804785613969	0.0064
MAR01810	0.294009344401622	0.297240235099384	0.0064
MAR01811	0.294009344401622	0.297240235099384	0.0064
MAR02017	0.249013131741976	0.251907607649126	0.0064
MAR02043	0.294009344401622	0.297240235099384	0.0064
MAR02049	0.294009344401622	0.297240235099384	0.0064
MAR02051	0.294009344401622	0.297240235099384	0.0064
MAR02057	0.294009344401622	0.297240235099384	0.0064
MAR03301	0.225324855497265	0.227985715008793	0.0064
MAR03306	0.225324855497265	0.227985715008793	0.0064
MAR03311	0.225324855497265	0.227985715008793	0.0064
MAR03364	0.225274735467066	0.227937200020708	0.0064
MAR03369	0.225274735467066	0.227937200020708	0.0064
MAR04201	0.239453850347438	0.242260038480537	0.0064
MAR04652	0.195327525960188	0.197642071708652	0.0064
MAR05080	0.0961917009891112	0.0976026381254602	0.0064
MAR05081	0.119866028087474	0.121532256026097	0.0064
MAR05235	0.119866028087474	0.121532256026097	0.0064
MAR05368	0.119866028087474	0.121532256026097	0.0064
MAR05402	0.119866028087474	0.121532256026097	0.0064
MAR06791	0.256651984361507	0.259557059755971	0.0064
MAR07100	0.253917866011024	0.256765964031384	0.0064
MAR07790	0.122988409755452	0.124582368246531	0.0064
MAR07957	0.294629210185855	0.297864860802942	0.0064
MAR07972	0.272759272295895	0.275889574456019	0.0064
MAR08420	0.135648314123893	0.137473519575414	0.0064
MAR08621	0.187800689270959	0.190029149355022	0.0064
MAR08743	0.195327525960188	0.197642071708652	0.0064
MAR08828	0.110003130240739	0.11146723938042	0.0064
MAR09219	0.0520487847117788	0.0529407911015352	0.0064
MAR09928	0.223860387056169	0.226408853836712	0.0064
MAR10170	0.280867784741434	0.284052786116196	0.0064
MAR10251	0.0205415482427484	0.0211495722166092	0.0064
MAR11782	0.102106477822631	0.103541834716762	0.0064
MAR11892	0.242297122930063	0.2451178733528	0.0064
MAR12189	0.28432598861911	0.287478013076766	0.0064
MAR12193	0.28432598861911	0.287478013076766	0.0064
MAR12822	0.274474733799492	0.277615624233517	0.0064
MAR13043	0.0284692151680591	0.0292270992170907	0.0064
OLIG1	0.416339153150644	0.420850801157075	0.0064
RPL18	0.633899675329698	0.640393433136986	0.0064
SET	0.533147284301643	0.538738795985957	0.0064
MAR01694	0.125404722986168	0.126967152478755	0.0063
MAR01720	0.216673930230661	0.219066495894298	0.0063
MAR02275	0.118144524816446	0.119634121555207	0.0063
MAR04901	0.0434216455687584	0.0442141335374793	0.0063
MAR06751	0.286051670766715	0.289105950121029	0.0063
MAR06795	0.246763298610697	0.249488093673561	0.0063
MAR07941	0.296039098068483	0.299210764637949	0.0063
MAR07971	0.27277964319259	0.275691448590629	0.0063
MAR08007	0.120672994020297	0.122145728034227	0.0063
MAR08380	0.227535505652063	0.229963038057147	0.0063
MAR08381	0.227535505652063	0.229963038057147	0.0063
MAR08406	0.227535505652063	0.229963038057147	0.0063
MAR08618	0.13072257739093	0.132312817545062	0.0063
MAR08702	0.140718673790525	0.142397177727759	0.0063
MAR09083	0.0426604004323511	0.0433657275328886	0.0063
MAR09449	0.0205004976907078	0.0209462431251923	0.0063
MAR10145	0.0301641397717065	0.030767941656975	0.0063
MAR10214	0.0301641397717065	0.030767941656975	0.0063
MAR10424	0.0202437388038318	0.0207661927712726	0.0063
MAR11289	0.109344761466918	0.110752660748464	0.0063
MAR12235	0.21080007955852	0.213167901547871	0.0063
MZF1	0.451614292126153	0.456196300865362	0.0063
NFKBIZ	0.436470350826647	0.44103802222759	0.0063
DDX3X	0.565137879048037	0.570759536449306	0.0062
IL10RB	0.507120869081238	0.512186676670164	0.0062
KIF2A	0.523169342030681	0.528366630663163	0.0062
MAR00156	0.27495097090689	0.277710372408965	0.0062
MAR00699	0.0464179246199542	0.0470554661148854	0.0062
MAR04681	0.204124287654285	0.206275496590249	0.0062
