"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"223" "Synaptic Transmission, Glutamatergic (GO:0035249)" "3/27" 0.0432831360862598 0.428406862507114 0 0 4.16473367697594 13.0772312052477 "GRIK5;GRIA4;GRIN2D"
"224" "Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)" "3/27" 0.0432831360862598 0.428406862507114 0 0 4.16473367697594 13.0772312052477 "GPR17;CALCA;DRD2"
"225" "Regulation Of SMAD Protein Signal Transduction (GO:0060390)" "3/27" 0.0432831360862598 0.428406862507114 0 0 4.16473367697594 13.0772312052477 "BMP4;TGFB3;BMP7"
"226" "Peptidyl-Threonine Modification (GO:0018210)" "5/66" 0.0437443035772736 0.429035317137094 0 0 2.73516110797061 8.55939642827844 "SBK1;ACVR1B;CDC42BPA;HIPK2;CDK5R1"
"227" "Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)" "7/111" 0.0444714811226475 0.429035317137094 0 0 2.24875232898589 7.00015724599337 "CDKN1C;BMP2;SPRED1;TET1;LEMD3;IL17RD;HIPK2"
"228" "Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)" "7/111" 0.0444714811226475 0.429035317137094 0 0 2.24875232898589 7.00015724599337 "ADAM17;BMP2;SPRED1;TET1;LEMD3;IL17RD;HIPK2"
"229" "Small GTPase Mediated Signal Transduction (GO:0007264)" "7/112" 0.0462966642162015 0.429035317137094 0 0 2.22722029988466 6.84354722599253 "TIAM2;ARHGAP33;ARHGAP32;PLK2;ARFIP2;RASGRP1;ADRA2A"
"230" "Atrial Cardiac Muscle Tissue Development (GO:0003228)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "BMP4;TBX18"
"231" "Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "BMP4;PRKG1"
"232" "Response To Muramyl Dipeptide (GO:0032495)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "PTPN22;CHMP5"
"233" "Icosanoid Secretion (GO:0032309)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "BDKRB2;DRD2"
"234" "Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "CDK5R1;GRIN2D"
"235" "Mesoderm Morphogenesis (GO:0048332)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "TBXT;TBX3"
"236" "Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "APBB2;ATF5"
"237" "Nuclear Body Organization (GO:0030575)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "ETS1;HIPK2"
"238" "Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "IL23R;TBX21"
"239" "Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "IGF2;SORBS1"
"240" "Positive Regulation Of Vasoconstriction (GO:0045907)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "OXTR;AVPR1B"
"241" "pre-miRNA Processing (GO:0031054)" "2/12" 0.0464290576695283 0.429035317137094 0 0 6.65694682675815 20.4356935652639 "LIN28A;TARBP2"
"242" "Regulation Of Glucose Metabolic Process (GO:0010906)" "3/28" 0.0474579404175741 0.433150956188269 0 0 3.9979381443299 12.1853613469075 "RORC;PMAIP1;ADIPOR1"
"243" "Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)" "3/28" 0.0474579404175741 0.433150956188269 0 0 3.9979381443299 12.1853613469075 "SPRED1;PMAIP1;MSX1"
"244" "Regulation Of Bone Resorption (GO:0045124)" "3/28" 0.0474579404175741 0.433150956188269 0 0 3.9979381443299 12.1853613469075 "MC4R;CALCA;TMEM64"
"245" "Response To Organonitrogen Compound (GO:0010243)" "4/47" 0.0480635702866691 0.435112077351268 0 0 3.1016291077933 9.4141600843858 "CCDC47;MRGPRX1;TRPV1;DRD2"
"246" "Epithelial To Mesenchymal Transition (GO:0001837)" "4/47" 0.0480635702866691 0.435112077351268 0 0 3.1016291077933 9.4141600843858 "BMP2;S100A4;BMP7;TBX3"
"247" "B Cell Differentiation (GO:0030183)" "5/68" 0.0487030327803909 0.437750180874198 0 0 2.64805692391899 8.00246503354187 "LYL1;HHEX;KIT;RABL3;IFNA8"
"248" "Regulation Of Protein Phosphorylation (GO:0001932)" "13/265" 0.0487481117453081 0.437750180874198 0 0 1.72826479076479 5.22124142997875 "EPHA7;NTRK3;IGF2;DAB2IP;RASGRP1;BMP7;BMP4;ADAM17;BMP2;CCND2;THPO;LEPR;ZBED3"
