	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0060688	BP	GO:0060688	regulation of morphogenesis of a branching structure	3/255	36/10096	0.0617221440200249	0.0617221440200249	0.692650193157535	ABL1/SIRT6/SIX2	3
GO:0086001	BP	GO:0086001	cardiac muscle cell action potential	3/255	36/10096	0.0617221440200249	0.0617221440200249	0.692650193157535	ANK3/BIN1/KCNJ2	3
GO:0003205	BP	GO:0003205	cardiac chamber development	6/255	111/10096	0.0619127477521047	0.0619127477521047	0.692650193157535	ENG/FKBP1A/FRS2/NKX2-5/SMAD7/TBX1	6
GO:0006082	BP	GO:0006082	organic acid metabolic process	18/255	483/10096	0.0635944118313507	0.0635944118313507	0.692650193157535	ACAA2/ACAD11/AKR1B1/CASP1/CLN3/CPT1A/EDN1/GOT1/HIBCH/HK1/INSIG1/KLHL25/LARS2/MTHFD1L/OAT/PRKAB1/RGN/SIRT6	18
GO:0042471	BP	GO:0042471	ear morphogenesis	5/255	85/10096	0.0636148403960083	0.0636148403960083	0.692650193157535	EDN1/INSIG1/NEUROG1/SIX2/TBX1	5
GO:0046578	BP	GO:0046578	regulation of Ras protein signal transduction	7/255	140/10096	0.0642636802982593	0.0642636802982593	0.692650193157535	ABCA1/ABL1/NGF/RASA2/SHOC2/STK19/SYDE1	7
GO:0042147	BP	GO:0042147	retrograde transport, endosome to Golgi	4/255	60/10096	0.0646021261832548	0.0646021261832548	0.692650193157535	RAB41/RAB6C/SNX2/TBC1D10C	4
GO:0051153	BP	GO:0051153	regulation of striated muscle cell differentiation	4/255	60/10096	0.0646021261832548	0.0646021261832548	0.692650193157535	EDN1/FRS2/NKX2-5/TBX1	4
GO:0009952	BP	GO:0009952	anterior/posterior pattern specification	8/255	169/10096	0.0646103433549305	0.0646103433549305	0.692650193157535	FRS2/HOXB5/LDB1/MEOX1/NEUROG1/SIX2/TBX1/WLS	8
GO:0019216	BP	GO:0019216	regulation of lipid metabolic process	10/255	229/10096	0.0650948902915427	0.0650948902915427	0.692650193157535	ALK/CAPN2/CPT1A/EGR1/INSIG1/KLHL25/PNPLA2/RGN/SIRT6/SPHK1	10
GO:0061061	BP	GO:0061061	muscle structure development	16/255	419/10096	0.0653044617881957	0.0653044617881957	0.692650193157535	BIN1/CAPN2/EDN1/EGR1/ENG/FGF3/FKBP1A/FOXN2/FRS2/KCNH1/NEUROG1/NKX2-5/SIRT6/SMAD7/TBX1/ZNF689	16
GO:0006493	BP	GO:0006493	protein O-linked glycosylation	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	FKRP/GALNT11/ST6GALNAC4	3
GO:0006695	BP	GO:0006695	cholesterol biosynthetic process	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	ACAA2/INSIG1/MVD	3
GO:0034308	BP	GO:0034308	primary alcohol metabolic process	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	AKR1B1/AKR7A2/PNPLA2	3
GO:0060071	BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	ABL1/ROR2/ZNRF3	3
GO:0061383	BP	GO:0061383	trabecula morphogenesis	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	ENG/FKBP1A/NKX2-5	3
GO:1902653	BP	GO:1902653	secondary alcohol biosynthetic process	3/255	37/10096	0.0659638548904206	0.0659638548904206	0.692650193157535	ACAA2/INSIG1/MVD	3
GO:0034767	BP	GO:0034767	positive regulation of ion transmembrane transport	6/255	113/10096	0.0663396819985363	0.0663396819985363	0.692650193157535	ABL1/ANK3/EDN1/KCNJ2/PPP3CC/RGN	6
GO:0007000	BP	GO:0007000	nucleolus organization	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	RRP8/SUV39H1	2
GO:0007042	BP	GO:0007042	lysosomal lumen acidification	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	ATP6V0C/CLN3	2
GO:0010923	BP	GO:0010923	negative regulation of phosphatase activity	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	FKBP1A/RGN	2
GO:0032965	BP	GO:0032965	regulation of collagen biosynthetic process	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	ENG/SERPINB7	2
GO:0046697	BP	GO:0046697	decidualization	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	CTSB/PTN	2
GO:0046827	BP	GO:0046827	positive regulation of protein export from nucleus	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	ANP32B/SIRT6	2
GO:0051654	BP	GO:0051654	establishment of mitochondrion localization	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	ACTR10/MAP1S	2
GO:0070861	BP	GO:0070861	regulation of protein exit from endoplasmic reticulum	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	INSIG1/SAR1B	2
GO:0072111	BP	GO:0072111	cell proliferation involved in kidney development	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	EGR1/SERPINB7	2
GO:0090103	BP	GO:0090103	cochlea morphogenesis	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	NEUROG1/TBX1	2
GO:2000050	BP	GO:2000050	regulation of non-canonical Wnt signaling pathway	2/255	17/10096	0.0673749769778853	0.0673749769778853	0.692650193157535	ABL1/ZNRF3	2
GO:0019217	BP	GO:0019217	regulation of fatty acid metabolic process	4/255	61/10096	0.0678277279181761	0.0678277279181761	0.692650193157535	CPT1A/INSIG1/KLHL25/RGN	4
GO:0031507	BP	GO:0031507	heterochromatin formation	4/255	61/10096	0.0678277279181761	0.0678277279181761	0.692650193157535	MPHOSPH8/RRP8/SIRT6/SUV39H1	4
GO:0043266	BP	GO:0043266	regulation of potassium ion transport	4/255	61/10096	0.0678277279181761	0.0678277279181761	0.692650193157535	ANK3/BIN1/KCNIP1/KCNJ2	4
GO:0061387	BP	GO:0061387	regulation of extent of cell growth	4/255	61/10096	0.0678277279181761	0.0678277279181761	0.692650193157535	ABL1/GDI1/NGF/RAB21	4
GO:0045664	BP	GO:0045664	regulation of neuron differentiation	7/255	142/10096	0.0682513240559054	0.0682513240559054	0.692650193157535	ALK/BIN1/GDF7/NEUROG1/NGF/NKX2-5/NTF3	7
GO:0034765	BP	GO:0034765	regulation of ion transmembrane transport	11/255	262/10096	0.0684288803681159	0.0684288803681159	0.692650193157535	ABL1/ANK3/BIN1/EDN1/FKBP1A/KCNH1/KCNH8/KCNIP1/KCNJ2/PPP3CC/RGN	11
GO:0045766	BP	GO:0045766	positive regulation of angiogenesis	6/255	114/10096	0.0686209075452982	0.0686209075452982	0.692650193157535	ABL1/CAMP/CHRNA7/ENG/SIRT6/SPHK1	6
GO:1904018	BP	GO:1904018	positive regulation of vasculature development	6/255	114/10096	0.0686209075452982	0.0686209075452982	0.692650193157535	ABL1/CAMP/CHRNA7/ENG/SIRT6/SPHK1	6
GO:0009064	BP	GO:0009064	glutamine family amino acid metabolic process	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	CLN3/GOT1/OAT	3
GO:0032330	BP	GO:0032330	regulation of chondrocyte differentiation	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	SIX2/SMAD7/TRPS1	3
GO:0032924	BP	GO:0032924	activin receptor signaling pathway	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	FKBP1A/GDF7/SMAD7	3
GO:0071470	BP	GO:0071470	cellular response to osmotic stress	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	AKR1B1/CASP1/CLN3	3
GO:0090175	BP	GO:0090175	regulation of establishment of planar polarity	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	ABL1/ROR2/ZNRF3	3
GO:1901264	BP	GO:1901264	carbohydrate derivative transport	3/255	38/10096	0.0703356128462552	0.0703356128462552	0.696646481184456	CLN3/PLTP/SLC29A2	3
GO:0040029	BP	GO:0040029	epigenetic regulation of gene expression	6/255	115/10096	0.0709472612021706	0.0709472612021706	0.697607012731823	CGGBP1/MPHOSPH8/RLIM/RRP8/SIRT6/SUV39H1	6
GO:0030001	BP	GO:0030001	metal ion transport	16/255	425/10096	0.0721285582855471	0.0721285582855471	0.697607012731823	ABL1/ANK3/BIN1/CHRNA7/DNM1L/EDN1/FKBP1A/KCNH1/KCNH8/KCNIP1/KCNJ2/NKX2-5/PER1/PMPCB/PPP3CC/RGN	16
GO:0071363	BP	GO:0071363	cellular response to growth factor stimulus	17/255	459/10096	0.073307184904225	0.073307184904225	0.697607012731823	ABL1/DUSP3/EDN1/EGR1/ENG/ETV2/FGF3/FKBP1A/FKBP8/FRS2/GDF7/NGF/NTF3/SHOC2/SMAD7/SPHK1/TBX1	17
GO:0001501	BP	GO:0001501	skeletal system development	14/255	361/10096	0.0736153477086454	0.0736153477086454	0.697607012731823	EDN1/ENG/GPR68/HOXB5/INSIG1/MTHFD1L/NEUROG1/PTH1R/RAI1/RGN/SIX2/SMAD7/TBX1/TRPS1	14
GO:0010959	BP	GO:0010959	regulation of metal ion transport	10/255	235/10096	0.0745609253815593	0.0745609253815593	0.697607012731823	ABL1/ANK3/BIN1/FKBP1A/KCNIP1/KCNJ2/NKX2-5/PER1/PPP3CC/RGN	10
GO:0007588	BP	GO:0007588	excretion	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	CLN3/EDN1	2
GO:0009119	BP	GO:0009119	ribonucleoside metabolic process	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	ADA/APOBEC3B	2
GO:0010712	BP	GO:0010712	regulation of collagen metabolic process	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	ENG/SERPINB7	2
GO:0010875	BP	GO:0010875	positive regulation of cholesterol efflux	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	ABCA1/PLTP	2
GO:0010888	BP	GO:0010888	negative regulation of lipid storage	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	ABCA1/PNPLA2	2
GO:0032482	BP	GO:0032482	Rab protein signal transduction	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	GDI1/RAB21	2
GO:0039694	BP	GO:0039694	viral RNA genome replication	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	APOBEC3B/MPHOSPH8	2
GO:0072012	BP	GO:0072012	glomerulus vasculature development	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	EGR1/SERPINB7	2
GO:0086004	BP	GO:0086004	regulation of cardiac muscle cell contraction	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	BIN1/KCNJ2	2
GO:0090200	BP	GO:0090200	positive regulation of release of cytochrome c from mitochondria	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	BBC3/DNM1L	2
GO:1904666	BP	GO:1904666	regulation of ubiquitin protein ligase activity	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	BAG2/DNM1L	2
GO:2000114	BP	GO:2000114	regulation of establishment of cell polarity	2/255	18/10096	0.074570281575795	0.074570281575795	0.697607012731823	ABL1/KRIT1	2
GO:0048146	BP	GO:0048146	positive regulation of fibroblast proliferation	3/255	39/10096	0.0748346280678774	0.0748346280678774	0.697607012731823	ABL1/SIRT6/SPHK1	3
GO:0050435	BP	GO:0050435	amyloid-beta metabolic process	3/255	39/10096	0.0748346280678774	0.0748346280678774	0.697607012731823	BIN1/CHRNA7/RTN2	3
GO:0060389	BP	GO:0060389	pathway-restricted SMAD protein phosphorylation	3/255	39/10096	0.0748346280678774	0.0748346280678774	0.697607012731823	ENG/GDF7/SMAD7	3
GO:0002790	BP	GO:0002790	peptide secretion	7/255	146/10096	0.0766637093990095	0.0766637093990095	0.7102844013087	ABCA1/CPT1A/EDN1/GPR68/PCLO/PTPRN/SIRT6	7
GO:0043583	BP	GO:0043583	ear development	7/255	146/10096	0.0766637093990095	0.0766637093990095	0.7102844013087	ANP32B/EDN1/GABRA5/INSIG1/NEUROG1/SIX2/TBX1	7
GO:0001708	BP	GO:0001708	cell fate specification	5/255	90/10096	0.0772187761382683	0.0772187761382683	0.7102844013087	ETV2/FKBP8/PTCH2/SIX2/TBX1	5
GO:0090630	BP	GO:0090630	activation of GTPase activity	5/255	90/10096	0.0772187761382683	0.0772187761382683	0.7102844013087	NTF3/RALGAPA2/SYDE1/TBC1D10C/TBC1D28	5
GO:0061448	BP	GO:0061448	connective tissue development	8/255	176/10096	0.0777534546163645	0.0777534546163645	0.7102844013087	EDN1/EGR1/GDF7/PTH1R/SERPINB7/SIX2/SMAD7/TRPS1	8
GO:0006639	BP	GO:0006639	acylglycerol metabolic process	4/255	64/10096	0.0779933926038427	0.0779933926038427	0.7102844013087	CPT1A/INSIG1/PNPLA2/RGN	4
GO:0006939	BP	GO:0006939	smooth muscle contraction	4/255	64/10096	0.0779933926038427	0.0779933926038427	0.7102844013087	ADA/EDN1/NEUROG1/SPHK1	4
GO:0030510	BP	GO:0030510	regulation of BMP signaling pathway	4/255	64/10096	0.0779933926038427	0.0779933926038427	0.7102844013087	ABL1/ENG/FKBP8/SMAD7	4
GO:0006631	BP	GO:0006631	fatty acid metabolic process	9/255	207/10096	0.0792651745005379	0.0792651745005379	0.7102844013087	ACAA2/ACAD11/AKR1B1/CPT1A/EDN1/INSIG1/KLHL25/PRKAB1/RGN	9
GO:0046890	BP	GO:0046890	regulation of lipid biosynthetic process	6/255	119/10096	0.0807024627662486	0.0807024627662486	0.7102844013087	CAPN2/EGR1/INSIG1/KLHL25/RGN/SPHK1	6
GO:0048732	BP	GO:0048732	gland development	13/255	334/10096	0.0809196845496152	0.0809196845496152	0.7102844013087	ABL1/ADA/CPT1A/EDN1/FRS2/GDF7/MTX1/NKX2-5/PTN/RGN/SLC29A2/TBX1/WLS	13
GO:0006638	BP	GO:0006638	neutral lipid metabolic process	4/255	65/10096	0.0815421908273287	0.0815421908273287	0.7102844013087	CPT1A/INSIG1/PNPLA2/RGN	4
GO:0048675	BP	GO:0048675	axon extension	4/255	65/10096	0.0815421908273287	0.0815421908273287	0.7102844013087	ABL1/EDN1/GDI1/RAB21	4
GO:0042886	BP	GO:0042886	amide transport	8/255	178/10096	0.0817829059297716	0.0817829059297716	0.7102844013087	ABCA1/CPT1A/EDN1/GPR68/PCLO/PLTP/PTPRN/SIRT6	8
GO:0003209	BP	GO:0003209	cardiac atrium morphogenesis	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	ENG/NKX2-5	2
GO:0035751	BP	GO:0035751	regulation of lysosomal lumen pH	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	ATP6V0C/CLN3	2
GO:0035909	BP	GO:0035909	aorta morphogenesis	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	ENG/TBX1	2
GO:0043267	BP	GO:0043267	negative regulation of potassium ion transport	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	ANK3/BIN1	2
GO:0086002	BP	GO:0086002	cardiac muscle cell action potential involved in contraction	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	BIN1/KCNJ2	2
GO:0090023	BP	GO:0090023	positive regulation of neutrophil chemotaxis	2/255	19/10096	0.0819975816828443	0.0819975816828443	0.7102844013087	DNM1L/EDN1	2
GO:0001934	BP	GO:0001934	positive regulation of protein phosphorylation	18/255	500/10096	0.0822199573178504	0.0822199573178504	0.7102844013087	ABL1/ALK/BCAR3/CAMP/CARD14/CHRNA7/CLN3/EDN1/EGR1/ENG/FGF3/GDF7/IL3/NGF/NTF3/ROR2/SPHK1/TBX1	18
GO:0048638	BP	GO:0048638	regulation of developmental growth	9/255	209/10096	0.0830028229256286	0.0830028229256286	0.7102844013087	ABL1/ADRB1/EDN1/GDI1/NGF/NKX2-5/RAB21/RAI1/SMAD7	9
GO:0071356	BP	GO:0071356	cellular response to tumor necrosis factor	7/255	149/10096	0.0833550664103042	0.0833550664103042	0.7102844013087	CAMP/CARD14/CASP1/CCL16/EDN1/SPHK1/ZFAND6	7
GO:0006890	BP	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	3/255	41/10096	0.0842027635015926	0.0842027635015926	0.7102844013087	COPZ1/RAB41/RAB6C	3
GO:0006893	BP	GO:0006893	Golgi to plasma membrane transport	3/255	41/10096	0.0842027635015926	0.0842027635015926	0.7102844013087	ANK3/CLN3/CNST	3
GO:0048016	BP	GO:0048016	inositol phosphate-mediated signaling	3/255	41/10096	0.0842027635015926	0.0842027635015926	0.7102844013087	EDN1/PPP3CC/TBC1D10C	3
GO:0072527	BP	GO:0072527	pyrimidine-containing compound metabolic process	3/255	41/10096	0.0842027635015926	0.0842027635015926	0.7102844013087	APOBEC3B/DCTPP1/MBD4	3
GO:0060562	BP	GO:0060562	epithelial tube morphogenesis	10/255	241/10096	0.0848495809623601	0.0848495809623601	0.7102844013087	ABL1/EDN1/ENG/GDF7/MTHFD1L/MTSS1/NKX2-5/SIRT6/SIX2/ST14	10
GO:1902905	BP	GO:1902905	positive regulation of supramolecular fiber organization	6/255	121/10096	0.0858483190739132	0.0858483190739132	0.7102844013087	ABL1/BIN1/CLIP1/EDN1/MTSS1/NF2	6
GO:0031396	BP	GO:0031396	regulation of protein ubiquitination	7/255	151/10096	0.08799717561539	0.08799717561539	0.7102844013087	ABL1/BAG2/FKBP1A/NXN/SMAD7/SPHK1/VPS28	7
GO:0046395	BP	GO:0046395	carboxylic acid catabolic process	6/255	122/10096	0.0884877671717772	0.0884877671717772	0.7102844013087	ACAA2/ACAD11/CPT1A/GOT1/HIBCH/OAT	6
GO:0016311	BP	GO:0016311	dephosphorylation	9/255	212/10096	0.0888058711600738	0.0888058711600738	0.7102844013087	DUSP3/DUSP4/FKBP1A/PPM1B/PPP3CC/RGN/SSU72/STYX/UBLCP1	9
GO:0003014	BP	GO:0003014	renal system process	4/255	67/10096	0.088874662406531	0.088874662406531	0.7102844013087	AKR1B1/CLCN5/CLN3/EDN1	4
GO:0045814	BP	GO:0045814	negative regulation of gene expression, epigenetic	4/255	67/10096	0.088874662406531	0.088874662406531	0.7102844013087	MPHOSPH8/RRP8/SIRT6/SUV39H1	4
GO:0051055	BP	GO:0051055	negative regulation of lipid biosynthetic process	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	INSIG1/KLHL25/SPHK1	3
GO:0051353	BP	GO:0051353	positive regulation of oxidoreductase activity	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	ABL1/EDN1/RGN	3
GO:0061951	BP	GO:0061951	establishment of protein localization to plasma membrane	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	ANK3/CLN3/CNST	3
GO:0098930	BP	GO:0098930	axonal transport	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	ACTR10/KIF5A/RAB21	3
GO:1903747	BP	GO:1903747	regulation of establishment of protein localization to mitochondrion	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	BBC3/SIAH3/UBE2J2	3
GO:2001259	BP	GO:2001259	positive regulation of cation channel activity	3/255	42/10096	0.0890658288258968	0.0890658288258968	0.7102844013087	ANK3/EDN1/PPP3CC	3
GO:0050768	BP	GO:0050768	negative regulation of neurogenesis	5/255	94/10096	0.0891429843196155	0.0891429843196155	0.7102844013087	ASCL2/EFNB3/GDI1/NF2/PTN	5
GO:0001702	BP	GO:0001702	gastrulation with mouth forming second	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	FRS2/LDB1	2
GO:0001975	BP	GO:0001975	response to amphetamine	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	EDN1/TRDMT1	2
GO:0007031	BP	GO:0007031	peroxisome organization	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	DNM1L/ZFAND6	2
GO:0008207	BP	GO:0008207	C21-steroid hormone metabolic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	AKR1B1/EGR1	2
GO:0016266	BP	GO:0016266	O-glycan processing	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	GALNT11/ST6GALNAC4	2
GO:0032878	BP	GO:0032878	regulation of establishment or maintenance of cell polarity	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	ABL1/KRIT1	2
GO:0032964	BP	GO:0032964	collagen biosynthetic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	ENG/SERPINB7	2
GO:0034331	BP	GO:0034331	cell junction maintenance	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	MTSS1/PCLO	2
GO:0046460	BP	GO:0046460	neutral lipid biosynthetic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	PNPLA2/RGN	2
GO:0046463	BP	GO:0046463	acylglycerol biosynthetic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	PNPLA2/RGN	2
GO:0050996	BP	GO:0050996	positive regulation of lipid catabolic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	CPT1A/PNPLA2	2
GO:0060343	BP	GO:0060343	trabecula formation	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	FKBP1A/NKX2-5	2
GO:0061437	BP	GO:0061437	renal system vasculature development	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	EGR1/SERPINB7	2
GO:0061440	BP	GO:0061440	kidney vasculature development	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	EGR1/SERPINB7	2
GO:0090075	BP	GO:0090075	relaxation of muscle	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	KCNJ2/NEUROG1	2
GO:0120178	BP	GO:0120178	steroid hormone biosynthetic process	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	AKR1B1/EGR1	2
GO:1903115	BP	GO:1903115	regulation of actin filament-based movement	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	BIN1/KCNJ2	2
GO:1905207	BP	GO:1905207	regulation of cardiocyte differentiation	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	FRS2/NKX2-5	2
GO:2000773	BP	GO:2000773	negative regulation of cellular senescence	2/255	20/10096	0.0896406750240139	0.0896406750240139	0.7102844013087	ABL1/SIRT6	2
GO:0070588	BP	GO:0070588	calcium ion transmembrane transport	8/255	182/10096	0.0902072231859811	0.0902072231859811	0.711980130270225	ABL1/BIN1/CHRNA7/EDN1/FKBP1A/PMPCB/PPP3CC/RGN	8
GO:0016050	BP	GO:0016050	vesicle organization	10/255	244/10096	0.0903039560777811	0.0903039560777811	0.711980130270225	ABCA1/ATP6V0C/CLN3/INSIG1/PTPRN/SAR1B/SEC24D/SPHK1/TRAPPC4/VPS28	10
GO:0045931	BP	GO:0045931	positive regulation of mitotic cell cycle	5/255	95/10096	0.0922656688099215	0.0922656688099215	0.725115443939285	ABL1/DUSP3/EIF4EBP1/NEUROG1/SPHK1	5
GO:0032414	BP	GO:0032414	positive regulation of ion transmembrane transporter activity	4/255	68/10096	0.0926563158603918	0.0926563158603918	0.725115443939285	ANK3/EDN1/PPP3CC/RGN	4
GO:0070828	BP	GO:0070828	heterochromatin organization	4/255	68/10096	0.0926563158603918	0.0926563158603918	0.725115443939285	MPHOSPH8/RRP8/SIRT6/SUV39H1	4
GO:0009166	BP	GO:0009166	nucleotide catabolic process	3/255	43/10096	0.0940440618301012	0.0940440618301012	0.726995409344108	ADA/DCTPP1/MBD4	3
GO:0061005	BP	GO:0061005	cell differentiation involved in kidney development	3/255	43/10096	0.0940440618301012	0.0940440618301012	0.726995409344108	GLIS2/MTSS1/SIX2	3
GO:0051051	BP	GO:0051051	negative regulation of transport	11/255	278/10096	0.0943494135670166	0.0943494135670166	0.726995409344108	ADA/ANK3/BIN1/EDN1/GDI1/INSIG1/NEUROG1/OAZ1/PPP3CC/SIAH3/SIRT6	11
GO:0051961	BP	GO:0051961	negative regulation of nervous system development	5/255	96/10096	0.0954441236723169	0.0954441236723169	0.726995409344108	ASCL2/EFNB3/GDI1/NF2/PTN	5
GO:0002062	BP	GO:0002062	chondrocyte differentiation	4/255	69/10096	0.096513484028983	0.096513484028983	0.726995409344108	PTH1R/SIX2/SMAD7/TRPS1	4
GO:0006900	BP	GO:0006900	vesicle budding from membrane	4/255	69/10096	0.096513484028983	0.096513484028983	0.726995409344108	INSIG1/SAR1B/SEC24D/TRAPPC4	4
GO:0007613	BP	GO:0007613	memory	4/255	69/10096	0.096513484028983	0.096513484028983	0.726995409344108	CHRNA7/NGF/NTF3/PTN	4
GO:0045666	BP	GO:0045666	positive regulation of neuron differentiation	4/255	69/10096	0.096513484028983	0.096513484028983	0.726995409344108	GDF7/NEUROG1/NGF/NKX2-5	4
GO:0060048	BP	GO:0060048	cardiac muscle contraction	4/255	69/10096	0.096513484028983	0.096513484028983	0.726995409344108	BIN1/KCNJ2/NKX2-5/SMAD7	4
GO:0043409	BP	GO:0043409	negative regulation of MAPK cascade	6/255	125/10096	0.0966697442493132	0.0966697442493132	0.726995409344108	ABL1/DUSP3/DUSP4/NF2/PER1/TBC1D10C	6
GO:1904062	BP	GO:1904062	regulation of cation transmembrane transport	9/255	216/10096	0.0969095214740877	0.0969095214740877	0.726995409344108	ABL1/ANK3/BIN1/EDN1/FKBP1A/KCNIP1/KCNJ2/PPP3CC/RGN	9
GO:0007271	BP	GO:0007271	synaptic transmission, cholinergic	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	CHRNA7/CHRNE	2
GO:0008053	BP	GO:0008053	mitochondrial fusion	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	CHCHD3/VAT1	2
GO:0032365	BP	GO:0032365	intracellular lipid transport	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	ABCA1/CPT1A	2
GO:0033688	BP	GO:0033688	regulation of osteoblast proliferation	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	ABL1/NF2	2
GO:0048714	BP	GO:0048714	positive regulation of oligodendrocyte differentiation	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	PTN/ZNF365	2
GO:0071398	BP	GO:0071398	cellular response to fatty acid	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	CPT1A/EDN1	2
GO:0090207	BP	GO:0090207	regulation of triglyceride metabolic process	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	PNPLA2/RGN	2
GO:0090313	BP	GO:0090313	regulation of protein targeting to membrane	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	ANK3/GDI1	2
GO:1901661	BP	GO:1901661	quinone metabolic process	2/255	21/10096	0.0974840240859129	0.0974840240859129	0.726995409344108	AKR1B1/AKR7A2	2
GO:0070848	BP	GO:0070848	response to growth factor	17/255	479/10096	0.0986102671113158	0.0986102671113158	0.73070563287231	ABL1/DUSP3/EDN1/EGR1/ENG/ETV2/FGF3/FKBP1A/FKBP8/FRS2/GDF7/NGF/NTF3/SHOC2/SMAD7/SPHK1/TBX1	17
GO:0010720	BP	GO:0010720	positive regulation of cell development	9/255	217/10096	0.0990006169213501	0.0990006169213501	0.73070563287231	ABL1/BIN1/GDI1/GPR68/NGF/PTN/RAB21/SMAD7/ZNF365	9
GO:0001961	BP	GO:0001961	positive regulation of cytokine-mediated signaling pathway	3/255	44/10096	0.0991342580632144	0.0991342580632144	0.73070563287231	CASP1/EDN1/TRIM56	3
GO:0002088	BP	GO:0002088	lens development in camera-type eye	3/255	44/10096	0.0991342580632144	0.0991342580632144	0.73070563287231	BCAR3/FRS2/NF2	3
