nodeLabel	Cluster_IDH1_R_25k	Cluster_IDH2_R_25k	distance
MAR11895	0	0.000855239322781697	0.0081
MAR12814	0.141411811854374	0.14937933373303	0.0081
MAR12974	0.141411811854374	0.14937933373303	0.0081
MUL1	0.312284805791294	0.328773564334922	0.0081
SLC47A2	0.0466355186972181	0.0498591156971249	0.0081
ARSI	0.0455496453849642	0.0485467069674296	0.008
MAR00595	0	0.000603058243371029	0.008
MAR06603	0.223396771538884	0.235254083173538	0.008
MAR08540	0.240832713817317	0.253545120914389	0.008
MAR09139	0.00642738246211551	0.0073816772917867	0.008
MAR09321	0	0.000723000170765128	0.008
MAR09356	0.0401696284294201	0.0428801488196044	0.008
MAR11441	0.0106390208286319	0.0118458994566623	0.008
MAR12627	0.0565751017828044	0.060134768845851	0.008
PTTG1	0.387607475292235	0.407708655680074	0.008
AGTPBP1	0.0478045216731124	0.0507165292396136	0.0079
ANKRD34B	0.0431169063769267	0.0457383904809868	0.0079
CCNT1	0.480759638488839	0.505481912310977	0.0079
MAR08978	0.211056069543376	0.222245289538284	0.0079
MAR09421	0.0441082971299343	0.0468880892397858	0.0079
MAR10800	0.189369728219681	0.199392307791959	0.0079
MAR11347	0	0.000503595846301168	0.0079
MAR11864	0.0160903021098208	0.0174651007916896	0.0079
MAR12136	0.0418939978327747	0.0445832940845541	0.0079
MAR12283	0.120292158265887	0.126813965498638	0.0079
MAR12602	0.028370599138567	0.0303507574676064	0.0079
PRPS1	0.0483014615692021	0.0511874334527768	0.0079
RRN3P2	0.0452391927821178	0.0479868219572674	0.0079
MAR00585	0	0.000382597425031968	0.0078
MAR01285	0.104872038067309	0.110562789369077	0.0078
MAR08001	0.135355253821569	0.142603481673259	0.0078
MAR08002	0.135355253821569	0.142603481673259	0.0078
MAR08980	0.114575879655229	0.120764328756718	0.0078
MAR09220	0	0.000364996293813137	0.0078
MAR09241	0.00558961928499217	0.0062630842597222	0.0078
MAR09284	0.0292211997660992	0.0310900167046664	0.0078
MAR09680	0.114575879655229	0.120764328756718	0.0078
MAR09927	0.133076601353774	0.140214045005762	0.0078
MAR10003	0.108595726653207	0.114369170469787	0.0078
MAR10230	0.0460062393070902	0.0487674366501861	0.0078
MAR10429	0.00556955818746805	0.00625117298121134	0.0078
MAR10872	0.202806619628091	0.213425871679988	0.0078
MAR11114	0.202806619628091	0.213425871679988	0.0078
MAR11563	0.120694111224338	0.127180897792226	0.0078
MAR11876	0.0272255136624442	0.0289983686307655	0.0078
MAR11893	0.0555999312413937	0.0588340100929119	0.0078
MAR11921	0.112808341993714	0.118845492407342	0.0078
MAR12141	0.0259792897785201	0.0276974939298353	0.0078
MAR12353	0.123585683613386	0.130110144546703	0.0078
MAR12365	0.123585683613386	0.130110144546703	0.0078
MAR12433	0.129858894324565	0.136700413672129	0.0078
MAR12583	0.0307408096109538	0.0326816702141984	0.0078
MAR12888	0.123585683613386	0.130110144546703	0.0078
MAR12892	0.123585683613386	0.130110144546703	0.0078
PSMC3	0.563265632036774	0.592045304022206	0.0078
ZMPSTE24	0.0468154937584973	0.0495028452135817	0.0078
MAN1A1	0.0436951103771667	0.0460969504125939	0.0077
MAR00060	0.0973686520271369	0.102446620233708	0.0077
MAR00721	0.0269929949343461	0.0285947504273964	0.0077
MAR01994	0.100859092059959	0.106174806733628	0.0077
MAR03940	0.257559895441893	0.27080741229566	0.0077
MAR04199	0.222383811149977	0.23382761055876	0.0077
MAR04869	0.0436658244419509	0.0460926875179908	0.0077
MAR07921	0.201254078059196	0.211587347060593	0.0077
MAR08135	0.201254078059196	0.211587347060593	0.0077
MAR08137	0.201254078059196	0.211587347060593	0.0077
MAR09135	0.0405831995085235	0.0428258608861089	0.0077
MAR09729	0.0150729128023628	0.0161343535454012	0.0077
MAR10436	0.0461064766256747	0.0486674218639924	0.0077
MAR11908	0.0203991797572509	0.0216697445115261	0.0077
MAR12210	0.0231283511972813	0.0245359829315735	0.0077
MAR12211	0.0231283511972813	0.0245359829315735	0.0077
GYPA	0.363090036286773	0.381404677456927	0.0076
MAR01691	0.257443782124857	0.27041341233927	0.0076
MAR06826	0.22776215321139	0.239310012902446	0.0076
MAR08476	0.095621062685843	0.100491236440229	0.0076
MAR08931	0.122457805781485	0.128684934956649	0.0076
MAR09149	0.0252020797065515	0.0265520990559946	0.0076
MAR09247	0.00239942726949548	0.00256334309704577	0.0076
MAR09293	0.0314762786682084	0.0331140613893931	0.0076
MAR09693	0.0160152609895051	0.0168505201290324	0.0076
MAR09810	0.0343797428522631	0.0361723202944776	0.0076
MAR10209	0.0386322397794424	0.0407032225042525	0.0076
MAR12213	0.0290111148429961	0.0305959232366278	0.0076
MAR12584	0.028422500180523	0.0298669786614917	0.0076
MAR12608	0.028422500180523	0.0298669786614917	0.0076
MAR12667	0.0622893226308511	0.0654525120648247	0.0076
MAR12711	0.0622290312815515	0.0654525120648247	0.0076
MAR12930	0.150097956537962	0.157712497366858	0.0076
MAR12931	0.150097956537962	0.157712497366858	0.0076
MAR13017	0.150079382143807	0.157712497366858	0.0076
RPS25	0.663030360425936	0.696463445496908	0.0076
AMT	0.0438825827925055	0.0459997834116837	0.0075
CDH10	0.265165192517348	0.278403071424382	0.0075
ELOVL1	0.0489486280056904	0.0513894931056367	0.0075
EXOC6B	0.0427489602811794	0.044851880726413	0.0075
MAP3K11	0.315679659694751	0.331484305824506	0.0075
MAR01809	0.124673491531253	0.13081722832939	0.0075
MAR02065	0.124673491531253	0.13081722832939	0.0075
MAR02066	0.124673491531253	0.13081722832939	0.0075
MAR02067	0.124673491531253	0.13081722832939	0.0075
MAR02080	0.124673491531253	0.13081722832939	0.0075
MAR02081	0.124673491531253	0.13081722832939	0.0075
MAR02082	0.124673491531253	0.13081722832939	0.0075
MAR02092	0.124673491531253	0.13081722832939	0.0075
MAR02093	0.124673491531253	0.13081722832939	0.0075
MAR02101	0.124673491531253	0.13081722832939	0.0075
MAR02103	0.124673491531253	0.13081722832939	0.0075
MAR02104	0.124673491531253	0.13081722832939	0.0075
MAR02105	0.124673491531253	0.13081722832939	0.0075
MAR04823	0.0169220374539211	0.0177053920504561	0.0075
MAR06797	0.124673491531253	0.13081722832939	0.0075
MAR06808	0.210214776873707	0.220714959601165	0.0075
MAR08412	0.126024354481132	0.132254976677279	0.0075
MAR08539	0.232733108150734	0.244364223365153	0.0075
MAR09014	0.124673491531253	0.13081722832939	0.0075
MAR09029	0.0183429270986613	0.0191518951694615	0.0075
MAR09171	0.00927669446862991	0.00972157354037644	0.0075
MAR11125	0.158993740496031	0.16687444380601	0.0075
MAR12216	0.033607968085775	0.0352221585217918	0.0075
MAR12483	0.150213440655697	0.157712497366858	0.0075
MAR12615	0.0576509700675315	0.0605399603863111	0.0075
MAR12696	0.0431795868902338	0.0453494698553408	0.0075
MAR12816	0.295406630407531	0.310147504995114	0.0075
MAR12867	0.247686823641187	0.260079986068693	0.0075
TBCA	0.0507841104903106	0.0532099456220593	0.0075
AFG3L2	0.1939584829779	0.203536993666905	0.0074
CSE1L	0.194598308131614	0.204142976995189	0.0074
DEPDC1B	0.426390962995532	0.447598502294603	0.0074
IMPA1	0.346136909270907	0.363317603497048	0.0074
MAR03045	0.236250718570387	0.247958636974759	0.0074
MAR03988	0.174726912974511	0.183288524993974	0.0074
MAR04558	0.280465560864154	0.294398389350054	0.0074
MAR05361	0.10078007341887	0.105587396428823	0.0074
MAR06834	0.236095401749245	0.247764708086751	0.0074
MAR06899	0.0994636867629047	0.104219527044597	0.0074
MAR07031	0.135535229678152	0.142118920274674	0.0074
MAR08646	0.0283331026325242	0.0296004763413085	0.0074
MAR09186	0.113870913867251	0.119392421771045	0.0074
MAR09976	0.121455930900981	0.127311144953553	0.0074
MAR10160	0.0988574223391659	0.103685843470737	0.0074
MAR10246	0.0581208035094798	0.0608861715970631	0.0074
MAR11221	0.159075042805049	0.166805611415466	0.0074
MAR11296	0.11346822529776	0.118966189481807	0.0074
MAR11647	0.188763867376086	0.198000041580174	0.0074
MAR11850	0.0296186049438299	0.0309549804992103	0.0074
MAR12175	0.230769704573186	0.242219496601092	0.0074
MAR12368	0.127432427509729	0.133709998859236	0.0074
MAR12554	0.117938513799838	0.123692696991785	0.0074
PIGS	0.0515461654906399	0.0538701639718458	0.0074
TBCE	0.139561390841269	0.146358122643951	0.0074
WDR26	0.0420960364943429	0.0439971704384975	0.0074
DDO	0.06062467831077	0.0633187397927992	0.0073
MAR01844	0.290476095493411	0.304805785721762	0.0073
MAR03959	0.137113226606941	0.143726970406811	0.0073
MAR04153	0.0339072435208307	0.0352082806078315	0.0073
MAR04234	0.0479361786089368	0.050046648634724	0.0073
MAR04238	0.0403904233701838	0.0420462325104238	0.0073
MAR04815	0.0261831539543409	0.0272218526824462	0.0073
MAR06729	0.235702836341328	0.247271257674563	0.0073
MAR08386	0.0260167124000082	0.0270325950395359	0.0073
MAR08798	0.110396177553576	0.11558814259195	0.0073
MAR11811	0.220026821007043	0.230807160326961	0.0073
MAR11830	0.0201614795151344	0.0207895962581034	0.0073
MAR11934	0.0338657171631596	0.0352512313646646	0.0073
MAR12205	0.0285917606259557	0.0296290803110094	0.0073
MAR12701	0.0625847810543021	0.0654525120648247	0.0073
MAR12704	0.0396447411366877	0.0413333513716266	0.0073
MAR01593	0.116883676261292	0.122338603185034	0.0072
MAR06774	0.206546137331075	0.216516580576722	0.0072
MAR06997	0.135470048764442	0.141805825429311	0.0072
MAR07008	0.135470048764442	0.141805825429311	0.0072
MAR07011	0.135814661623715	0.142211980596187	0.0072
MAR07109	0.135470048764442	0.141805825429311	0.0072
MAR07115	0.135470048764442	0.141805825429311	0.0072
MAR07117	0.135470048764442	0.141805825429311	0.0072
MAR07119	0.135470048764442	0.141805825429311	0.0072
MAR07121	0.135470048764442	0.141805825429311	0.0072
MAR07123	0.135470048764442	0.141805825429311	0.0072
MAR07125	0.135470048764442	0.141805825429311	0.0072
MAR07127	0.135470048764442	0.141805825429311	0.0072
MAR09124	0.0254675409605911	0.0263265661164448	0.0072
MAR10343	0.0297225026119961	0.0307333744876444	0.0072
MAR10423	0.110175576343224	0.115162761964065	0.0072
MAR11210	0.159183779895707	0.16676872227297	0.0072
MAR11344	0.0347615743612894	0.0360538382554381	0.0072
MAR11464	0.207238297237199	0.21720620862966	0.0072
MAR12132	0.039314400100544	0.040731439607202	0.0072
MAR12529	0.126644555367833	0.132591810881376	0.0072
ZNF695	0.482973510235737	0.506773978658589	0.0072
MAR00650	0.0466843118806037	0.0483675244789181	0.0071
MAR07015	0.135490258215583	0.141634370894076	0.0071
MAR07016	0.135833519108188	0.142008613560259	0.0071
MAR08853	0.187573835853916	0.19635595932143	0.0071
MAR09638	0.108210075786878	0.113003621377334	0.0071
MAR09812	0.027758175307875	0.0284769713272882	0.0071
MAR10370	0.122926188349156	0.128477833328496	0.0071
MAR12442	0.13083895245241	0.136769763405771	0.0071
MAR12534	0.149236461376435	0.156121375544895	0.0071
MAR12919	0.127318894172099	0.133125241930394	0.0071
MAR12940	0.149162261364957	0.156088198973838	0.0071
PGS1	0.0487500925571202	0.0505761690245056	0.0071
RAD9A	0.311868324797926	0.326928224557748	0.0071
TOE1	0.249771511052021	0.261641713059964	0.0071
COX20	0.193414304469458	0.202329868304474	0.007
MAR04121	0.202073379279644	0.211421260523638	0.007
MAR06726	0.20562092949889	0.215117104586979	0.007
MAR07043	0.1360282797147	0.142140378743341	0.007
MAR07045	0.1360282797147	0.142140378743341	0.007
MAR09814	0.0277078293959817	0.028344475619888	0.007
MAR10427	0.0488994085412465	0.050578524295029	0.007
MAR11103	0.157983928290995	0.165110492366029	0.007
MAR11400	0.0630932446446945	0.0654525120648247	0.007
MAR11780	0.20562092949889	0.215117104586979	0.007
MAR12256	0.295729047028316	0.309766682041817	0.007
MAR12463	0.0943966053781929	0.0984214364372067	0.007
MAR12621	0.0403261034014026	0.0416268345699999	0.007
MAR12672	0.0582023217977152	0.0603907220041852	0.007
MAR12859	0.226562678455681	0.237114208830343	0.007
MAR12884	0.132468504645395	0.13838977517952	0.007
NUP88	0.613688779751056	0.64382358262992	0.007
SCAF1	0.137865978503354	0.144035146201395	0.007
MAR00782	0.0967626507317767	0.100630174125902	0.0069
MAR01340	0.0947781570465556	0.0985631662699635	0.0069
MAR04337	0.0498035381193733	0.0513608134605134	0.0069
MAR04339	0.0496207325671544	0.051213806461627	0.0069
MAR04884	0.0416067128388491	0.0428370946891412	0.0069
MAR04891	0.0456863736792638	0.0470710866924684	0.0069
MAR06874	0.206322660135797	0.215815704255569	0.0069
MAR08568	0.219848157706806	0.229949249807247	0.0069
MAR08570	0.219848157706806	0.229949249807247	0.0069
MAR08572	0.219848157706806	0.229949249807247	0.0069
MAR08574	0.219848157706806	0.229949249807247	0.0069
MAR08576	0.219848157706806	0.229949249807247	0.0069
MAR09126	0.0255588568157695	0.0259579740183774	0.0069
MAR09231	0.0472581160101812	0.0487453502976754	0.0069
MAR09811	0.0391946801940175	0.040225160049947	0.0069
MAR09816	0.0276494915751947	0.0281745769516985	0.0069
MAR10482	0.129700612539126	0.135367449010714	0.0069
MAR10755	0.195359605106124	0.204295202327915	0.0069
MAR10775	0.189568531909277	0.198186650154029	0.0069
MAR10946	0.207334974302905	0.216890959365655	0.0069
MAR11364	0.130942821337254	0.136559291019673	0.0069
MAR12526	0.123304864383171	0.12852472156391	0.0069
MAR12926	0.130171172541645	0.135795253154039	0.0069
MAR12927	0.130171172541645	0.135795253154039	0.0069
MAR12936	0.123304864383171	0.12852472156391	0.0069
MAR12938	0.139391142697533	0.145527044737051	0.0069
SCARNA15	0.0490049452370364	0.050610610704247	0.0069
ENO1	0.333360131382191	0.349080396541142	0.0068
MAR00089	0.116053743071185	0.120777881110809	0.0068
MAR01135	0.125517324674643	0.130820128403295	0.0068
MAR01645	0.117694962486245	0.122470585776782	0.0068
MAR04361	0.048412438636809	0.0497800597570261	0.0068
MAR04362	0.048412438636809	0.0497800597570261	0.0068
MAR04826	0.0192427316778187	0.019086264532884	0.0068
MAR06770	0.273185818140919	0.285855257072678	0.0068
MAR08866	0.131059578333418	0.136538302634019	0.0068
MAR09294	0.0290534449439366	0.0293914464101759	0.0068
MAR09364	0.029531783694387	0.0298731700453983	0.0068
MAR09383	0.0446985677889789	0.0459055947174226	0.0068
MAR10365	0.221906247943268	0.231940999213504	0.0068
MAR10485	0.122777643128908	0.127928207878134	0.0068
MAR10489	0.140239771324388	0.146264043961818	0.0068
MAR10495	0.0633265905944106	0.0654525120648247	0.0068
MAR11960	0.126834092490138	0.13210889897762	0.0068
MAR12532	0.139706154188426	0.145672379327997	0.0068
MAR12533	0.28887679269617	0.302284892600749	0.0068
NPEPPS	0.143375767242935	0.149536203148033	0.0068
ERN1	0.430191490748499	0.450657326331044	0.0067
MAR00979	0.141481356378287	0.147423613526215	0.0067
MAR01143	0.141481356378287	0.147423613526215	0.0067
MAR01144	0.141481356378287	0.147423613526215	0.0067
MAR01145	0.141504581877002	0.14741010204257	0.0067
MAR01186	0.141481356378287	0.147423613526215	0.0067
MAR01187	0.141504581877002	0.14741010204257	0.0067
MAR01188	0.141481356378287	0.147423613526215	0.0067
MAR01189	0.141481356378287	0.147423613526215	0.0067
MAR01682	0.277955422583352	0.290782039415115	0.0067
MAR01937	0.11286115907859	0.117330234806998	0.0067
MAR03858	0.195231973553485	0.20381007418008	0.0067
MAR07782	0.136714600116877	0.142398201657371	0.0067
MAR07785	0.136714600116877	0.142398201657371	0.0067
MAR07995	0.143268277113007	0.149315272262175	0.0067
MAR08543	0.249822501937373	0.261163316599959	0.0067
MAR08967	0.0360420379045983	0.0365762037337195	0.0067
MAR09091	0.0461124821758791	0.0472130765590983	0.0067
MAR09107	0.0534175629262506	0.0548918767689513	0.0067
MAR09443	0.0220695904896709	0.0220237562498609	0.0067
MAR09867	0.0472151730827998	0.0483806946763652	0.0067
MAR10777	0.187771982971599	0.196021730376553	0.0067
MAR10805	0.190892581265466	0.199242076027537	0.0067
MAR11300	0.146167974347742	0.152251358655081	0.0067
MAR11350	0.0454391464063142	0.0465383337576964	0.0067
MAR11382	0.0388485583276242	0.0395772797900298	0.0067
MAR11781	0.116696294723819	0.12136590396764	0.0067
MAR11907	0.0227327587522945	0.022709005210878	0.0067
PSMA6	0.572072277744407	0.599707455375622	0.0067
C3orf36	0.0429988975562088	0.0437538154011434	0.0066
MAR00700	0.0450618796049628	0.0459549835095888	0.0066
MAR01241	0.206318803832898	0.215290603851147	0.0066
MAR01282	0.230200674841124	0.240404380559336	0.0066
MAR01648	0.110740403453445	0.11488592420156	0.0066
MAR01687	0.278242552961007	0.290931150486612	0.0066
MAR02382	0.0939335004892789	0.097299127824411	0.0066
MAR04216	0.227273572554698	0.237314870359191	0.0066
MAR04559	0.260058359775948	0.271759681170485	0.0066
MAR06795	0.25136819329791	0.262611935404658	0.0066
MAR08018	0.177797518148045	0.185344079523609	0.0066
MAR08750	0.15219928205147	0.158456808763515	0.0066
MAR09019	0.122532095711002	0.127311310370802	0.0066
MAR09132	0.0322221254658548	0.0324973260096557	0.0066
MAR09150	0.0151691538146207	0.0146305869696086	0.0066
MAR09431	0.0335680838660862	0.0339122695347519	0.0066
MAR09855	0.0186191181531193	0.0181553826423714	0.0066
MAR10002	0.140673305899227	0.146418034455302	0.0066
MAR10053	0.122532095711002	0.127311310370802	0.0066
MAR10366	0.205807834164215	0.214766853680423	0.0066
MAR10398	0.111272263071799	0.1155539958871	0.0066
MAR10795	0.196578556714838	0.205168978704595	0.0066
MAR11037	0.196578556714838	0.205168978704595	0.0066
MAR11042	0.219477877316347	0.229093473851448	0.0066
MAR12090	0.13019744561014	0.135435940341522	0.0066
MAR12589	0.0435946749808079	0.0444634398078813	0.0066
MAR12648	0.0507703704779627	0.0519588784503442	0.0066
MAR12776	0.281996085620115	0.294757123317287	0.0066
MAR12896	0.132877696085685	0.138247538298053	0.0066
MAR12898	0.132877696085685	0.138247538298053	0.0066
MAR13028	0.134303706570503	0.139660248764575	0.0066
MAR13029	0.134303706570503	0.139660248764575	0.0066
SNIP1	0.140631897572588	0.146388225250138	0.0066
ZBTB2	0.287511008193527	0.300589826043936	0.0066
CARTPT	0.0452430102516724	0.045955897944046	0.0065
MAR00628	0.0448307363785538	0.0455639448094791	0.0065
MAR00655	0.0637893026883375	0.0654525120648247	0.0065
MAR01514	0.130694651144735	0.135726170100431	0.0065
MAR01858	0.121127503218832	0.125702372135707	0.0065
MAR01912	0.0637893026883375	0.0654525120648247	0.0065
MAR01918	0.0637893026883375	0.0654525120648247	0.0065
MAR01972	0.0637893026883375	0.0654525120648247	0.0065
MAR04325	0.0637893026883375	0.0654525120648247	0.0065
MAR04409	0.0637893026883375	0.0654525120648247	0.0065
MAR06924	0.205859115035896	0.214658766457314	0.0065
MAR07182	0.0963877664683163	0.0996828510395481	0.0065
MAR08618	0.129644293575606	0.134606384943626	0.0065
MAR08797	0.109743150825253	0.113706653510551	0.0065
MAR08958	0.0637893026883375	0.0654525120648247	0.0065
MAR09011	0.0637893026883375	0.0654525120648247	0.0065
MAR09012	0.0637893026883375	0.0654525120648247	0.0065
MAR09047	0.0637893026883375	0.0654525120648247	0.0065
MAR09048	0.0637893026883375	0.0654525120648247	0.0065
MAR09050	0.0637893026883375	0.0654525120648247	0.0065
MAR09058	0.0637893026883375	0.0654525120648247	0.0065
MAR09075	0.0637893026883375	0.0654525120648247	0.0065
MAR09076	0.0637893026883375	0.0654525120648247	0.0065
MAR09079	0.0637893026883375	0.0654525120648247	0.0065
MAR09087	0.0637893026883375	0.0654525120648247	0.0065
MAR09113	0.0637893026883375	0.0654525120648247	0.0065
MAR09125	0.0637893026883375	0.0654525120648247	0.0065
MAR09138	0.0637893026883375	0.0654525120648247	0.0065
MAR09147	0.0637893026883375	0.0654525120648247	0.0065
MAR09279	0.0637893026883375	0.0654525120648247	0.0065
MAR09306	0.0637893026883375	0.0654525120648247	0.0065
MAR09370	0.0637893026883375	0.0654525120648247	0.0065
MAR09372	0.0637893026883375	0.0654525120648247	0.0065
MAR09400	0.0637893026883375	0.0654525120648247	0.0065
MAR09842	0.0637893026883375	0.0654525120648247	0.0065
MAR09862	0.0637893026883375	0.0654525120648247	0.0065
MAR09923	0.0427291916002542	0.0433127242436079	0.0065
MAR09926	0.0637893026883375	0.0654525120648247	0.0065
MAR10130	0.223370435475307	0.233036111280349	0.0065
MAR10179	0.0637893026883375	0.0654525120648247	0.0065
MAR10211	0.0563406128777306	0.0576790443981778	0.0065
MAR10212	0.0563406128777306	0.0576790443981778	0.0065
MAR10475	0.0637893026883375	0.0654525120648247	0.0065
MAR11030	0.160312599430942	0.166869528386978	0.0065
MAR11827	0.0637893026883375	0.0654525120648247	0.0065
MAR11833	0.0637893026883375	0.0654525120648247	0.0065
MAR11847	0.0637893026883375	0.0654525120648247	0.0065
MAR11897	0.0637893026883375	0.0654525120648247	0.0065
MAR11978	0.0637893026883375	0.0654525120648247	0.0065
MAR12042	0.0637893026883375	0.0654525120648247	0.0065
MAR12200	0.0266089538827094	0.0264850790951548	0.0065
MAR12369	0.2247852775641	0.234655791770971	0.0065
MAR12577	0.0637893026883375	0.0654525120648247	0.0065
MAR12581	0.0637893026883375	0.0654525120648247	0.0065
MAR12593	0.0637893026883375	0.0654525120648247	0.0065
MAR12641	0.0637893026883375	0.0654525120648247	0.0065
MAR12655	0.0637893026883375	0.0654525120648247	0.0065
MAR12712	0.0637893026883375	0.0654525120648247	0.0065
MAR13033	0.0637893026883375	0.0654525120648247	0.0065
PAX4	0.0475508292737253	0.0484552014767096	0.0065
RNF20	0.440312057150749	0.460984149690775	0.0065
UPF1	0.622628580346683	0.652448016817723	0.0065
IQCG	0.0461902141209131	0.0468729542216785	0.0064
MAR04365	0.0965394547583077	0.0997076850553017	0.0064
MAR04707	0.195830378041325	0.204021257173609	0.0064
MAR07980	0.205928748407507	0.21461670882175	0.0064
MAR09002	0.109597120911325	0.113464584571877	0.0064
MAR10008	0.216033341473602	0.225235134046163	0.0064
MAR10243	0.0513152331299506	0.0521725715456561	0.0064
MAR10249	0.0176441111076841	0.0169259817015804	0.0064
MAR10766	0.20556471062512	0.214235008150837	0.0064
MAR11008	0.20556471062512	0.214235008150837	0.0064
MAR11147	0.157499987269127	0.163747486788872	0.0064
MAR11298	0.0965024733359249	0.0996681927246592	0.0064
MAR11356	0.0965024733359249	0.0996681927246592	0.0064
MAR11379	0.0365766912068912	0.0368078911437244	0.0064
MAR11932	0.0479717226716221	0.0487247529639591	0.0064
MAR12215	0.0311588443754128	0.0310201287017409	0.0064
MAR12227	0.0307741017848472	0.0307152609264432	0.0064
MAR12616	0.0531679180503697	0.0542332822102532	0.0064
MAR12691	0.0637893026883375	0.0653300311701033	0.0064
MAR13031	0.0224434003150616	0.0219306865143393	0.0064
BYSL	0.410161200490833	0.429008752054227	0.0063
MAR02012	0.114781428179184	0.118692040367049	0.0063
MAR02013	0.114781428179184	0.118692040367049	0.0063
MAR04120	0.199767490450296	0.207976769418221	0.0063
MAR04374	0.0268563534692667	0.0264070818211313	0.0063
MAR04760	0.11654166352759	0.120609421185141	0.0063
MAR08411	0.12899313462209	0.133679252943845	0.0063
MAR09092	0.0367424686258008	0.0367314690726402	0.0063
MAR09203	0.0383613529721935	0.0384723664496182	0.0063
MAR09338	0.0429584598386029	0.0433469214768384	0.0063
MAR09408	0.011625390208053	0.010416869662318	0.0063
MAR09691	0.06348535798917	0.0648736217441722	0.0063
MAR10183	0.0180124625631423	0.0170748832720834	0.0063
MAR10754	0.189845494449384	0.197526516053986	0.0063
MAR11884	0.0257795269756877	0.0252326730836622	0.0063
MAR11947	0.0567534034054629	0.0577750244520714	0.0063
MAR11967	0.0397995071799857	0.0400191119198391	0.0063
MAR12366	0.128206609638395	0.132899088335662	0.0063
NUF2	0.401755871473246	0.420191679997699	0.0063
SSBP3	0.343788353892082	0.359221404790013	0.0063
IGBP1	0.497673523183985	0.520772867995305	0.0062
MAR00583	0.0513301341162913	0.0520060718343256	0.0062
MAR03869	0.231438823798398	0.241123130031856	0.0062
MAR04225	0.195872052543654	0.203770032578845	0.0062
MAR04566	0.0965116108654505	0.0994546498532196	0.0062
MAR06688	0.0988730290664109	0.101854303407116	0.0062
MAR06825	0.122947114710747	0.127231555416608	0.0062
MAR08586	0.127356114556613	0.131770199062442	0.0062
MAR08620	0.226712782825434	0.236203454901615	0.0062
MAR09864	0.0212747813943386	0.0204130804757769	0.0062
MAR09922	0.0445867299755156	0.0448205274173614	0.0062
MAR10005	0.122339826864832	0.12653572997867	0.0062
MAR10397	0.11964895156381	0.123679608200505	0.0062
MAR10935	0.192341776029813	0.2000624297011	0.0062
MAR10990	0.161075258157834	0.167287917338556	0.0062
MAR11432	0.0413437030115575	0.0415443085738263	0.0062
MAR11911	0.0304858878092196	0.0300556864288958	0.0062
MAR12440	0.214827630159977	0.223694091145274	0.0062
MAR12591	0.0352125936703845	0.0351117560424254	0.0062
MAR12601	0.0433042151849796	0.0434802067991159	0.0062
STAT1	0.140913818787423	0.145992765491648	0.0062
LRRC25	0.136744150487161	0.141551459122894	0.0061
MAR01281	0.228821378117073	0.238250426439213	0.0061
MAR07111	0.137422510800094	0.142200444057806	0.0061
MAR07113	0.137422510800094	0.142200444057806	0.0061
MAR07184	0.0982793448349577	0.101074930808212	0.0061
MAR07437	0.0982793448349577	0.101074930808212	0.0061
MAR09007	0.137051220164265	0.14189895658843	0.0061
MAR09069	0.0411847983129452	0.0411347020303796	0.0061
MAR09292	0.0374456859641364	0.0371838100406316	0.0061
MAR09353	0.0240467904169859	0.0231554448955901	0.0061
MAR09655	0.0950515743039868	0.0977216714393037	0.0061
MAR09668	0.0950515743039868	0.0977216714393037	0.0061
MAR10026	0.0311161100889503	0.0306564603076995	0.0061
MAR11335	0.0980547744527962	0.100860406223442	0.0061
MAR11372	0.0967037906628104	0.0995282467239465	0.0061
MAR11957	0.0280822571619951	0.0274069873691927	0.0061
MAR12432	0.216286986499974	0.225011424128652	0.0061
BAZ2A	0.376529563492019	0.393223041920999	0.006
DIMT1	0.138282455114682	0.14307041608262	0.006
GATA3	0.406313103342715	0.424545779750619	0.006
MAR00162	0.187911286526703	0.195082592615218	0.006
MAR00163	0.187911286526703	0.195082592615218	0.006
MAR00984	0.121533304579747	0.125349634909745	0.006
MAR03032	0.187911286526703	0.195082592615218	0.006
MAR04218	0.22318934209448	0.23216390384502	0.006
MAR04219	0.22318934209448	0.23216390384502	0.006
MAR05420	0.124343077650653	0.12839795414384	0.006
MAR07984	0.213300144602634	0.221754761840738	0.006
MAR08869	0.141652414291597	0.146612919529266	0.006
MAR08927	0.141652414291597	0.146612919529266	0.006
MAR09662	0.0972347730922534	0.099897044655226	0.006
MAR09671	0.0972347730922534	0.099897044655226	0.006
MAR10776	0.194033479375731	0.201597273783223	0.006
MAR11018	0.194033479375731	0.201597273783223	0.006
MAR11324	0.096099153511939	0.0987205354158568	0.006
MAR12002	0.220432943538685	0.229325806340592	0.006
MAR12003	0.220432943538685	0.229325806340592	0.006
MAR12218	0.0242595397363685	0.0232874228808839	0.006
PCDH15	0.0451344883951892	0.0451662347874219	0.006
KRTAP19-3	0.049828754458214	0.0499174152724177	0.0059
MAR00619	0.0081075722594123	0.00612789026941828	0.0059
MAR00991	0.121754153831158	0.125521090756007	0.0059
MAR01041	0.121754153831158	0.125521090756007	0.0059
MAR01043	0.121754153831158	0.125521090756007	0.0059
MAR01048	0.121754153831158	0.125521090756007	0.0059
MAR01049	0.121754153831158	0.125521090756007	0.0059
MAR01089	0.121754153831158	0.125521090756007	0.0059
MAR01094	0.121754153831158	0.125521090756007	0.0059
MAR01243	0.121915904536641	0.125666035121527	0.0059
MAR01284	0.122605806869029	0.126350749064768	0.0059
