source	target	Annotation	Direction	Score
GTF2H3	RPA3	complex; input	-	1
GTF2H3	SSRP1	complex; input	-	1
GTF2H3	SUPT16H	complex; input	-	1
GTF2H3	SUPT6H	complex; input	-	1
GTF2H3	TAF15	catalyze; complex; input	->	1
GTF2H4	PARP1	complex; input	-	1
GTF2H4	RPA3	complex; input	-	1
GTF2H4	SSRP1	complex; input	-	1
GTF2H4	SUPT16H	complex; input	-	1
GTF2H4	SUPT6H	complex; input	-	1
GTF2H4	TAF15	catalyze; complex; input	->	1
GTF2H5	PARP1	complex; input	-	1
GTF2H5	RPA3	complex; input	-	1
GTF2H5	SSRP1	complex; input	-	1
GTF2H5	SUPT16H	complex; input	-	1
GTF2H5	SUPT6H	complex; input	-	1
GTF2H5	TAF15	catalyze; complex; input	->	1
GTF3A	GTF3C2	complex; input	-	1
GTF3A	GTF3C5	complex; input	-	1
GTF3A	NR3C1	complex	-	1
GTF3C1	GTF3C2	complex	-	1
GTF3C1	GTF3C5	complex; input	-	1
GTF3C1	NR3C1	complex; input	-	1
GTF3C2	GTF3C3	complex	-	1
GTF3C2	GTF3C4	complex	-	1
GTF3C2	GTF3C5	complex	-	1
GTF3C2	GTF3C6	complex	-	1
GTF3C2	NFIC	expression regulated by	<-	1
GTF3C2	POLR1C	complex; input	-	1
GTF3C2	POLR1D	complex; input	-	1
GTF3C2	POLR2E	complex; input	-	1
GTF3C2	POLR2F	complex; input	-	1
GTF3C2	POLR2H	complex; input	-	1
GTF3C2	POLR2K	complex; input	-	1
GTF3C2	POLR2L	complex; input	-	1
GTF3C2	POLR3A	complex; input	-	1
GTF3C2	POLR3B	complex; input	-	1
GTF3C2	POLR3C	complex; input	-	1
GTF3C2	POLR3D	complex; input	-	1
GTF3C2	POLR3E	complex; input	-	1
GTF3C2	POLR3F	complex; input	-	1
GTF3C2	POLR3G	complex; input	-	1
GTF3C2	POLR3GL	complex; input	-	1
GTF3C2	POLR3H	complex; input	-	1
GTF3C2	POLR3K	complex; input	-	1
GTF3C2	TBP	complex; input	-	1
GTF3C3	GTF3C5	complex; input	-	1
GTF3C3	NR3C1	complex; input	-	1
GTF3C4	GTF3C5	complex; input	-	1
GTF3C4	NR3C1	complex; input	-	1
GTF3C5	GTF3C6	complex	-	1
GTF3C5	NR3C1	complex; input	-	1
GTF3C5	POLR1C	complex; input	-	1
GTF3C5	POLR1D	complex; input	-	1
GTF3C5	POLR2E	complex; input	-	1
GTF3C5	POLR2F	complex; input	-	1
GTF3C5	POLR2H	complex; input	-	1
GTF3C5	POLR2K	complex; input	-	1
GTF3C5	POLR2L	complex; input	-	1
GTF3C5	POLR3A	complex; input	-	1
GTF3C5	POLR3B	complex; input	-	1
GTF3C5	POLR3C	complex; input	-	1
GTF3C5	POLR3D	complex; input	-	1
GTF3C5	POLR3E	complex; input	-	1
GTF3C5	POLR3F	complex; input	-	1
GTF3C5	POLR3G	complex; input	-	1
GTF3C5	POLR3GL	complex; input	-	1
GTF3C5	POLR3H	complex; input	-	1
GTF3C5	POLR3K	complex; input	-	1
GTF3C5	TBP	complex; input	-	1
GTPBP4	MAK16	predicted	-	0.78
GTPBP4	NOP2	predicted	-	1
GTPBP4	RPL18	predicted	-	0.73
GTPBP4	RPL7L1	predicted	-	0.99
GTPBP4	WDR12	predicted	-	0.99
GULP1	ITGB2	predicted	-	0.98
GZMA	GZMH	predicted	-	0.92
GZMA	GZMK	predicted	-	0.92
GZMA	HMGB2	activate	->	1
GZMA	JAK2	complex; input	-	1
GZMA	NME2	activate	->	1
GZMA	NR3C1	predicted	-	0.64
GZMA	PARD3	PPrel: activation	->	1
GZMA	PRF1	activated by	<-	1
GZMB	PARP1	PPrel: inhibition	-|	1
GZMM	PARP1	predicted	-	0.64
H1-0	HMGA1	input	-	1
H1-0	NR3C1	expression regulated by	<-	1
H1-0	PARP1	predicted	-	0.64
H1-0	RNF2	predicted	-	0.64
H1-0	SUZ12	predicted	-	0.64
H1-1	MCM2	predicted	-	0.64
H1-1	NR3C1	expression regulated by	<-	1
H1-2	MCM2	predicted	-	0.64
H1-2	RNF2	predicted	-	0.64
H1-2	SUZ12	predicted	-	0.64
H1-3	LYAR	predicted	-	0.64
H1-3	RNF2	predicted	-	0.64
H1-4	MCM2	predicted	-	0.64
H1-4	RNF2	predicted	-	0.64
H1FX	SUZ12	predicted	-	0.64
H2AC14	NR3C1	expression regulated by	<-	1
H2AC4	NR3C1	expression regulated by	<-	1
H2AC7	NR3C1	expression regulated by	<-	1
H2AFJ	MCM2	predicted	-	0.73
H2AFJ	NR3C1	expression regulated by	<-	1
H2AFX	HSPA9	predicted	-	0.73
H2AFX	MCM2	predicted	-	1
H2AFX	PARP1	predicted	-	0.99
H2AFX	PRKDC	predicted	-	0.64
H2AFX	RPA3	complex; input	-	1
H2AFX	SSRP1	predicted	-	0.58
H2AFX	SUPT16H	predicted	-	0.73
H2AFY	SUZ12	predicted	-	0.64
H2AFY2	MCM2	predicted	-	0.64
H2AFY2	SUZ12	predicted	-	0.64
H2AZ1	MCM2	predicted	-	0.58
H2AZ1	PARP1	predicted	-	0.98
H2BC1	MCM2	predicted	-	1
H2BC1	PARP1	predicted	-	0.78
H2BC1	SUPT16H	predicted	-	0.99
H2BC11	MCM2	predicted	-	1
H2BC12	MCM2	predicted	-	1
H2BC13	MCM2	predicted	-	1
H2BC14	MCM2	predicted	-	1
H2BC15	MCM2	predicted	-	1
H2BC4	MCM2	predicted	-	1
H2BC4	PARP1	predicted	-	0.78
H2BFS	MCM2	predicted	-	1
H2BFWT	MCM2	predicted	-	0.99
H2BW2	MCM2	predicted	-	0.99
H3-2	SUZ12	predicted	-	0.66
H3-3A	KDM1A	complex; input	-	1
H3-3A	KMT2A	complex; inhibit; input; reaction	-|	1
H3-3A	MCM2	predicted	-	0.99
H3-3A	MTF2	complex; input	-	1
H3-3A	MYBBP1A	catalyzed by	<-	1
H3-3A	NOC2L	predicted	-	0.73
H3-3A	PARP1	predicted	-	0.78
H3-3A	PRKDC	predicted	-	0.64
H3-3A	RBBP4	catalyzed by; complex; input	<-	1
H3-3A	RNF2	complex; input	-	1
H3-3A	SUPT16H	predicted	-	0.73
H3-3A	SUZ12	catalyzed by; complex; input; predicted	<-	1
H3-3B	SUZ12	predicted	-	0.66
H3C1	KDM1A	complex; input	-	1
H3C1	KMT2A	complex; inhibit; input; reaction	-|	1
H3C1	MCM2	predicted	-	0.99
H3C1	MTF2	complex; input	-	1
H3C1	MYBBP1A	catalyzed by	<-	1
H3C1	NOC2L	predicted	-	0.73
H3C1	PARP1	predicted	-	0.78
H3C1	RBBP4	catalyzed by; complex; input	<-	1
H3C1	RCC1	predicted	-	0.64
H3C1	RNF2	complex; input	-	1
H3C1	SUPT16H	predicted	-	0.73
H3C1	SUZ12	catalyzed by; complex; input; predicted	<-	1
H3F3AP6	SUZ12	predicted	-	0.66
H3F3C	KDM1A	predicted	-	0.78
H3F3C	SUZ12	predicted	-	0.66
H4C1	KDM1A	complex; input	-	1
H4C1	KMT2A	complex; inhibit; input; reaction	-|	1
H4C1	MCM2	predicted	-	0.99
H4C1	MTF2	complex; input	-	1
H4C1	MYBBP1A	catalyzed by	<-	1
H4C1	PADI4	predicted	-	0.64
H4C1	PARP1	predicted	-	0.78
H4C1	RBBP4	catalyzed by; complex; input	<-	1
H4C1	RCC1	predicted	-	0.64
H4C1	RNF2	complex; input	-	1
H4C1	RPA3	complex; input	-	1
H4C1	SUPT16H	predicted	-	0.73
H4C1	SUZ12	catalyzed by; complex; input	<-	1
HACD2	TECR	predicted	-	0.64
HAND1	RUNX2	predicted	-	0.54
HAND1	SUZ12	expression regulated by	<-	1
HAND2	RUNX2	complex; input	-	1
HAP1	HTT	complex; input	-	1
HAPLN1	MMP9	predicted	-	0.64
HAPLN2	PSTPIP1	predicted	-	0.64
HAT1	RBBP4	predicted	-	0.67
HAUS1	NME7	complex; input	-	1
HAUS1	RALB	predicted	-	0.64
HAUS2	NME7	complex; input	-	1
HAUS3	NME7	complex; input	-	1
HAUS4	NME7	complex; input	-	1
HAUS4	RALB	predicted	-	0.64
HAUS5	NME7	complex; input	-	1
HAUS6	NME7	complex; input	-	1
HAUS7	NME7	complex; input	-	1
HAUS8	NME7	complex; input	-	1
HAX1	HSPA9	predicted	-	0.64
HBA1	HP	complex; input	-	1
HBB	HP	complex; input	-	1
HBEGF	MMP9	PPrel: activated by; activated by	<-	1
HCC5	MCM2	predicted	-	1
HCCS1	STX5	predicted	-	0.6
HCFC1	RBBP4	predicted	-	0.98
HCK	ITGAM	complex; input	-	1
HCK	ITGB2	complex; input	-	1
HCK	PTPRC	PPrel: activated by, dephosphorylation	<-	1
HCLS1	ITGB2	predicted	-	0.59
HDAC1	KDM1A	complex; predicted	-	1
HDAC1	KDM5C	predicted	-	0.64
HDAC1	KMT2A	activated by; inhibite	<-|	1
HDAC1	MYBBP1A	predicted	-	0.54
HDAC1	NR3C1	reaction	-	1
HDAC1	PADI4	predicted	-	0.64
HDAC1	PARP1	predicted	-	0.98
HDAC1	RBBP4	complex; input; predicted; reaction	-	1
HDAC1	RCOR1	complex; input	-	1
HDAC1	RNF2	predicted	-	0.64
HDAC1	RUNX3	predicted	-	0.64
HDAC1	SFPQ	predicted	-	0.64
HDAC1	SNW1	complex; input	-	1
HDAC1	SUZ12	complex	-	1
HDAC1	ZGPAT	predicted	-	0.64
HDAC10	SNW1	complex; input	-	1
HDAC2	HMGA1	predicted	-	0.64
HDAC2	KDM1A	complex; predicted	-	1
HDAC2	KDM5C	predicted	-	0.64
HDAC2	MAP2K1	predicted	-	0.56
HDAC2	MTF2	expression regulates	->	1
HDAC2	NR3C1	complex; input	-	1
HDAC2	PADI4	predicted	-	0.64
HDAC2	PARP1	predicted	-	0.99
HDAC2	RBBP4	complex; input; predicted	-	1
HDAC2	RCOR1	complex; input	-	1
HDAC2	RNF2	predicted	-	0.64
HDAC2	SFPQ	predicted	-	0.64
HDAC2	SUZ12	predicted	-	1
HDAC2	TESC	expression regulates	->	1
HDAC3	KDM1A	predicted	-	0.64
HDAC3	PARP1	predicted	-	0.64
HDAC3	PRKDC	predicted	-	0.64
HDAC3	RBBP4	activate; complex; input; reaction	->	1
HDAC3	RCOR1	predicted	-	0.64
HDAC3	RREB1	predicted	-	0.64
HDAC3	RUNX2	activated by; complex; input	<-	1
HDAC3	SNW1	complex; input	-	1
HDAC3	SUZ12	activate; complex	->	1
HDAC4	NDC1	catalyzed by	<-	1
HDAC4	NUP214	catalyzed by	<-	1
HDAC4	NUP43	catalyzed by	<-	1
HDAC4	RAE1	catalyzed by	<-	1
HDAC4	RBBP4	predicted	-	0.64
HDAC4	RUNX2	complex; input	-	1
HDAC4	RUNX3	complex; input	-	1
HDAC5	RBBP4	reaction	-	1
HDAC5	RUNX2	predicted	-	0.54
HDAC5	RUNX3	predicted	-	0.64
HDAC5	SNW1	complex; input	-	1
HDAC6	NR3C1	complex; input	-	1
HDAC6	RUNX2	complex; input	-	1
HDAC7	NR3C1	expression regulated by	<-	1
HDAC7	RBBP4	reaction	-	1
HDAC7	SNW1	complex; input	-	1
HDAC9	PARP1	predicted	-	0.54
HDAC9	SNW1	complex; input	-	1
HEATR1	IMP3	activate; complex; input	->	1
HEATR1	IMP4	activate; complex; input	->	1
HEATR1	KRR1	activate; complex; input	->	1
HEATR1	MPHOSPH10	activate; complex; input	->	1
HEATR1	MPHOSPH6	catalyzed by	<-	1
HEATR1	MTREX	activated by; catalyzed by; reaction	<-	1
HEATR1	NCL	reaction	-	1
HEATR1	NIP7	reaction	-	1
HEATR1	NOC4L	activate; complex; input	->	1
HEATR1	NOL11	complex; input	-	1
HEATR1	NOL12	activated by	<-	1
HEATR1	NOL6	activate; complex; input	->	1
HEATR1	NOP14	activate; complex; input	->	1
HEATR1	NOP56	activate; complex; input	->	1
HEATR1	NOP58	activate; complex; input	->	1
HEATR1	PDCD11	activate; complex; input	->	1
HEATR1	PWP2	activate; complex; input	->	1
HEATR1	RBM28	activated by	<-	1
HEATR1	RCL1	activate; complex; input	->	1
HEATR1	RPS11	reaction	-	1
HEATR1	RPS13	reaction	-	1
HEATR1	RPS14	activate; complex; input	->	1
HEATR1	RPS15A	reaction	-	1
HEATR1	RPS16	reaction	-	1
HEATR1	RPS2	activate; complex; input	->	1
HEATR1	RPS23	reaction	-	1
HEATR1	RPS24	reaction	-	1
HEATR1	RPS27	reaction	-	1
HEATR1	RPS27L	reaction	-	1
HEATR1	RPS28	reaction	-	1
HEATR1	RPS3A	reaction	-	1
HEATR1	RPS5	reaction	-	1
HEATR1	RPS6	activate; complex; input	->	1
HEATR1	RPS7	activate; complex; input	->	1
HEATR1	RPS8	reaction	-	1
HEATR1	RPS9	activate; complex; input	->	1
HEATR1	RRP1	activated by	<-	1
HEATR1	RRP36	activate; complex; input	->	1
HEATR1	RRP7A	activate; complex; input	->	1
HEATR1	RRP9	activate; complex; input	->	1
HEATR1	SIRT7	predicted	-	0.64
HEATR1	SNU13	activate; complex; input	->	1
HEATR1	TBL3	activate; complex; input	->	1
HEATR1	UTP11	activate; complex; input	->	1
HEATR1	UTP14A	activate; complex; input	->	1
HEATR1	UTP15	complex; input	-	1
HEATR1	UTP18	activate; complex; input	->	1
HEATR1	UTP20	activate; complex; input	->	1
HEATR1	UTP3	activate; complex; input	->	1
HEATR1	UTP4	complex; input	-	1
HEATR1	UTP6	activate; complex; input	->	1
HEATR1	WDR3	activate; complex; input	->	1
HEATR1	WDR36	activate; complex; input	->	1
HEATR1	WDR43	complex; input	-	1
HEATR1	WDR46	activate; complex; input	->	1
HEATR1	WDR75	complex; input	-	1
HEATR1	XRN2	activate; activated by; catalyzed by	<->	1
HEL-S-290	STX5	predicted	-	1
HEL-S-73	TRAP1	predicted	-	0.66
HELT	SUZ12	expression regulated by	<-	1
HES1	NR3C1	expression regulated by	<-	1
HES1	PARP1	activate; complex; input; reaction	->	1
HES1	RUNX2	complex; input	-	1
HES6	PARP1	activate; inhibited by	|->	1
HES7	NR3C1	expression regulated by	<-	1
HEXIM1	NR3C1	predicted	-	0.64
HEY1	MTF2	expression regulates	->	1
HEY1	RUNX2	complex; input	-	1
HEY1	TESC	expression regulates	->	1
HEY2	RUNX2	complex; input	-	1
HGF	PTPRJ	activated by; catalyzed by	<-	1
HIF1A	HK1	GErel: expression	->	1
HIF1A	ITGB2	expression regulates	->	1
HIF1A	NR3C1	expression regulates; reaction	->	1
HIF1A	PARP1	predicted	-	0.64
HIF3A	NR3C1	expression regulated by	<-	1
HIKESHI	NDC1	catalyzed by	<-	1
HIKESHI	NUP214	catalyzed by	<-	1
HIKESHI	NUP43	catalyzed by	<-	1
HIKESHI	RAE1	catalyzed by	<-	1
HINT2	PPP2CA	predicted	-	0.56
HIP1	HTT	complex; input	-	1
HIP1	NR3C1	expression regulated by	<-	1
HIPK2	HMGA1	predicted	-	0.64
HIRA	HIRIP3	predicted	-	0.77
HIRA	HMGA1	complex; input	-	1
HIRA	NFU1	predicted	-	0.77
HIST1H1T	MCM2	predicted	-	0.64
HIST1H1T	NR3C1	expression regulated by	<-	1
HIST1H2AC	KDM1A	complex; input	-	1
HIST1H2AC	NR3C1	expression regulated by	<-	1
HIST1H2BB	MCM2	predicted	-	1
HIST1H2BB	SUZ12	predicted	-	0.73
HIST1H2BC	MCM2	predicted	-	0.64
HIST1H2BD	MCM2	predicted	-	0.99
HIST1H2BH	MCM2	predicted	-	1
HIST1H2BM	MCM2	predicted	-	0.64
HIST1H2BO	MCM2	predicted	-	1
HIST2H2AB	MCM2	predicted	-	0.73
HIST2H2AB	NR3C1	expression regulated by	<-	1
HIST2H2AC	MCM2	predicted	-	0.73
HIST2H2AC	NR3C1	expression regulated by	<-	1
HIST2H2BC	MCM2	predicted	-	0.99
HIST2H2BD	MCM2	predicted	-	0.99
HIST2H2BE	MCM2	predicted	-	1
HIST2H2BF	MCM2	predicted	-	1
HIST2H3A	KDM1A	complex; input	-	1
HIST2H3A	KMT2A	complex; inhibite; input; reaction	-|	1
HIST2H3A	MCM2	predicted	-	0.99
HIST2H3A	MTF2	complex; input	-	1
HIST2H3A	MYBBP1A	catalyzed by	<-	1
HIST2H3A	NOC2L	predicted	-	0.73
HIST2H3A	PADI4	predicted	-	0.64
HIST2H3A	RBBP4	catalyzed by; complex; input	<-	1
HIST2H3A	RNF2	complex; input	-	1
HIST2H3A	SUZ12	catalyzed by; complex; input; predicted	<-	1
HIST3H2A	SUPT16H	predicted	-	0.64
HIST3H2BB	MCM2	predicted	-	1
HIST3H3	KDM1A	predicted	-	0.78
HIST3H3	MCM2	predicted	-	0.99
HIST3H3	PADI4	predicted	-	0.64
HIST3H3	PARP1	predicted	-	0.78
HIST3H3	RPA3	complex; input	-	1
HIST3H3	SUZ12	predicted	-	0.66
HIVEP3	RUNX2	complex; input	-	1
HJURP	RBBP4	complex	-	1
HK1	HK2	predicted	-	0.96
HK1	HK3	predicted	-	0.96
HK1	HKDC1	predicted	-	0.96
HK1	MYC	GErel: expression by	<-	1
HK1	PCNA	predicted	-	0.73
HK1	PFKM	predicted	-	0.54
HK1	PKLR	PPrel: indirect effect	-	1
HK1	PKM	PPrel: indirect effect	-	1
HK1	PLPBP	predicted	-	0.73
HK1	SREBF1	PPrel: activated, indirect effect	<-	1
HK1	VDAC1	complex	-	1
HK2	SRM	predicted	-	0.64
HLA-DPA1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DPA1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DPB1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DPB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQA1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQA1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQA2	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQA2	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQB1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQB2	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQB2	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRA	PTPRC	activated by; catalyzed by; inhibited by	-	1
HLA-DRA	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRA	TRIM22	predicted	-	0.98
HLA-DRB1	PTPRC	activated by; catalyzed by; inhibited by	-	1
HLA-DRB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB3	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB3	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB4	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB4	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB5	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB5	PTPRJ	catalyzed by; inhibited by	-	1
HLCS	MCCC2	catalyze	->	1
HLX	SUZ12	expression regulated by	<-	1
HMBOX1	SNW1	predicted	-	0.64
HMG20A	KDM1A	predicted	-	0.64
HMG20A	RCOR1	predicted	-	0.64
HMG20A	RNF2	predicted	-	0.54
HMG20B	KDM1A	complex	-	1
HMG20B	RCOR1	complex; input	-	1
HMGA1	HMGA2	complex; input	-	1
HMGA1	HMGB1	predicted	-	0.64
HMGA1	HMGB2	predicted	-	0.98
HMGA1	HNF1A	predicted	-	0.64
HMGA1	HNRNPAB	predicted	-	0.98
HMGA1	HSPA1B	predicted	-	0.64
HMGA1	IFNB1	predicted	-	0.64
HMGA1	IGFBP3	predicted	-	0.64
HMGA1	IL2	predicted	-	0.64
HMGA1	IRF1	predicted	-	0.64
HMGA1	JUN	predicted	-	0.64
HMGA1	JUND	expression regulated by	<-	1
HMGA1	KAT2B	predicted	-	0.64
HMGA1	KPNA1	complex; input; reaction	-	1
HMGA1	LMNB1	inhibited by	|-	1
HMGA1	NANOG	predicted	-	0.64
HMGA1	NCOR2	predicted	-	0.64
HMGA1	NDC1	complex; input	-	1
HMGA1	NFYA	predicted	-	0.64
HMGA1	NUP107	complex; input	-	1
HMGA1	NUP133	complex; input	-	1
HMGA1	NUP153	complex; input	-	1
HMGA1	NUP155	complex; input	-	1
HMGA1	NUP160	complex; input	-	1
HMGA1	NUP188	complex; input	-	1
HMGA1	NUP205	complex; input	-	1
HMGA1	NUP210	complex; input	-	1
HMGA1	NUP214	complex; input	-	1
HMGA1	NUP35	complex; input	-	1
HMGA1	NUP37	complex; input	-	1
HMGA1	NUP42	complex; input	-	1
HMGA1	NUP43	complex; input	-	1
HMGA1	NUP50	complex; input	-	1
HMGA1	NUP54	complex; input	-	1
HMGA1	NUP58	complex; input	-	1
HMGA1	NUP62	complex; input	-	1
HMGA1	NUP85	complex; input	-	1
HMGA1	NUP88	complex; input	-	1
HMGA1	NUP93	complex; input	-	1
HMGA1	NUP98	complex; input	-	1
HMGA1	OLA1	predicted	-	0.58
HMGA1	PA2G4	predicted	-	0.64
HMGA1	PARP1	predicted	-	0.64
HMGA1	PCBP1	predicted	-	0.64
HMGA1	PCGF1	predicted	-	0.64
HMGA1	POM121	complex; input	-	1
HMGA1	POM121C	complex; input	-	1
HMGA1	POU3F1	predicted	-	0.64
HMGA1	POU5F1	predicted	-	0.64
HMGA1	PPARG	predicted	-	0.64
HMGA1	PPIA	complex; input	-	1
HMGA1	PRMT6	predicted	-	0.64
HMGA1	PSIP1	complex; input	-	1
HMGA1	RAE1	complex; input	-	1
HMGA1	RANBP2	complex; input	-	1
HMGA1	RARA	predicted	-	0.64
HMGA1	RARG	predicted	-	0.64
HMGA1	RB1	activated by	<-	1
HMGA1	RCC1	predicted	-	0.58
HMGA1	RNF4	predicted	-	0.64
HMGA1	RPS6KB1	activated by	<-	1
HMGA1	RXRA	predicted	-	0.64
HMGA1	SEC13	complex; input	-	1
HMGA1	SEH1L	complex; input	-	1
HMGA1	SP1	predicted	-	0.64
HMGA1	SRF	predicted	-	0.64
HMGA1	STAT6	activated by; inhibit	<-|	1
HMGA1	SUFU	predicted	-	0.99
HMGA1	TP53	activated by; inhibited by	-	1
HMGA1	TPR	complex; input	-	1
HMGA1	UBN1	complex; input	-	1
HMGA1	XRCC5	input	-	1
HMGA1	XRCC6	input	-	1
HMGA1	ZBTB7A	expression regulated by	<-	1
HMGA1	ZSCAN5A	predicted	-	0.64
HMGB1	HTT	predicted	-	0.64
HMGB1	ITGAM	complex; input	-	1
HMGB1	ITGB2	complex; input	-	1
HMGB1	PARP1	predicted	-	0.98
HMGB1	SUPT16H	predicted	-	0.58
HMGB2	SSRP1	predicted	-	0.97
HMGCL	MCCC2	predicted	-	0.64
HMGN1	HNRNPD	predicted	-	0.59
HMGN1	PARP1	predicted	-	0.77
HMGN1	RPA3	complex; input	-	1
HMGN2	PARP1	predicted	-	0.99
HMGN3	PARP1	predicted	-	0.54
HMGN4	PARP1	predicted	-	0.99
HMOX1	STX5	catalyze; catalyzed by; input	<->	1
HMX1	SUZ12	expression regulated by	<-	1
HMX2	SUZ12	expression regulated by	<-	1
HNF1B	SUZ12	expression regulated by	<-	1
HNF4A	MTF2	expression regulates	->	1
HNF4A	NR3C1	predicted	-	0.64
HNF4A	SFPQ	predicted	-	0.64
HNF4G	MTF2	expression regulates	->	1
HNRNPA0	HNRNPD	complex; input	-	1
HNRNPA0	HNRNPH1	complex; input	-	1
HNRNPA0	HNRNPU	complex; input	-	1
HNRNPA0	NUDT21	complex; input	-	1
HNRNPA0	PPWD1	complex; input	-	1
HNRNPA0	PQBP1	complex; input	-	1
HNRNPA0	PRCC	complex; input	-	1
HNRNPA0	PRPF4	complex; input	-	1
HNRNPA0	SMNDC1	complex; input	-	1
HNRNPA0	SNRNP40	complex; input	-	1
HNRNPA0	SNW1	complex; input	-	1
HNRNPA0	SRSF4	complex; input	-	1
HNRNPA0	SRSF6	complex; input	-	1
HNRNPA0	U2SURP	complex; input	-	1
HNRNPA0	UPF3B	complex; input	-	1
HNRNPA1	HNRNPD	complex; input	-	1
HNRNPA1	HNRNPH1	activate; activated by; complex; inhibit; inhibited by; input	-	1
HNRNPA1	HNRNPU	complex; input	-	1
HNRNPA1	HSPA9	predicted	-	0.58
HNRNPA1	IQGAP1	predicted	-	0.64
HNRNPA1	KHSRP	predicted	-	0.98
HNRNPA1	NUDT21	complex; input	-	1
HNRNPA1	PPWD1	complex; input	-	1
HNRNPA1	PQBP1	complex; input	-	1
HNRNPA1	PRCC	complex; input	-	1
HNRNPA1	PRKDC	predicted	-	0.58
HNRNPA1	PRPF4	complex; input	-	1
HNRNPA1	RPL21	predicted	-	0.99
HNRNPA1	RPL23	predicted	-	0.59
HNRNPA1	SFPQ	predicted	-	1
HNRNPA1	SMNDC1	complex; input	-	1
HNRNPA1	SNRNP40	complex; input	-	1
HNRNPA1	SNW1	complex; input	-	1
HNRNPA1	SRSF4	complex; input	-	1
HNRNPA1	SRSF6	complex; input	-	1
HNRNPA1	SUZ12	predicted	-	0.59
HNRNPA1	TIAL1	activate; activated by; inhibit; inhibited by	-	1
HNRNPA1	U2SURP	complex; input	-	1
HNRNPA1	UPF3B	complex; input	-	1
HNRNPA2B1	HNRNPD	complex; input	-	1
HNRNPA2B1	HNRNPH1	complex; input	-	1
HNRNPA2B1	HNRNPU	complex; input	-	1
HNRNPA2B1	MTF2	predicted	-	0.98
HNRNPA2B1	NUDT21	complex; input	-	1
HNRNPA2B1	PPWD1	complex; input	-	1
HNRNPA2B1	PQBP1	complex; input	-	1
HNRNPA2B1	PRCC	complex; input	-	1
HNRNPA2B1	PRPF4	complex; input	-	1
HNRNPA2B1	SFPQ	predicted	-	1
HNRNPA2B1	SMNDC1	complex; input	-	1
HNRNPA2B1	SNRNP40	complex; input	-	1
HNRNPA2B1	SNW1	complex; input	-	1
HNRNPA2B1	SRSF4	complex; input	-	1
HNRNPA2B1	SRSF6	complex; input	-	1
HNRNPA2B1	U2SURP	complex; input	-	1
HNRNPA2B1	UPF3B	complex; input	-	1
HNRNPA3	HNRNPD	complex; input	-	1
HNRNPA3	HNRNPH1	complex; input	-	1
HNRNPA3	HNRNPU	complex; input	-	1
HNRNPA3	NUDT21	complex; input	-	1
HNRNPA3	PPWD1	complex; input	-	1
HNRNPA3	PQBP1	complex; input	-	1
HNRNPA3	PRCC	complex; input	-	1
HNRNPA3	PRPF4	complex; input	-	1
HNRNPA3	SFPQ	predicted	-	1
HNRNPA3	SMNDC1	complex; input	-	1
HNRNPA3	SNRNP40	complex; input	-	1
HNRNPA3	SNW1	complex; input	-	1
HNRNPA3	SRSF4	complex; input	-	1
HNRNPA3	SRSF6	complex; input	-	1
HNRNPA3	U2SURP	complex; input	-	1
HNRNPA3	UPF3B	complex; input	-	1
HNRNPAB	MCM2	predicted	-	0.58
HNRNPAB	MRPS7	predicted	-	0.58
HNRNPAB	RPA3	predicted	-	0.58
HNRNPC	HNRNPD	complex; input	-	1
HNRNPC	HNRNPH1	complex; input	-	1
HNRNPC	HNRNPU	complex; input	-	1
HNRNPC	NDC1	catalyzed by	<-	1
HNRNPC	NUDT21	complex; input	-	1
HNRNPC	NUP214	catalyzed by	<-	1
HNRNPC	NUP43	catalyzed by	<-	1
HNRNPC	PPWD1	complex; input	-	1
HNRNPC	PQBP1	complex; input	-	1
HNRNPC	PRCC	complex; input	-	1
HNRNPC	PRPF4	complex; input	-	1
HNRNPC	RAE1	catalyzed by	<-	1
HNRNPC	SFPQ	predicted	-	0.98
HNRNPC	SMNDC1	complex; input	-	1
HNRNPC	SNRNP40	complex; input	-	1
HNRNPC	SNW1	complex; input	-	1
HNRNPC	SRSF4	complex; input	-	1
HNRNPC	SRSF6	complex; input	-	1
HNRNPC	U2SURP	complex; input	-	1
HNRNPC	UPF3B	complex; input	-	1
HNRNPD	HNRNPF	complex; input	-	1
