ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0043410	positive regulation of MAPK cascade	32/329	342/5740	0.00369990566207171	0.00369990566207171	0.0717726060762782	CD24/RAP1B/CD44/MAP3K5/MAP2K7/IGF2/FLT4/EDAR/PDGFB/JAK2/TLR6/MAPK3/KL/HIPK2/MAP2K1/PRKCA/FCGR2B/RASGRP1/PIK3CG/NOD2/CCL2/CD27/FBXW7/TLR3/EPHA4/CCR7/CD40/FLT3/SDCBP/IL6/IQGAP1/ARHGEF5	32
BP	GO:0001934	positive regulation of protein phosphorylation	40/329	456/5740	0.0039039621404545	0.0039039621404545	0.0752635196278656	S1PR2/CD24/CD44/MAP3K5/MAP2K7/IGF2/FLT4/CX3CR1/PDGFB/JAK2/TLR6/MAPK3/ITGB1BP1/HIPK2/HCLS1/MAP2K1/IL6ST/RASGRP1/PIK3CG/NOD2/PARP14/CREBL2/CALM1/IL5/FBXW7/TLR3/IFNG/EPHA4/CCR7/CD40/FLT3/SDCBP/LCP2/IL6/TNFRSF10A/SH2D3C/IQGAP1/ARHGEF5/ACVR2A/CD86	40
BP	GO:0002709	regulation of T cell mediated immunity	8/329	46/5740	0.00411366569978802	0.00411366569978802	0.0788198006539945	GATA3/FOXP3/B2M/FCGR2B/NOD2/KLRD1/IL6/KLRC1	8
BP	GO:0002292	T cell differentiation involved in immune response	9/329	56/5740	0.00414588271738821	0.00414588271738821	0.0789527215820977	LEF1/GATA3/FOXP3/IRF4/EOMES/IFNG/NFKBIZ/IL6/CD86	9
BP	GO:0002706	regulation of lymphocyte mediated immunity	12/329	89/5740	0.00450649388226018	0.00450649388226018	0.0846232717827166	GATA3/FOXP3/B2M/NCR1/LTA/FCGR2B/RASGRP1/NOD2/KLRD1/CD40/IL6/KLRC1	12
BP	GO:0038061	NIK/NF-kappaB signaling	12/329	89/5740	0.00450649388226018	0.00450649388226018	0.0846232717827166	CHUK/EDA/EDAR/TLR6/NR3C2/NOD2/CD27/TLR3/BIRC3/NFKB2/TNFRSF10A/CD86	12
BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	5/329	20/5740	0.00455203039316534	0.00455203039316534	0.0846232717827166	IRAK2/IRF1/TLR6/IRAK4/TLR5	5
BP	GO:0045061	thymic T cell selection	5/329	20/5740	0.00455203039316534	0.00455203039316534	0.0846232717827166	GATA3/CD3G/GLI3/CARD11/CCR7	5
BP	GO:0002683	negative regulation of immune system process	23/329	225/5740	0.00462199623362517	0.00462199623362517	0.0854155267839668	STAT2/FOXP3/IRF1/GLI3/CD274/CX3CR1/MAFB/BLK/PAG1/FCGR2B/IL2RA/NOD2/GPR68/KLRD1/PARP14/CCL2/PLCG1/FBXW7/PDCD1LG2/TLR3/PLCL2/KLRC1/CD86	23
BP	GO:0002708	positive regulation of lymphocyte mediated immunity	9/329	57/5740	0.0046816329194428	0.0046816329194428	0.086008698897751	GATA3/FOXP3/B2M/LTA/RASGRP1/NOD2/KLRD1/CD40/IL6	9
BP	GO:0062207	regulation of pattern recognition receptor signaling pathway	8/329	47/5740	0.00471655409219304	0.00471655409219304	0.0861435271870529	IRF4/IRF1/LILRA2/TLR6/NOD2/TLR5/TLR3/BIRC3	8
BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	13/329	101/5740	0.00475648458262436	0.00475648458262436	0.0863677463687054	GATA3/FOXP3/B2M/CD274/JAK2/LTA/FCGR2B/NOD2/KLRD1/NFKBIZ/CD40/IL6/KLRC1	13
BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	21/329	200/5740	0.00491154315849843	0.00491154315849843	0.0886677733572549	TRIM25/BCL10/CLOCK/CHUK/IRAK2/CARD11/CX3CR1/EDA/JAK2/TLR6/HIPK2/PRKCH/HCLS1/NOD2/PRKCB/IL5/CRTC3/TLR3/CD40/IL6/ARHGEF5	21
BP	GO:0043535	regulation of blood vessel endothelial cell migration	10/329	68/5740	0.00495922124085477	0.00495922124085477	0.0890139710926563	NOS3/SP1/ETS1/PDGFB/STAT5A/ITGB1BP1/PRKCA/PLCG1/FBXW7/CD40	10
BP	GO:0090520	sphingolipid mediated signaling pathway	4/329	13/5740	0.00501227678017889	0.00501227678017889	0.089452181694982	S1PR2/KLF14/S1PR3/PIK3CG	4
BP	GO:0070527	platelet aggregation	7/329	38/5740	0.00515326048178146	0.00515326048178146	0.0914457168029043	JAK2/BLK/PRKCA/IL6ST/PIK3CG/MYH9/IL6	7
BP	GO:0002444	myeloid leukocyte mediated immunity	9/329	58/5740	0.00526976011231043	0.00526976011231043	0.0919457703806236	LAT2/CX3CR1/BLK/FCGR2B/RASGRP1/PIK3CG/IRAK4/IL6/PTAFR	9
BP	GO:0070227	lymphocyte apoptotic process	9/329	58/5740	0.00526976011231043	0.00526976011231043	0.0919457703806236	BCL10/CD3G/GLI3/CD274/BLK/IL2RA/BCL11B/CD27/FASLG	9
BP	GO:0071346	cellular response to interferon-gamma	9/329	58/5740	0.00526976011231043	0.00526976011231043	0.0919457703806236	RAB20/IRF1/JAK2/PARP14/CCL2/FASLG/TLR3/IFNG/IRF8	9
BP	GO:0032612	interleukin-1 production	10/329	69/5740	0.00551319397125059	0.00551319397125059	0.0951302501465571	IL16/CX3CR1/LILRA2/JAK2/TLR6/S1PR3/NOD2/IFNG/CCR7/IL6	10
BP	GO:0032652	regulation of interleukin-1 production	10/329	69/5740	0.00551319397125059	0.00551319397125059	0.0951302501465571	IL16/CX3CR1/LILRA2/JAK2/TLR6/S1PR3/NOD2/IFNG/CCR7/IL6	10
BP	GO:0034694	response to prostaglandin	5/329	21/5740	0.00569904839043279	0.00569904839043279	0.0976563666565407	PPP1R9B/GNG2/YY1/CCR7/PRKAA1	5
BP	GO:0010594	regulation of endothelial cell migration	14/329	115/5740	0.00572212987638679	0.00572212987638679	0.0976563666565407	NOS3/SP1/ETS1/GATA3/FLT4/MET/PDGFB/STAT5A/ITGB1BP1/PRKCA/PIK3CG/PLCG1/FBXW7/CD40	14
BP	GO:0032874	positive regulation of stress-activated MAPK cascade	12/329	92/5740	0.00590578663381533	0.00590578663381533	0.0993346004863101	MAP3K5/MAP2K7/FLT4/EDAR/HIPK2/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	12
BP	GO:0032613	interleukin-10 production	7/329	39/5740	0.00597949431980283	0.00597949431980283	0.0993346004863101	FOXP3/IRF4/CD274/FCGR2B/NOD2/PDCD1LG2/IL6	7
BP	GO:0032653	regulation of interleukin-10 production	7/329	39/5740	0.00597949431980283	0.00597949431980283	0.0993346004863101	FOXP3/IRF4/CD274/FCGR2B/NOD2/PDCD1LG2/IL6	7
BP	GO:0050766	positive regulation of phagocytosis	7/329	39/5740	0.00597949431980283	0.00597949431980283	0.0993346004863101	IL2RB/FCGR2B/IL15RA/NOD2/CCL2/IFNG/IL2RG	7
BP	GO:0070231	T cell apoptotic process	7/329	39/5740	0.00597949431980283	0.00597949431980283	0.0993346004863101	BCL10/GLI3/CD274/IL2RA/BCL11B/CD27/FASLG	7
BP	GO:0050852	T cell receptor signaling pathway	11/329	81/5740	0.00608650385325419	0.00608650385325419	0.099488714239183	BCL10/GATA3/FOXP3/CD3G/CARD11/ITK/PLCG1/CCR7/NFKBIZ/LCP2/LCK	11
BP	GO:0032755	positive regulation of interleukin-6 production	10/329	70/5740	0.00611442679809597	0.00611442679809597	0.099488714239183	IL16/BCL10/POU2F2/LILRA2/TLR6/NOD2/TLR3/IFNG/IL6/PTAFR	10
BP	GO:1901216	positive regulation of neuron death	10/329	70/5740	0.00611442679809597	0.00611442679809597	0.099488714239183	MAP3K5/MAP2K7/PAK3/TLR6/FCGR2B/NR3C1/FASLG/FBXW7/IFNG/PICALM	10
BP	GO:0071260	cellular response to mechanical stimulus	8/329	49/5740	0.00612344860492646	0.00612344860492646	0.099488714239183	BCL10/IRF1/MAPK3/PDE2A/TLR5/TLR3/CD40/TNFRSF10A	8
BP	GO:0045580	regulation of T cell differentiation	15/329	128/5740	0.00614804710338868	0.00614804710338868	0.099488714239183	LEF1/GATA3/FOXP3/IRF4/IRF1/GLI3/CARD11/RASGRP1/IL2RA/CD27/IFNG/NFKBIZ/IL2RG/CAMK4/CD86	15
BP	GO:0046006	regulation of activated T cell proliferation	6/329	30/5740	0.00623356488899759	0.00623356488899759	0.100352615440346	CD24/FOXP3/IGF2/CD274/IL2RA/PDCD1LG2	6
BP	GO:0071902	positive regulation of protein serine/threonine kinase activity	17/329	153/5740	0.00627119725378986	0.00627119725378986	0.100440713910902	CD24/MAP3K5/MAP2K7/IGF2/PDGFB/TLR6/MAP2K1/RASGRP1/PIK3CG/NOD2/CALM1/IFNG/EPHA4/CD40/FLT3/IQGAP1/ARHGEF5	17
BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	12/329	93/5740	0.00644201539258077	0.00644201539258077	0.102650159343647	MAP3K5/MAP2K7/FLT4/EDAR/HIPK2/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	12
BP	GO:0001911	negative regulation of leukocyte mediated cytotoxicity	4/329	14/5740	0.00670461302120222	0.00670461302120222	0.104697825441616	CX3CR1/FCGR2B/KLRD1/KLRC1	4
BP	GO:0032693	negative regulation of interleukin-10 production	4/329	14/5740	0.00670461302120222	0.00670461302120222	0.104697825441616	FOXP3/CD274/FCGR2B/PDCD1LG2	4
BP	GO:0035739	CD4-positive, alpha-beta T cell proliferation	4/329	14/5740	0.00670461302120222	0.00670461302120222	0.104697825441616	FOXP3/CARD11/CD274/IL2RA	4
BP	GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	4/329	14/5740	0.00670461302120222	0.00670461302120222	0.104697825441616	FOXP3/CARD11/CD274/IL2RA	4
BP	GO:0002705	positive regulation of leukocyte mediated immunity	10/329	71/5740	0.00676554941628048	0.00676554941628048	0.105123776476063	GATA3/FOXP3/B2M/LTA/RASGRP1/NOD2/KLRD1/CD40/IL6/PTAFR	10
BP	GO:0043087	regulation of GTPase activity	26/329	273/5740	0.00686442831237309	0.00686442831237309	0.105675052017911	CHN1/USP6NL/MET/ITGB1BP1/EVI5/RASGRP2/TBC1D13/SYNGAP1/ARHGEF10/IQSEC1/TBC1D9/RASGRP1/RASA2/RGS9/SIPA1/CCL2/PLXNC1/PLXNA4/EPHA4/CCR7/CD40/PICALM/RASA3/IQGAP1/PIP5K1A/ARHGEF5	26
BP	GO:0010631	epithelial cell migration	20/329	193/5740	0.00692287115487758	0.00692287115487758	0.105675052017911	NOS3/SP1/ETS1/GATA3/FLT4/EVL/MET/PDGFB/STAT5A/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/FBXW7/IFNG/CD40/PTPRG/MYH9/PTPRR	20
BP	GO:0031341	regulation of cell killing	8/329	50/5740	0.00693637222126331	0.00693637222126331	0.105675052017911	B2M/CX3CR1/NCR1/FCGR2B/RASGRP1/KLRD1/IFNG/KLRC1	8
BP	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	8/329	50/5740	0.00693637222126331	0.00693637222126331	0.105675052017911	JAK2/HCLS1/IL6ST/PARP14/IFNG/CD40/FLT3/IL6	8
BP	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	6/329	31/5740	0.00736569496342744	0.00736569496342744	0.111292636106682	FOXP3/CARD11/IFNG/NFKBIZ/IL2RG/CD86	6
BP	GO:0051090	regulation of DNA-binding transcription factor activity	29/329	316/5740	0.00737637239311726	0.00737637239311726	0.111292636106682	TRIM25/BCL10/FOXP3/RNF2/CLOCK/CHUK/IRAK2/GLI3/CARD11/CX3CR1/EDA/JAK2/TLR6/MAPK3/HIPK2/PRKCH/HCLS1/EOMES/NOD2/SIGIRR/PRKCB/IL5/ID3/CMKLR1/CRTC3/TLR3/CD40/IL6/ARHGEF5	29
BP	GO:0043408	regulation of MAPK cascade	39/329	459/5740	0.00746133529366658	0.00746133529366658	0.112033308786988	CD24/CBLC/RAP1B/CD44/MAP3K5/MAP2K7/IGF2/FLT4/FOXO1/EDAR/PDGFB/PAK3/JAK2/TLR6/MAPK3/KL/ITGB1BP1/HIPK2/MAP2K1/PRKCA/SYNGAP1/FCGR2B/RASGRP1/PIK3CG/NOD2/CCL2/CD27/FBXW7/TLR3/EPHA4/CCR7/CD40/FLT3/SDCBP/GRAP2/IL6/PTPRR/IQGAP1/ARHGEF5	39
BP	GO:0045621	positive regulation of lymphocyte differentiation	12/329	95/5740	0.0076296345006176	0.0076296345006176	0.114012216385457	LEF1/GATA3/FOXP3/GLI3/IL15RA/RASGRP1/IL2RA/CD27/IFNG/NFKBIZ/IL2RG/CD86	12
BP	GO:0002831	regulation of response to biotic stimulus	18/329	169/5740	0.00771720755912697	0.00771720755912697	0.114633878632402	STAT2/FOXP3/IRF1/CD274/LILRA2/PAK3/NCR1/MAPK3/PRKCA/FCGR2B/LY96/RASGRP1/NOD2/KLRD1/PARP14/SIGIRR/BIRC3/KLRC1	18
BP	GO:0090132	epithelium migration	20/329	195/5740	0.00774464474953316	0.00774464474953316	0.114633878632402	NOS3/SP1/ETS1/GATA3/FLT4/EVL/MET/PDGFB/STAT5A/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/FBXW7/IFNG/CD40/PTPRG/MYH9/PTPRR	20
BP	GO:0002449	lymphocyte mediated immunity	15/329	132/5740	0.00814402393584362	0.00814402393584362	0.118750227663435	BCL10/GATA3/FOXP3/B2M/NCR1/LTA/FCGR2B/RASGRP1/NOD2/KLRD1/CD27/CD40/IL6/CD70/KLRC1	15
BP	GO:0090130	tissue migration	20/329	196/5740	0.00818435017699153	0.00818435017699153	0.118750227663435	NOS3/SP1/ETS1/GATA3/FLT4/EVL/MET/PDGFB/STAT5A/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/FBXW7/IFNG/CD40/PTPRG/MYH9/PTPRR	20
BP	GO:0032611	interleukin-1 beta production	9/329	62/5740	0.00821285699916982	0.00821285699916982	0.118750227663435	CX3CR1/LILRA2/JAK2/TLR6/S1PR3/NOD2/IFNG/CCR7/IL6	9
BP	GO:0032651	regulation of interleukin-1 beta production	9/329	62/5740	0.00821285699916982	0.00821285699916982	0.118750227663435	CX3CR1/LILRA2/JAK2/TLR6/S1PR3/NOD2/IFNG/CCR7/IL6	9
BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	9/329	62/5740	0.00821285699916982	0.00821285699916982	0.118750227663435	LEF1/GATA3/FOXP3/IRF4/IFNG/NFKBIZ/IL2RG/IL6/CD86	9
BP	GO:0030183	B cell differentiation	12/329	96/5740	0.00828461416505342	0.00828461416505342	0.119235751771591	KLF6/CARD11/FCGR2B/SP3/CD27/YY1/FLT3/IL2RG/IL6/CD79B/PLCL2/IRF8	12
BP	GO:0045619	regulation of lymphocyte differentiation	16/329	145/5740	0.00842925286588662	0.00842925286588662	0.119682077581669	LEF1/GATA3/FOXP3/IRF4/IRF1/GLI3/CARD11/IL15RA/RASGRP1/IL2RA/CD27/IFNG/NFKBIZ/IL2RG/CAMK4/CD86	16
BP	GO:0001667	ameboidal-type cell migration	25/329	264/5740	0.00854362856560286	0.00854362856560286	0.119682077581669	NOS3/SP1/ETS1/GATA3/FLT4/EVL/MET/PDGFB/PAK3/STAT5A/ITGB1BP1/ITGB7/PRKCA/IQSEC1/CAP1/PIK3CG/PLCG1/FBXW7/IFNG/CD40/PTPRG/MYH9/PTPRR/IQGAP1/PIP5K1A	25
BP	GO:0032633	interleukin-4 production	5/329	23/5740	0.00857677398355436	0.00857677398355436	0.119682077581669	LEF1/GATA3/FOXP3/IRF4/CD86	5
BP	GO:0032673	regulation of interleukin-4 production	5/329	23/5740	0.00857677398355436	0.00857677398355436	0.119682077581669	LEF1/GATA3/FOXP3/IRF4/CD86	5
BP	GO:0045646	regulation of erythrocyte differentiation	6/329	32/5740	0.00863917159281999	0.00863917159281999	0.119682077581669	ARNT/ETS1/B2M/MAFB/SMAP1/ACVR2A	6
BP	GO:0050798	activated T cell proliferation	6/329	32/5740	0.00863917159281999	0.00863917159281999	0.119682077581669	CD24/FOXP3/IGF2/CD274/IL2RA/PDCD1LG2	6
BP	GO:0009615	response to virus	18/329	171/5740	0.00869014099969578	0.00869014099969578	0.119682077581669	TRIM25/IFNAR1/STAT2/POU2F2/GATA3/FOXP3/CHUK/IRF1/JAK2/IL10RB/MX1/PIM2/IFITM1/TLR3/BIRC3/IFNG/CD40/IL6	18
BP	GO:0001914	regulation of T cell mediated cytotoxicity	4/329	15/5740	0.00873624405871434	0.00873624405871434	0.119682077581669	B2M/FCGR2B/KLRD1/KLRC1	4
BP	GO:0002920	regulation of humoral immune response	4/329	15/5740	0.00873624405871434	0.00873624405871434	0.119682077581669	LTA/FCGR2B/NOD2/CCR7	4
BP	GO:1902004	positive regulation of amyloid-beta formation	4/329	15/5740	0.00873624405871434	0.00873624405871434	0.119682077581669	SP1/IFNG/EPHA4/PICALM	4
BP	GO:1904019	epithelial cell apoptotic process	11/329	85/5740	0.00873715470313097	0.00873715470313097	0.119682077581669	LEF1/GATA3/MAP3K5/JAK2/PIK3CG/CCL2/PLCG1/FASLG/CD40/PRKAA1/IL6	11
BP	GO:0070098	chemokine-mediated signaling pathway	8/329	52/5740	0.00880380388218938	0.00880380388218938	0.120068426193776	CCR8/CCR3/GPR35/CX3CR1/CCL2/CXCR5/CMKLR1/CCR7	8
BP	GO:0001910	regulation of leukocyte mediated cytotoxicity	7/329	42/5740	0.0090537466190317	0.0090537466190317	0.122940348826852	B2M/CX3CR1/NCR1/FCGR2B/RASGRP1/KLRD1/KLRC1	7
BP	GO:0032872	regulation of stress-activated MAPK cascade	15/329	134/5740	0.00931954700886993	0.00931954700886993	0.126001804398802	MAP3K5/MAP2K7/FLT4/FOXO1/EDAR/MAPK3/HIPK2/MAP2K1/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	15
BP	GO:0043534	blood vessel endothelial cell migration	11/329	86/5740	0.00952195267235843	0.00952195267235843	0.127633311854021	NOS3/SP1/ETS1/PDGFB/STAT5A/ITGB1BP1/PRKCA/PLCG1/FBXW7/CD40/MYH9	11
BP	GO:0045582	positive regulation of T cell differentiation	11/329	86/5740	0.00952195267235843	0.00952195267235843	0.127633311854021	LEF1/GATA3/FOXP3/GLI3/RASGRP1/IL2RA/CD27/IFNG/NFKBIZ/IL2RG/CD86	11
BP	GO:0043406	positive regulation of MAP kinase activity	12/329	98/5740	0.00972606674514133	0.00972606674514133	0.129812145896691	CD24/MAP3K5/MAP2K7/PDGFB/TLR6/RASGRP1/PIK3CG/NOD2/EPHA4/CD40/FLT3/ARHGEF5	12
BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	8/329	53/5740	0.00986743084284305	0.00986743084284305	0.130031833491962	LEF1/GATA3/FOXP3/IRF4/IFNG/NFKBIZ/IL6/CD86	8
BP	GO:0002526	acute inflammatory response	8/329	53/5740	0.00986743084284305	0.00986743084284305	0.130031833491962	GATA3/KL/IL6ST/FCGR2B/PIK3CG/SIGIRR/CCR7/IL6	8
BP	GO:0007260	tyrosine phosphorylation of STAT protein	8/329	53/5740	0.00986743084284305	0.00986743084284305	0.130031833491962	JAK2/HCLS1/IL6ST/PARP14/IFNG/CD40/FLT3/IL6	8
BP	GO:0030335	positive regulation of cell migration	28/329	309/5740	0.00993099042950115	0.00993099042950115	0.130097396817511	NOS3/LEF1/SP1/ETS1/GATA3/FLT4/CD274/CX3CR1/MET/PDGFB/PAK3/STAT5A/JAK2/MAPK3/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/GPSM3/CMKLR1/IFNG/EPHA4/CCR7/CD40/SDCBP/IL6/PTAFR	28
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	15/329	135/5740	0.00995571754210171	0.00995571754210171	0.130097396817511	MAP3K5/MAP2K7/FLT4/FOXO1/EDAR/MAPK3/HIPK2/MAP2K1/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	15
BP	GO:0019724	B cell mediated immunity	9/329	64/5740	0.0100867371494142	0.0100867371494142	0.130715654607172	BCL10/FOXP3/B2M/LTA/FCGR2B/NOD2/CD27/CD40/CD70	9
BP	GO:2000106	regulation of leukocyte apoptotic process	9/329	64/5740	0.0100867371494142	0.0100867371494142	0.130715654607172	BCL10/CD3G/CD274/BLK/HCLS1/NOD2/BCL11B/CD27/CCR7	9
BP	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	7/329	43/5740	0.0102978943759523	0.0102978943759523	0.131766444476839	GATA3/FOXP3/IRF4/IFNG/NFKBIZ/IL2RG/CD86	7
BP	GO:0002335	mature B cell differentiation	5/329	24/5740	0.0103365823902879	0.0103365823902879	0.131766444476839	FCGR2B/IL2RG/IL6/PLCL2/IRF8	5
BP	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	5/329	24/5740	0.0103365823902879	0.0103365823902879	0.131766444476839	FOXP3/IFNG/NFKBIZ/IL2RG/CD86	5
BP	GO:0071320	cellular response to cAMP	5/329	24/5740	0.0103365823902879	0.0103365823902879	0.131766444476839	RAP1B/CPS1/PIK3CG/PDE2A/PTAFR	5
BP	GO:0060326	cell chemotaxis	18/329	175/5740	0.0109317358265626	0.0109317358265626	0.13878673597523	LEF1/CCR8/IL16/CCR3/CX3CR1/MET/PDGFB/MAPK3/PIK3CG/NOD2/CCL2/CXCR5/GPSM3/CMKLR1/CCR7/IL6/PIP5K1A/ARHGEF5	18
BP	GO:0031342	negative regulation of cell killing	4/329	16/5740	0.0111316168977024	0.0111316168977024	0.139123366906945	CX3CR1/FCGR2B/KLRD1/KLRC1	4
BP	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	4/329	16/5740	0.0111316168977024	0.0111316168977024	0.139123366906945	JAK2/NOD2/CCL2/IFNG	4
BP	GO:0060438	trachea development	4/329	16/5740	0.0111316168977024	0.0111316168977024	0.139123366906945	LEF1/EDA/MAPK3/MAP2K1	4
BP	GO:0042100	B cell proliferation	9/329	65/5740	0.011136433987327	0.011136433987327	0.139123366906945	LEF1/CARD11/BLK/FCGR2B/RASGRP1/IL5/CD40/CD70/PLCL2	9
BP	GO:0040017	positive regulation of locomotion	29/329	326/5740	0.0111873316520888	0.0111873316520888	0.139202403068767	NOS3/LEF1/IL16/SP1/ETS1/GATA3/FLT4/CD274/CX3CR1/MET/PDGFB/PAK3/STAT5A/JAK2/MAPK3/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/GPSM3/CMKLR1/IFNG/EPHA4/CCR7/CD40/SDCBP/IL6/PTAFR	29
BP	GO:0034109	homotypic cell-cell adhesion	7/329	44/5740	0.0116620720622561	0.0116620720622561	0.14453370011994	JAK2/BLK/PRKCA/IL6ST/PIK3CG/MYH9/IL6	7
BP	GO:0045860	positive regulation of protein kinase activity	25/329	271/5740	0.0117248094597991	0.0117248094597991	0.144736882326706	CD24/MAP3K5/MAP2K7/IGF2/PDGFB/JAK2/TLR6/ITGB1BP1/MAP2K1/RASGRP1/PIK3CG/NOD2/CALM1/FBXW7/TLR3/IFNG/EPHA4/CCR7/CD40/FLT3/LCP2/TNFRSF10A/IQGAP1/ARHGEF5/CD86	25
BP	GO:0002377	immunoglobulin production	8/329	55/5740	0.012277268961656	0.012277268961656	0.149241565037175	FOXP3/B2M/FCGR2B/IL5/YY1/CD40/IL6/CD86	8
BP	GO:0002861	regulation of inflammatory response to antigenic stimulus	5/329	25/5740	0.0123286510248101	0.0123286510248101	0.149241565037175	LTA/FCGR2B/NOD2/PLCG1/CCR7	5
BP	GO:0032620	interleukin-17 production	5/329	25/5740	0.0123286510248101	0.0123286510248101	0.149241565037175	FOXP3/JAK2/NOD2/IFNG/IL6	5
BP	GO:0032660	regulation of interleukin-17 production	5/329	25/5740	0.0123286510248101	0.0123286510248101	0.149241565037175	FOXP3/JAK2/NOD2/IFNG/IL6	5
BP	GO:0032689	negative regulation of interferon-gamma production	5/329	25/5740	0.0123286510248101	0.0123286510248101	0.149241565037175	GATA3/FOXP3/CD274/NOD2/PDCD1LG2	5
BP	GO:0010942	positive regulation of cell death	31/329	358/5740	0.0127914223994527	0.0127914223994527	0.154245682825345	BCL10/RBM10/MAP3K5/MAP2K7/CD274/FOXO1/PAK3/JAK2/TLR6/LTA/BLK/RARB/STK17B/FCGR2B/UBB/CCL2/PLCG1/NR3C1/FASLG/ID3/FBXW7/TLR3/IFNG/NCOA1/CD40/MAP3K9/PICALM/LCK/IL6/TNFRSF10A/APBB1	31
BP	GO:0032732	positive regulation of interleukin-1 production	7/329	45/5740	0.0131523514780633	0.0131523514780633	0.156296937625504	IL16/LILRA2/JAK2/TLR6/NOD2/IFNG/IL6	7
BP	GO:0006935	chemotaxis	30/329	345/5740	0.0134636127778778	0.0134636127778778	0.156296937625504	LEF1/CCR8/CHN1/IL16/L1CAM/GATA3/CCR3/GLI3/CX3CR1/MET/PDGFB/MAPK3/ETV1/MAP2K1/PIK3CG/NOD2/BCL11B/CCL2/PLXNC1/CXCR5/PLXNA4/GPSM3/CMKLR1/EPHA4/CCR7/IL6/NCAM1/PTAFR/PIP5K1A/ARHGEF5	30
BP	GO:0002275	myeloid cell activation involved in immune response	8/329	56/5740	0.0136325000023673	0.0136325000023673	0.156296937625504	LAT2/CX3CR1/LILRA2/BLK/RASGRP1/PIK3CG/IFNG/PTAFR	8
BP	GO:0046637	regulation of alpha-beta T cell differentiation	8/329	56/5740	0.0136325000023673	0.0136325000023673	0.156296937625504	GATA3/FOXP3/IRF4/GLI3/IFNG/NFKBIZ/IL2RG/CD86	8
BP	GO:1990868	response to chemokine	8/329	56/5740	0.0136325000023673	0.0136325000023673	0.156296937625504	CCR8/CCR3/GPR35/CX3CR1/CCL2/CXCR5/CMKLR1/CCR7	8
BP	GO:1990869	cellular response to chemokine	8/329	56/5740	0.0136325000023673	0.0136325000023673	0.156296937625504	CCR8/CCR3/GPR35/CX3CR1/CCL2/CXCR5/CMKLR1/CCR7	8
BP	GO:0002573	myeloid leukocyte differentiation	15/329	140/5740	0.0136682355600588	0.0136682355600588	0.156296937625504	LEF1/GATA3/IRF4/MAFB/HCLS1/PRKCA/GPR68/SP3/IL5/FBXW7/TLR3/IFNG/CCR7/MYH9/CAMK4	15
BP	GO:0043065	positive regulation of apoptotic process	28/329	317/5740	0.0137564601658718	0.0137564601658718	0.156296937625504	BCL10/RBM10/MAP3K5/MAP2K7/CD274/FOXO1/PAK3/JAK2/LTA/BLK/RARB/STK17B/UBB/CCL2/PLCG1/NR3C1/FASLG/ID3/FBXW7/TLR3/IFNG/NCOA1/CD40/MAP3K9/LCK/IL6/TNFRSF10A/APBB1	28
BP	GO:2000147	positive regulation of cell motility	28/329	317/5740	0.0137564601658718	0.0137564601658718	0.156296937625504	NOS3/LEF1/SP1/ETS1/GATA3/FLT4/CD274/CX3CR1/MET/PDGFB/PAK3/STAT5A/JAK2/MAPK3/ITGB1BP1/PRKCA/IQSEC1/PIK3CG/PLCG1/GPSM3/CMKLR1/IFNG/EPHA4/CCR7/CD40/SDCBP/IL6/PTAFR	28
BP	GO:0001913	T cell mediated cytotoxicity	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	B2M/FCGR2B/KLRD1/KLRC1	4
BP	GO:0031664	regulation of lipopolysaccharide-mediated signaling pathway	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	LILRA2/PRKCA/LY96/SIGIRR	4
BP	GO:0032753	positive regulation of interleukin-4 production	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	GATA3/FOXP3/IRF4/CD86	4
