"id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"eigenvalue"	"Page_Rank"	"degree"	"closeness"	"betweenness"	"size"	"nes"	"pval"	"pval.fdr"	"TF"
"NUP62"	-2.41269116641209	-1.774893027475	-3.14155635069304	0.00316097145441328	0.0826125889837739	-1.75770383252517	-4.94161196911262	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"NVL"	0.355090131868131	5.1118462	2.54790788783396	0.0147892565571716	0.144719449426683	-3.07730172094948	-16.06579437921	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OFD1"	0.37647257142857	6.7542859	1.87926782148405	0.0675178128975116	0.23910242373451	-4.32201409393792	-12.2196211618855	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OLR1"	-1.06782701923077	1.1002797125	-0.972035248276652	0.336882898083516	0.574600200024037	-5.4867094883483	-4.26500229656279	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OPLAH"	-0.433850146703296	-0.3934483475	-0.642229900283288	0.524393090196338	0.729194703146044	-5.73621014042517	-39.769902898226	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OR13C9"	2.93940901098901	-5.336206	4.48369366060573	6.04728224902608e-05	0.0423440688087389	1.71472513279169	-40.2011809077756	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OR52B6"	1.7356867410989	-2.875112806	2.84840101814365	0.00691130038903135	0.107804484873023	-2.43124438153829	-39.9703037852724	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OR52N1"	1.7043027480055	-3.548628101275	1.78861006348215	0.0812641210130433	0.260085762243649	-4.46750360330997	-12.4056560468797	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ORMDL3"	-0.463697895604396	3.561048275	-2.24971384446249	0.0300465483296438	0.19024412605879	-3.66784074864419	-40.1877024510235	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OSBPL7"	-3.0789985010989	-0.43330841	-4.00362680275098	0.00026345578645625	0.0453371532232027	0.415975305241351	-5.89892500870745	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OSGEP"	0.418310170329669	2.880900175	2.18410808521897	0.0348853751216603	0.201341816121411	-3.79038733552054	-40.0592226243969	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OSMR"	-0.753195128021978	2.0481810475	-1.89468338540077	0.0653896725533872	0.23910242373451	-4.29668235105802	-9.46476105284106	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OTOA"	-0.951894158626374	-1.18687558975	-1.61162243634598	0.114919020990767	0.317641686910471	-4.73389944476434	-7.65685673804384	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OTUD7B"	-1.44617867905659	2.0578091200225	-2.75171587928469	0.00887034071066554	0.117828634471795	-2.64431284365516	-13.8478536221233	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OXA1L"	0.274952489010992	6.726360525	2.12027931278558	0.0402433982045864	0.216454372534058	-3.90692486677085	-17.0430862170484	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"OXR1"	0.234239104395606	5.776079725	1.56251393962134	0.126056080784684	0.334756904331361	-4.80356070280105	-8.4985535773164	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"P2RX6"	-0.0975266813186808	-7.3244938	-0.411267368696112	0.683074849334487	0.836391553817395	-5.85141375134414	-8.71553543907768	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"P2RY2"	-1.02561427741758	-0.16114294325	-1.25551702068496	0.216586403727198	0.450341643512649	-5.19524785485058	-10.2207824670448	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PACSIN1"	0.299652302747253	-0.3662522325	0.423583865832943	0.674141639636895	0.83125899081647	-5.84653023150876	-47.7060215553525	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PAFAH2"	0.218895472527473	2.8856128	1.26526576054449	0.213107609654511	0.446548502322333	-5.18400144475496	-6.36475424543016	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PAQR9"	-2.84357572472527	-1.7965576575	-2.89266304978306	0.00615623567894527	0.104102808117498	-2.33214119969497	-3.46976669175303	-8.84767126356658	2	0	15602.4629498426	0	0	1	1	"Gene"
"PARD6B"	0.0439716076923077	0.463690905	0.150382644588806	0.881219586423967	0.947109046724046	-5.92115022796541	-40.0876895153195	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PARM1"	-1.24931978258242	-0.85931716275	-1.6240957455563	0.112221922999681	0.313472696821132	-4.71590720117718	-5.62881528163009	-8.84767126356658	2	0	8394.96812083686	0	0	1	1	"Gene"
"PARS2"	0.521179847087912	0.51057614725	1.6313376514311	0.110679923602165	0.311300244966295	-4.70540586272147	-7.90055411485635	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PAX8"	0.781264038736263	0.00862144625	0.689540011283996	0.494470169588307	0.707015804449939	-5.70649977299466	-19.4226555463576	-5.80379253362381	2	0.0769230769230769	0	16	1.35485075777984	0.175465111122853	0.483109423819881	"TF"
"PBK"	-2.56664838021978	-0.76385651	-3.07742568505463	0.00376275508419621	0.0869265358332252	-1.90839818082948	-7.14312119317917	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PBX1"	-3.83337456664835	0.89975403975	-4.33452346252527	9.60238589194336e-05	0.0430737644861532	1.30628499412224	-6.60676016924241	-6.29811439770275	6	0.00353356890459364	4919	10	-2.0334141406294	0.0420106999041133	0.446600576613334	"TF"
"PBX3"	0.597299071428571	4.288653675	1.85525633418839	0.0709503215806991	0.240182649605723	-4.36113037314296	-38.7551083112665	-6.28688857880163	2	0.0666666666666667	0	15	0.483144151094478	0.628993386934044	0.747517564531785	"TF"
"PC"	0.0331665659340659	3.768338875	0.159783678144678	0.873856761873716	0.943993569599413	-5.91975979928506	-39.105366730832	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PCGF1"	0.164170565934067	-7.581263225	1.85883271905085	0.0704298383484745	0.23910242373451	-4.35533061090559	-12.405656046879	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PCGF6"	-0.702547126373626	5.302353775	-3.25076020011928	0.00234038417943846	0.0740335941279	-1.49706796600593	-38.7197675597389	-6.2868885788023	2	0.0666666666666667	0	21	-1.49181761562363	0.135746964628197	0.471649856964778	"TF"
"PCK1"	0.0875334835164807	5.84234295	0.653550848219509	0.517146077505176	0.724272862336895	-5.72928837034592	-4.07028884474945	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PCSK7"	-1.73635250186813	-0.1046101795	-2.34551790719039	0.0240541393067099	0.177609253225066	-3.48398476679876	-6.45509847993691	-8.84767126356658	3	0	15335.873270486	0	0	1	1	"Gene"
"PCYOX1L"	-0.0799390989010988	3.4704822	-0.377002883287836	0.708167043487618	0.850812534177826	-5.86424804299986	-15.2256585763926	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PDCD2"	0.163123615384618	4.34112715	1.15473851746171	0.255059289667695	0.492292344311212	-5.30679620414038	-40.3095902958709	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PDE6C"	0.736259520093407	-0.744238360275	2.25659675877543	0.0295752919865968	0.189216728327475	-3.6548241437724	-39.5637761439326	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PDIA5"	0.0647876098901099	4.091977125	0.24505938138863	0.807665130961579	0.910330741026965	-5.90330573829457	-6.36475424543016	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PDPR"	0.532730824175824	6.21879425	2.82045681291343	0.00743155317178218	0.11018502138654	-2.4933121613562	-39.5673589323736	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PELP1"	0.571172148351645	5.170186175	3.11470203281165	0.00340096900589126	0.0848568538512617	-1.82102433918527	-39.2558897453254	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PEX14"	0.403778109890109	4.5559238	2.51990587483899	0.0158392927942371	0.147612709584457	-3.13499683665112	-40.2060110909606	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PEX3"	0.31988281868132	4.934408025	1.78351806350054	0.0821016371118741	0.261460763924664	-4.47549675021116	-11.5772694018879	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PFKFB1"	-0.814267368846154	-1.09157742525	-3.03899291061087	0.00417356843999985	0.0898414423769384	-1.99783708909301	-40.041967825113	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PFKFB4"	-0.289975955494507	3.0286309425	-0.793812046345587	0.431995641929943	0.657741583080982	-5.63377422039024	-7.92931351808895	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PFKL"	0.268967489010986	7.543278275	1.95373745554011	0.057760405400051	0.23910242373451	-4.19807395044788	-17.7783308730707	-8.84767126356658	2	0	3932	0	0	1	1	"Gene"
"PGBD2"	0.351592967032968	3.195233	2.01158938493564	0.0510436794402082	0.23910242373451	-4.09909516073488	-9.46476105284108	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHACTR4"	0.386079395604396	5.75736175	1.94856983133763	0.0583959187807255	0.23910242373451	-4.20680138397558	-13.3912662765003	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHF14"	-0.00908074175824236	3.177763125	-0.051878607402352	0.958884004534415	0.982717525138202	-5.9306536032302	-40.3989592443829	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHF20"	0.463889109890107	5.76117915	3.53665429683116	0.001043244719696	0.0580810998453028	-0.792618030236577	-8.18772961834497	-5.8079364731354	3	0.0256410256410256	8103.60764415323	11	1.15152620080296	0.249515822635886	0.535917015490043	"TF"
"PHF21A"	0.266632252747252	6.48900375	1.73860214950792	0.0898084880951094	0.27588454618041	-4.54516935173715	-7.71600285404946	-5.02288898165629	11	0.04	12154.7969633228	29	1.8672269994615	0.0618698947231788	0.452691915055149	"TF"
"PHF6"	0.388863252747251	4.7145681	1.62094113690685	0.112899101284514	0.314687643096611	-4.72046896846091	-9.60779626212333	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHF7"	0.246941093406593	3.129107075	1.13286438798657	0.264025754038519	0.501724042826015	-5.32986320951964	-6.96135932024302	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHLDA2"	-1.36006175137363	-2.09295231875	-2.0937108575989	0.0426791824664542	0.220716027402771	-3.95463694749367	-40.1513203006762	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHLDB2"	-1.6899281406044	1.12319583425	-2.43269127615667	0.0195601155836312	0.160763017250453	-3.31178913906676	-39.7970651496732	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PHRF1"	0.262005384615381	6.4492355	2.29090173148214	0.027323527542169	0.183396661303982	-3.58950151273637	-7.96430875315425	-8.84767126356658	2	0	4946.70433961462	0	0	1	1	"Gene"
"PHTF1"	0.714442923076922	5.1476511	3.34590395260663	0.00179445392659697	0.0676614686440385	-1.26604704760894	-15.1128580681434	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PI4K2A"	-1.62363659725275	2.9353885525	-2.65783542104811	0.0112542795341125	0.130055088340121	-2.84655951003094	-40.2296210072094	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIBF1"	0.288836230769231	4.92406195	1.40600875803294	0.167453385149584	0.392280017837857	-5.01282677167182	-17.8030396644212	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PICK1"	0.642915653846154	5.171353325	3.22227682825156	0.00253238778398109	0.0775746050604243	-1.56552576611314	-2.78466365419097	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIGG"	0.357628565934063	5.541411575	2.76183588024646	0.00864342664217465	0.11683051274305	-2.6222347461535	-15.1128580681479	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIGN"	0.360257906593406	5.468851575	2.39722157015616	0.0212879704113581	0.166409622361958	-3.3824064887046	-8.84309075440262	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIGW"	0.0847955615384615	1.841772435	0.438377330977419	0.66347467107496	0.824061480689127	-5.84047597266521	-40.5740553543926	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIGY"	0.105838214285712	4.112394875	0.630593556331383	0.531897913528105	0.734139732596818	-5.74320142940005	-3.48627026192442	-8.84767126356658	2	0	3932	0	0	1	1	"Gene"
"PIK3R2"	-0.445861725274727	5.12138555	-1.93586002120228	0.0599846632754711	0.23910242373451	-4.22818650593967	-39.7525575500031	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIK3R4"	0.255696527472527	5.3263599	1.98210250111211	0.0543773344220154	0.23910242373451	-4.14983559419527	-11.4504637425855	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIN1"	0.307320565934066	-7.531160725	2.34398779027118	0.0241407200958109	0.177747837217757	-3.4869660210544	-1.61918564532097	-5.46107419010646	12	0.00561797752808989	13703	22	1.88243698104124	0.0597767087609988	0.452691915055149	"TF"
"PIN4"	0.60168856043956	3.68160365	2.93225816729512	0.00554679530715113	0.0991943028250078	-2.24267953440766	-3.51097905339491	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PINK1"	-0.61054886813187	6.55193855	-2.18593988702942	0.0347414034885627	0.201294919802432	-3.78700341022275	-39.7864251056338	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PITPNM1"	-0.138966483516484	5.201563	-0.540393055010696	0.591926691090061	0.777360925004119	-5.79313900634669	-39.9102747224645	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PITRM1"	0.27400787362637	6.696416025	2.54240081763372	0.0149905957261345	0.145675689214725	-3.08868371274451	-9.76212059352158	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PIWIL2"	0.510699805604396	-0.6192168165	1.28630831830441	0.205741666095419	0.437957442943128	-5.15945444174835	-3.51097905339491	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PKDCC"	-3.45478210549451	-2.76911756	-3.30138797578972	0.00203277112246799	0.0699521370047268	-1.37458097661843	-2.77217492349783	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PKN1"	0.156925236263739	7.749472525	0.79469330962077	0.431488638364597	0.657270875833681	-5.63311735835376	-39.684975105117	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PKP2"	-3.1943130132967	0.2411719515	-3.72785180753942	0.000598445914489104	0.0529888407534771	-0.305588154327518	-5.38723229601266	-8.84767126356658	2	0	1772.57443609022	0	0	1	1	"Gene"
"PLA2G15"	0.492844126923078	2.9525783675	1.96713762228464	0.0561401835024175	0.23910242373451	-4.17535545282011	-5.41557039870847	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLA2G2D"	-2.05020977637363	-4.3804660025	-2.26860410999704	0.0287689501685692	0.187472085053855	-3.63204454220859	-11.7727353508461	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLAG1"	-2.91223144978022	-0.0737980005	-3.36659655116972	0.00169297550191113	0.0658722073603261	-1.21533683589654	-3.52377699063453	-5.82966635440479	8	0.142857142857143	15025.5133918977	27	-2.52872030564786	0.0114479215291548	0.377094537064163	"TF"
"PLBD1"	-2.42393464340659	4.4103237825	-2.7762268235079	0.00833000807472082	0.114597669771075	-2.59074796680718	-40.7550351307793	-8.84767126356658	2	0	2	0	0	1	1	"Gene"
"PLCG2"	0.525678346153845	7.173147075	2.36149218854593	0.0231667912091864	0.17419252979576	-3.45277504711834	-4.07028884474945	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLCL2"	-0.471937126373628	6.264392775	-2.9537778146791	0.00523973370818327	0.0974394213368463	-2.19374320289017	-39.7815288094545	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLCXD2"	-0.347118475824176	1.797557095	-0.880880593653318	0.383652232955434	0.616822278614243	-5.56548527372693	-40.4873344706104	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLD3"	0.45423515934066	5.908735575	2.20691920054613	0.0331296971410478	0.197276357631753	-3.74809249893978	-39.9814397918666	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLEKHA1"	-2.64889809065934	0.4066925375	-3.27317616804486	0.00219909003001277	0.0720699141121085	-1.44296176121996	-10.7717064934155	-8.84767126356658	3	0	24150	0	0	1	1	"Gene"
"PLEKHB1"	0.580725934065935	2.4191705	3.19736894229025	0.00271245296517141	0.0782992522600494	-1.62511714129817	-16.0657943792271	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLEKHG5"	-3.51344140989011	-3.712971155	-3.73289088020298	0.000589654311942883	0.0529888407534771	-0.292596633359818	-12.2196211618873	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLEKHJ1"	-0.715468398626374	-0.00177415875000002	-1.21255527425284	0.232423095844675	0.46810160543458	-5.24385524783504	-47.7060215553525	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLIN3"	0.392854060439562	5.025601075	1.47365326459083	0.148412825785363	0.365703736848933	-4.92478418722175	-39.610232735312	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLP1"	1.32081877753681	-2.7545881124775	1.87986686333597	0.0674340228940752	0.23910242373451	-4.32103290092689	-40.8814358596414	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLS3"	-3.84283843461538	-1.6539467175	-4.00139433853219	0.000265232955673963	0.0453371532232027	0.410053019999345	-4.89832568538811	-8.84767126356658	2	0	4700.8581234926	0	0	1	1	"Gene"
"PLVAP"	-2.20081585714286	-0.35538185	-2.54004778779063	0.0150773842774482	0.145675689214725	-3.09354169475996	-7.14312119317916	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PLXDC1"	-1.59650728697802	0.90586182225	-1.91658120486508	0.06246549391804	0.23910242373451	-4.2604062816524	-10.0169234084766	-8.84767126356658	3	0	15633.7751130878	0	0	1	1	"Gene"
"PM20D1"	-1.22344125461538	-1.8631088545	-1.82712238991827	0.0751599794879672	0.248818834612199	-4.40643075124222	-40.1311018906393	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PMCH"	0.124451719780221	-7.555445975	1.10826636008317	0.274375699150388	0.512594755588485	-5.35531044481756	-8.84309075440263	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PMPCB"	0.402083664835163	5.999301475	2.22390627685256	0.0318737037977718	0.194511552401826	-3.71637766411899	-15.6168240212882	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PNMA3"	-0.890732549071429	-0.059534671675	-1.40066315927807	0.169035860739462	0.394340404580805	-5.01962616113183	-7.76207649052674	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PNPT1"	0.112464752747252	4.132086125	0.456768199516507	0.650312041635074	0.816138702173596	-5.83266274934867	-39.4144539365101	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PODNL1"	-1.4664536756044	-1.489839283	-2.40538592915295	0.0208784590832819	0.165095972519768	-3.36621863066245	-40.0713621570926	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POGK"	0.230324109890107	4.6788944	1.73060028020887	0.0912430589816879	0.278398588735326	-4.55742360070518	-19.599462594117	-7.46764651546029	4	0.25	2955	17	1.68648102816565	0.0917031862265904	0.462536209443122	"TF"
"POLE2"	0.478778027472525	7.239478425	2.10450717718665	0.0416741900523618	0.21896029363577	-3.93530569515662	-39.2096922550558	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLG"	0.554434406593405	4.71630935	3.47415557896541	0.00124786197756658	0.0614517425708324	-0.949178882824044	-10.2207824670448	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLK"	0.42942743956044	4.96069145	2.11385813080973	0.0408206045683776	0.217088991679171	-3.91849936363269	-9.60779626212331	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLM"	0.301829170329668	3.932233825	1.75395035383691	0.0871095918078706	0.271101232751762	-4.5215305938343	-11.5772694018881	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLR2B"	0.309091406593407	7.4873728	3.25833612105931	0.00229169276585214	0.0735541032304273	-1.47880431092678	-47.7060215553525	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLR3A"	0.34985189010989	6.3908542	3.18433192587968	0.0028114751301038	0.0797634548667899	-1.65620503525976	-39.3043671465691	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLR3D"	0.599802285714288	4.2206803	3.1606606916495	0.00300008273635863	0.0817233693070229	-1.71246859772014	-19.025023663471	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POLR3E"	0.231786241758238	5.8575578	1.43748171449766	0.158369511700344	0.379938646081573	-4.97232339002001	-4.26500229656279	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POMC"	-1.86538291043956	-3.7941809225	-2.21572608119648	0.0324731473487445	0.19587813782396	-3.73167327284303	-39.6781550657544	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POMGNT1"	0.29456551098901	5.772943275	1.65389031662897	0.105988775425691	0.303806842025123	-4.67244395429586	-10.8268338039866	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POMT1"	0.364643005494504	5.953313975	2.34469896387594	0.0241004439319635	0.177747837217757	-3.4855805611512	-5.35593673035942	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"POU2AF1"	-1.49316164120879	0.1855391525	-1.53529987529299	0.132594206978163	0.344274983991909	-4.8413507247141	-6.06480577867756	-5.99252826402326	7	0.0285714285714286	27806.4866536628	45	-1.49670897864378	0.134468998979503	0.471649856964778	"TF"
"POU5F1"	-1.34463434417582	-2.330551812	-1.81784533979916	0.0765937155080938	0.251817645857031	-4.42124182460922	-9.44947810127878	-5.93625131003487	2	0.0909090909090909	0	12	-1.02517545984745	0.305280405185984	0.561565189786564	"TF"
"PPARA"	0.359927796703296	4.335185575	1.96528465677755	0.0563618608517822	0.23910242373451	-4.17850445237569	-9.69623985701298	-7.58072366007926	4	0.25	17475	10	2.667094965915	0.00765100492347993	0.356136530489761	"TF"
"PPARG"	0.42626056043956	3.45035385	2.04865445788288	0.0471063131605403	0.231185589586904	-4.03446369332942	-9.67098365059117	-7.36606672264236	5	0.2	8823	19	2.70187367573092	0.00689499533496419	0.356136530489761	"TF"
"PPCDC"	0.343037508241757	3.0244026125	1.16844833502531	0.249552677541311	0.486000728167866	-5.29212944762216	-10.6368909932499	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPIH"	0.273349313186812	4.460610375	1.61183152792075	0.114873376845453	0.317641686910471	-4.73359883141445	-6.6450390824446	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPIL1"	0.161838527472528	2.8424051	0.698364868776851	0.488995214515886	0.703191595295984	-5.70072998923882	-7.50649696452772	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPIL2"	0.283775082417583	5.936131625	2.27542930405316	0.0283194184447129	0.186127215701689	-3.61905557238151	-39.1853863722607	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPIP5K2"	0.394381725274723	7.07407545	2.30971445548094	0.0261549536180075	0.180655678590298	-3.55336507859735	-15.3881355369536	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPM1A"	-0.484018978021978	6.13384005	-2.41070957875914	0.0206152843602063	0.163780381816684	-3.35564162620106	-7.96941227223357	-8.84767126356658	2	0	5886	0	0	1	1	"Gene"
"PPP1R10"	0.457807791208789	6.27343465	3.0773819362197	0.00376320026423089	0.0869265358332252	-1.90850036600641	-15.3881355369563	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPP1R15A"	0.168031406593405	7.4544353	0.668279156617192	0.507799035296585	0.718095402413205	-5.72010642046002	-39.7106641413099	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPP2R5B"	-0.571353785714286	4.267966675	-2.02882076858055	0.0491789568778015	0.23606793276341	-4.0691655465321	-12.6402741261788	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PPWD1"	0.429463664835166	5.438851975	2.58323062475648	0.0135555829359846	0.140643458362628	-3.00388977829806	-39.73778677933	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PQBP1"	0.248706478021978	6.425835575	2.13603615693929	0.0388573416789967	0.212324809271994	-3.87840616390788	-3.51097905339491	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRDM4"	0.118135131868133	5.58537195	0.908750148588707	0.368932794346552	0.604147331760856	-5.54218668971641	-9.59638322089955	-5.41160321329804	11	0.0303030303030303	9812	19	1.67503223148188	0.093927907908711	0.462536209443122	"TF"
"PRDM5"	-2.34079111043956	-1.1167581425	-2.68442147294793	0.0105252422995099	0.125959025698685	-2.78976073573188	-0.67928252301401	-4.97205975869664	14	0.00735294117647059	87575.2432112218	29	-2.45575955958371	0.0140587185498649	0.392477875533017	"TF"
"PRDM8"	0.704842203296701	4.144503425	2.32099435940525	0.0254759757008731	0.178715189321583	-3.53159233851065	-47.7060215553525	-6.74049296691514	9	0.111111111111111	100	29	1.94344322187169	0.051962629290779	0.452691915055149	"TF"
"PRF1"	-0.769412741208791	6.4007581175	-0.952027706238911	0.346808660145601	0.583475987279082	-5.50463321458315	-39.3435385594793	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRH2"	0.87984097021978	0.0246123265	2.00613711965861	0.0516463651537018	0.23910242373451	-4.10852270444017	-39.9661059770948	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRICKLE3"	0.372657054945054	2.2996567	2.1653276812426	0.0363921964062917	0.205916733761047	-3.82495445390254	-5.33182377056646	-8.84767126356658	2	0	2952	0	0	1	1	"Gene"
"PRKCI"	0.452721241758242	4.88955455	2.95555343295583	0.00521512228431969	0.0972478075417868	-2.18969559909452	-38.2074967616566	-8.84767126356658	2	0	72	0	0	1	1	"Gene"
"PRKD1"	-2.46066099120879	-3.22289217	-3.10375506118216	0.00350365751647246	0.085666891849964	-1.84674671261722	-8.05981022480059	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRKRA"	0.267977093406593	5.228225175	1.66116975645333	0.104509979670417	0.301760797156474	-4.66172131614068	-5.15637611367765	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRLR"	0.164170565934067	-7.581263225	1.85883271905085	0.0704298383484745	0.23910242373451	-4.35533061090559	-9.06886185640519	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRMT3"	0.383686412087911	4.582337475	2.09603976014575	0.0424606114519865	0.220509696530237	-3.95047356660333	-47.7060215553525	-6.8495753613407	8	0.125	91	29	1.79560677672659	0.0725570773579238	0.452691915055149	"TF"
"PRMT5"	0.364240769230769	5.540059	2.14602759651073	0.0380004015435927	0.210422669738722	-3.86023716757976	-39.2621137095479	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PROK2"	-2.12880403241758	3.0540561425	-2.66355179595796	0.0110937069801155	0.129244777267529	-2.83437909640019	-47.7060215553525	-8.84767126356658	2	0	3	0	0	1	1	"Gene"
"PROM1"	1.62712680989011	5.998508145	2.39139012554131	0.0215848958797845	0.167386168449989	-3.39394420737858	-6.95641451221853	-8.84767126356658	2	0	8914.87892680012	0	0	1	1	"Gene"
"PROX2"	0.583954862637365	-7.195825375	1.51225038000968	0.138342576235676	0.35268881957415	-4.87290016911294	-17.0712401634456	-5.47156071633513	3	0.0555555555555556	986	19	1.24621836088851	0.212684240063919	0.517895808162932	"TF"
"PRPF39"	0.387474005494505	6.124662825	3.2074346927842	0.00263827017320221	0.0781744122932553	-1.60106604337465	-10.0840241799869	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"PRR12"	-0.160617747252746	4.24834675	-0.497979565126157	0.621229259485024	0.798291247292966	-5.8140025048726	-39.5955311466478	-7.2916341278596	1	0.111111111111111	0	29	-1.40852169884474	0.158976646336035	0.476219258025718	"TF"
