A	B
MAR08022	L-2-aminoadipate[m]
MAR08022	AKG[m]
MAR08022	L-2-aminoadipate[c]
MAR00166	pentanoyl-CoA[c]
MAR00166	pentanoyl-CoA[m]
MAR00172	heptanoyl-CoA[c]
MAR00172	heptanoyl-CoA[m]
MAR00178	nonanoyl-CoA[c]
MAR00178	nonanoyl-CoA[m]
MAR00185	undecanoyl-CoA[c]
MAR00185	undecanoyl-CoA[m]
MAR01572	HMG-CoA[c]
MAR01572	HMG-CoA[m]
MAR03746	3-methyl-2-oxobutyrate[c]
MAR03746	3-methyl-2-oxobutyrate[m]
MAR04237	2-oxoadipate[c]
MAR04237	AKG[m]
MAR04237	2-oxoadipate[m]
MAR04237	AKG[c]
MAR04874	NH3[c]
MAR04874	NH3[m]
MAR04888	H2O[c]
MAR04888	H2O[m]
MAR04963	glutamate[m]
MAR04963	proline[c]
MAR04963	glutamate[c]
MAR04963	proline[m]
MAR04979	thymine[c]
MAR04979	thymine[m]
MAR04997	deoxyguanosine[c]
MAR04997	deoxyguanosine[m]
MAR05014	dihydrothymine[m]
MAR05014	dihydrothymine[c]
MAR05015	(R)-3-hydroxybutanoate[m]
MAR05015	H+[i]
MAR05015	(R)-3-hydroxybutanoate[c]
MAR05015	H+[m]
MAR05016	(R)-3-hydroxybutanoate[c]
MAR05016	H+[c]
MAR05016	(R)-3-hydroxybutanoate[m]
MAR05016	H+[m]
MAR05116	phenylalanine[m]
MAR05116	H+[i]
MAR05116	H+[m]
MAR05116	phenylalanine[c]
MAR05122	glutamate[c]
MAR05122	H+[c]
MAR05122	glutamate[m]
MAR05122	H+[m]
MAR05292	acetate[c]
MAR05292	acetate[m]
MAR05348	2-oxobutyrate[c]
MAR05348	H+[c]
MAR05348	2-oxobutyrate[m]
MAR05348	H+[m]
MAR05349	2-oxobutyrate[m]
MAR05349	H+[i]
MAR05349	2-oxobutyrate[c]
MAR05349	H+[m]
MAR05411	H+[c]
MAR05411	L-lactate[c]
MAR05411	H+[m]
MAR05411	L-lactate[m]
MAR06288	citrate[c]
MAR06288	H+[c]
MAR06288	oxalate[m]
MAR06288	citrate[m]
MAR06288	H+[m]
MAR06288	oxalate[c]
MAR06292	H+[c]
MAR06292	isocitrate[c]
MAR06292	oxalate[m]
MAR06292	H+[m]
MAR06292	isocitrate[m]
MAR06292	oxalate[c]
MAR06293	AKG[m]
MAR06293	cis-aconitate[c]
MAR06293	H+[c]
MAR06293	AKG[c]
MAR06293	cis-aconitate[m]
MAR06293	H+[m]
MAR06294	cis-aconitate[c]
MAR06294	H+[c]
MAR06294	succinate[m]
MAR06294	cis-aconitate[m]
MAR06294	H+[m]
MAR06294	succinate[c]
MAR06296	cis-aconitate[c]
MAR06296	H+[c]
MAR06296	oxalate[m]
MAR06296	cis-aconitate[m]
MAR06296	H+[m]
MAR06296	oxalate[c]
MAR06303	H+[c]
MAR06303	histidine[c]
MAR06303	lysine[m]
MAR06303	H+[m]
MAR06303	histidine[m]
MAR06303	lysine[c]
MAR06304	histidine[m]
MAR06304	lysine[c]
MAR06304	H+[i]
MAR06304	H+[m]
MAR06304	histidine[c]
MAR06304	lysine[m]
MAR06306	citrulline[m]
MAR06306	lysine[c]
MAR06306	H+[i]
MAR06306	citrulline[c]
MAR06306	H+[m]
MAR06306	lysine[m]
MAR06310	arginine[c]
MAR06310	histidine[m]
MAR06310	H+[i]
MAR06310	arginine[m]
MAR06310	H+[m]
MAR06310	histidine[c]
MAR06312	arginine[c]
MAR06312	citrulline[m]
MAR06312	H+[i]
MAR06312	arginine[m]
MAR06312	citrulline[c]
MAR06312	H+[m]
MAR06313	H+[c]
MAR06313	histidine[c]
MAR06313	ornithine[m]
MAR06313	H+[m]
MAR06313	histidine[m]
MAR06313	ornithine[c]
MAR06323	arginine[c]
MAR06323	H+[i]
MAR06323	arginine[m]
MAR06323	H+[m]
MAR07638	H+[c]
MAR07638	H+[m]
MAR07995	vitamin D2[c]
MAR07995	vitamin D2[m]
MAR07998	25-hydroxyvitamin D2[c]
MAR07998	25-hydroxyvitamin D2[m]
MAR08089	L-3-amino-isobutanoate[m]
MAR08089	L-3-amino-isobutanoate[c]
MAR08562	indole-3-acetaldehyde[c]
MAR08562	indole-3-acetaldehyde[m]
MAR09676	indoleacetate[m]
MAR09676	indoleacetate[c]
MAR04647	xanthine[c]
MAR04647	xanthine[x]
MAR04915	CoA[c]
MAR04915	CoA[x]
MAR08754	hypoxanthine[c]
MAR08754	hypoxanthine[x]
MAR08860	urate[x]
MAR08860	urate[c]
MAR04916	CoA[c]
MAR04916	CoA[n]
MAR05423	CTP[c]
MAR05423	CTP[n]
MAR05424	N-acetylneuraminate[c]
MAR05424	N-acetylneuraminate[n]
MAR08363	acetylcholine[c]
MAR08363	acetylcholine[n]
MAR08588	maltose[c]
MAR08588	maltose[l]
MAR08590	maltotriose[c]
MAR08590	maltotriose[l]
MAR00730	ceramide pool[c]
MAR00730	ceramide pool[r]
MAR00771	SM pool[c]
MAR00771	SM pool[r]
MAR04856	glucose-6-phosphate[c]
MAR04856	glucose-6-phosphate[r]
MAR05027	glucose[c]
MAR05027	glucose[r]
MAR05347	PPi[c]
MAR05347	PPi[r]
MAR05354	CDP-choline[c]
MAR05354	CDP-choline[r]
MAR06386	glucose-6-phosphate[c]
MAR06386	Pi[r]
MAR06386	glucose-6-phosphate[r]
MAR06386	Pi[c]
MAR06388	Pi[r]
MAR06388	PPi[c]
MAR06388	Pi[c]
MAR06388	PPi[r]
MAR07981	etiocholan-3alpha-ol-17-one 3-glucuronide[c]
MAR07981	etiocholan-3alpha-ol-17-one 3-glucuronide[r]
MAR09041	lysine[e]
MAR09043	phenylalanine[e]
MAR09044	threonine[e]
MAR09058	CO2[e]
MAR09061	alanine[e]
MAR09062	asparagine[e]
MAR09063	glutamine[e]
MAR09065	cysteine[e]
MAR09067	glycine[e]
MAR09068	proline[e]
MAR09069	serine[e]
MAR09070	aspartate[e]
MAR09071	glutamate[e]
MAR09078	HCO3-[e]
MAR09079	H+[e]
MAR09088	sulfite[e]
MAR09090	methylimidazoleacetic acid[e]
MAR09098	D-alanine[e]
MAR09101	PNP[e]
MAR09107	heme[e]
MAR09168	glucosamine[e]
MAR09205	10-formyl-THF[e]
MAR09206	10-formyl-THF-glu(5)[e]
MAR09215	calcidiol[e]
MAR09216	2-hydroxybutyrate[e]
MAR09221	L-3-amino-isobutanoate[e]
MAR09226	4-hydroxy-tolbutamide[e]
MAR09227	4-nitrophenyl-sulfate[e]
MAR09228	4-pyridoxate[e]
MAR09232	pentaglutamyl-folate(DHF)[e]
MAR09234	5-methyl-THF[e]
MAR09235	pentaglutamyl-folate(THF)[e]
MAR09247	acetylcholine[e]
MAR09257	etiocholan-3alpha-ol-17-one 3-glucuronide[e]
MAR09283	glycochenodeoxycholate[e]
MAR09284	taurochenodeoxycholate[e]
MAR09285	cholesterol[e]
MAR09291	cytosine[e]
MAR09294	corticosterone[e]
MAR09301	dehydroascorbic acid[e]
MAR09303	dihydrofolate[e]
MAR09358	hypoxanthine[e]
MAR09373	L-metanephrine[e]
MAR09376	NAD+[e]
MAR09377	NADP+[e]
MAR09386	hydroxide[e]
MAR09400	pyridoxal[e]
MAR09401	ribitol[e]
MAR09409	sphingosylphosphorylcholine[e]
MAR09413	starch structure 1[e]
MAR09415	succinate[e]
MAR09418	taurine[e]
MAR09421	THF[e]
MAR09425	tolbutamide[e]
MAR09432	thiosulfate[e]
MAR09441	vitamin D2[e]
MAR09453	etiocholanolone[e]
MAR09454	D-ornithine[e]
MAR09458	D-ribulose[e]
MAR09683	5-L-gamma-glutamyl[e]
MAR09684	agmatine[e]
MAR09690	orotate[e]
MAR00031	1,2-diacylglycerol-LD-TAG pool[c]
MAR00031	1-acyl-PE pool[c]
MAR00031	1-radyl-2-acyl-sn-glycero-3-phosphocholine[c]
MAR00031	2-lysolecithin pool[c]
MAR00031	cholesterol[c]
MAR00031	cholesterol-ester pool[c]
MAR00031	O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c]
MAR00031	PC-LD pool[c]
MAR00031	PE-LD pool[c]
MAR00031	PI pool[c]
MAR00031	PS-LD pool[c]
MAR00031	SM pool[c]
MAR00031	TAG-LD pool[c]
MAR00031	fatty acid pool[c]
MAR00031	lipid droplet[c]
MAR00032	lipid droplet[c]
MAR00032	1,2-diacylglycerol-LD-TAG pool[c]
MAR00032	1-acyl-PE pool[c]
MAR00032	1-radyl-2-acyl-sn-glycero-3-phosphocholine[c]
MAR00032	2-lysolecithin pool[c]
MAR00032	cholesterol[c]
MAR00032	cholesterol-ester pool[c]
MAR00032	O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c]
MAR00032	PC-LD pool[c]
MAR00032	PE-LD pool[c]
MAR00032	PI pool[c]
MAR00032	PS-LD pool[c]
MAR00032	SM pool[c]
MAR00032	TAG-LD pool[c]
MAR00032	fatty acid pool[c]
MAR00045	3-methyl-2-oxobutyrate[c]
MAR00045	H+[c]
MAR00045	3-methyl-2-oxobutyrate[m]
MAR00045	H+[m]
MAR00050	5-formyl-THF[e]
MAR00050	H2O[c]
MAR00050	5-formyl-THF[c]
MAR00050	H2O[e]
MAR00053	5-methyl-THF[e]
MAR00053	H2O[c]
MAR00053	5-methyl-THF[c]
MAR00053	H2O[e]
MAR00056	acetoacetate[c]
MAR00056	acetoacetate[x]
MAR00072	H2O[e]
MAR00072	glycogenin G4G7[e]
MAR00072	glucose[e]
MAR00072	Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})[e]
MAR00079	arginine[c]
MAR00079	H+[m]
MAR00079	arginine[m]
MAR00079	H+[c]
MAR00095	biotin[e]
MAR00095	H+[c]
MAR00095	biotin[c]
MAR00095	H+[e]
MAR00096	3-ureidoisobutyrate[c]
MAR00096	H+[c]
MAR00096	H2O[c]
MAR00096	CO2[c]
MAR00096	D-3-amino-isobutanoate[c]
MAR00096	NH4+[c]
MAR00099	benzoate[e]
MAR00099	benzoate[c]
MAR00108	L-carnitine[c]
MAR00108	oleoyl-CoA[c]
MAR00108	CoA[c]
MAR00108	octadecenoylcarnitine(5)[c]
MAR00121	CTP[c]
MAR00121	H+[c]
MAR00121	phosphatidate-LD-PI pool[c]
MAR00121	CDP-diacylglycerol-LD-PI pool[c]
MAR00121	PPi[c]
MAR00137	H+[e]
MAR00137	L-carnitine[c]
MAR00137	H+[c]
MAR00137	L-carnitine[e]
MAR00220	glycochenodeoxycholate[x]
MAR00220	glycochenodeoxycholate[c]
MAR00606	glycogenin G4G7[e]
MAR00618	cerotic acid[e]
MAR00619	histamine[e]
MAR00621	lignocerate[e]
MAR00650	oleate[e]
MAR00659	Phytanate[e]
MAR00697	(6Z,9Z,12Z,15Z,18Z,21Z)-THA[e]
MAR00699	(6Z,9Z,12Z,15Z,18Z)-TPA[e]
MAR00720	cholest-5-ene-3beta,7alpha,24(S)-triol[e]
MAR01047	folate[e]
MAR01047	H2O[c]
MAR01047	folate[c]
MAR01047	H2O[e]
MAR01449	HMG-CoA[x]
MAR01449	acetyl-CoA[x]
MAR01449	acetoacetate[x]
MAR01485	L-lactate[c]
MAR01485	L-lactate[m]
MAR01525	chloride[c]
MAR01525	H+[c]
MAR01525	HCO3-[e]
MAR01525	Na+[e]
MAR01525	chloride[e]
MAR01525	H+[e]
MAR01525	HCO3-[c]
MAR01525	Na+[c]
MAR01529	Ca2+[e]
MAR01529	Na+[c]
MAR01529	NH4+[e]
MAR01529	Ca2+[c]
MAR01529	Na+[e]
MAR01529	NH4+[c]
MAR01534	H+[e]
MAR01534	NH4+[c]
MAR01534	H+[c]
MAR01534	NH4+[e]
MAR01616	AKG[m]
MAR01616	phenylalanine[m]
MAR01616	glutamate[m]
MAR01616	phenylpyruvate[m]
MAR01621	Pi[r]
MAR01621	Pi[c]
MAR01658	H+[m]
MAR01658	PS-LD pool[m]
MAR01658	CO2[m]
MAR01658	PE-LD pool[m]
MAR01664	ATP[c]
MAR01664	H2O[c]
MAR01664	PS-LD pool[c]
MAR01664	ADP[c]
MAR01664	H+[c]
MAR01664	Pi[c]
MAR01664	PS-LD pool[m]
MAR01734	taurochenodeoxycholate[x]
MAR01734	taurochenodeoxycholate[c]
MAR01780	H2O[c]
MAR01780	THF[e]
MAR01780	H2O[e]
MAR01780	THF[c]
MAR01812	H2O[c]
MAR01812	trehalose[c]
MAR01812	glucose[c]
MAR01820	bilirubin[r]
MAR01820	UDP-glucuronate[r]
MAR01820	bilirubin-monoglucuronoside[r]
MAR01820	UDP[r]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[c]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[e]
MAR01923	dTMP[e]
MAR02124	H2O[e]
MAR02124	dTDP[e]
MAR02124	H+[e]
MAR02124	Pi[e]
MAR02124	dTMP[e]
MAR02125	H2O[e]
MAR02125	dTTP[e]
MAR02125	H+[e]
MAR02125	Pi[e]
MAR02125	dTDP[e]
MAR02225	HCO3-[c]
MAR02225	HCO3-[m]
MAR02276	ATP[c]
MAR02276	H2O[c]
MAR02276	Chenodeoxycholate[c]
MAR02276	ADP[c]
MAR02276	H+[c]
MAR02276	Pi[c]
MAR02276	Chenodeoxycholate[e]
MAR02298	ATP[x]
MAR02298	H2O[x]
MAR02298	taurochenodeoxycholate[x]
MAR02298	ADP[x]
MAR02298	H+[x]
MAR02298	Pi[x]
MAR02298	taurochenodeoxycholate[e]
MAR02322	H+[c]
MAR02322	hexadecanoyl-[ACP][c]
MAR02322	malonyl-[ACP][c]
MAR02322	[ACP][c]
MAR02322	CO2[c]
MAR02322	3-Oxostearoyl-ACP[c]
MAR02323	H+[c]
MAR02323	NADPH[c]
MAR02323	3-Oxostearoyl-ACP[c]
MAR02323	NADP+[c]
MAR02323	3-Hydroxystearoyl-ACP[c]
MAR02325	3-Hydroxystearoyl-ACP[c]
MAR02325	H2O[c]
MAR02325	(2E)-Octadecenoyl-ACP[c]
MAR02327	H+[c]
MAR02327	NADPH[c]
MAR02327	(2E)-Octadecenoyl-ACP[c]
MAR02327	NADP+[c]
MAR02327	Stearoyl-ACP[c]
MAR02329	H2O[c]
MAR02329	Stearoyl-ACP[c]
MAR02329	[ACP][c]
MAR02329	H+[c]
MAR02329	stearate[c]
MAR02390	glutathionyl-leukotriene C4[c]
MAR02390	HCO3-[c]
MAR02390	Chenodeoxycholate[e]
MAR02390	glutathionyl-leukotriene C4[e]
MAR02390	HCO3-[e]
MAR02390	Chenodeoxycholate[c]
MAR02392	HCO3-[c]
MAR02392	S-glutathionyl-2-4-dinitrobenzene[c]
MAR02392	Chenodeoxycholate[e]
MAR02392	HCO3-[e]
MAR02392	S-glutathionyl-2-4-dinitrobenzene[e]
MAR02392	Chenodeoxycholate[c]
MAR02394	HCO3-[c]
MAR02394	S-glutathionyl-ethacrynic acid[c]
MAR02394	Chenodeoxycholate[e]
MAR02394	HCO3-[e]
MAR02394	S-glutathionyl-ethacrynic acid[e]
MAR02394	Chenodeoxycholate[c]
MAR03045	H2O[e]
MAR03045	neuromedin N[e]
MAR03045	leucine[e]
MAR03045	neuromedin N(1-4)[e]
MAR04094	prostaglandin I2[e]
MAR04098	dTDP[e]
MAR04146	taurolithocholate[e]
MAR04148	glycolithocholate[e]
MAR04150	tauroursodeoxycholate[e]
MAR04151	glycoursodeoxycholate[e]
MAR04173	ursodeoxycholate[e]
MAR04181	sulfotaurolithocholate[e]
MAR04359	neuromedin N(1-4)[e]
MAR04409	hepoxilin A3[e]
MAR04411	Na+[e]
MAR04411	Pi[e]
MAR04411	Na+[c]
MAR04411	Pi[c]
MAR04562	L-carnitine[c]
MAR04562	myristoyl-CoA[c]
MAR04562	CoA[c]
MAR04562	tetradecanoylcarnitine[c]
MAR04581	L-carnitine[c]
MAR04581	Tetradecadienoyl Coenzyme A[c]
MAR04581	CoA[c]
MAR04581	Tetradecadienoyl Carnitine[c]
MAR04950	Tetradecadienoyl Carnitine[e]
MAR05030	CoA[m]
MAR05030	FAD[m]
MAR05030	H2O[m]
MAR05030	NAD+[m]
MAR05030	undecanoyl-CoA[m]
MAR05030	acetyl-CoA[m]
MAR05030	FADH2[m]
MAR05030	H+[m]
MAR05030	NADH[m]
MAR05030	nonanoyl-CoA[m]
MAR05110	CoA[m]
MAR05110	FAD[m]
MAR05110	H2O[m]
MAR05110	NAD+[m]
MAR05110	tridecanoyl-CoA[m]
MAR05110	acetyl-CoA[m]
MAR05110	FADH2[m]
MAR05110	H+[m]
MAR05110	NADH[m]
MAR05110	undecanoyl-CoA[m]
MAR05185	CoA[m]
MAR05185	FAD[m]
MAR05185	H2O[m]
MAR05185	NAD+[m]
MAR05185	pentadecanoyl-CoA[m]
MAR05185	acetyl-CoA[m]
MAR05185	FADH2[m]
MAR05185	H+[m]
MAR05185	NADH[m]
MAR05185	tridecanoyl-CoA[m]
MAR05343	CoA[m]
MAR05343	FAD[m]
MAR05343	H2O[m]
MAR05343	heptadecanoyl-CoA[m]
MAR05343	NAD+[m]
MAR05343	acetyl-CoA[m]
MAR05343	FADH2[m]
MAR05343	H+[m]
MAR05343	NADH[m]
MAR05343	pentadecanoyl-CoA[m]
MAR06319	CoA[m]
MAR06319	FAD[m]
MAR06319	H2O[m]
MAR06319	heptanoyl-CoA[m]
MAR06319	NAD+[m]
MAR06319	acetyl-CoA[m]
MAR06319	FADH2[m]
MAR06319	H+[m]
MAR06319	NADH[m]
MAR06319	pentanoyl-CoA[m]
MAR06347	CoA[m]
MAR06347	FAD[m]
MAR06347	H2O[m]
MAR06347	NAD+[m]
MAR06347	nonanoyl-CoA[m]
MAR06347	acetyl-CoA[m]
MAR06347	FADH2[m]
MAR06347	H+[m]
MAR06347	heptanoyl-CoA[m]
MAR06347	NADH[m]
MAR06860	chloride[e]
MAR06860	Na+[e]
MAR06860	trans-4-hydroxy-L-proline[e]
MAR06860	chloride[c]
MAR06860	Na+[c]
MAR06860	trans-4-hydroxy-L-proline[c]
MAR06865	asparagine[e]
MAR06865	chloride[e]
MAR06865	Na+[e]
MAR06865	asparagine[c]
MAR06865	chloride[c]
MAR06865	Na+[c]
MAR06870	biotin[c]
MAR06870	biotin[e]
MAR06896	chloride[e]
MAR06896	glutamine[e]
MAR06896	Na+[e]
MAR06896	chloride[c]
MAR06896	glutamine[c]
MAR06896	Na+[c]
MAR07179	chloride[e]
MAR07179	Na+[e]
MAR07179	phenylalanine[e]
MAR07179	chloride[c]
MAR07179	Na+[c]
MAR07179	phenylalanine[c]
MAR07194	chloride[e]
MAR07194	Na+[e]
MAR07194	proline[e]
MAR07194	chloride[c]
MAR07194	Na+[c]
MAR07194	proline[c]
MAR07593	chloride[e]
MAR07593	Na+[e]
MAR07593	threonine[e]
MAR07593	chloride[c]
MAR07593	Na+[c]
MAR07593	threonine[c]
MAR07595	chloride[e]
MAR07595	Na+[e]
MAR07595	tryptophan[e]
MAR07595	chloride[c]
MAR07595	Na+[c]
MAR07595	tryptophan[c]
MAR07657	chloride[e]
MAR07657	Na+[e]
MAR07657	tyrosine[e]
MAR07657	chloride[c]
MAR07657	Na+[c]
MAR07657	tyrosine[c]
MAR07753	alanine[e]
MAR07753	Na+[e]
MAR07753	trans-4-hydroxy-L-proline[c]
MAR07753	alanine[c]
MAR07753	Na+[c]
MAR07753	trans-4-hydroxy-L-proline[e]
MAR07817	O2[e]
MAR07817	cysteamine[e]
MAR07817	H+[e]
MAR07817	hypotaurine[e]
MAR08960	cysteamine[e]
MAR08963	hypotaurine[e]
MAR08974	O2[e]
MAR08974	hypotaurine[e]
MAR08974	taurine[e]
MAR08986	H2O[e]
MAR08986	pantetheine[e]
MAR08986	pantothenate[e]
MAR08986	cysteamine[e]
MAR09005	Na+[e]
MAR09005	5-oxoproline[e]
MAR09005	5-oxoproline[c]
MAR09005	Na+[c]
MAR09009	N-carbamoyl-L-aspartate[e]
MAR09009	N-carbamoyl-L-aspartate[c]
MAR09029	N-carbamoyl-L-aspartate[e]
MAR09831	isocitrate[e]
MAR09831	isocitrate[c]
MAR09846	L-cystathionine[e]
MAR09850	sn-glycerol-3-PC[e]
MAR09852	guanidinoacetate[e]
MAR09875	chloride[e]
MAR09875	L-carnitine[e]
MAR09875	Na+[e]
MAR09875	chloride[c]
MAR09875	L-carnitine[c]
MAR09875	Na+[c]
MAR09880	ATP[c]
MAR09880	estrone 3-sulfate[c]
MAR09880	H2O[c]
MAR09880	ADP[c]
MAR09880	estrone 3-sulfate[e]
MAR09880	H+[c]
MAR09880	Pi[c]
MAR09882	ATP[c]
MAR09882	folate[c]
MAR09882	H2O[c]
MAR09882	ADP[c]
MAR09882	folate[e]
MAR09882	H+[c]
MAR09882	Pi[c]
MAR09883	AKG[c]
MAR09883	folate[e]
MAR09883	Na+[e]
MAR09883	AKG[e]
MAR09883	folate[c]
MAR09883	Na+[c]
MAR09885	folate[e]
MAR09885	HCO3-[c]
MAR09885	folate[c]
MAR09885	HCO3-[e]
MAR09890	glycerol[e]
MAR09890	H2O[e]
MAR09890	glycerol[c]
MAR09890	H2O[c]
MAR09893	ATP[c]
MAR09893	H2O[c]
MAR09893	leukotriene C4[e]
MAR09893	ADP[c]
MAR09893	H+[c]
MAR09893	leukotriene C4[c]
MAR09893	Pi[c]
MAR09899	ATP[c]
MAR09899	H2O[c]
MAR09899	heme[c]
MAR09899	ADP[c]
MAR09899	H+[c]
MAR09899	heme[e]
MAR09899	Pi[c]
MAR09921	O-propanoylcarnitine[e]
MAR09927	creatine-phosphate[c]
MAR09927	creatine-phosphate[e]
MAR09940	carbamoyl-phosphate[c]
MAR09940	lysine[c]
MAR09940	H+[c]
MAR09940	Pi[c]
MAR09940	Homocitrulline[c]
MAR09950	H2O[c]
MAR09950	Tetradecadienoyl Coenzyme A[c]
MAR09950	CoA[c]
MAR09950	H+[c]
MAR09950	Cia-5,8, Tetradecadienoic Acid[c]
MAR09964	L-lactate[e]
MAR09964	15-Keto-Prostaglandin F2A[c]
MAR09964	L-lactate[c]
MAR09964	15-Keto-Prostaglandin F2A[e]
MAR09979	gamma-butyrobetaine[c]
MAR09979	Na+[c]
MAR09979	Na+[e]
MAR09979	gamma-butyrobetaine[e]
MAR10003	allantoin[c]
MAR10003	allantoin[e]
MAR10006	biliverdin[c]
MAR10006	Na+[c]
MAR10006	Na+[e]
MAR10006	biliverdin[e]
MAR10179	12(S)-HPETE[e]
MAR10181	15-Keto-Prostaglandin F2A[e]
MAR10192	dihydrothymine[e]
MAR10202	SAM[e]
MAR10205	biliverdin[e]
MAR10208	13(S)-HPODE[e]
MAR10249	Homocitrulline[e]
MAR10256	lathosterol[e]
MAR10340	Cia-5,8, Tetradecadienoic Acid[e]
MAR10343	N6,N6,N6-trimethyl-L-lysine[e]
MAR10363	methylmalonate[c]
MAR10363	sulfite[e]
MAR10363	sulfite[c]
MAR10363	methylmalonate[e]
MAR10365	methylmalonate[c]
MAR10365	thiosulfate[e]
MAR10365	thiosulfate[c]
MAR10365	methylmalonate[e]
MAR10366	methylmalonate[c]
MAR10366	Pi[e]
MAR10366	Pi[c]
MAR10366	methylmalonate[e]
MAR10372	Homocitrulline[c]
MAR10372	Homocitrulline[e]
MAR10378	indoleacetate[c]
MAR10378	indoleacetate[e]
MAR10405	N6,N6,N6-trimethyl-L-lysine[c]
MAR10405	N6,N6,N6-trimethyl-L-lysine[e]
MAR10431	allantoin[e]
MAR10437	L-cysteate[e]
MAR10445	taurine[c]
MAR10445	Ursodeoxycholyl Coenzyme A[c]
MAR10445	CoA[c]
MAR10445	tauroursodeoxycholate[c]
MAR10446	glycine[c]
MAR10446	Ursodeoxycholyl Coenzyme A[c]
MAR10446	CoA[c]
MAR10446	glycoursodeoxycholate[c]
MAR10447	PAPS[c]
MAR10447	Chenodeoxycholate[c]
MAR10447	H+[c]
MAR10447	PAP[c]
MAR10447	sulfochenodeoxycholate[c]
MAR10448	H+[c]
MAR10448	NADPH[c]
MAR10448	O2[c]
MAR10448	Chenodeoxycholate[c]
MAR10448	H2O[c]
MAR10448	NADP+[c]
MAR10448	7-Ketolithocholate[c]
MAR10450	ATP[c]
MAR10450	CoA[c]
MAR10450	ursodeoxycholate[c]
MAR10450	AMP[c]
MAR10450	PPi[c]
MAR10450	Ursodeoxycholyl Coenzyme A[c]
MAR10451	ATP[c]
MAR10451	H2O[c]
MAR10451	tauroursodeoxycholate[c]
MAR10451	ADP[c]
MAR10451	H+[c]
MAR10451	Pi[c]
MAR10451	tauroursodeoxycholate[e]
MAR10452	ATP[c]
MAR10452	glycoursodeoxycholate[c]
MAR10452	H2O[c]
MAR10452	ADP[c]
MAR10452	glycoursodeoxycholate[e]
MAR10452	H+[c]
MAR10452	Pi[c]
MAR10453	ATP[c]
MAR10453	H2O[c]
MAR10453	ursodeoxycholate[c]
MAR10453	ADP[c]
MAR10453	H+[c]
MAR10453	Pi[c]
MAR10453	ursodeoxycholate[e]
MAR10454	ATP[c]
MAR10454	H2O[c]
MAR10454	sulfochenodeoxycholate[c]
MAR10454	ADP[c]
MAR10454	H+[c]
MAR10454	Pi[c]
MAR10454	sulfochenodeoxycholate[e]
MAR10459	glycine[m]
MAR10459	phenylacetyl-CoA[m]
MAR10459	CoA[m]
MAR10459	H+[m]
MAR10459	phenylacetylglycine[m]
MAR10481	trehalose[e]
MAR10481	trehalose[c]
MAR10484	maltotetraose[e]
MAR10484	maltotetraose[c]
MAR10524	Asparaginyl-Asparaginyl-Arginine[e]
MAR10562	Glutaminyl-Asparaginyl-Leucine[e]
MAR10630	Methionyl-Methionyl-Isoleucine[e]
MAR10753	H+[e]
MAR10753	Arginyl-Glutamyl-Glutamate[e]
MAR10753	H+[c]
MAR10753	Arginyl-Glutamyl-Glutamate[c]
MAR10775	H+[e]
MAR10775	Aspartyl-Asparaginyl-Glutamate[e]
MAR10775	H+[c]
MAR10775	Aspartyl-Asparaginyl-Glutamate[c]
MAR10776	H+[e]
MAR10776	Aspartyl-Glutamate[e]
MAR10776	H+[c]
MAR10776	Aspartyl-Glutamate[c]
MAR10777	H+[e]
MAR10777	Aspartyl-Glutamyl-Proline[e]
MAR10777	H+[c]
MAR10777	Aspartyl-Glutamyl-Proline[c]
MAR10795	H+[e]
MAR10795	Glutaminyl-Asparaginyl-Glutamine[e]
MAR10795	H+[c]
MAR10795	Glutaminyl-Asparaginyl-Glutamine[c]
MAR10800	H+[e]
MAR10800	Glutaminyl-Prolyl-Glutamate[e]
MAR10800	H+[c]
MAR10800	Glutaminyl-Prolyl-Glutamate[c]
MAR10805	H+[e]
MAR10805	Glutamyl-Glutamate[e]
MAR10805	H+[c]
MAR10805	Glutamyl-Glutamate[c]
MAR10995	H2O[c]
MAR10995	Arginyl-Glutamyl-Glutamate[c]
MAR10995	arginine[c]
MAR10995	glutamate[c]
MAR11017	H2O[c]
MAR11017	Aspartyl-Asparaginyl-Glutamate[c]
MAR11017	asparagine[c]
MAR11017	aspartate[c]
MAR11017	glutamate[c]
MAR11018	H2O[c]
MAR11018	Aspartyl-Glutamate[c]
MAR11018	aspartate[c]
MAR11018	glutamate[c]
MAR11019	H2O[c]
MAR11019	Aspartyl-Glutamyl-Proline[c]
MAR11019	aspartate[c]
MAR11019	glutamate[c]
MAR11019	proline[c]
MAR11037	H2O[c]
MAR11037	Glutaminyl-Asparaginyl-Glutamine[c]
MAR11037	asparagine[c]
MAR11037	glutamine[c]
MAR11042	H2O[c]
MAR11042	Glutaminyl-Prolyl-Glutamate[c]
MAR11042	glutamate[c]
MAR11042	glutamine[c]
MAR11042	proline[c]
MAR11047	H2O[c]
MAR11047	Glutamyl-Glutamate[c]
MAR11047	glutamate[c]
MAR11260	Glutaryl Carnitine[e]
MAR11260	Glutaryl Carnitine[c]
