A	B
MAR08063	H+[c]
MAR08063	O2[c]
MAR08063	L-cysteate[c]
MAR08064	3-sulfinoalanine[m]
MAR08064	H+[m]
MAR08064	O2[m]
MAR08064	L-cysteate[m]
MAR01848	AMP[r]
MAR01848	choloyl-CoA[r]
MAR01848	PPi[r]
MAR01848	ATP[r]
MAR01848	cholate[r]
MAR01848	CoA[r]
MAR01850	cholate[c]
MAR01850	cholate[r]
MAR01853	ATP[c]
MAR01853	chenodiol[c]
MAR01853	H2O[c]
MAR01853	ADP[c]
MAR01853	chenodiol[e]
MAR01853	H+[c]
MAR01853	Pi[c]
MAR01868	ATP[c]
MAR01868	glycocholate[c]
MAR01868	H2O[c]
MAR01868	ADP[c]
MAR01868	glycocholate[e]
MAR01868	H+[c]
MAR01868	Pi[c]
MAR01870	ATP[c]
MAR01870	H2O[c]
MAR01870	taurocholate[c]
MAR01870	ADP[c]
MAR01870	H+[c]
MAR01870	Pi[c]
MAR01870	taurocholate[e]
MAR01872	ATP[c]
MAR01872	H2O[c]
MAR01872	taurochenodeoxycholate[c]
MAR01872	ADP[c]
MAR01872	H+[c]
MAR01872	Pi[c]
MAR01872	taurochenodeoxycholate[e]
MAR01874	ATP[c]
MAR01874	glycochenodeoxycholate[c]
MAR01874	H2O[c]
MAR01874	ADP[c]
MAR01874	glycochenodeoxycholate[e]
MAR01874	H+[c]
MAR01874	Pi[c]
MAR01895	ATP[r]
MAR01895	bilirubin-bisglucuronoside[r]
MAR01895	H2O[r]
MAR01895	ADP[r]
MAR01895	bilirubin-bisglucuronoside[e]
MAR01895	H+[r]
MAR01895	Pi[r]
MAR01896	ATP[c]
MAR01896	bilirubin-bisglucuronoside[c]
MAR01896	H2O[c]
MAR01896	ADP[c]
MAR01896	bilirubin-bisglucuronoside[e]
MAR01896	H+[c]
MAR01896	Pi[c]
MAR08262	GDP-L-fucose[g]
MAR08262	lc4Cer[g]
MAR08262	GDP[g]
MAR08262	H+[g]
MAR08262	type I H glycolipid[g]
MAR08263	type I H glycolipid[g]
MAR08263	UDP-N-acetyl-D-galactosamine[g]
MAR08263	H+[g]
MAR08263	type I A glycolipid[g]
MAR08263	UDP[g]
MAR08264	GDP-L-fucose[g]
MAR08264	type I A glycolipid[g]
MAR08264	fucacgalfucgalacglcgalgluside heparan sulfate[g]
MAR08264	GDP[g]
MAR08264	H+[g]
MAR08267	type I H glycolipid[g]
MAR08267	UDP-galactose[g]
MAR08267	H+[g]
MAR08267	type I B glycolipid[g]
MAR08267	UDP[g]
MAR08268	GDP-L-fucose[g]
MAR08268	type I B glycolipid[g]
MAR08268	fucgalfucgalacglcgalgluside heparan sulfate[g]
MAR08268	GDP[g]
MAR08268	H+[g]
MAR08271	GDP-L-fucose[g]
MAR08271	type I H glycolipid[g]
MAR08271	GDP[g]
MAR08271	glycolipid[g]
MAR08271	H+[g]
MAR08275	LacCer pool[g]
MAR08275	UDP-N-acetylglucosamine[g]
MAR08275	H+[g]
MAR08275	lc3Cer[g]
MAR08275	UDP[g]
MAR08276	lc3Cer[g]
MAR08276	UDP-galactose[g]
MAR08276	H+[g]
MAR08276	lc4Cer[g]
MAR08276	UDP[g]
MAR08277	lc3Cer[g]
MAR08277	UDP-galactose[g]
MAR08277	H+[g]
MAR08277	lactoneotetraosylceramide[g]
MAR08277	UDP[g]
MAR08278	lactoneotetraosylceramide[g]
MAR08278	UDP-N-acetylglucosamine[g]
MAR08278	H+[g]
MAR08278	nLc5Cer[g]
MAR08278	UDP[g]
MAR08279	nLc5Cer[g]
MAR08279	UDP-galactose[g]
MAR08279	H+[g]
MAR08279	nLc6Cer[c]
MAR08279	UDP[g]
MAR08280	GDP-L-fucose[g]
MAR08280	lactoneotetraosylceramide[g]
MAR08280	GDP[g]
MAR08280	H+[g]
MAR08280	type II H glycolipid[g]
MAR08281	type II H glycolipid[g]
MAR08281	UDP-galactose[g]
MAR08281	galfuc12gal14acglcgalgluside heparan sulfate[g]
MAR08281	H+[g]
MAR08281	UDP[g]
MAR08284	type II H glycolipid[g]
MAR08284	UDP-N-acetyl-D-galactosamine[g]
MAR08284	acgalfuc12gal14acglcgalgluside heparan sulfate[g]
MAR08284	H+[g]
MAR08284	UDP[g]
MAR08285	acgalfuc12gal14acglcgalgluside heparan sulfate[g]
MAR08285	UDP-galactose[g]
MAR08285	galacgalfuc12gal14acglcgalgluside heparan sulfate[g]
MAR08285	H+[g]
MAR08285	UDP[g]
MAR08286	galacgalfuc12gal14acglcgalgluside heparan sulfate[g]
MAR08286	GDP-L-fucose[g]
MAR08286	GDP[g]
MAR08286	H+[g]
MAR08286	type III H glycolipid[g]
MAR08287	GDP-L-fucose[g]
MAR08287	type II H glycolipid[g]
MAR08287	GDP[g]
MAR08287	glycolipid[g]
MAR08287	H+[g]
MAR08288	type III H glycolipid[g]
MAR08288	UDP-N-acetyl-D-galactosamine[g]
MAR08288	H+[g]
MAR08288	type III A glycolipid[g]
MAR08288	UDP[g]
MAR08291	GDP-L-fucose[g]
MAR08291	nLc6Cer[g]
MAR08291	GDP[g]
MAR08291	H+[g]
MAR08291	VI2Fuc-nLc6[g]
MAR08292	UDP-N-acetyl-D-galactosamine[g]
MAR08292	VI2Fuc-nLc6[g]
MAR08292	acgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08292	H+[g]
MAR08292	UDP[g]
MAR08293	acgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08293	UDP-galactose[g]
MAR08293	galacgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08293	H+[g]
MAR08293	UDP[g]
MAR08294	galacgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08294	GDP-L-fucose[g]
MAR08294	fucgalacgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08294	GDP[g]
MAR08294	H+[g]
MAR08295	fucgalacgalfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08295	UDP-N-acetyl-D-galactosamine[g]
MAR08295	H+[g]
MAR08295	type IIIAb[g]
MAR08295	UDP[g]
MAR08298	UDP-galactose[g]
MAR08298	VI2Fuc-nLc6[g]
MAR08298	galfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08298	H+[g]
MAR08298	UDP[g]
MAR08302	fucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08302	UDP-galactose[g]
MAR08302	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08302	H+[g]
MAR08302	UDP[g]
MAR08305	nLc6Cer[g]
MAR08305	UDP-N-acetylglucosamine[g]
MAR08305	H+[g]
MAR08305	nLc7Cer[g]
MAR08305	UDP[g]
MAR08306	nLc7Cer[g]
MAR08306	UDP-galactose[g]
MAR08306	H+[g]
MAR08306	nLc8Cer[g]
MAR08306	UDP[g]
MAR08307	GDP-L-fucose[g]
MAR08307	nLc8Cer[g]
MAR08307	fucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08307	GDP[g]
MAR08307	H+[g]
MAR08308	fucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08308	GDP-L-fucose[g]
MAR08308	fucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08308	GDP[g]
MAR08308	H+[g]
MAR08309	fucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08309	GDP-L-fucose[g]
MAR08309	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08309	GDP[g]
MAR08309	H+[g]
MAR08316	nLc6Cer[g]
MAR08316	UDP-N-acetylglucosamine[g]
MAR08316	G00077[g]
MAR08316	H+[g]
MAR08316	UDP[g]
MAR08317	G00077[g]
MAR08317	UDP-galactose[g]
MAR08317	H+[c]
MAR08317	iso-nLc8Cer[c]
MAR08317	UDP[g]
MAR08318	CMP-N-acetylneuraminate[g]
MAR08318	lc4Cer[g]
MAR08318	acngalacglcgalgluside heparan sulfate[g]
MAR08318	CMP[g]
MAR08318	H+[g]
MAR08319	acngalacglcgalgluside heparan sulfate[g]
MAR08319	GDP-L-fucose[g]
MAR08319	GDP[g]
MAR08319	H+[g]
MAR08319	IV3Neu5Ac,III4Fuc-Lc4Cer[g]
MAR08322	GDP-L-fucose[g]
MAR08322	lactoneotetraosylceramide[g]
MAR08322	GDP[g]
MAR08322	H+[g]
MAR08322	lacto-N-fucopentaosyl-III-ceramide[g]
MAR08325	CMP-N-acetylneuraminate[g]
MAR08325	lactoneotetraosylceramide[g]
MAR08325	CMP[g]
MAR08325	H+[g]
MAR08325	sialyl-3-paragloboside[g]
MAR08326	GDP-L-fucose[g]
MAR08326	sialyl-3-paragloboside[g]
MAR08326	GDP[g]
MAR08326	H+[g]
MAR08326	IV3NeuAc,III3Fuc-nLc4Cer[g]
MAR08327	CMP-N-acetylneuraminate[g]
MAR08327	sialyl-3-paragloboside[g]
MAR08327	3,8-LD1[g]
MAR08327	CMP[g]
MAR08327	H+[g]
MAR08330	GDP-L-fucose[g]
MAR08330	VI2Fuc-nLc6[g]
MAR08330	fucfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08330	GDP[g]
MAR08330	H+[g]
MAR08331	fucfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08331	GDP-L-fucose[g]
MAR08331	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR08331	GDP[g]
MAR08331	H+[g]
MAR08332	GDP-L-fucose[g]
MAR08332	nLc6Cer[g]
MAR08332	GDP[g]
MAR08332	H+[g]
MAR08332	V3Fuc-nLc6Cer[g]
MAR08333	GDP-L-fucose[g]
MAR08333	V3Fuc-nLc6Cer[g]
MAR08333	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[g]
MAR08333	GDP[g]
MAR08333	H+[g]
MAR08334	GDP-L-fucose[g]
MAR08334	nLc6Cer[g]
MAR08334	GDP[g]
MAR08334	H+[g]
MAR08334	III3Fuc-nLc6Cer[g]
MAR08337	CMP-N-acetylneuraminate[g]
MAR08337	nLc6Cer[g]
MAR08337	CMP[g]
MAR08337	H+[g]
MAR08337	VI3NeuAc-nLc6Cer[g]
MAR04228	3-hydroxyanthranilate[c]
MAR04228	O2[c]
MAR04228	2-amino-3-carboxymuconate semialdehyde[c]
MAR04228	H+[c]
MAR04251	H+[c]
MAR04251	PRPP[c]
MAR04251	quinolinate[c]
MAR04251	CO2[c]
MAR04251	nicotinate ribonucleotide[c]
MAR04251	PPi[c]
MAR04252	H2O[c]
MAR04252	nicotinate ribonucleotide[c]
MAR04252	nicotinate D-ribonucleoside[c]
MAR04252	Pi[c]
MAR04253	ATP[c]
MAR04253	nicotinate D-ribonucleoside[c]
MAR04253	ADP[c]
MAR04253	H+[c]
MAR04253	nicotinate ribonucleotide[c]
MAR04254	H+[c]
MAR04254	nicotinate[c]
MAR04254	PRPP[c]
MAR04254	nicotinate ribonucleotide[c]
MAR04254	PPi[c]
MAR04255	deamido-NAD[c]
MAR04255	H2O[c]
MAR04255	AMP[c]
MAR04255	H+[c]
MAR04255	nicotinate ribonucleotide[c]
MAR04259	H2O[c]
MAR04259	nicotinamide D-ribonucleotide[c]
MAR04259	H+[c]
MAR04259	NH3[c]
MAR04259	nicotinate ribonucleotide[c]
MAR04260	ATP[c]
MAR04260	deamido-NAD[c]
MAR04260	glutamine[c]
MAR04260	H2O[c]
MAR04260	AMP[c]
MAR04260	glutamate[c]
MAR04260	H+[c]
MAR04260	NAD+[c]
MAR04260	PPi[c]
MAR04261	ATP[c]
MAR04261	deamido-NAD[c]
MAR04261	NH3[c]
MAR04261	AMP[c]
MAR04261	NAD+[c]
MAR04261	PPi[c]
MAR04262	nicotinamide D-ribonucleotide[c]
MAR04262	PPi[c]
MAR04262	H+[c]
MAR04262	nicotinamide[c]
MAR04262	PRPP[c]
MAR04263	H2O[c]
MAR04263	NAD+[c]
MAR04263	AMP[c]
MAR04263	H+[c]
MAR04263	nicotinamide D-ribonucleotide[c]
MAR04264	H2O[c]
MAR04264	nicotinamide D-ribonucleotide[c]
MAR04264	nicotinamide ribonucleoside[c]
MAR04264	Pi[c]
MAR04265	ATP[c]
MAR04265	nicotinamide ribonucleoside[c]
MAR04265	ADP[c]
MAR04265	H+[c]
MAR04265	nicotinamide D-ribonucleotide[c]
MAR04267	ATP[m]
MAR04267	H+[m]
MAR04267	nicotinamide D-ribonucleotide[m]
MAR04267	NAD+[m]
MAR04267	PPi[m]
MAR04269	ATP[c]
MAR04269	NAD+[c]
MAR04269	ADP[c]
MAR04269	H+[c]
MAR04269	NADP+[c]
MAR04270	H2O[c]
MAR04270	NADP+[c]
MAR04270	NAD+[c]
MAR04270	Pi[c]
MAR04278	ATP[n]
MAR04278	deamido-NAD[n]
MAR04278	NH3[n]
MAR04278	AMP[n]
MAR04278	NAD+[n]
MAR04278	PPi[n]
MAR04662	nicotinate D-ribonucleoside[c]
MAR04662	Pi[c]
MAR04662	H+[c]
MAR04662	nicotinate[c]
MAR04662	ribose-1-phosphate[c]
MAR07142	H2O[e]
MAR07142	NAD+[e]
MAR07142	ADP-ribose[e]
MAR07142	H+[e]
MAR07142	nicotinamide[e]
MAR07143	H2O[c]
MAR07143	NAD+[c]
MAR07143	ADP-ribose[c]
MAR07143	H+[c]
MAR07143	nicotinamide[c]
MAR07623	[protein]-L-arginine[c]
MAR07623	NAD+[c]
MAR07623	[protein]-omega-N-(ADP-D-ribosyl)-L-arginine[c]
MAR07623	H+[c]
MAR07623	nicotinamide[c]
MAR07625	[protein]-L-arginine[c]
MAR07625	H2O[c]
MAR07625	NAD+[c]
MAR07625	[protein][c]
MAR07625	H+[c]
MAR07625	N(omega)-(ADP-D-ribosyl)-L-arginine[c]
MAR07625	nicotinamide[c]
MAR07627	H2O[c]
MAR07627	NADP+[c]
MAR07627	ADP-ribose-2-phosphate[c]
MAR07627	H+[c]
MAR07627	nicotinamide[c]
MAR07676	nicotinamide[c]
MAR07676	SAM[c]
MAR07676	1-methylnicotinamide[c]
MAR07676	SAH[c]
MAR08788	H2O[e]
MAR08788	NADP+[e]
MAR08788	ADP-ribose-2-phosphate[e]
MAR08788	H+[e]
MAR08788	nicotinamide[e]
MAR08790	ATP[n]
MAR08790	H+[n]
MAR08790	nicotinamide D-ribonucleotide[n]
MAR08790	NAD+[n]
MAR08790	PPi[n]
MAR08791	H+[c]
MAR08791	nicotinamide[c]
MAR08791	ribose-1-phosphate[c]
MAR08791	nicotinamide ribonucleoside[c]
MAR08791	Pi[c]
MAR03871	ATP[c]
MAR03871	dephospho-CoA[c]
MAR03871	ADP[c]
MAR03871	CoA[c]
MAR03871	H+[c]
MAR04058	ATP[m]
MAR04058	dephospho-CoA[m]
MAR04058	ADP[m]
MAR04058	CoA[m]
MAR04058	H+[m]
MAR04498	[ACP][c]
MAR04498	H2O[c]
MAR04498	apo-[ACP][c]
MAR04498	H+[c]
MAR04498	phosphopantetheine[c]
MAR04500	apo-[ACP][c]
MAR04500	CoA[c]
MAR04500	[ACP][c]
MAR04500	H+[c]
MAR04500	PAP[c]
MAR04714	ATP[c]
MAR04714	pantetheine[c]
MAR04714	ADP[c]
MAR04714	H+[c]
MAR04714	phosphopantetheine[c]
MAR04715	ATP[m]
MAR04715	pantetheine[m]
MAR04715	ADP[m]
MAR04715	H+[m]
MAR04715	phosphopantetheine[m]
MAR04716	H+[c]
MAR04716	N-pantothenoylcysteine[c]
MAR04716	CO2[c]
MAR04716	pantetheine[c]
MAR04718	ATP[c]
MAR04718	pantothenate[c]
MAR04718	ADP[c]
MAR04718	D-4-phosphopantothenate[c]
MAR04718	H+[c]
MAR04723	CTP[c]
MAR04723	cysteine[c]
MAR04723	D-4-phosphopantothenate[c]
MAR04723	(R)-4-phosphopantothenoyl-cysteine[c]
MAR04723	CMP[c]
MAR04723	H+[c]
MAR04723	PPi[c]
MAR04725	(R)-4-phosphopantothenoyl-cysteine[c]
MAR04725	H+[c]
MAR04725	CO2[c]
MAR04725	phosphopantetheine[c]
MAR04727	ATP[c]
MAR04727	H+[c]
MAR04727	phosphopantetheine[c]
MAR04727	dephospho-CoA[c]
MAR04727	PPi[c]
MAR04730	(R)-4-phosphopantothenoyl-cysteine[c]
MAR04730	ADP[c]
MAR04730	H+[c]
MAR04730	ATP[c]
MAR04730	N-pantothenoylcysteine[c]
MAR04731	(R)-4-phosphopantothenoyl-cysteine[m]
MAR04731	ADP[m]
MAR04731	H+[m]
MAR04731	ATP[m]
MAR04731	N-pantothenoylcysteine[m]
MAR04732	dephospho-CoA[c]
MAR04732	H2O[c]
MAR04732	AMP[c]
MAR04732	H+[c]
MAR04732	phosphopantetheine[c]
MAR04733	(R)-4-phosphopantothenoyl-cysteine[m]
MAR04733	H+[m]
MAR04733	CO2[m]
MAR04733	phosphopantetheine[m]
MAR04734	ATP[m]
MAR04734	H+[m]
MAR04734	phosphopantetheine[m]
MAR04734	dephospho-CoA[m]
MAR04734	PPi[m]
MAR07731	CoA[l]
MAR07731	H2O[l]
MAR07731	dephospho-CoA[l]
MAR07731	Pi[l]
MAR08792	H2O[c]
MAR08792	phosphopantetheine[c]
MAR08792	pantetheine[c]
MAR08792	Pi[c]
MAR00663	H2O[c]
MAR00663	PI pool[c]
MAR00663	1,2-diacylglycerol-LD-PI pool[c]
MAR00663	H+[c]
MAR00663	inositol-1-phosphate[c]
MAR04308	inositol-1-phosphate[c]
MAR04308	glucose-6-phosphate[c]
MAR06539	inositol[c]
MAR06539	O2[c]
MAR06539	glucuronate[c]
MAR06539	H+[c]
MAR06539	H2O[c]
MAR06540	H2O[c]
MAR06540	inositol-1-phosphate[c]
MAR06540	inositol[c]
MAR06540	Pi[c]
MAR06542	ATP[c]
MAR06542	PI pool[c]
MAR06542	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR06542	ADP[c]
MAR06542	H+[c]
MAR06543	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR06543	H2O[c]
MAR06543	PI pool[c]
MAR06543	Pi[c]
MAR06544	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR06544	ATP[c]
MAR06544	1-phosphatidyl-myo-inositol-3,5-bisphosphate[c]
MAR06544	ADP[c]
MAR06544	H+[c]
MAR06545	1-phosphatidyl-myo-inositol-3,5-bisphosphate[c]
MAR06545	H2O[c]
MAR06545	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR06545	Pi[c]
MAR06546	ATP[c]
MAR06546	PI pool[c]
MAR06546	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06546	ADP[c]
MAR06546	H+[c]
MAR06547	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06547	H2O[c]
MAR06547	PI pool[c]
MAR06547	Pi[c]
MAR06548	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06548	ATP[c]
MAR06548	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR06548	ADP[c]
MAR06548	H+[c]
MAR06549	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR06549	H2O[c]
MAR06549	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR06549	Pi[c]
MAR06550	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR06550	H2O[c]
MAR06550	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06550	Pi[c]
MAR06551	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06551	ATP[c]
MAR06551	ADP[c]
MAR06551	H+[c]
MAR06551	phosphatidylinositol-4,5-bisphosphate[c]
MAR06552	H2O[c]
MAR06552	phosphatidylinositol-4,5-bisphosphate[c]
MAR06552	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR06552	Pi[c]
MAR06553	H2O[c]
MAR06553	phosphatidylinositol-4,5-bisphosphate[c]
MAR06553	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR06553	Pi[c]
MAR06554	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR06554	ATP[c]
MAR06554	ADP[c]
MAR06554	H+[c]
MAR06554	phosphatidylinositol-4,5-bisphosphate[c]
MAR06555	ATP[c]
MAR06555	phosphatidylinositol-4,5-bisphosphate[c]
MAR06555	ADP[c]
MAR06555	H+[c]
MAR06555	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR06556	H2O[c]
MAR06556	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR06556	phosphatidylinositol-4,5-bisphosphate[c]
MAR06556	Pi[c]
MAR06557	H2O[c]
MAR06557	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR06557	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR06557	Pi[c]
MAR06558	H2O[c]
MAR06558	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR06558	phosphatidylinositol-3,5-bisphosphate[c]
MAR06558	Pi[c]
MAR06559	H2O[c]
MAR06559	phosphatidylinositol-4,5-bisphosphate[c]
MAR06559	1,2-diacylglycerol-LD-PI pool[c]
MAR06559	D-myo-inositol-1,4,5-trisphosphate[c]
MAR06559	H+[c]
MAR06560	D-myo-inositol-1,4,5-trisphosphate[c]
MAR06560	H2O[c]
MAR06560	1D-myo-inositol-1,4-bisphosphate[c]
MAR06560	Pi[c]
MAR06561	1D-myo-inositol-1,4-bisphosphate[c]
MAR06561	H2O[c]
MAR06561	1D-myo-inositol-4-phosphate[c]
MAR06561	Pi[c]
MAR06562	1D-myo-inositol-4-phosphate[c]
MAR06562	H2O[c]
MAR06562	inositol[c]
MAR06562	Pi[c]
MAR06563	ATP[c]
MAR06563	D-myo-inositol-1,4,5-trisphosphate[c]
MAR06563	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c]
MAR06563	ADP[c]
MAR06563	H+[c]
MAR06564	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c]
MAR06564	H2O[c]
MAR06564	D-myo-inositol-1,4,5-trisphosphate[c]
MAR06564	Pi[c]
MAR06565	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c]
MAR06565	H2O[c]
MAR06565	1D-myo-inositol-1,3,4-trisphosphate[c]
MAR06565	Pi[c]
MAR06566	1D-myo-inositol-1,3,4-trisphosphate[c]
MAR06566	ATP[c]
MAR06566	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c]
MAR06566	ADP[c]
MAR06566	H+[c]
MAR06569	1D-myo-inositol-1,3,4-trisphosphate[c]
MAR06569	H2O[c]
MAR06569	1D-myo-inositol-3,4-bisphosphate[c]
MAR06569	Pi[c]
MAR06570	1D-myo-inositol-3,4-bisphosphate[c]
MAR06570	H2O[c]
MAR06570	1D-myo-inositol-3-phosphate[c]
MAR06570	Pi[c]
MAR06571	1D-myo-inositol-3-phosphate[c]
MAR06571	H2O[c]
MAR06571	inositol[c]
MAR06571	Pi[c]
MAR06572	glucose-6-phosphate[c]
MAR06572	1D-myo-inositol-3-phosphate[c]
MAR06573	ATP[c]
MAR06573	D-myo-inositol-1,4,5-trisphosphate[c]
MAR06573	1D-myo-inositol-1,4,5,6-tetrakisphosphate[c]
MAR06573	ADP[c]
MAR06573	H+[c]
MAR06574	1D-myo-inositol-1,4,5,6-tetrakisphosphate[c]
MAR06574	ATP[c]
MAR06574	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c]
MAR06574	ADP[c]
MAR06574	H+[c]
MAR06576	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c]
MAR06576	ATP[c]
MAR06576	ADP[c]
MAR06576	H+[c]
MAR06576	myo-inositol-hexakisphosphate[c]
MAR06579	ATP[c]
MAR06579	PI pool[c]
MAR06579	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR06579	ADP[c]
MAR06579	H+[c]
MAR06580	ATP[g]
MAR06580	PI pool[g]
MAR06580	1-phosphatidyl-1D-myo-inositol-5-phosphate[g]
MAR06580	ADP[g]
MAR06580	H+[g]
MAR06581	ATP[r]
MAR06581	PI pool[r]
MAR06581	1-phosphatidyl-1D-myo-inositol-5-phosphate[r]
MAR06581	ADP[r]
MAR06581	H+[r]
MAR06583	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR06583	H2O[c]
MAR06583	PI pool[c]
MAR06583	Pi[c]
MAR06584	1-phosphatidyl-1D-myo-inositol-5-phosphate[g]
MAR06584	H2O[g]
MAR06584	PI pool[g]
MAR06584	Pi[g]
MAR06585	1-phosphatidyl-1D-myo-inositol-5-phosphate[r]
MAR06585	H2O[r]
MAR06585	PI pool[r]
MAR06585	Pi[r]
MAR06591	H2O[c]
MAR06591	phosphatidylinositol-3,5-bisphosphate[c]
MAR06591	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR06591	Pi[c]
MAR06592	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR06592	ATP[c]
MAR06592	ADP[c]
MAR06592	H+[c]
MAR06592	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR06595	ATP[c]
MAR06595	phosphatidylinositol-3,5-bisphosphate[c]
MAR06595	ADP[c]
MAR06595	H+[c]
MAR06595	phosphatidylinositol-3,4,5-trisphosphate[c]
MAR07652	ATP[c]
MAR07652	myo-inositol-hexakisphosphate[c]
MAR07652	5-pp-inspP5[c]
MAR07652	ADP[c]
MAR07654	5-pp-inspP5[n]
MAR07654	H2O[n]
MAR07654	H+[n]
MAR07654	myo-inositol-hexakisphosphate[n]
MAR07654	Pi[n]
MAR07655	5-pp-inspP5[c]
MAR07655	H2O[c]
MAR07655	H+[c]
MAR07655	myo-inositol-hexakisphosphate[c]
MAR07655	Pi[c]
MAR07656	5-pp-inspP5[c]
MAR07656	ATP[c]
MAR07656	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c]
MAR07656	ADP[c]
MAR08799	1D-myo-inositol-1,3,4,5-tetrakisphosphate[n]
MAR08799	ATP[n]
MAR08799	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n]
MAR08799	ADP[n]
MAR08799	H+[n]
MAR08801	1D-myo-inositol-1,3,4-trisphosphate[c]
MAR08801	H2O[c]
MAR08801	inositol-1,3-bisphosphate[c]
MAR08801	Pi[c]
MAR08802	H2O[c]
MAR08802	inositol-1,3-bisphosphate[c]
MAR08802	inositol-1-phosphate[c]
MAR08802	Pi[c]
MAR08803	1D-myo-inositol-1,4,5,6-tetrakisphosphate[n]
MAR08803	ATP[n]
MAR08803	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n]
MAR08803	ADP[n]
MAR08803	H+[n]
MAR08804	ATP[n]
MAR08804	D-myo-inositol-1,4,5-trisphosphate[n]
MAR08804	1D-myo-inositol-1,4,5,6-tetrakisphosphate[n]
MAR08804	ADP[n]
MAR08804	H+[n]
MAR08805	ATP[n]
MAR08805	D-myo-inositol-1,4,5-trisphosphate[n]
MAR08805	1D-myo-inositol-1,3,4,5-tetrakisphosphate[n]
MAR08805	ADP[n]
MAR08805	H+[n]
MAR08806	1D-myo-inositol-1,4-bisphosphate[c]
MAR08806	H2O[c]
MAR08806	inositol-1-phosphate[c]
MAR08806	Pi[c]
MAR08807	H2O[n]
MAR08807	phosphatidylinositol-3,4,5-trisphosphate[n]
MAR08807	phosphatidylinositol-4,5-bisphosphate[n]
MAR08807	Pi[n]
MAR08808	H2O[n]
MAR08808	phosphatidylinositol-3,4,5-trisphosphate[n]
MAR08808	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
MAR08808	Pi[n]
MAR08809	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
MAR08809	H2O[n]
MAR08809	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08809	Pi[n]
MAR08810	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
