A	B
MAR08709	11-cis-retinol[c]
MAR08709	NADP+[c]
MAR08711	11-cis-retinol[c]
MAR08711	retinol[c]
MAR08717	13-cis-retinoate[r]
MAR08717	UDP-glucuronate[r]
MAR08717	13-cis-retinoyl-glucuronide[r]
MAR08717	UDP[r]
MAR06511	FAD[c]
MAR06511	H+[c]
MAR06511	NADPH[c]
MAR06511	FADH2[c]
MAR06511	NADP+[c]
MAR04558	H2O[c]
MAR04558	O2[c]
MAR04558	serotonin[c]
MAR04558	5-hydroxyindoleacetaldehyde[c]
MAR04558	H+[c]
MAR04558	H2O2[c]
MAR04558	NH3[c]
MAR04559	5-hydroxyindoleacetaldehyde[c]
MAR04559	H2O[c]
MAR04559	NAD+[c]
MAR04559	5-hydroxyindoleacetate[c]
MAR04559	H+[c]
MAR04559	NADH[c]
MAR04560	5-hydroxyindoleacetaldehyde[c]
MAR04560	H2O[c]
MAR04560	O2[c]
MAR04560	5-hydroxyindoleacetate[c]
MAR04560	H+[c]
MAR04560	H2O2[c]
MAR04563	5-hydroxytryptophol[c]
MAR04563	SAM[c]
MAR04563	5-methoxytryptophol[c]
MAR04563	H+[c]
MAR04563	SAH[c]
MAR04068	ATP[c]
MAR04068	pyridoxamine[c]
MAR04068	ADP[c]
MAR04068	H+[c]
MAR04068	pyridoxamine-phosphate[c]
MAR04069	H2O[c]
MAR04069	O2[c]
MAR04069	pyridoxamine-phosphate[c]
MAR04069	H+[c]
MAR04069	H2O2[c]
MAR04069	NH3[c]
MAR04069	pyridoxal-phosphate[c]
MAR04071	H2O2[c]
MAR04071	pyridoxal[c]
MAR04071	O2[c]
MAR04071	pyridoxine[c]
MAR08724	H2O[c]
MAR08724	pyridoxamine-phosphate[c]
MAR08724	Pi[c]
MAR08724	pyridoxamine[c]
MAR08725	H2O[c]
MAR08725	pyridoxine-phosphate[c]
MAR08725	Pi[c]
MAR08725	pyridoxine[c]
MAR02115	H+[c]
MAR02115	NADPH[c]
MAR02115	O2[c]
MAR02115	vitamin D3[c]
MAR02115	calcidiol[c]
MAR02115	H2O[c]
MAR02115	NADP+[c]
MAR02117	H+[m]
MAR02117	NADPH[m]
MAR02117	O2[m]
MAR02117	vitamin D3[m]
MAR02117	calcidiol[m]
MAR02117	H2O[m]
MAR02117	NADP+[m]
MAR02118	calcidiol[c]
MAR02118	H+[c]
MAR02118	NADPH[c]
MAR02118	O2[c]
MAR02118	calcitriol[c]
MAR02118	H2O[c]
MAR02118	NADP+[c]
MAR02137	calcidiol[c]
MAR02137	H+[c]
MAR02137	NADPH[c]
MAR02137	O2[c]
MAR02137	(24R)-24,25-dihydroxycalciol[c]
MAR02137	H2O[c]
MAR02137	NADP+[c]
MAR02138	calcidiol[m]
MAR02138	H+[m]
MAR02138	NADPH[m]
MAR02138	O2[m]
MAR02138	(24R)-24,25-dihydroxycalciol[m]
MAR02138	H2O[m]
MAR02138	NADP+[m]
MAR08008	calcidiol[m]
MAR08008	H+[m]
MAR08008	NADPH[m]
MAR08008	O2[m]
MAR08008	calcitriol[m]
MAR08008	H2O[m]
MAR08008	NADP+[m]
MAR08011	previtamin D3[c]
MAR08011	provitamin D3[c]
MAR08014	previtamin D3[c]
MAR08014	vitamin D3[c]
MAR06456	gamma-tocopheroxyl-radical[c]
MAR06456	H+[c]
MAR06456	gamma-tocopherol[c]
MAR06459	5-nitro-gamma-tocopherol[c]
MAR06459	gamma-tocopheroxyl-radical[c]
MAR06459	nitrite[c]
MAR06460	5-nitro-gamma-tocopherol[c]
MAR06460	H2O[c]
MAR06460	gamma-tocopherol[c]
MAR06460	H+[c]
MAR06460	peroxynitrite[c]
MAR06992	benzo[a]pyrene[c]
MAR06992	H+[c]
MAR06992	NADPH[c]
MAR06992	O2[c]
MAR06992	benzo[a]pyrene-9,10-oxide[c]
MAR06992	H2O[c]
MAR06992	NADP+[c]
MAR06993	benzo[a]pyrene[c]
MAR06993	H+[c]
MAR06993	NADPH[c]
MAR06993	O2[c]
MAR06993	benzo[a]pyrene-7,8-oxide[c]
MAR06993	H2O[c]
MAR06993	NADP+[c]
MAR06994	benzo[a]pyrene[c]
MAR06994	H+[c]
MAR06994	NADPH[c]
MAR06994	O2[c]
MAR06994	benzo[a]pyrene-4,5-oxide[c]
MAR06994	H2O[c]
MAR06994	NADP+[c]
MAR06995	4,5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene[c]
MAR06995	benzo[a]pyrene-4,5-oxide[c]
MAR06995	GSH[c]
MAR06995	H+[c]
MAR06996	benzo[a]pyrene-7,8-oxide[c]
MAR06996	H2O[c]
MAR06996	benzo[a]pyrene-7,8-diol[c]
MAR06997	benzo[a]pyrene-9,10-oxide[c]
MAR06997	9-hydroxybenzo[a]pyrene[c]
MAR06998	benzo[a]pyrene-7,8-diol[c]
MAR06998	GSH[c]
MAR06998	H+[c]
MAR06998	7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene[c]
MAR06998	H2O[c]
MAR06999	benzo[a]pyrene-7,8-diol[c]
MAR06999	H+[c]
MAR06999	NADPH[c]
MAR06999	O2[c]
MAR06999	benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide[c]
MAR06999	H2O[c]
MAR06999	NADP+[c]
MAR07000	9-hydroxybenzo[a]pyrene[c]
MAR07000	H+[c]
MAR07000	NADPH[c]
MAR07000	O2[c]
MAR07000	9-hydroxybenzo[a]pyrene-4,5-oxide[c]
MAR07000	H2O[c]
MAR07000	NADP+[c]
MAR07002	H+[c]
MAR07002	NADPH[c]
MAR07002	naphthalene[c]
MAR07002	O2[c]
MAR07002	(1S,2R)-naphthalene 1,2-oxide[c]
MAR07002	H2O[c]
MAR07002	NADP+[c]
MAR07003	(1R,2S)-naphthalene 1,2-oxide[c]
MAR07003	GSH[c]
MAR07003	(1R)-hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene[c]
MAR07003	H+[c]
MAR07004	(1R,2S)-naphthalene 1,2-oxide[c]
MAR07004	H2O[c]
MAR07004	1,2-dihydronaphthalene-1,2-diol[c]
MAR07005	1,2-dihydronaphthalene-1,2-diol[c]
MAR07005	NADP+[c]
MAR07005	H+[c]
MAR07005	NADPH[c]
MAR07005	naphthalene-1,2-diol[c]
MAR07006	naphthalene-1,2-diol[c]
MAR07006	1,2-naphthoquinone[c]
MAR07006	H+[c]
MAR07007	1,2-dihydronaphthalene-1,2-diol[c]
MAR07007	H+[c]
MAR07007	NADPH[c]
MAR07007	O2[c]
MAR07007	1,2-dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene[c]
MAR07007	H2O[c]
MAR07007	NADP+[c]
MAR07008	(1R,2S)-naphthalene 1,2-oxide[c]
MAR07008	1-naphthol[c]
MAR07009	1-naphthol[c]
MAR07009	H+[c]
MAR07009	NADPH[c]
MAR07009	O2[c]
MAR07009	1,4-dihydroxynaphthalene[c]
MAR07009	H2O[c]
MAR07009	NADP+[c]
MAR07010	1,4-dihydroxynaphthalene[c]
MAR07010	1,4-naphthoquinone[c]
MAR07010	H+[c]
MAR07011	(1R,2S)-naphthalene 1,2-oxide[c]
MAR07011	2-naphthol[c]
MAR07012	2-naphthol[c]
MAR07012	H+[c]
MAR07012	NADPH[c]
MAR07012	O2[c]
MAR07012	H2O[c]
MAR07012	NADP+[c]
MAR07012	naphthalene-1,2-diol[c]
MAR07013	(1S,2R)-naphthalene 1,2-oxide[c]
MAR07013	GSH[c]
MAR07013	(1S)-hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene[c]
MAR07013	H+[c]
MAR07014	(1S,2R)-naphthalene 1,2-oxide[c]
MAR07014	H2O[c]
MAR07014	1,2-dihydronaphthalene-1,2-diol[c]
MAR07015	(1S,2R)-naphthalene 1,2-oxide[c]
MAR07015	1-naphthol[c]
MAR07016	(1S,2R)-naphthalene 1,2-oxide[c]
MAR07016	2-naphthol[c]
MAR07017	aflatoxin B1[c]
MAR07017	H+[c]
MAR07017	NADPH[c]
MAR07017	O2[c]
MAR07017	aflatoxin Q1[c]
MAR07017	H2O[c]
MAR07017	NADP+[c]
MAR07018	aflatoxin B1[c]
MAR07018	H+[c]
MAR07018	NADPH[c]
MAR07018	O2[c]
MAR07018	aflatoxin M1[c]
MAR07018	H2O[c]
MAR07018	NADP+[c]
MAR07019	aflatoxin M1[c]
MAR07019	H+[c]
MAR07019	NADPH[c]
MAR07019	O2[c]
MAR07019	aflatoxin M1-8,9-epoxide[c]
MAR07019	H2O[c]
MAR07019	NADP+[c]
MAR07020	aflatoxin B1[c]
MAR07020	H+[c]
MAR07020	NADPH[c]
MAR07020	O2[c]
MAR07020	aflatoxin B1-endo-8,9-epoxide[c]
MAR07020	H2O[c]
MAR07020	NADP+[c]
MAR07022	aflatoxin B1-exo-8,9-epoxide[c]
MAR07022	GSH[c]
MAR07022	H+[c]
MAR07022	aflatoxin B1-exo-8,9-epoxide-GSH[c]
MAR07023	aflatoxin B1-exo-8,9-epoxide[c]
MAR07023	H2O[c]
MAR07023	aflatoxin B1 diol[c]
MAR07024	aflatoxin B1 diol[c]
MAR07024	aflatoxin B1 dialdehyde[c]
MAR07024	H+[c]
MAR07025	aflatoxin B1 dialdehyde[c]
MAR07025	H+[c]
MAR07025	1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal[c]
MAR07026	1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal[c]
MAR07026	H+[c]
MAR07026	6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione[c]
MAR07027	aflatoxin B1 dialdehyde[c]
MAR07027	H+[c]
MAR07027	alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde[c]
MAR07028	alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde[c]
MAR07028	H+[c]
MAR07028	6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione[c]
MAR07029	GSH[c]
MAR07029	trichloroethene[c]
MAR07029	hydrochloride[c]
MAR07029	S-(1,2-dichlorovinyl)glutathione[c]
MAR07030	H+[c]
MAR07030	NADPH[c]
MAR07030	O2[c]
MAR07030	trichloroethene[c]
MAR07030	H2O[c]
MAR07030	NADP+[c]
MAR07030	TAG epoxide[c]
MAR07031	TAG epoxide[c]
MAR07031	dichloroacetyl chloride[c]
MAR07032	dichloroacetyl chloride[c]
MAR07032	NADPH[c]
MAR07032	O2[c]
MAR07032	chloride[c]
MAR07032	dichloroacetate[c]
MAR07032	H2O[c]
MAR07032	NADP+[c]
MAR07033	H+[c]
MAR07033	NADPH[c]
MAR07033	O2[c]
MAR07033	trichloroethene[c]
MAR07033	chloral[c]
MAR07033	H2O[c]
MAR07033	NADP+[c]
MAR07034	chloral[c]
MAR07034	H2O[c]
MAR07034	chloral hydrate[c]
MAR07035	chloral hydrate[c]
MAR07035	NAD+[c]
MAR07035	H+[c]
MAR07035	NADH[c]
MAR07035	trichloroacetate[c]
MAR07036	H+[c]
MAR07036	NADPH[c]
MAR07036	O2[c]
MAR07036	trichloroethanol[c]
MAR07036	H2O[c]
MAR07036	NADP+[c]
MAR07036	trichloroacetate[c]
MAR07037	NADPH[c]
MAR07037	trichloroacetate[c]
MAR07037	chloride[c]
MAR07037	dichloroacetate[c]
MAR07037	NADP+[c]
MAR07038	chloral hydrate[c]
MAR07038	H+[c]
MAR07038	NADH[c]
MAR07038	H2O[c]
MAR07038	NAD+[c]
MAR07038	trichloroethanol[c]
MAR07039	trichloroethanol[c]
MAR07039	UDP-glucuronate[c]
MAR07039	H+[c]
MAR07039	trichloroethanol glucuronide[c]
MAR07039	UDP[c]
MAR07040	bromobenzene[c]
MAR07040	H+[c]
MAR07040	NADPH[c]
MAR07040	O2[c]
MAR07040	bromobenzene-3,4-oxide[c]
MAR07040	H2O[c]
MAR07040	NADP+[c]
MAR07041	bromobenzene-3,4-oxide[c]
MAR07041	GSH[c]
MAR07041	H+[c]
MAR07041	3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene[c]
MAR07042	bromobenzene-3,4-oxide[c]
MAR07042	H2O[c]
MAR07042	bromobenzene-3,4-dihydrodiol[c]
MAR07043	bromobenzene-3,4-oxide[c]
MAR07043	4-bromophenol[c]
MAR07044	4-bromophenol[c]
MAR07044	H+[c]
MAR07044	NADPH[c]
MAR07044	O2[c]
MAR07044	4-bromophenol-2,3-epoxide[c]
MAR07044	H2O[c]
MAR07044	NADP+[c]
MAR07045	4-bromophenol-2,3-epoxide[c]
MAR07045	4-bromocatechol[c]
MAR07046	4-bromocatechol[c]
MAR07046	4-bromo-3,5-cyclohexadiene-1,2-dione[c]
MAR07046	H+[c]
MAR07047	bromobenzene-3,4-dihydrodiol[c]
MAR07047	4-bromocatechol[c]
MAR07047	H+[c]
MAR07048	bromobenzene[c]
MAR07048	H+[c]
MAR07048	NADPH[c]
MAR07048	O2[c]
MAR07048	bromobenzene-2,3-oxide[c]
MAR07048	H2O[c]
MAR07048	NADP+[c]
MAR07049	2-bromophenol[c]
MAR07049	bromobenzene-2,3-oxide[c]
MAR07050	bromobenzene-2,3-oxide[c]
MAR07050	GSH[c]
MAR07050	H+[c]
MAR07050	2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene[c]
MAR07052	7,12-dimethylbenz[a]anthracene[c]
MAR07052	H+[c]
MAR07052	NADPH[c]
MAR07052	O2[c]
MAR07052	1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene[c]
MAR07052	H2O[c]
MAR07052	NADP+[c]
MAR07053	7,12-dimethylbenz[a]anthracene[c]
MAR07053	H+[c]
MAR07053	NADPH[c]
MAR07053	O2[c]
MAR07053	7-hydroxymethyl-12-methylbenz[a]anthracene[c]
MAR07053	H2O[c]
MAR07053	NADP+[c]
MAR07054	7,12-dimethylbenz[a]anthracene[c]
MAR07054	H+[c]
MAR07054	NADPH[c]
MAR07054	O2[c]
MAR07054	7,12-dimethylbenz[a]anthracene 5,6-oxide[c]
MAR07054	H2O[c]
MAR07054	NADP+[c]
MAR07055	1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene[c]
MAR07055	H2O[c]
MAR07055	trans-3,4-dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene[c]
MAR07056	H+[c]
MAR07056	NADPH[c]
MAR07056	O2[c]
MAR07056	trans-3,4-dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene[c]
MAR07056	(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol[c]
MAR07056	H2O[c]
MAR07056	NADP+[c]
MAR07057	7-hydroxymethyl-12-methylbenz[a]anthracene[c]
MAR07057	PAPS[c]
MAR07057	7-hydroxymethyl-12-methylbenz[a]anthracene sulfate[c]
MAR07057	PAP[c]
MAR07058	7,12-dimethylbenz[a]anthracene 5,6-oxide[c]
MAR07058	H2O[c]
MAR07058	trans-5,6-dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene[c]
MAR07059	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07059	H+[c]
MAR07059	NADPH[c]
MAR07059	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07059	NADP+[c]
MAR07060	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07060	H+[c]
MAR07060	NADPH[c]
MAR07060	O2[c]
MAR07060	4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c]
MAR07060	H2O[c]
MAR07060	NADP+[c]
MAR07061	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07061	H+[c]
MAR07061	NADPH[c]
MAR07061	O2[c]
MAR07061	4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone[c]
MAR07061	H2O[c]
MAR07061	NADP+[c]
MAR07062	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07062	H+[c]
MAR07062	NADPH[c]
MAR07062	O2[c]
MAR07062	4-(methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone[c]
MAR07062	H2O[c]
MAR07062	NADP+[c]
MAR07063	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07063	H+[c]
MAR07063	NADPH[c]
MAR07063	O2[c]
MAR07063	1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c]
MAR07063	H2O[c]
MAR07063	NADP+[c]
MAR07064	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07064	H+[c]
MAR07064	NADPH[c]
MAR07064	O2[c]
MAR07064	alpha-[3-[(hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol[c]
MAR07064	H2O[c]
MAR07064	NADP+[c]
MAR07065	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07065	UDP-glucuronate[c]
MAR07065	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide[c]
MAR07065	UDP[c]
MAR07066	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07066	UDP-glucuronate[c]
MAR07066	NNAL-N-glucuronide[c]
MAR07066	UDP[c]
MAR07067	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c]
MAR07067	H+[c]
MAR07067	NADPH[c]
MAR07067	O2[c]
MAR07067	4-(methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol[c]
MAR07067	H2O[c]
MAR07067	NADP+[c]
MAR07068	4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c]
MAR07068	4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone[c]
MAR07068	formaldehyde[c]
MAR07069	4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone[c]
MAR07069	4-hydroxy-1-(3-pyridinyl)-1-butanone[c]
MAR07069	nitrogen[c]
MAR07070	4-hydroxy-1-(3-pyridinyl)-1-butanone[c]
MAR07070	NADPH[c]
MAR07070	O2[c]
MAR07070	3-succinoylpyridine[c]
MAR07070	H+[c]
MAR07070	H2O[c]
MAR07070	NADP+[c]
MAR07071	4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone[c]
MAR07071	4-oxo-1-(3-pyridyl)-1-butanone[c]
MAR07071	N-nitrosomethanamine[c]
MAR07072	4-oxo-1-(3-pyridyl)-1-butanone[c]
MAR07072	H+[c]
MAR07072	NADPH[c]
MAR07072	O2[c]
MAR07072	3-succinoylpyridine[c]
MAR07072	H2O[c]
MAR07072	NADP+[c]
MAR07073	1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c]
MAR07073	5-(3-pyridyl)-2-hydroxytetrahydrofuran[c]
MAR07073	N-nitrosomethanamine[c]
MAR07074	5-(3-pyridyl)-2-hydroxytetrahydrofuran[c]
MAR07074	NADPH[c]
MAR07074	O2[c]
MAR07074	gamma-hydroxy-3-pyridinebutanoate[c]
MAR07074	H2O[c]
MAR07074	NADP+[c]
MAR07075	alpha-[3-(nitrosoamino)propyl]-3-pyridinemethanol[c]
MAR07075	1-(3-pyridinyl)-1,4-butanediol[c]
MAR07075	nitrogen[c]
MAR07076	1-(3-pyridinyl)-1,4-butanediol[c]
MAR07076	NADPH[c]
MAR07076	O2[c]
MAR07076	gamma-hydroxy-3-pyridinebutanoate[c]
MAR07076	H+[c]
MAR07076	H2O[c]
MAR07076	NADP+[c]
MAR07077	alpha-[3-[(hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol[c]
MAR07077	alpha-[3-(nitrosoamino)propyl]-3-pyridinemethanol[c]
MAR07077	formaldehyde[c]
MAR07078	1-nitronaphthalene[c]
MAR07078	H+[c]
MAR07078	NADPH[c]
MAR07078	O2[c]
MAR07078	1-nitronaphthalene-5,6-oxide[c]
MAR07078	H2O[c]
MAR07078	NADP+[c]
MAR07079	1-nitronaphthalene-5,6-oxide[c]
MAR07079	GSH[c]
MAR07079	H+[c]
MAR07079	1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene[c]
MAR07080	1-nitronaphthalene-5,6-oxide[c]
MAR07080	GSH[c]
MAR07080	H+[c]
MAR07080	1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene[c]
MAR07081	1-nitronaphthalene-5,6-oxide[c]
MAR07081	H2O[c]
MAR07081	1-nitro-5,6-dihydroxy-dihydronaphthalene[c]
MAR07082	1-nitronaphthalene[c]
MAR07082	H+[c]
MAR07082	NADPH[c]
MAR07082	O2[c]
MAR07082	1-nitronaphthalene-7,8-oxide[c]
MAR07082	H2O[c]
MAR07082	NADP+[c]
MAR07083	1-nitronaphthalene-7,8-oxide[c]
MAR07083	GSH[c]
MAR07083	H+[c]
MAR07083	1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene[c]
MAR07084	1-nitronaphthalene-7,8-oxide[c]
MAR07084	GSH[c]
MAR07084	H+[c]
MAR07084	1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene[c]
MAR07085	1-nitronaphthalene[c]
MAR07085	H+[c]
MAR07085	1-nitrosonaphthalene[c]
MAR07085	H2O[c]
MAR07086	1-nitrosonaphthalene[c]
MAR07086	H+[c]
MAR07086	N-hydroxy-1-aminonaphthalene[c]
MAR07087	H+[c]
MAR07087	N-hydroxy-1-aminonaphthalene[c]
MAR07087	1-naphthylamine[c]
MAR07087	H2O[c]
MAR07088	1,1-dichloroethylene[c]
MAR07088	H+[c]
MAR07088	NADPH[c]
MAR07088	O2[c]
MAR07088	2,2-dichloroacetaldehyde[c]
MAR07088	H2O[c]
MAR07088	NADP+[c]
MAR07089	2,2-dichloroacetaldehyde[c]
MAR07089	GSH[c]
MAR07089	H+[c]
MAR07089	S-(2,2-dichloro-1-hydroxy)ethyl glutathione[c]
MAR07090	2,2-dichloroacetaldehyde[c]
MAR07090	H2O[c]
MAR07090	2,2-dichloro-1,1-ethanediol[c]
MAR07099	1,2-dibromoethane[c]
MAR07099	NADPH[c]
MAR07099	O2[c]
MAR07099	2-bromoacetaldehyde[c]
MAR07099	H2O[c]
MAR07099	hydrobromic acid[c]
MAR07099	NADP+[c]
MAR07100	2-bromoacetaldehyde[c]
MAR07100	GSH[c]
MAR07100	H+[c]
MAR07100	hydrobromic acid[c]
MAR07100	S-(formylmethyl)glutathione[c]
MAR07103	1,2-dibromoethane[c]
MAR07103	GSH[c]
MAR07103	glutathione episulfonium ion[c]
MAR07103	H+[c]
MAR07103	hydrobromic acid[c]
MAR07104	glutathione episulfonium ion[c]
MAR07104	H2O[c]
MAR07104	S-(2-hydroxyethyl)glutathione[c]
MAR07106	H+[c]
MAR07106	S-(formylmethyl)glutathione[c]
MAR07106	S-(2-hydroxyethyl)glutathione[c]
MAR08032	debrisoquin[c]
MAR08032	H+[c]
MAR08032	NADPH[c]
MAR08032	O2[c]
MAR08032	4-hydroxy-debrisoquine[c]
MAR08032	H2O[c]
MAR08032	NADP+[c]
MAR08036	H+[c]
MAR08036	lauric acid[c]
MAR08036	NADPH[c]
MAR08036	O2[c]
MAR08036	12-hydroxydodecanoic acid[c]
MAR08036	H2O[c]
MAR08036	NADP+[c]
MAR08037	H+[c]
MAR08037	myristic acid[c]
MAR08037	NADPH[c]
MAR08037	O2[c]
MAR08037	14-hydroxytetradecanoic acid[c]
MAR08037	H2O[c]
MAR08037	NADP+[c]
MAR08038	H+[c]
MAR08038	NADPH[c]
MAR08038	O2[c]
MAR08038	palmitate[c]
MAR08038	16-hydroxyhexadecanoic acid[c]
MAR08038	H2O[c]
MAR08038	NADP+[c]
MAR08049	H+[c]
MAR08049	NADPH[c]
MAR08049	O2[c]
MAR08049	paclitaxel[c]
MAR08049	6-hydroxypaclitaxel[c]
MAR08049	H2O[c]
MAR08049	NADP+[c]
MAR08052	H+[c]
MAR08052	NADPH[c]
MAR08052	O2[c]
MAR08052	tolbutamide[c]
MAR08052	4-hydroxy-tolbutamide[c]
MAR08052	H2O[c]
MAR08052	NADP+[c]
MAR08596	H+[c]
MAR08596	limonene[c]
MAR08596	NADPH[c]
MAR08596	O2[c]
MAR08596	(-)-trans-carveol[c]
MAR08596	H2O[c]
MAR08596	NADP+[c]
MAR08598	H+[c]
MAR08598	limonene[c]
MAR08598	NADPH[c]
MAR08598	O2[c]
MAR08598	H2O[c]
MAR08598	NADP+[c]
MAR08598	perillyl alcohol[c]
MAR08601	(+)-alpha-pinene[c]
MAR08601	H+[c]
MAR08601	NADPH[c]
MAR08601	O2[c]
MAR08601	alpha-pinene-oxide[c]
MAR08601	H2O[c]
MAR08601	NADP+[c]
MAR03955	CO2[c]
MAR03955	H2O[c]
MAR03955	H+[c]
MAR03955	HCO3-[c]
MAR04202	methanol[c]
MAR04202	NAD+[c]
MAR04202	formaldehyde[c]
MAR04202	H+[c]
MAR04202	NADH[c]
MAR05127	NH4+[c]
MAR05127	H+[c]
MAR05127	NH3[c]
MAR05128	NH4+[e]
MAR05128	H+[e]
MAR05128	NH3[e]
MAR05406	CO2[c]
MAR05406	H2O[c]
MAR05406	carbonate[c]
MAR09801	GTP[c]
MAR09801	L-hydroxylysine[c]
MAR09801	GDP[c]
MAR09801	5-Phosphonooxy-L-lysine[c]
MAR09807	H2O[c]
MAR09807	5-Phosphonooxy-L-lysine[c]
MAR09807	2-aminoadipate 6-semialdehyde[c]
MAR09807	H+[c]
MAR09807	NH3[c]
MAR09807	Pi[c]
MAR00013	HDL[e]
MAR00013	cholesterol[e]
MAR00013	cholesterol-ester pool[e]
MAR00013	HDL remnant[e]
MAR00553	(10Z)-heptadecenoyl-CoA[c]
MAR00553	(11Z)-docosenoyl-CoA[c]
MAR00553	(11Z)-eicosenoyl-CoA[c]
MAR00553	(11Z,14Z)-eicosadienoyl-CoA[c]
MAR00553	(11Z,14Z,17Z)-eicosatrienoyl-CoA[c]
MAR00553	(13Z)-docosenoyl-CoA[c]
MAR00553	(13Z)-eicosenoyl-CoA[c]
MAR00553	(13Z)-octadecenoyl-CoA[c]
MAR00553	(13Z,16Z)-docosadienoyl-CoA[c]
MAR00553	(15Z)-tetracosenoyl-CoA[c]
MAR00553	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR00553	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR00553	(5Z,8Z,11Z)-eicosatrienoyl-CoA[c]
MAR00553	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR00553	(6Z,9Z)-octadecadienoyl-CoA[c]
MAR00553	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c]
MAR00553	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c]
MAR00553	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c]
MAR00553	(7Z)-octadecenoyl-CoA[c]
MAR00553	(7Z)-tetradecenoyl-CoA[c]
MAR00553	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR00553	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]
MAR00553	(8Z,11Z)-eicosadienoyl-CoA[c]
