nodeLabel	mIDH2_filtered_25k	Cluster_NR_filtered_25k	distance
MAR07193	0.212460902348595	0.213244967057258	0.0018
MAR07921	0.218747358028905	0.219745622666777	0.0018
MAR07968	0.254325447153171	0.255996065860655	0.0018
MAR08015	0.118705789292577	0.117694501594092	0.0018
MAR08033	0.129630501044551	0.128736218209704	0.0018
MAR08135	0.218747358028905	0.219745622666777	0.0018
MAR08137	0.218747358028905	0.219745622666777	0.0018
MAR08357	0.239334228772577	0.240617884442186	0.0018
MAR08360	0.232263754194254	0.233539460700111	0.0018
MAR08425	0.232488891213739	0.233749832995604	0.0018
MAR08529	0.283221765800602	0.285496163475728	0.0018
MAR08597	0.129641072703008	0.128736218209704	0.0018
MAR08599	0.129641072703008	0.128736218209704	0.0018
MAR08602	0.129641072703008	0.128736218209704	0.0018
MAR08634	0.246650830434827	0.248183770135248	0.0018
MAR08723	0.112531184927664	0.111266313261797	0.0018
MAR08863	0.115028409493708	0.113903007626601	0.0018
MAR09589	0.116497772130556	0.115406138246975	0.0018
MAR10022	0.226034173313772	0.227099435078766	0.0018
MAR10030	0.0459620739965839	0.0434613678162258	0.0018
MAR10138	0.226034173313772	0.227099435078766	0.0018
MAR10159	0.133117895083755	0.132373429657987	0.0018
MAR10206	0.0184668330827302	0.0153290249188658	0.0018
MAR10446	0.214988981021733	0.215796891385729	0.0018
MAR10755	0.208757889597725	0.209468855891947	0.0018
MAR10804	0.206990671783792	0.207635939479895	0.0018
MAR11016	0.237725353343666	0.239041258579187	0.0018
MAR11042	0.234465097216625	0.2357848456402	0.0018
MAR11135	0.235830962032718	0.237048087126249	0.0018
MAR11223	0.216021732709666	0.216839604355252	0.0018
MAR11469	0.117331782381491	0.116195888018851	0.0018
MAR11471	0.117331782381491	0.116195888018851	0.0018
MAR11472	0.117331782381491	0.116195888018851	0.0018
MAR11766	0.290018736955145	0.292422874416975	0.0018
MAR11772	0.290236140291105	0.292659671284718	0.0018
MAR11811	0.237741454808951	0.239010724073634	0.0018
MAR11854	0.297920470195685	0.300493913197374	0.0018
MAR11885	0.118401682892281	0.117341643192182	0.0018
MAR11886	0.118848557602388	0.117826899183964	0.0018
MAR11892	0.243672066211852	0.2451178733528	0.0018
MAR11968	0.281216675570244	0.283417589198411	0.0018
MAR11970	0.281216675570244	0.283417589198411	0.0018
MAR12173	0.24786959311918	0.249427307406025	0.0018
MAR12236	0.248671213631014	0.250153468413345	0.0018
MAR12455	0.303235233456889	0.305913196895014	0.0018
MAR12468	0.232591752093687	0.233855708092732	0.0018
MAR12484	0.273123545987586	0.275215091460804	0.0018
MAR12738	0.30333716949207	0.305962331909951	0.0018
MAR12739	0.30333716949207	0.305962331909951	0.0018
MAR13081	0.291125783567109	0.293530030255924	0.0018
MRPL33	0.150158549192486	0.149677314760179	0.0018
NXF1	0.592795609880994	0.601275231830687	0.0018
PDGFC	0.358682572991681	0.362364923295588	0.0018
PSMD2	0.659563833356246	0.669357020270674	0.0018
RPL10A	0.687909437543911	0.698231551856492	0.0018
SNW1	0.710478583164335	0.721304935075559	0.0018
ASH2L	0.489249057886203	0.495464361502505	0.0017
ATXN3L	0.394276890170921	0.39862814075264	0.0017
EPC2	0.478026994541819	0.484000734875739	0.0017
KPNA1	0.587477183659107	0.595697476379382	0.0017
LIG3	0.463706053871915	0.469437805023725	0.0017
MAR01307	0.215573895594456	0.216293250040609	0.0017
MAR01520	0.21460977124958	0.215319267654517	0.0017
MAR02029	0.251119493147822	0.252523498894522	0.0017
MAR02036	0.253338791838879	0.254894939518398	0.0017
MAR02041	0.253929087408211	0.255432121186291	0.0017
MAR02048	0.251276038567074	0.252668373214276	0.0017
MAR02052	0.251276038567074	0.252668373214276	0.0017
MAR02059	0.251276038567074	0.252668373214276	0.0017
MAR02061	0.251276038567074	0.252668373214276	0.0017
MAR02063	0.251276038567074	0.252668373214276	0.0017
MAR02064	0.251276038567074	0.252668373214276	0.0017
MAR02076	0.251276038567074	0.252668373214276	0.0017
MAR02078	0.251276038567074	0.252668373214276	0.0017
MAR02079	0.251276038567074	0.252668373214276	0.0017
MAR02100	0.251276038567074	0.252668373214276	0.0017
MAR02102	0.251276038567074	0.252668373214276	0.0017
MAR02529	0.227506638077174	0.228424944902667	0.0017
MAR02569	0.0993827793870592	0.0977314584430218	0.0017
MAR02782	0.203584487997496	0.20404932121011	0.0017
MAR02784	0.196991813086313	0.197311014192778	0.0017
MAR03330	0.210602569324282	0.211206264664909	0.0017
MAR03333	0.210602569324282	0.211206264664909	0.0017
MAR03334	0.210602569324282	0.211206264664909	0.0017
MAR03337	0.210602569324282	0.211206264664909	0.0017
MAR03338	0.210602569324282	0.211206264664909	0.0017
MAR03341	0.210602569324282	0.211206264664909	0.0017
MAR03920	0.251369462084585	0.252827199443511	0.0017
MAR03970	0.187585558373023	0.187715170850115	0.0017
MAR04661	0.125911872751882	0.124899063128961	0.0017
MAR04706	0.186429888857046	0.186601010604846	0.0017
MAR04709	0.186551776360567	0.186717265073771	0.0017
MAR04754	0.125445659537946	0.124353141365359	0.0017
MAR04807	0.0993827793870592	0.0977314584430218	0.0017
MAR04955	0.0971855522807407	0.0955649956651874	0.0017
MAR05307	0.242265054490091	0.243559411623866	0.0017
MAR05346	0.115910519365001	0.114615056439978	0.0017
MAR05485	0.213029342648325	0.213669449978184	0.0017
MAR06391	0.214141557344236	0.214908500743993	0.0017
MAR06493	0.100347754647925	0.0988130542638626	0.0017
MAR06717	0.251276038567074	0.252668373214276	0.0017
MAR06720	0.251276038567074	0.252668373214276	0.0017
MAR06721	0.251276038567074	0.252668373214276	0.0017
MAR06849	0.251276038567074	0.252668373214276	0.0017
MAR07173	0.0971855522807407	0.0955649956651874	0.0017
MAR07186	0.227218929090938	0.228223776572411	0.0017
MAR07187	0.227218929090938	0.228223776572411	0.0017
MAR07731	0.188927505975952	0.18904972964931	0.0017
MAR07936	0.312723776488346	0.315378637416127	0.0017
MAR07970	0.294020451171338	0.296316284087503	0.0017
MAR07999	0.316229081388786	0.318975256004155	0.0017
MAR08064	0.213100457422233	0.213750014514193	0.0017
MAR08417	0.228260666425166	0.229294003952177	0.0017
MAR08619	0.25077527493401	0.25226374213887	0.0017
MAR08807	0.193439307525432	0.193746010661102	0.0017
MAR08812	0.196236888241443	0.196512652446241	0.0017
MAR08820	0.196878117621408	0.197248781617825	0.0017
MAR09526	0.244360894339157	0.245661117150377	0.0017
MAR09655	0.0946264647292882	0.0929664565857509	0.0017
MAR09668	0.0946264647292882	0.0929664565857509	0.0017
MAR09971	0.32957664122151	0.332652527492492	0.0017
MAR10068	0.189428496189372	0.189627337325128	0.0017
MAR10805	0.206384021707797	0.206906588164209	0.0017
MAR11020	0.234127526748076	0.235221215885594	0.0017
MAR11173	0.237970497084487	0.239148465062701	0.0017
MAR11174	0.234116495964098	0.235224438845126	0.0017
MAR11175	0.235697109404708	0.236826972231173	0.0017
MAR11176	0.234101524146006	0.23520912908892	0.0017
MAR11328	0.0970234053389316	0.0953944634327146	0.0017
MAR11541	0.125037023931941	0.124008648863181	0.0017
MAR11542	0.125037023931941	0.124008648863181	0.0017
MAR11774	0.294775488980282	0.297052423178771	0.0017
MAR11807	0.120018189566041	0.118775421554613	0.0017
MAR12286	0.248682509283795	0.250135470811141	0.0017
MAR12866	0.203729247169499	0.204158365120539	0.0017
OR4C6	0.145945412777221	0.145200439844154	0.0017
PDIA6	0.158498479778308	0.158144152108364	0.0017
PLCH2	0.468240774150422	0.474012929684773	0.0017
RRAGC	0.512284355551852	0.518929031055468	0.0017
TMED9	0.463162937318401	0.468926528492181	0.0017
ZFAND2B	0.437706981555871	0.442848893436404	0.0017
ZNF529	0.458414580750799	0.463992374991148	0.0017
ZPR1	0.324333465977198	0.327295333625587	0.0017
CREB3L1	0.0522469885961012	0.0495016462417284	0.0016
DARS	0.484911112224213	0.490894365509089	0.0016
EXOSC4	0.519514473782708	0.52621560052794	0.0016
HSPBP1	0.242563328281911	0.243665292626155	0.0016
MAR00718	0.183758787244061	0.183640770391819	0.0016
MAR00962	0.116168218259937	0.114773371155186	0.0016
MAR01114	0.183758787244061	0.183640770391819	0.0016
MAR01115	0.183758787244061	0.183640770391819	0.0016
MAR01242	0.117695444938095	0.116365765686731	0.0016
MAR01627	0.269418874540874	0.271104890677826	0.0016
MAR01702	0.287552403409547	0.289519454125268	0.0016
MAR01767	0.28997169788246	0.292080784871553	0.0016
MAR01832	0.268042524914568	0.269692529400686	0.0016
MAR01944	0.291753162038908	0.293835794634119	0.0016
MAR02030	0.250661263924849	0.251911159530227	0.0016
MAR02283	0.287568724751601	0.289575060802916	0.0016
MAR02448	0.183758787244061	0.183640770391819	0.0016
MAR02450	0.164745512076741	0.164369741492932	0.0016
MAR02545	0.183758787244061	0.183640770391819	0.0016
MAR02559	0.183758787244061	0.183640770391819	0.0016
MAR02567	0.183758787244061	0.183640770391819	0.0016
MAR02571	0.183758787244061	0.183640770391819	0.0016
MAR02577	0.183758787244061	0.183640770391819	0.0016
MAR02588	0.183758787244061	0.183640770391819	0.0016
MAR03062	0.211338178351424	0.211863376535321	0.0016
MAR03065	0.211338178351424	0.211863376535321	0.0016
MAR03444	0.183758787244061	0.183640770391819	0.0016
MAR03448	0.183758787244061	0.183640770391819	0.0016
MAR03455	0.183758787244061	0.183640770391819	0.0016
MAR03459	0.183758787244061	0.183640770391819	0.0016
MAR03466	0.183758787244061	0.183640770391819	0.0016
MAR03469	0.183758787244061	0.183640770391819	0.0016
MAR03470	0.183758787244061	0.183640770391819	0.0016
MAR03506	0.222573281774759	0.223366091056443	0.0016
MAR03510	0.222573281774759	0.223366091056443	0.0016
MAR03512	0.222573281774759	0.223366091056443	0.0016
MAR03515	0.222573281774759	0.223366091056443	0.0016
MAR03521	0.222573281774759	0.223366091056443	0.0016
MAR03847	0.183758787244061	0.183640770391819	0.0016
MAR03939	0.183758787244061	0.183640770391819	0.0016
MAR04010	0.188469097325871	0.188440920164482	0.0016
MAR04020	0.183758787244061	0.183640770391819	0.0016
MAR04026	0.183758787244061	0.183640770391819	0.0016
MAR04030	0.183758787244061	0.183640770391819	0.0016
MAR04299	0.220471217455383	0.221121306056564	0.0016
MAR04506	0.236264276666518	0.237260105969027	0.0016
MAR04532	0.183758787244061	0.183640770391819	0.0016
MAR04804	0.183758787244061	0.183640770391819	0.0016
MAR04937	0.183758787244061	0.183640770391819	0.0016
MAR04981	0.208552605570776	0.209039510986488	0.0016
MAR05144	0.183758787244061	0.183640770391819	0.0016
MAR05196	0.212834273949623	0.21335240335397	0.0016
MAR05300	0.208552605570776	0.209039510986488	0.0016
MAR05340	0.183758787244061	0.183640770391819	0.0016
MAR05361	0.103501512412029	0.101820471688379	0.0016
MAR05374	0.212834273949623	0.21335240335397	0.0016
MAR05382	0.212834273949623	0.21335240335397	0.0016
MAR05454	0.244119261584691	0.245231482042249	0.0016
MAR06401	0.183758787244061	0.183640770391819	0.0016
MAR06402	0.183758787244061	0.183640770391819	0.0016
MAR06564	0.185926481522711	0.185944586948764	0.0016
MAR06601	0.183758787244061	0.183640770391819	0.0016
MAR06605	0.183758787244061	0.183640770391819	0.0016
MAR06607	0.183758787244061	0.183640770391819	0.0016
MAR06609	0.183758787244061	0.183640770391819	0.0016
MAR06613	0.183758787244061	0.183640770391819	0.0016
MAR06708	0.183758787244061	0.183640770391819	0.0016
MAR06712	0.183758787244061	0.183640770391819	0.0016
MAR06715	0.183758787244061	0.183640770391819	0.0016
MAR06723	0.183758787244061	0.183640770391819	0.0016
MAR06738	0.183758787244061	0.183640770391819	0.0016
MAR06741	0.271022864480029	0.272749617987049	0.0016
MAR06742	0.183758787244061	0.183640770391819	0.0016
MAR06751	0.287105682866221	0.289105950121029	0.0016
MAR06759	0.183758787244061	0.183640770391819	0.0016
MAR06792	0.183758787244061	0.183640770391819	0.0016
MAR06803	0.183758787244061	0.183640770391819	0.0016
MAR06814	0.183758787244061	0.183640770391819	0.0016
MAR06878	0.183758787244061	0.183640770391819	0.0016
MAR06879	0.183758787244061	0.183640770391819	0.0016
MAR06880	0.183758787244061	0.183640770391819	0.0016
MAR06881	0.183758787244061	0.183640770391819	0.0016
MAR06889	0.183758787244061	0.183640770391819	0.0016
MAR06967	0.183758787244061	0.183640770391819	0.0016
MAR07135	0.183758787244061	0.183640770391819	0.0016
MAR07136	0.183758787244061	0.183640770391819	0.0016
MAR07616	0.183758787244061	0.183640770391819	0.0016
MAR07744	0.183758787244061	0.183640770391819	0.0016
MAR07894	0.183758787244061	0.183640770391819	0.0016
MAR07895	0.183758787244061	0.183640770391819	0.0016
MAR07937	0.293789582389753	0.296008050951266	0.0016
MAR08018	0.187786880440823	0.187786657014393	0.0016
MAR08034	0.314280520760605	0.316786893463407	0.0016
MAR08067	0.183758787244061	0.183640770391819	0.0016
MAR08444	0.253436903115527	0.254717712058748	0.0016
MAR08493	0.183758787244061	0.183640770391819	0.0016
MAR08494	0.183758787244061	0.183640770391819	0.0016
MAR08495	0.183758787244061	0.183640770391819	0.0016
MAR08561	0.244658132916263	0.245802531983049	0.0016
MAR08672	0.183758787244061	0.183640770391819	0.0016
MAR08684	0.183758787244061	0.183640770391819	0.0016
MAR08808	0.195632576191636	0.195851609704129	0.0016
MAR08817	0.195056181066018	0.195272249100709	0.0016
MAR08850	0.29353163835118	0.295719003691866	0.0016
MAR09657	0.0972935401539606	0.0955196652336529	0.0016
MAR10152	0.22693808062438	0.227771093196607	0.0016
MAR11051	0.233720355761049	0.234715045007316	0.0016
MAR11142	0.264713063435322	0.266307944377694	0.0016
MAR11156	0.234638662228085	0.235582504365045	0.0016
MAR11298	0.0957810285021989	0.0939389329446432	0.0016
MAR11356	0.0957810285021989	0.0939389329446432	0.0016
MAR11771	0.291753162038908	0.293835794634119	0.0016
MAR11785	0.208991431005674	0.20941501905534	0.0016
MAR12281	0.209417416947592	0.209925100104933	0.0016
MAR12299	0.254605908551723	0.255940261668683	0.0016
MAR12304	0.211089991443141	0.21161613777105	0.0016
MAR12472	0.24409003139833	0.245268085138281	0.0016
MAR12487	0.272136526264213	0.273918319279262	0.0016
MAR12780	0.311470708978672	0.313914330123093	0.0016
MAR12868	0.110374572813952	0.108861872823434	0.0016
NSUN5P2	0.0650079336868259	0.0625272821479161	0.0016
ZNF146	0.51795067347561	0.52467042759338	0.0016
ZNF57	0.369343444193779	0.373033816343081	0.0016
ADAR	0.162218931931934	0.161590179229218	0.0015
ANAPC2	0.214391416265326	0.21476941438111	0.0015
BST1	0.265208809228875	0.266673834789235	0.0015
CDC40	0.751088263838744	0.762273763656683	0.0015
EIF6	0.497345866180021	0.503463175585173	0.0015
HTATIP2	0.645520929447292	0.654621807056722	0.0015
MAR01080	0.152530472926272	0.151725493547545	0.0015
MAR01104	0.117170426110947	0.115595917199475	0.0015
MAR01347	0.242521920938143	0.243486758564488	0.0015
MAR01445	0.215556675697831	0.216034593347405	0.0015
MAR01715	0.246392512255097	0.247498120816473	0.0015
MAR01802	0.292620046441916	0.294661965907587	0.0015
MAR01985	0.292736554087631	0.29473088142102	0.0015
MAR02032	0.250355592461886	0.251549088514761	0.0015
MAR02033	0.250355592461886	0.251549088514761	0.0015
MAR02116	0.188803348346617	0.188771992708621	0.0015
MAR02349	0.170826334888793	0.170415226205621	0.0015
MAR02557	0.152734456776517	0.15194701366678	0.0015
MAR02570	0.152022209633855	0.151127432525735	0.0015
MAR03057	0.20701290805218	0.207323994022911	0.0015
MAR03060	0.20701290805218	0.207323994022911	0.0015
MAR03072	0.244055677690913	0.245039336726775	0.0015
MAR03120	0.251341095977669	0.252531983709787	0.0015
MAR03326	0.21248780542563	0.21282293633907	0.0015
MAR03329	0.21248780542563	0.21282293633907	0.0015
MAR03347	0.174678105009419	0.174226282670537	0.0015
MAR03351	0.174678105009419	0.174226282670537	0.0015
MAR03477	0.25840112814257	0.259635488091435	0.0015
MAR03898	0.168502006770955	0.167972861472514	0.0015
MAR03982	0.165789657379472	0.165227109208101	0.0015
MAR04182	0.215355308856876	0.215793159327574	0.0015
MAR04187	0.186466015358922	0.186362369511111	0.0015
MAR04252	0.190730148063356	0.190612667010385	0.0015
MAR04417	0.19055185865581	0.190430876182758	0.0015
MAR04439	0.119530179444422	0.118024955023504	0.0015
MAR04566	0.0949674979753277	0.0929831986739198	0.0015
MAR04616	0.101653597220593	0.0997333831092852	0.0015
MAR04728	0.125293173161581	0.123948937698053	0.0015
MAR05313	0.242590679610735	0.24359421043209	0.0015
MAR05555	0.213203829033292	0.213587887727809	0.0015
MAR06278	0.240793506938921	0.241742529029291	0.0015
MAR06491	0.106878816326723	0.105170163753706	0.0015
MAR06891	0.220822723184199	0.221406899859644	0.0015
MAR07182	0.0954692230228029	0.093555869849077	0.0015
MAR07258	0.216598520687891	0.217102238709995	0.0015
MAR07260	0.216598520687891	0.217102238709995	0.0015
MAR07652	0.187742168620413	0.187574391785951	0.0015
MAR08130	0.189272761703089	0.189180966219371	0.0015
MAR08226	0.187612418988495	0.187533976716777	0.0015
MAR08353	0.18448262436368	0.184260154560242	0.0015
MAR08379	0.25820285548868	0.259522187807778	0.0015
MAR08383	0.25820285548868	0.259522187807778	0.0015
MAR08384	0.25820285548868	0.259522187807778	0.0015
MAR08385	0.25820285548868	0.259522187807778	0.0015
MAR08536	0.0941122444977408	0.0920967372620409	0.0015
MAR08541	0.1676213940194	0.167127749055491	0.0015
MAR08687	0.220204568488878	0.220800061443984	0.0015
MAR08809	0.196289307146136	0.196312848349181	0.0015
MAR08810	0.196007048887941	0.195984949229678	0.0015
MAR09002	0.111147701225867	0.109439341210412	0.0015
MAR09427	0.0312671935713369	0.0280386104211824	0.0015
MAR09662	0.0960041281197044	0.0940194368506592	0.0015
MAR09671	0.0960041281197044	0.0940194368506592	0.0015
MAR09830	0.136643507039697	0.135565799804611	0.0015
MAR09913	0.191635386807547	0.191547032100967	0.0015
MAR09914	0.191635386807547	0.191547032100967	0.0015
MAR09915	0.191635386807547	0.191547032100967	0.0015
MAR09916	0.191635386807547	0.191547032100967	0.0015
MAR09917	0.191635386807547	0.191547032100967	0.0015
MAR09918	0.191635386807547	0.191547032100967	0.0015
MAR10124	0.259383508745487	0.26073794135399	0.0015
MAR10997	0.200844110377826	0.201057128993307	0.0015
MAR11033	0.235132978532049	0.235950022318107	0.0015
MAR11054	0.23642776023702	0.237315635333956	0.0015
MAR11192	0.235547532690585	0.236398806726876	0.0015
MAR11304	0.185849387685592	0.185693049279876	0.0015
MAR11359	0.14013606238888	0.139005614896997	0.0015
MAR11536	0.121139347533371	0.119725100798252	0.0015
MAR11537	0.121139347533371	0.119725100798252	0.0015
MAR11805	0.186823362640693	0.186647524636137	0.0015
MAR11832	0.16112935393828	0.160464705787254	0.0015
MAR11888	0.104429523277082	0.10263781237125	0.0015
MAR11976	0.16112935393828	0.160464705787254	0.0015
MAR12239	0.243246895079486	0.244296550373902	0.0015
MAR12288	0.206581051243148	0.206881641652543	0.0015
MAR12318	0.306290809338016	0.30850321826795	0.0015
MAR12319	0.306290809338016	0.30850321826795	0.0015
MAR12347	0.264065935287862	0.265531462010335	0.0015
MAR12413	0.1473728084001	0.146438148083456	0.0015
MAR12421	0.271853504132865	0.273413791689581	0.0015
MAR12445	0.1473728084001	0.146438148083456	0.0015
MAR12474	0.306290809338016	0.30850321826795	0.0015
MAR12499	0.27542418039112	0.277007508294958	0.0015
MAR12994	0.288982085158719	0.290940236534343	0.0015
NELFA	0.457071006955311	0.462390478949129	0.0015
PAQR6	0.0528038677167164	0.0500273861343035	0.0015
SUPT5H	0.626996069802812	0.635718400903734	0.0015
VCP	0.67193085905936	0.681612912166632	0.0015
MAR00139	0.22282148496974	0.2233026305716	0.0014
MAR00157	0.112335244346048	0.110573154082696	0.0014
MAR00945	0.176839249393646	0.176389536205207	0.0014
MAR00949	0.176839249393646	0.176389536205207	0.0014
MAR00953	0.176839249393646	0.176389536205207	0.0014
MAR00957	0.176839249393646	0.176389536205207	0.0014
MAR00985	0.176451471252245	0.175981882517203	0.0014
MAR00986	0.176839249393646	0.176389536205207	0.0014
MAR00987	0.176839249393646	0.176389536205207	0.0014
MAR01002	0.176839249393646	0.176389536205207	0.0014
MAR01003	0.176839249393646	0.176389536205207	0.0014
MAR01004	0.176839249393646	0.176389536205207	0.0014
MAR01006	0.176839249393646	0.176389536205207	0.0014
MAR01007	0.176839249393646	0.176389536205207	0.0014
MAR01008	0.176839249393646	0.176389536205207	0.0014
MAR01022	0.176839249393646	0.176389536205207	0.0014
MAR01023	0.176839249393646	0.176389536205207	0.0014
MAR01026	0.176839249393646	0.176389536205207	0.0014
MAR01027	0.176839249393646	0.176389536205207	0.0014
MAR01028	0.176839249393646	0.176389536205207	0.0014
MAR01034	0.176839249393646	0.176389536205207	0.0014
MAR01042	0.176839249393646	0.176389536205207	0.0014
MAR01046	0.222311693524616	0.222778803417395	0.0014
MAR01050	0.176839249393646	0.176389536205207	0.0014
MAR01054	0.176839249393646	0.176389536205207	0.0014
MAR01055	0.176839249393646	0.176389536205207	0.0014
MAR01057	0.176839249393646	0.176389536205207	0.0014
MAR01058	0.176839249393646	0.176389536205207	0.0014
MAR01062	0.176839249393646	0.176389536205207	0.0014
MAR01064	0.176839249393646	0.176389536205207	0.0014
MAR01081	0.150649593947128	0.149613209338287	0.0014
MAR01087	0.176839249393646	0.176389536205207	0.0014
MAR01092	0.176839249393646	0.176389536205207	0.0014
MAR01119	0.176839249393646	0.176389536205207	0.0014
MAR01120	0.176839249393646	0.176389536205207	0.0014
MAR01121	0.176839249393646	0.176389536205207	0.0014
MAR01122	0.176839249393646	0.176389536205207	0.0014
MAR01255	0.176839249393646	0.176389536205207	0.0014
MAR01256	0.176839249393646	0.176389536205207	0.0014
MAR01272	0.176839249393646	0.176389536205207	0.0014
MAR01273	0.176839249393646	0.176389536205207	0.0014
MAR01292	0.176839249393646	0.176389536205207	0.0014
MAR01299	0.176839249393646	0.176389536205207	0.0014
MAR01350	0.176839249393646	0.176389536205207	0.0014
MAR01367	0.176839249393646	0.176389536205207	0.0014
MAR01370	0.176839249393646	0.176389536205207	0.0014
MAR01379	0.176839249393646	0.176389536205207	0.0014
MAR01384	0.176839249393646	0.176389536205207	0.0014
MAR01391	0.176839249393646	0.176389536205207	0.0014
MAR01398	0.176839249393646	0.176389536205207	0.0014
MAR01464	0.101047123366131	0.0990862447173695	0.0014
MAR01480	0.101571809052962	0.0996426016096195	0.0014
MAR01797	0.289078933242386	0.290786712490379	0.0014
MAR01821	0.100698978185079	0.0987056073683292	0.0014
MAR01981	0.292258220587011	0.294156347654916	0.0014
MAR02046	0.298885419299981	0.300815468605438	0.0014
MAR02122	0.192073255472106	0.191967645411605	0.0014
MAR02147	0.249273480501541	0.250256367729366	0.0014
MAR02279	0.192073255472106	0.191967645411605	0.0014
MAR02377	0.108509521754574	0.106613103013828	0.0014
MAR02379	0.108509521754574	0.106613103013828	0.0014
MAR02439	0.176839249393646	0.176389536205207	0.0014
MAR02460	0.176839249393646	0.176389536205207	0.0014
MAR02466	0.176839249393646	0.176389536205207	0.0014
MAR02510	0.216116534260085	0.216475309225269	0.0014
MAR02513	0.216116534260085	0.216475309225269	0.0014
MAR02550	0.176839249393646	0.176389536205207	0.0014
MAR02552	0.176839249393646	0.176389536205207	0.0014
MAR02562	0.176839249393646	0.176389536205207	0.0014
MAR02563	0.176839249393646	0.176389536205207	0.0014
MAR02565	0.176839249393646	0.176389536205207	0.0014
MAR02566	0.176839249393646	0.176389536205207	0.0014
MAR02573	0.176839249393646	0.176389536205207	0.0014
MAR02574	0.176839249393646	0.176389536205207	0.0014
MAR02576	0.176839249393646	0.176389536205207	0.0014
MAR02579	0.176839249393646	0.176389536205207	0.0014
MAR02580	0.176839249393646	0.176389536205207	0.0014
MAR02633	0.206952958279712	0.2070701208901	0.0014
MAR03076	0.244201071831928	0.245140303839251	0.0014
MAR03343	0.175079708774434	0.174597351986234	0.0014
MAR03498	0.221880323737803	0.222309756161992	0.0014
MAR03505	0.221880323737803	0.222309756161992	0.0014
MAR03522	0.22282148496974	0.2233026305716	0.0014
MAR03525	0.22282148496974	0.2233026305716	0.0014
MAR03979	0.185251524469487	0.184999142022086	0.0014
MAR04177	0.187340203487477	0.187134938415521	0.0014
MAR04190	0.293425902258866	0.295317267812899	0.0014
MAR04202	0.270280589368381	0.271696606833481	0.0014
MAR04254	0.241380358178603	0.242133144907794	0.0014
MAR04264	0.187536299770137	0.18723452136185	0.0014
MAR04516	0.219139633816564	0.219503606486452	0.0014
MAR04647	0.115100757315105	0.113351386094153	0.0014
MAR05386	0.174048617915192	0.173540068568585	0.0014
MAR06528	0.10860176516771	0.106703271874182	0.0014
MAR06584	0.196096303270967	0.196015284197699	0.0014
MAR06606	0.200695150190594	0.200674908727181	0.0014
MAR06776	0.117510035233004	0.115873530732026	0.0014
MAR06874	0.217116388430386	0.217438094983616	0.0014
MAR07805	0.120522232298851	0.11892884426632	0.0014
MAR08224	0.187793585913271	0.187553608433269	0.0014
MAR08228	0.186880763988654	0.186576584198703	0.0014
MAR08235	0.189008367588775	0.188841767441526	0.0014
MAR08499	0.287333186874927	0.289012035672155	0.0014
MAR08545	0.176839249393646	0.176389536205207	0.0014
MAR08550	0.151184792772146	0.150170211707039	0.0014
MAR08766	0.248141355762421	0.249135289499723	0.0014
MAR09015	0.120522232298851	0.11892884426632	0.0014
MAR09170	0.244339012232345	0.245231482042249	0.0014
MAR09493	0.188622446617383	0.188408799921212	0.0014
MAR09807	0.285880179485521	0.287632162961288	0.0014
MAR10450	0.269358489150661	0.27076645683713	0.0014
MAR10762	0.209655486173439	0.209868521329074	0.0014
MAR10946	0.221610435959805	0.221973575446773	0.0014
MAR11004	0.209655486173439	0.209868521329074	0.0014
MAR11473	0.114103763207868	0.112380180870049	0.0014
MAR11770	0.292258220587011	0.294156347654916	0.0014
MAR11795	0.289286969287123	0.291015874320497	0.0014
MAR12006	0.111679413962684	0.109930925351915	0.0014
MAR12018	0.185536016262729	0.185286068960484	0.0014
MAR12120	0.196096303270967	0.196015284197699	0.0014
MAR12196	0.211252067998883	0.211493790848986	0.0014
MAR12241	0.211993402321502	0.212176332124119	0.0014
MAR12453	0.269817933488325	0.271201339733037	0.0014
MAR12477	0.271581161908532	0.273046697871414	0.0014
MAR12661	0.0542223488309502	0.0512579055496289	0.0014
MAR12916	0.147124709712089	0.146054401818921	0.0014
MAR12967	0.147172544669756	0.146132881818151	0.0014
MKLN1	0.362826968246827	0.366077054528053	0.0014
OR8A1	0.267326875897324	0.268685576997139	0.0014
PLCL2	0.385863620133843	0.389659145411513	0.0014
PRKG1	0.237268330487593	0.238015685014666	0.0014
RPL31	0.686036564048999	0.695827469229412	0.0014
THOC3	0.597686818959644	0.605684548683853	0.0014
BRF1	0.0528326402741438	0.049748928730577	0.0013
CHPT1	0.0628623058174034	0.0599682865298536	0.0013
DUSP12	0.0574227874208214	0.0544080480408863	0.0013
GTF3C3	0.430640370590871	0.435083384515925	0.0013
MAR00441	0.238777791232014	0.239470345238623	0.0013
MAR00983	0.149337321882502	0.14821674125702	0.0013
MAR01033	0.182597011940278	0.182065077924021	0.0013
MAR01044	0.221407658898461	0.221689202061158	0.0013
MAR01163	0.165665580422565	0.164778756208089	0.0013
MAR01164	0.173036927827039	0.172391440513705	0.0013
MAR01177	0.165665580422565	0.164778756208089	0.0013
MAR01182	0.165665580422565	0.164778756208089	0.0013
MAR01206	0.16566425983039	0.164777796269272	0.0013
MAR01207	0.173036927827039	0.172391440513705	0.0013
MAR01224	0.16566425983039	0.164777796269272	0.0013
MAR01381	0.109618073822826	0.107600756164797	0.0013
MAR01447	0.0961063869466643	0.0939218429724493	0.0013
MAR01590	0.294659762431338	0.29647368425272	0.0013
