"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg11477415"	0.130926834596227	0.342545410844539	3.17582800066456	0.00241948112037553	0.560519149752773	-2.0273750226944	60702770	"-"	"17"	0.130926834596227	292836
"cg11528849"	-0.122740577209578	0.197961150340873	-3.08617292180345	0.00313682669283571	0.581293647209607	-2.26634364040716	182542901	"-"	"2"	0.122740577209578	385431
"cg11545923"	0.110030229021621	0.557367750644106	2.12523198117777	0.0379479608891077	0.784656648945491	-4.49417433777115	27272330	"-"	"15"	0.110030229021621	237546
"cg11551565"	-0.124158838404617	0.282485148294743	-2.71504302361023	0.00877125665728019	0.674300214455198	-3.20233731539987	13697126	"+"	"3"	0.124158838404617	440785
"cg11554724"	0.111251712128956	0.650122185850968	2.14086548807098	0.0366082226588696	0.783250037885539	-4.46329987596821	83242028	"+"	"15"	0.111251712128956	253414
"cg11578763"	0.121047750414933	0.643639795812696	3.10595799332136	0.00296320847326031	0.57507635271937	-2.21402059266868	55136208	"+"	"7"	0.121047750414933	677844
"cg11585670"	0.163080680055521	0.636205700609387	3.60485008364547	0.000660800440843799	0.461000561647742	-0.821085221889104	177136968	"-"	"1"	0.163080680055521	43135
"cg11591719"	0.122302566177964	0.598800128779612	2.29972128196521	0.0251762815848287	0.757631263564761	-4.13882662561518	23894841	"+"	"15"	0.122302566177964	236666
"cg11642415"	0.193396322582971	0.375721952080374	4.37100920053975	5.35212082110293e-05	0.300416164738548	1.55355539641867	82524284	"-"	"6"	0.193396322582971	634253
"cg11656326"	-0.119752932800261	0.190821086695472	-3.36962802805691	0.00136105655199816	0.515340676962123	-1.49489889537586	160389601	"+"	"6"	0.119752932800261	658712
"cg11656387"	-0.151791816174141	0.646662664153696	-2.7574755407762	0.00782925494609842	0.664910725428342	-3.09985386154579	53002742	"-"	"13"	0.151791816174141	191135
"cg11671265"	0.12520541140493	0.196188164690772	2.72087154762738	0.0086359758127401	0.67363753252392	-3.18833206263691	78722517	"-"	"4"	0.12520541140493	519166
"cg11685396"	0.121165026943864	0.547535572361021	2.1695314004682	0.0342588497055131	0.779216388611806	-4.40619037733024	180511955	"+"	"1"	0.121165026943864	44168
"cg11697038"	-0.146417917980776	0.686150585242121	-3.51194684862644	0.000881742262070074	0.485970258279953	-1.09067643535075	27931284	"+"	"1"	0.146417917980776	6008
"cg11703212"	0.112066079672477	0.703940726401061	2.0696820805435	0.0430605543350674	0.791276824513345	-4.60231859758309	114271629	"-"	"13"	0.112066079672477	210022
"cg11719157"	-0.141910437454385	0.621303912782819	-2.52085414576537	0.0145521888458782	0.713640560733795	-3.65557158830774	1466715	"+"	"17"	0.141910437454385	278978
"cg11722704"	0.120661354601136	0.637757073149297	2.19766552472234	0.0320827413766897	0.774623483288207	-4.34951776758562	13372157	"-"	"18"	0.120661354601136	301640
"cg11724970"	-0.124582114480935	0.721481924645257	-2.68364448100814	0.00953404123023243	0.680259844299966	-3.27738780622319	27182493	"-"	"7"	0.124582114480935	669614
"cg11734230"	0.110936206554517	0.357554955265276	2.0731137161567	0.0427282158954647	0.7910468563027	-4.5957088541316	55403545	"+"	"1"	0.110936206554517	12753
"cg11743255"	0.116121229943788	0.69128038173668	2.19219651220729	0.0324959794428367	0.774967077526017	-4.36058249773639	14784843	"+"	"4"	0.116121229943788	500097
"cg11750736"	-0.120518260554307	0.696556030918076	-2.92404703962936	0.00496226168948684	0.625165711968296	-2.68605254385103	10634140	"+"	"17"	0.120518260554307	280926
"cg11778001"	-0.127042460046374	0.31669387489291	-2.25257728028351	0.0281832902590348	0.765082067999312	-4.23714372491307	191512851	"-"	"2"	0.127042460046374	388321
"cg11811341"	0.128704691610048	0.601189484571394	3.14517431977656	0.00264535249966351	0.567810826376739	-2.10961739487338	25360934	"-"	"15"	0.128704691610048	237023
"cg11853918"	0.121999362067171	0.65742999191989	2.474645894466	0.0163597817218659	0.720951093501993	-3.75950726755951	17159487	"-"	"6"	0.121999362067171	615568
"cg11862131"	0.135136001738194	0.6602509454406	2.78128516359422	0.00734234279767143	0.658531630284067	-3.04182047758187	6884743	"-"	"6"	0.135136001738194	612498
"cg11867495"	0.114862552697133	0.764345860723829	2.73925642519568	0.0082217067835859	0.669168074205862	-3.14400518010361	105529085	"-"	"10"	0.114862552697133	93821
"cg11906021"	0.118592624161756	0.628474602868188	2.37886904324276	0.020764829885582	0.742966142405947	-3.97000082784199	47467221	"+"	"17"	0.118592624161756	289185
"cg11908057"	-0.121801229069627	0.859940982048474	-2.88126775124496	0.00558717916228209	0.635881954879808	-2.79404603936037	27171154	"-"	"7"	0.121801229069627	669611
"cg11910342"	0.137047860189017	0.53365646397782	2.77502405083911	0.00746760748148191	0.66069840762399	-3.05711784167088	176193681	"-"	"2"	0.137047860189017	383373
"cg11925568"	0.114274867399754	0.680486782020603	2.06826360259097	0.0431985813303019	0.791373239788269	-4.60504801638769	34774103	"+"	"21"	0.114274867399754	425890
"cg11940177"	0.132083824086366	0.542656259272124	2.06665808581687	0.0433552713232114	0.791577420972724	-4.60813539819233	99188478	"-"	"10"	0.132083824086366	92251
"cg11941236"	0.12804523432077	0.682393923857306	2.37594501815984	0.0209146288839735	0.743615059466488	-3.97632103364086	66686439	"+"	"11"	0.12804523432077	121633
"cg11942603"	-0.121002089956711	0.50618026308265	-2.11567190036121	0.0387881555404272	0.785684300398135	-4.51295971279639	69969794	"+"	"2"	0.121002089956711	352694
"cg11943135"	0.121379099697368	0.692999234827189	2.40646208640351	0.0193978278821659	0.736965562806773	-3.91004789518888	71618032	"+"	"15"	0.121379099697368	250374
"cg11955878"	0.145223360707068	0.338701475066523	2.56431315937414	0.0130191609264079	0.701529131977717	-3.55642804266251	165898967	"-"	"4"	0.145223360707068	547465
"cg11969491"	0.173977353694882	0.45006753576214	2.86868069978738	0.00578448216031458	0.639512161741286	-2.82559739844471	90735063	"-"	"15"	0.173977353694882	255409
"cg11972276"	0.119300531314687	0.616861174762926	2.17160746922387	0.0340939546241952	0.778715841389593	-4.40202942745941	12610637	"+"	"17"	0.119300531314687	281492
"cg11974946"	0.120868232654515	0.554598492415023	2.55223891820723	0.0134296661048818	0.705576944413722	-3.58410754887852	93569269	"+"	"15"	0.120868232654515	256160
"cg11977491"	0.109916265910165	0.638222783351443	2.34737377961065	0.0224299982261973	0.749174605365943	-4.03774274891253	8472697	"+"	"7"	0.109916265910165	663571
"cg11978051"	0.113496314942343	0.64594279906967	2.33614810352681	0.0230517136730659	0.750046398206361	-4.06170886539843	105846304	"+"	"10"	0.113496314942343	93913
"cg11988679"	0.118976597713476	0.468943262272067	2.1428619865253	0.0364401437217799	0.782766846188023	-4.45934319398615	132811326	"-"	"6"	0.118976597713476	650370
"cg11992736"	0.152336739345325	0.328510113610541	2.5341454144237	0.0140668243890999	0.710050985678516	-3.62539250696353	18197544	"+"	"19"	0.152336739345325	323112
"cg12005818"	0.13423995570452	0.442332691919956	2.94703212190859	0.00465392370514249	0.617217069602068	-2.62754661131918	27367365	"+"	"9"	0.13423995570452	759180
"cg12014326"	0.129652650872384	0.643819020326581	2.44604823263527	0.0175775570380304	0.72821558678664	-3.8230596462708	69226530	"+"	"11"	0.129652650872384	122157
"cg12017452"	0.124314530804132	0.511190417101637	2.13823131354208	0.0368310228075143	0.783658896669591	-4.46851552780049	159537595	"+"	"6"	0.124314530804132	658437
"cg12022621"	0.113001709398524	0.363430850387382	2.03460800607061	0.0465879053470541	0.796056489809921	-4.66933617538694	203734505	"+"	"1"	0.113001709398524	51242
"cg12025914"	-0.138774125602419	0.32359614263248	-2.07836184046529	0.0422242652064217	0.790566167924784	-4.58558220233079	48341213	"-"	"20"	0.138774125602419	415590
"cg12036633"	-0.392261632814458	0.522721800721311	-4.56577362675479	2.73344698061043e-05	0.240473432051679	2.19418910691793	63758958	"-"	"15"	0.392261632814458	248281
"cg12050497"	-0.114865653219081	0.190552855803821	-2.5174185386534	0.0146800900954543	0.714283437270948	-3.66335195837696	14773274	"-"	"2"	0.114865653219081	336113
"cg12074801"	0.128245614729724	0.570138026180926	2.22214949056497	0.0302889066597558	0.769545037512585	-4.29969917062543	37967091	"-"	"8"	0.128245614729724	718352
"cg12098697"	-0.114095341369715	0.703218642485853	-3.7045791975201	0.000482767471837539	0.438525218624896	-0.526864170156458	40547806	"+"	"21"	0.114095341369715	427542
"cg12103037"	-0.132805013944076	0.235761480696842	-2.93791888666178	0.00477398104785093	0.621289006474976	-2.65078336605883	36985711	"-"	"14"	0.132805013944076	215479
"cg12115385"	0.133565803656281	0.572331315012052	2.53313418392505	0.0141032299870911	0.710340445430139	-3.62769302508801	61294487	"-"	"1"	0.133565803656281	14642
"cg12120359"	-0.110047401477207	0.730390224133535	-2.5308456007758	0.0141859372955367	0.710932113948898	-3.63289679313824	65006041	"-"	"14"	0.110047401477207	224317
"cg12123300"	0.130869544237269	0.699104152363185	2.39254488738129	0.0200768827751811	0.740548704425195	-3.94035682219302	139910412	"+"	"7"	0.130869544237269	702115
"cg12130067"	0.109298029250895	0.495917630145866	2.03395895608766	0.0466554663086724	0.796056489809921	-4.67056705854806	37740548	"+"	"8"	0.109298029250895	718314
"cg12141967"	0.133151653449941	0.615342524036097	2.89761020835091	0.00534030688191518	0.631961837094922	-2.75292893353353	31799277	"-"	"21"	0.133151653449941	425011
"cg12154652"	-0.112021526119057	0.823198349806135	-2.74873390217112	0.00801535460752931	0.667561912496507	-3.12106568829737	63871370	"+"	"5"	0.112021526119057	574782
"cg12155036"	-0.118703534976374	0.659377092708532	-2.07430272855875	0.0426135858904643	0.7910468563027	-4.59341648549034	194015171	"+"	"3"	0.118703534976374	495480
"cg12156344"	0.112584086886788	0.251644253494431	2.92818715873465	0.00490535885819531	0.624895417985845	-2.67553907601824	141156039	"-"	"4"	0.112584086886788	539514
"cg12189084"	0.115573299064356	0.549423440310887	2.0178514655686	0.048359451764254	0.797857750253463	-4.70100542612458	185142840	"+"	"4"	0.115573299064356	553564
"cg12190607"	0.116709651145558	0.569049192581697	2.36013218921933	0.0217415997819726	0.747549014595398	-4.01039011169772	242153477	"-"	"1"	0.116709651145558	62377
"cg12197357"	0.134834057598871	0.606243694349377	2.24191382103946	0.0289059937053098	0.76663387048834	-4.25914714928501	228930267	"-"	"1"	0.134834057598871	58502
"cg12210523"	0.121197726653172	0.246587742033208	2.46723616285364	0.0166677843491936	0.722192398867882	-3.77603078237716	81613964	"-"	"14"	0.121197726653172	229030
"cg12213182"	0.121096129213572	0.691780833277897	2.67305858292007	0.00980459718334432	0.68140480193013	-3.30253934775747	62547123	"+"	"1"	0.121096129213572	15034
"cg12228863"	0.111703218246435	0.801906900488185	2.77421466783645	0.00748394345965337	0.661009219750412	-3.05909345175836	95069222	"-"	"13"	0.111703218246435	204513
"cg12256630"	0.123521137324874	0.658861672576134	2.08804696280366	0.0413077962861928	0.789571000952176	-4.56683653487944	57027256	"-"	"16"	0.123521137324874	270150
"cg12267558"	0.120575639537115	0.407219628336629	2.18003538867417	0.0334316852741732	0.777756434783811	-4.38510336020822	89979910	"+"	"15"	0.120575639537115	255256
"cg12310370"	0.116254528723912	0.616073811901011	2.43529521997375	0.0180561600486374	0.73065702647377	-3.84680214960347	21435534	"-"	"10"	0.116254528723912	70494
"cg12315249"	0.161553217668631	0.636649733460191	3.35290854178118	0.00143136194393522	0.520818786358109	-1.54166857609816	168221081	"-"	"5"	0.161553217668631	607274
"cg12340037"	0.136203779557976	0.616769913193482	2.50982693385436	0.0149663255217536	0.715477076113005	-3.68051418639124	102193720	"+"	"12"	0.136203779557976	172873
"cg12343144"	0.119642003209494	0.647490091053448	2.85178326941858	0.00605949714488429	0.641943337661604	-2.86779219055297	82670599	"-"	"5"	0.119642003209494	580613
"cg12361705"	-0.122759788566113	0.555234523847843	-2.10167875011869	0.0400471957841032	0.787506450063237	-4.54032596529237	81720218	"-"	"16"	0.122759788566113	276874
"cg12362118"	0.142192174646117	0.299852179308191	2.94610438469097	0.00466601613766141	0.61739741781091	-2.6299145380483	148995174	"+"	"3"	0.142192174646117	481262
"cg12373761"	0.116081973578175	0.392257978452611	2.05311895306619	0.044696337034918	0.793601717861063	-4.63408910606541	138454293	"-"	"4"	0.116081973578175	538659
"cg12374834"	0.166909901335756	0.319386840303799	3.11318040924552	0.0029021037985267	0.574265178906156	-2.19486178416462	31227605	"+"	"1"	0.166909901335756	6645
"cg12376406"	0.110939414066886	0.623758657911199	2.09720580951062	0.0404570884245806	0.78786239948107	-4.54904099440903	21236306	"-"	"14"	0.110939414066886	210794
"cg12378187"	-0.117424989984217	0.486519279077395	-2.14189491254781	0.0365214741556643	0.782995219382346	-4.46126014182008	62355443	"-"	"3"	0.117424989984217	455124
"cg12382302"	0.126349313671636	0.65050090560529	2.99024439092687	0.00412191436966429	0.605630293556368	-2.51665347886369	132827144	"-"	"8"	0.126349313671636	747125
"cg12398079"	0.126924493774928	0.2025534140434	3.70907839637434	0.000475930181958861	0.43818130847839	-0.513475882822569	93222917	"+"	"5"	0.126924493774928	584008
"cg12406559"	-0.112556655589366	0.318655581387067	-2.12477387573742	0.0379878563865619	0.784656648945491	-4.49507614822105	56530302	"+"	"18"	0.112556655589366	314022
"cg12439583"	0.131594264371553	0.587231346984875	2.25127776910688	0.0282704993736474	0.765082067999312	-4.23982984382701	216532411	"+"	"2"	0.131594264371553	396272
"cg12443992"	-0.145985793643052	0.576169256008843	-2.71204097944286	0.00884169039053549	0.6747072180936	-3.20954190402259	128231913	"-"	"11"	0.145985793643052	139716
"cg12446199"	-0.124731127681497	0.274198382604202	-2.63835266412144	0.0107416089797893	0.689096589841464	-3.38445929277622	167408841	"+"	"1"	0.124731127681497	40071
"cg12453401"	0.115776162820904	0.686708455555579	2.63970478820997	0.0107036242066663	0.688367047097968	-3.38128327793247	16869470	"-"	"21"	0.115776162820904	420398
"cg12454169"	0.173059259138177	0.257994995982826	2.66260465684913	0.010078655576983	0.683689064277291	-3.32730201138392	30669597	"+"	"2"	0.173059259138177	340642
"cg12502460"	0.115191674163076	0.674903233304326	2.59791930435961	0.01193589631844	0.693876960679877	-3.47884717898245	184161973	"+"	"4"	0.115191674163076	553298
"cg12524553"	-0.134947174895472	0.742638649606029	-2.81818705411711	0.00664254397639003	0.650920927186337	-2.95113340439996	32952045	"-"	"20"	0.134947174895472	411727
"cg12530192"	0.118804884974151	0.348269812886078	2.25894455525282	0.0277594188515726	0.763733907609742	-4.2239637802775	174761118	"-"	"1"	0.118804884974151	42391
"cg12542656"	-0.118485681738883	0.243401750038048	-2.46580802125073	0.0167277457221509	0.723110529280256	-3.77921093383303	43269469	"-"	"2"	0.118485681738883	344460
"cg12560256"	0.117531411777234	0.648961598456797	2.90044266980674	0.0052985614263051	0.631422637355933	-2.74578511596435	70417732	"+"	"18"	0.117531411777234	318329
"cg12564182"	-0.131744797976876	0.371608371924014	-2.16098390282268	0.0349451405503498	0.780352876281115	-4.42328626211078	32405938	"-"	"8"	0.131744797976876	716745
"cg12584778"	0.124794133151773	0.443480257318672	2.13443531958049	0.0371541754518071	0.784004099765653	-4.47602199807969	84785063	"-"	"16"	0.124794133151773	277697
"cg12585943"	-0.118098719976836	0.396197994977695	-2.43725316714298	0.0179681512495674	0.730122598391287	-3.84248531027552	32121368	"+"	"6"	0.118098719976836	619831
"cg12592359"	-0.185927163143669	0.598024571476394	-2.99208306756446	0.00410058552192139	0.604724297690055	-2.51190907875158	30944839	"-"	"20"	0.185927163143669	411318
"cg12601633"	0.122470266940163	0.521540527619889	2.46299270556001	0.0168465181135174	0.724153207580089	-3.78547568287673	111834259	"-"	"10"	0.122470266940163	95849
"cg12604331"	0.147011757662151	0.275613556980441	3.13324070276967	0.00273852153502838	0.572910479529965	-2.14148450570074	156906485	"-"	"1"	0.147011757662151	36929
"cg12605353"	0.115198676836759	0.6533104150765	2.70955351005339	0.00890044373997468	0.674810347042648	-3.21550694328269	55083464	"-"	"8"	0.115198676836759	722546
"cg12607287"	0.123013454930621	0.699723166386805	2.35961145235888	0.0217693231609799	0.747775044567503	-4.0115088889658	247670081	"+"	"1"	0.123013454930621	63989
"cg12654620"	0.121994165117652	0.189125757037738	2.88807364631146	0.00548311060809544	0.634437855455821	-2.7769434828316	90741449	"-"	"8"	0.121994165117652	733855
"cg12663303"	0.11987970509197	0.589216276497102	2.29081830187692	0.0257213067132737	0.759142908172939	-4.15752265882665	113812659	"-"	"6"	0.11987970509197	644100
"cg12667941"	-0.115468394295187	0.455575574655407	-2.90081132266	0.00529315044424894	0.631097455512088	-2.74485494989029	8450904	"+"	"1"	0.115468394295187	1617
"cg12682228"	0.123331724664864	0.644516916344126	2.23382414260398	0.02946513918792	0.767508196282198	-4.27578162999295	117390624	"+"	"1"	0.123331724664864	32375
"cg12703495"	0.12411460111423	0.342981043465657	2.78931902215173	0.00718444580212813	0.656971072270918	-3.02215376656914	43033156	"-"	"19"	0.12411460111423	328955
"cg12709196"	0.11892333442809	0.415210563893442	2.29673114275025	0.0253581773734013	0.758130856332245	-4.14511252757415	26616481	"+"	"1"	0.11892333442809	5724
"cg12722387"	0.135895977941695	0.51342838495134	2.44006590148588	0.0178423952532247	0.729666384041437	-3.83627895791266	111412266	"-"	"3"	0.135895977941695	469887
"cg12730853"	-0.127188204815778	0.444680196058222	-2.35372134540081	0.0220851110122289	0.747848358830054	-4.02414942973198	64935328	"+"	"1"	0.127188204815778	15721
"cg12736821"	0.127295470795452	0.289441335079891	2.15393787720209	0.0355199074597545	0.781027042645455	-4.43733616456749	182400136	"-"	"1"	0.127295470795452	44706
"cg12760522"	0.145440836216529	0.459355084877815	2.63397353945443	0.0108654762560021	0.689692762760611	-3.39473677180197	83513860	"-"	"14"	0.145440836216529	229657
"cg12761046"	0.115944186771234	0.644372095186632	2.06834017735062	0.0431911203263461	0.791373239788269	-4.60490071307141	86234715	"-"	"15"	0.115944186771234	254200
"cg12766011"	-0.117395764434132	0.833941949861114	-2.34264651641291	0.0226899627426001	0.74950181519102	-4.04784664462084	1840411	"+"	"19"	0.117395764434132	320648
"cg12812107"	0.118999999618326	0.487472423419374	2.19541132522784	0.0322525050661841	0.774764930480851	-4.35408119798353	27715148	"-"	"9"	0.118999999618326	759314
"cg12812583"	-0.111305236201283	0.27952062462691	-2.12901349807057	0.0376200311580375	0.7845275410177	-4.48672386766571	23567310	"-"	"8"	0.111305236201283	714091
"cg12828832"	0.124118842698196	0.192001649665668	2.69930692363306	0.00914625886867824	0.677267460777582	-3.24003436468987	46044134	"+"	"7"	0.124118842698196	675120
"cg12838274"	0.109094305829432	0.756465026633637	2.89433671410777	0.00538893208876105	0.633003499659388	-2.76117868278199	134786039	"+"	"6"	0.109094305829432	650954
"cg12858593"	0.119059592515103	0.477309717877376	2.06927710291052	0.0430999221716298	0.791276824513345	-4.60309801438812	22131899	"+"	"8"	0.119059592515103	713741
"cg12881982"	0.165003846072036	0.666818244282697	2.88886360601132	0.0054711484067077	0.634409496040594	-2.77495646019877	13915406	"+"	"4"	0.165003846072036	499798
"cg12883769"	0.114367518609657	0.545856539651991	2.32269221896437	0.0238171581643093	0.75281859798387	-4.09031197486529	36873583	"+"	"14"	0.114367518609657	215434
"cg12890080"	0.109776431486726	0.699082840945121	2.33512959430578	0.0231088753908211	0.75023823388322	-4.06387865386222	91401688	"-"	"12"	0.109776431486726	169443
"cg12899919"	0.128259746287659	0.702713947643778	2.99212513214695	0.00410009877331598	0.604724297690055	-2.51180051344291	34808605	"-"	"19"	0.128259746287659	327392
"cg12924095"	-0.118614299850167	0.543400445340035	-2.49289478025547	0.0156230003833038	0.719538717766185	-3.71864363550517	151150029	"+"	"5"	0.118614299850167	601865
"cg12929208"	0.127573650509496	0.627617783310594	2.66121920310548	0.0101154973295003	0.684063595552255	-3.3305781662972	51575863	"-"	"10"	0.127573650509496	78053
"cg12942939"	0.1127813571712	0.558286916807405	2.35218169717108	0.0221683281002831	0.748065966950883	-4.0274493493044	26028856	"-"	"15"	0.1127813571712	237198
"cg12945572"	0.110096499648578	0.768890820354074	2.61997369998879	0.0112702669443902	0.691234040784468	-3.42750418912585	71412546	"-"	"1"	0.110096499648578	17731
"cg12968598"	-0.12397655962972	0.58440823291671	-2.37706144660842	0.0208573200689358	0.743615059466488	-3.97390864979321	47444699	"+"	"6"	0.12397655962972	623802
"cg12983285"	0.118339109713571	0.330647263073068	2.22258498637063	0.03025781687411	0.769545037512585	-4.29880886407237	62168794	"+"	"20"	0.118339109713571	419035
"cg13000400"	-0.113012848064005	0.406711800721446	-2.08753892740835	0.0413554365310176	0.789573865622695	-4.56782169470047	10532526	"-"	"19"	0.113012848064005	321924
"cg13035650"	0.110703973906777	0.233792165412804	2.05686789912042	0.0443214498535246	0.793049157796225	-4.62691725798939	37684781	"-"	"4"	0.110703973906777	507437
"cg13057808"	0.108692753197586	0.719327991812386	2.08846692131995	0.0412684513500172	0.789571000952176	-4.56602201521494	179006112	"-"	"2"	0.108692753197586	384295
"cg13130683"	0.120409654094658	0.775588721145977	2.7373010573802	0.00826488351826067	0.669486692924825	-3.14873048842309	76452552	"+"	"13"	0.120409654094658	198703
"cg13141009"	-0.11517730498384	0.430562004893892	-2.03528650905028	0.0465173689538463	0.796020113543031	-4.66804907482381	179660224	"-"	"3"	0.11517730498384	491107
"cg13160520"	0.110532070200305	0.70771713579413	2.55254749146724	0.0134190305284943	0.705419406520693	-3.58340144635289	28991987	"-"	"7"	0.110532070200305	670182
"cg13176806"	-0.115740227850429	0.23448405383529	-2.39299016476862	0.0200548309102221	0.740374294852444	-3.93938930720305	60118438	"-"	"18"	0.115740227850429	315123
"cg13177756"	0.114931609668866	0.345058290390822	2.31048924238402	0.0245308153814331	0.755031099708562	-4.11613417923306	126150774	"+"	"11"	0.114931609668866	139088
"cg13203135"	0.140511344930598	0.422802488463404	2.1633784809617	0.0347516715916692	0.779548820910406	-4.41850260288451	45565328	"-"	"21"	0.140511344930598	428758
"cg13219825"	0.115739700977289	0.517178354937225	2.28091388857159	0.026339925388724	0.760189064102755	-4.17825115237232	4987263	"-"	"8"	0.115739700977289	708713
"cg13234653"	0.117616809032981	0.700969000209604	2.01258895067869	0.0489276749650372	0.797925102374194	-4.71090473835266	99724598	"+"	"14"	0.117616809032981	234351
"cg13245522"	0.125801870607026	0.355005569153092	2.42033921966455	0.018741312681499	0.734046213125879	-3.87968434294261	47411754	"+"	"18"	0.125801870607026	311232
"cg13266292"	0.160255679499585	0.443958682455909	2.7879918485768	0.00721031239907829	0.656971072270918	-3.02540560887439	1438084	"-"	"19"	0.160255679499585	320593
"cg13271663"	-0.146369173589624	0.343172939044948	-2.79069863278933	0.00715764786321319	0.656971072270918	-3.01877220629689	70387303	"-"	"15"	0.146369173589624	250017
"cg13274370"	0.110911115375209	0.704873869573142	2.48150006861955	0.0160794524868906	0.719748019009071	-3.7441872941028	47516134	"-"	"2"	0.110911115375209	345677
"cg13280957"	0.116827017370977	0.775896071906555	2.53688864001132	0.01396849311805	0.710050985678516	-3.61914808980001	10152713	"-"	"3"	0.116827017370977	439940
"cg13285174"	-0.135241843137604	0.622563903820201	-2.26313461273127	0.027483573368758	0.763732773706543	-4.21527369000998	3052221	"+"	"20"	0.135241843137604	404140
"cg13288038"	-0.143417795442073	0.277198102066297	-2.52816020350004	0.0142835451379519	0.711740612508548	-3.63899807841847	26999179	"-"	"12"	0.143417795442073	149702
"cg13296847"	0.120668567139048	0.68770304987387	2.16708876948006	0.0344537551019859	0.779548820910406	-4.41108170762374	118352190	"+"	"5"	0.120668567139048	592028
"cg13304206"	0.157450771611148	0.437114319502072	2.90608882881458	0.00521624828373006	0.629525984890867	-2.73152947794354	40562130	"+"	"4"	0.157450771611148	508187
"cg13350370"	0.168799012809459	0.545535614972254	2.40454155469502	0.0194902935944646	0.737309773619185	-3.91423892271853	97873804	"-"	"8"	0.168799012809459	736082
"cg13367219"	0.113336616210252	0.378199794006341	2.08240866755274	0.0418392017806517	0.790258661643936	-4.5777585852763	28764033	"-"	"12"	0.113336616210252	150275
"cg13367856"	0.147070717821029	0.377470220580533	2.61572864498418	0.011395697070428	0.691606173265935	-3.43741308601079	35735464	"-"	"7"	0.147070717821029	672236
"cg13374432"	0.114954792204971	0.369769258911267	2.33843842620675	0.0229236342945207	0.749596374295865	-4.05682682301256	86192745	"-"	"15"	0.114954792204971	254186
"cg13377896"	-0.147356775745143	0.827794423359714	-3.27409245243857	0.00181158690624756	0.538122372766145	-1.76005036576643	98274424	"+"	"5"	0.147356775745143	585681
"cg13408214"	0.153774356767762	0.421391008914151	2.82601896028835	0.00650217243914318	0.648576541891846	-2.93177098824759	40823572	"+"	"17"	0.153774356767762	287730
"cg13415831"	0.133994415846881	0.334223265556873	2.6642338250353	0.0100354899584875	0.68341839655223	-3.32344786299583	92137791	"-"	"9"	0.133994415846881	772445
"cg13423535"	0.114900316508633	0.771946537904673	2.62593490544135	0.0110962530924803	0.690952940007028	-3.41356827465883	9783501	"-"	"17"	0.114900316508633	280734
"cg13424029"	-0.132209675200646	0.418652935758531	-2.66405638202782	0.0100401831835006	0.68341839655223	-3.32386773111228	101297508	"-"	"10"	0.132209675200646	92820
"cg13443575"	-0.159427234994306	0.480535330464361	-3.27924157650472	0.00178408678416986	0.536952396797907	-1.74588978603797	33775961	"-"	"17"	0.159427234994306	286120
"cg13443627"	-0.128723083538448	0.533975840806033	-2.76857277003106	0.00759873227732244	0.662329311473781	-3.07285255794175	59043070	"+"	"1"	0.128723083538448	13957
"cg13447038"	-0.169054144808852	0.376400992326308	-2.36140652139508	0.0216738889369259	0.747248684061421	-4.00765142105852	159558254	"+"	"3"	0.169054144808852	484716
"cg13449195"	0.132507216976541	0.588766657140804	2.39302899061458	0.0200529091325829	0.740374294852444	-3.93930493804735	73028751	"+"	"13"	0.132507216976541	197552
"cg13460643"	-0.135213683092952	0.298265056031763	-2.8873356519614	0.00549430779848592	0.63465109231775	-2.77879943206902	209848845	"+"	"1"	0.135213683092952	52862
"cg13464240"	0.127494046433053	0.306534720611399	2.51698905148684	0.0146961504288751	0.714283437270948	-3.66432399370394	92099056	"-"	"9"	0.127494046433053	772434
"cg13471188"	0.13285266659212	0.633855451391808	2.64216367435226	0.0106348615982857	0.687780803706479	-3.37550434221449	20638399	"-"	"2"	0.13285266659212	337927
"cg13480465"	0.123779159617601	0.446998861157948	2.69623701298561	0.00922110797738119	0.67852964809414	-3.24736897405038	16795757	"+"	"4"	0.123779159617601	500752
"cg13499871"	-0.108895156078183	0.625263562325321	-2.79426033362189	0.00708888967249391	0.656971072270918	-3.0100363056046	62131479	"-"	"20"	0.108895156078183	419028
"cg13507983"	0.111690353619082	0.640411150963255	2.27107558954879	0.0269674450356843	0.76181667597667	-4.19876757108042	5128882	"+"	"11"	0.111690353619082	103440
"cg13510423"	0.135138118177981	0.499714882078076	2.32425152504414	0.0237273114430343	0.75281859798387	-4.0870043249922	113481391	"+"	"4"	0.135138118177981	530539
"cg13518670"	0.184849586142053	0.308416544344202	2.91787413332424	0.00504824244036011	0.625704351819428	-2.70170784977254	30433838	"-"	"6"	0.184849586142053	619525
"cg13523649"	-0.140636648049342	0.31128981443568	-3.77623046668604	0.000384273485398	0.416755122140417	-0.312500193247647	37230741	"+"	"20"	0.140636648049342	412668
"cg13524022"	0.11411511733534	0.574661048180846	2.16009863864577	0.03501690377076	0.780352876281115	-4.42505362501515	233763297	"+"	"1"	0.11411511733534	59895
"cg13525276"	0.159719751168535	0.316702091330986	2.55513493405095	0.013330149531025	0.70421686118176	-3.57747799671244	81426012	"+"	"14"	0.159719751168535	228971
