"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"	"Name"
"cg12686881"	0.272969279849742	0.295082756768022	4.92320382938517	7.49918010341364e-06	0.000523592307366615	3.45575480814035	504562	"+"	"11"	0.272969279849742	103856	"RNH1"
"cg12722469"	0.258419630298079	0.395996097757245	5.1832519043701	2.92126622382969e-06	0.000271123925306667	4.35897787113733	41725053	"-"	"19"	0.258419630298079	895818	NA
"cg12740438"	0.271622154818947	0.308697357313557	5.42887491710638	1.18324321814273e-06	0.000145084377749322	5.22676861206986	1887364	"+"	"5"	0.271622154818947	576282	NA
"cg12740438"	0.271622154818947	0.308697357313557	5.42887491710638	1.18324321814273e-06	0.000145084377749322	5.22676861206986	1887364	"+"	"5"	0.271622154818947	576282	"IRX4-AS1"
"cg12740438"	0.271622154818947	0.308697357313557	5.42887491710638	1.18324321814273e-06	0.000145084377749322	5.22676861206986	1887364	"+"	"5"	0.271622154818947	576282	"IRX4"
"cg12787465"	0.352008769187594	0.356122616333608	5.77408778373048	3.26264057045806e-07	6.1053455538477e-05	6.46640469094188	6876717	"-"	"12"	0.352008769187594	144826	"TPI1"
"cg12787465"	0.352008769187594	0.356122616333608	5.77408778373048	3.26264057045806e-07	6.1053455538477e-05	6.46640469094188	6876717	"-"	"12"	0.352008769187594	144826	"USP5"
"cg12787465"	0.352008769187594	0.356122616333608	5.77408778373048	3.26264057045806e-07	6.1053455538477e-05	6.46640469094188	6876717	"-"	"12"	0.352008769187594	144826	"RPL13P5"
"cg12787465"	0.352008769187594	0.356122616333608	5.77408778373048	3.26264057045806e-07	6.1053455538477e-05	6.46640469094188	6876717	"-"	"12"	0.352008769187594	144826	"SPSB2"
"cg12787465"	0.352008769187594	0.356122616333608	5.77408778373048	3.26264057045806e-07	6.1053455538477e-05	6.46640469094188	6876717	"-"	"12"	0.352008769187594	144826	"LRRC23"
"cg12805420"	0.285101886014123	0.26373052272641	6.04510034234014	1.17252329369248e-07	3.07209995323439e-05	7.45280974577346	7165840	"-"	"17"	0.285101886014123	892663	NA
"cg12805420"	0.285101886014123	0.26373052272641	6.04510034234014	1.17252329369248e-07	3.07209995323439e-05	7.45280974577346	7165840	"-"	"17"	0.285101886014123	892664	NA
"cg12812583"	0.286802563492904	0.27952062462691	6.5397840498764	1.77563042652731e-08	8.84765177757648e-06	9.27493628117492	23567310	"-"	"8"	0.286802563492904	735906	NA
"cg12860686"	0.284036221785511	0.267759044328335	6.1635024336307	7.4779621840778e-08	2.2882615714556e-05	7.88671582307911	2753876	"-"	"5"	0.284036221785511	576510	"IRX2"
"cg12860686"	0.284036221785511	0.267759044328335	6.1635024336307	7.4779621840778e-08	2.2882615714556e-05	7.88671582307911	2753876	"-"	"5"	0.284036221785511	576510	"C5orf38"
"cg12864721"	0.377514962009049	0.372109787757441	8.45151929301874	1.13239506825134e-11	7.94004424335752e-08	16.3869548228205	77164987	"-"	"10"	0.377514962009049	865718	NA
"cg12881363"	0.318604350907561	0.531595200821162	5.64023722370113	5.3887107777544e-07	8.53417219067897e-05	5.983274463325	50528298	"+"	"22"	0.318604350907561	455622	"SCO2"
"cg12881363"	0.318604350907561	0.531595200821162	5.64023722370113	5.3887107777544e-07	8.53417219067897e-05	5.983274463325	50528298	"+"	"22"	0.318604350907561	455622	NA
"cg12881363"	0.318604350907561	0.531595200821162	5.64023722370113	5.3887107777544e-07	8.53417219067897e-05	5.983274463325	50528298	"+"	"22"	0.318604350907561	455622	"NCAPH2"
"cg12881363"	0.318604350907561	0.531595200821162	5.64023722370113	5.3887107777544e-07	8.53417219067897e-05	5.983274463325	50528298	"+"	"22"	0.318604350907561	455622	"ODF3B"
"cg12881363"	0.318604350907561	0.531595200821162	5.64023722370113	5.3887107777544e-07	8.53417219067897e-05	5.983274463325	50528298	"+"	"22"	0.318604350907561	455622	"TYMP"
"cg12928379"	0.405169345370932	0.349275854638444	6.09731431515083	9.61741336909608e-08	2.69086917927722e-05	7.64395736528317	637175	"-"	"11"	0.405169345370932	103864	"DRD4"
"cg12939447"	0.284058541166274	0.409055052005445	6.16708288179798	7.37677547000417e-08	2.26726061747754e-05	7.89986173283432	35675555	"+"	"9"	0.284058541166274	784352	"ARHGEF39"
"cg12939447"	0.284058541166274	0.409055052005445	6.16708288179798	7.37677547000417e-08	2.26726061747754e-05	7.89986173283432	35675555	"+"	"9"	0.284058541166274	784352	"CA9"
"cg12946214"	0.277658620200253	0.207542582917331	6.07855606407086	1.03274193024142e-07	2.81568296748673e-05	7.57524885550228	41882234	"+"	"19"	0.277658620200253	339209	"ARHGEF1"
"cg12991125"	0.293576997713542	0.331532586197663	6.71759720678457	8.97017406232915e-09	5.82097702329673e-06	9.93469835452966	160919431	"-"	"2"	0.293576997713542	898318	NA
"cg13055199"	0.261165315028416	0.490079696920799	5.74176230287795	3.68384524440215e-07	6.58120177534724e-05	6.34946101972115	75136278	"-"	"15"	0.261165315028416	884844	NA
"cg13073224"	0.325073645348103	0.551716026155455	6.41248450747286	2.89162621446126e-08	1.21545302836931e-05	8.80391788614531	117131523	"-"	"12"	0.325073645348103	873005	NA
"cg13093774"	0.268938614451863	0.470226915004878	6.64605582188438	1.18087893743543e-08	6.96084934730079e-06	9.66902051830948	22089400	"-"	"8"	0.268938614451863	735560	"FGF17"
"cg13093774"	0.268938614451863	0.470226915004878	6.64605582188438	1.18087893743543e-08	6.96084934730079e-06	9.66902051830948	22089400	"-"	"8"	0.268938614451863	735560	"DMTN"
"cg13093774"	0.268938614451863	0.470226915004878	6.64605582188438	1.18087893743543e-08	6.96084934730079e-06	9.66902051830948	22089400	"-"	"8"	0.268938614451863	735560	"FHIP2B"
"cg13097407"	0.366329758764198	0.231104646187547	6.727103272112	8.64822115612704e-09	5.68032411304717e-06	9.97002124606837	43276658	"+"	"6"	0.366329758764198	925088	NA
"cg13097407"	0.366329758764198	0.231104646187547	6.727103272112	8.64822115612704e-09	5.68032411304717e-06	9.97002124606837	43276658	"+"	"6"	0.366329758764198	925087	NA
"cg13097407"	0.366329758764198	0.231104646187547	6.727103272112	8.64822115612704e-09	5.68032411304717e-06	9.97002124606837	43276658	"+"	"6"	0.366329758764198	925089	NA
"cg13100137"	0.31954165195168	0.538776005423907	5.77196362812164	3.28879129661997e-07	6.13440823805211e-05	6.45871513332312	37937945	"+"	"1"	0.31954165195168	8370	"INPP5B"
"cg13157757"	0.338842771740345	0.195580121552952	8.47030001204817	1.0539452353815e-11	7.87573988946704e-08	16.4563004329422	76250351	"+"	"5"	0.338842771740345	920728	NA
"cg13169132"	0.312194779859782	0.335077828585152	5.17684850071658	2.99042246674987e-06	0.000275079055306779	4.33653510101267	1362340	"+"	"1"	0.312194779859782	278	"DVL1"
"cg13169132"	0.312194779859782	0.335077828585152	5.17684850071658	2.99042246674987e-06	0.000275079055306779	4.33653510101267	1362340	"+"	"1"	0.312194779859782	278	"MXRA8"
"cg13169132"	0.312194779859782	0.335077828585152	5.17684850071658	2.99042246674987e-06	0.000275079055306779	4.33653510101267	1362340	"+"	"1"	0.312194779859782	278	NA
"cg13205113"	0.268347931501904	0.389304989146151	5.48979406006596	9.43973392872379e-07	0.000124360223816146	5.44394832631463	63766918	"-"	"11"	0.268347931501904	870473	NA
"cg13217878"	0.265302668623141	0.3768581772186	4.93416459468431	7.20934899012248e-06	0.000510110460393604	3.49346867051859	85641336	"+"	"2"	0.265302668623141	902969	NA
"cg13218707"	0.31175718425063	0.445128812837364	4.90143277841652	8.10915747193403e-06	0.000553867975591289	3.38094295157695	118900557	"+"	"11"	0.31175718425063	867228	NA
"cg13272546"	0.256837377066664	0.435794460429956	5.68449190615054	4.5662976873624e-07	7.61048565560242e-05	6.14268482932686	27313239	"-"	"17"	0.256837377066664	889370	NA
"cg13282929"	0.381085748037774	0.441433595816499	7.46354899299702	5.05682162925455e-10	9.54800637088346e-07	12.7149287310157	4954404	"+"	"20"	0.381085748037774	905060	NA
"cg13285174"	0.33668364151239	0.622563903820201	6.77415916124831	7.21642947950085e-09	5.06335819240656e-06	10.1449398367624	3052221	"+"	"20"	0.33668364151239	419832	"MRPS26"
"cg13285174"	0.33668364151239	0.622563903820201	6.77415916124831	7.21642947950085e-09	5.06335819240656e-06	10.1449398367624	3052221	"+"	"20"	0.33668364151239	419832	"GNRH2"
"cg13294447"	0.285699745818757	0.567724680983909	5.44049924191498	1.13337726797009e-06	0.000140846878132071	5.26815345212605	51029261	"-"	"12"	0.285699745818757	159893	"SLC11A2"
"cg13320138"	0.272639143498845	0.575269483052031	5.78689518782257	3.10927374648727e-07	5.91136004665295e-05	6.51278295005716	6419575	"+"	"12"	0.272639143498845	876478	NA
"cg13320138"	0.272639143498845	0.575269483052031	5.78689518782257	3.10927374648727e-07	5.91136004665295e-05	6.51278295005716	6419575	"+"	"12"	0.272639143498845	876480	NA
"cg13320138"	0.272639143498845	0.575269483052031	5.78689518782257	3.10927374648727e-07	5.91136004665295e-05	6.51278295005716	6419575	"+"	"12"	0.272639143498845	876479	NA
"cg13340327"	0.308755086342779	0.226907257827942	6.71530261749575	9.04966088458494e-09	5.84850983412891e-06	9.92617276502791	114287407	"-"	"9"	0.308755086342779	933970	NA
"cg13340327"	0.308755086342779	0.226907257827942	6.71530261749575	9.04966088458494e-09	5.84850983412891e-06	9.92617276502791	114287407	"-"	"9"	0.308755086342779	933969	NA
"cg13350370"	-0.280005399355109	0.545535614972254	-4.05561019835014	0.000152045334893802	0.00437004747722521	0.59304508088446	97873804	"-"	"8"	0.280005399355109	933594	NA
"cg13433881"	0.271642830039498	0.282194585967045	5.12280567306935	3.64198903620563e-06	0.000315418336370795	4.14751451364277	96804750	"+"	"2"	0.271642830039498	903461	NA
"cg13433881"	0.271642830039498	0.282194585967045	5.12280567306935	3.64198903620563e-06	0.000315418336370795	4.14751451364277	96804750	"+"	"2"	0.271642830039498	903458	NA
"cg13433881"	0.271642830039498	0.282194585967045	5.12280567306935	3.64198903620563e-06	0.000315418336370795	4.14751451364277	96804750	"+"	"2"	0.271642830039498	903459	NA
"cg13433881"	0.271642830039498	0.282194585967045	5.12280567306935	3.64198903620563e-06	0.000315418336370795	4.14751451364277	96804750	"+"	"2"	0.271642830039498	903460	NA
"cg13477101"	0.306273811756412	0.52998750315549	6.61623138227643	1.32418574475914e-08	7.45941101838033e-06	9.55835114158843	1067302	"-"	"7"	0.306273811756412	683299	NA
"cg13482308"	0.368230241827656	0.327760991575726	6.70061688434062	9.57528045516657e-09	6.0625568589401e-06	9.87161425839863	37002685	"-"	"9"	0.368230241827656	784660	NA
"cg13482308"	0.368230241827656	0.327760991575726	6.70061688434062	9.57528045516657e-09	6.0625568589401e-06	9.87161425839863	37002685	"-"	"9"	0.368230241827656	784660	"PAX5"
"cg13500072"	0.297636750731028	0.448046828987236	4.81819814701049	1.09228435196744e-05	0.000678699810279236	3.09615353416859	36788387	"-"	"1"	0.297636750731028	860761	NA
"cg13524302"	0.279425428204749	0.295215411659392	4.26063085414291	7.63252766678464e-05	0.00269813925338624	1.24512276935048	33084798	"-"	"6"	0.279425428204749	640915	"HLA-DPB1"
"cg13524302"	0.279425428204749	0.295215411659392	4.26063085414291	7.63252766678464e-05	0.00269813925338624	1.24512276935048	33084798	"-"	"6"	0.279425428204749	640915	"RPL32P1"
"cg13524302"	0.279425428204749	0.295215411659392	4.26063085414291	7.63252766678464e-05	0.00269813925338624	1.24512276935048	33084798	"-"	"6"	0.279425428204749	640915	"HLA-DPA1"
"cg13536522"	0.291196539032602	0.271647593464888	6.58831674640098	1.47396627597863e-08	7.90362941061509e-06	9.45481835341831	51170017	"-"	"19"	0.291196539032602	340856	NA
"cg13536522"	0.291196539032602	0.271647593464888	6.58831674640098	1.47396627597863e-08	7.90362941061509e-06	9.45481835341831	51170017	"-"	"19"	0.291196539032602	340856	"SIGLEC17P"
"cg13556511"	0.352267931042206	0.270563484120535	6.91202042071025	4.24434225214834e-09	3.56396534674927e-06	10.6579724555674	90455728	"-"	"15"	0.352267931042206	885493	NA
"cg13556511"	0.352267931042206	0.270563484120535	6.91202042071025	4.24434225214834e-09	3.56396534674927e-06	10.6579724555674	90455728	"-"	"15"	0.352267931042206	885494	NA
"cg13558328"	0.260732027069129	0.387953778543846	4.82841934788149	1.05315491789347e-05	0.000661411738033929	3.13101876777233	56109603	"+"	"12"	0.260732027069129	161118	"RPL41"
"cg13558328"	0.260732027069129	0.387953778543846	4.82841934788149	1.05315491789347e-05	0.000661411738033929	3.13101876777233	56109603	"+"	"12"	0.260732027069129	161118	NA
"cg13558328"	0.260732027069129	0.387953778543846	4.82841934788149	1.05315491789347e-05	0.000661411738033929	3.13101876777233	56109603	"+"	"12"	0.260732027069129	161118	"PA2G4"
"cg13645565"	0.277173455519141	0.315153928356438	5.95180891621859	1.6694016905861e-07	3.89687663165548e-05	7.11212428352541	66959579	"+"	"16"	0.277173455519141	278675	"CES3"
"cg13645565"	0.277173455519141	0.315153928356438	5.95180891621859	1.6694016905861e-07	3.89687663165548e-05	7.11212428352541	66959579	"+"	"16"	0.277173455519141	278675	"CES2"
"cg13645565"	0.277173455519141	0.315153928356438	5.95180891621859	1.6694016905861e-07	3.89687663165548e-05	7.11212428352541	66959579	"+"	"16"	0.277173455519141	278675	NA
"cg13645732"	0.383302483503723	0.356745622047655	6.60055304141979	1.40633848792883e-08	7.71447180091383e-06	9.50019555555497	45901649	"+"	"19"	0.383302483503723	340019	"MYPOP"
"cg13646917"	0.273410256002944	0.279514603381432	6.61126754124664	1.34966479063567e-08	7.54536454742811e-06	9.53993712713458	48001761	"-"	"11"	0.273410256002944	869482	NA
"cg13658231"	0.298743481164823	0.276668850564646	6.08677466197625	1.00101556454085e-07	2.7582065744733e-05	7.60534719715018	7608095	"-"	"17"	0.298743481164823	893074	NA
"cg13658231"	0.298743481164823	0.276668850564646	6.08677466197625	1.00101556454085e-07	2.7582065744733e-05	7.60534719715018	7608095	"-"	"17"	0.298743481164823	893073	NA
"cg13675280"	0.262813467672837	0.360294682308614	4.3876547545895	4.94329759773234e-05	0.00198676840039601	1.65735833818845	36348523	"-"	"1"	0.262813467672837	860750	NA
"cg13708995"	0.326815560425787	0.325409975961593	6.04024659804173	1.19430496579147e-07	3.11007558642049e-05	7.43505758700494	134880895	"-"	"5"	0.326815560425787	617824	"PCBD2"
"cg13708995"	0.326815560425787	0.325409975961593	6.04024659804173	1.19430496579147e-07	3.11007558642049e-05	7.43505758700494	134880895	"-"	"5"	0.326815560425787	617824	"TXNDC15"
"cg13708995"	0.326815560425787	0.325409975961593	6.04024659804173	1.19430496579147e-07	3.11007558642049e-05	7.43505758700494	134880895	"-"	"5"	0.326815560425787	617824	NA
"cg13710969"	0.267771127734473	0.661030342104906	6.08946602583571	9.90837827664766e-08	2.74266254533751e-05	7.61520530058639	79393463	"-"	"17"	0.267771127734473	893336	NA
"cg13710969"	0.267771127734473	0.661030342104906	6.08946602583571	9.90837827664766e-08	2.74266254533751e-05	7.61520530058639	79393463	"-"	"17"	0.267771127734473	893337	NA
"cg13722700"	0.30394549730209	0.546955307275421	6.87265293767378	4.93930141077126e-09	3.94653990552108e-06	10.5113935845324	46993502	"+"	"10"	0.30394549730209	864746	NA
"cg13722700"	0.30394549730209	0.546955307275421	6.87265293767378	4.93930141077126e-09	3.94653990552108e-06	10.5113935845324	46993502	"+"	"10"	0.30394549730209	864747	NA
"cg13722700"	0.30394549730209	0.546955307275421	6.87265293767378	4.93930141077126e-09	3.94653990552108e-06	10.5113935845324	46993502	"+"	"10"	0.30394549730209	864748	NA
"cg13735819"	0.25548787571441	0.454088190453229	5.90315446880002	2.00634526663321e-07	4.41358849180451e-05	6.93489984847684	2253850	"+"	"19"	0.25548787571441	331027	"JSRP1"
"cg13735819"	0.25548787571441	0.454088190453229	5.90315446880002	2.00634526663321e-07	4.41358849180451e-05	6.93489984847684	2253850	"+"	"19"	0.25548787571441	331027	"MIR4321"
"cg13740815"	0.276316725959671	0.395107707981975	5.1317952652361	3.52466576430264e-06	0.000307681565074697	4.1789077422201	51170356	"-"	"19"	0.276316725959671	340856	"SIGLEC17P"
"cg13740815"	0.276316725959671	0.395107707981975	5.1317952652361	3.52466576430264e-06	0.000307681565074697	4.1789077422201	51170356	"-"	"19"	0.276316725959671	340856	NA
"cg13753132"	0.324540991822089	0.469404289038075	6.22911882625638	5.82461053396336e-08	1.92956580720543e-05	8.12784809227368	129957481	"+"	"11"	0.324540991822089	867858	NA
"cg13753132"	0.324540991822089	0.469404289038075	6.22911882625638	5.82461053396336e-08	1.92956580720543e-05	8.12784809227368	129957481	"+"	"11"	0.324540991822089	867859	NA
"cg13777717"	0.351906307782984	0.329689253545524	10.2705458213704	1.23513692113764e-14	2.98696867049478e-09	22.9585623647866	76250527	"-"	"5"	0.351906307782984	920728	NA
"cg13799227"	0.275158442139749	0.188565622249657	6.71771553039012	8.96609413799149e-09	5.82097702329673e-06	9.93513799559595	228652581	"+"	"1"	0.275158442139749	859008	NA
"cg13799227"	0.275158442139749	0.188565622249657	6.71771553039012	8.96609413799149e-09	5.82097702329673e-06	9.93513799559595	228652581	"+"	"1"	0.275158442139749	859009	NA
"cg13799227"	0.275158442139749	0.188565622249657	6.71771553039012	8.96609413799149e-09	5.82097702329673e-06	9.93513799559595	228652581	"+"	"1"	0.275158442139749	859007	NA
"cg13799227"	0.275158442139749	0.188565622249657	6.71771553039012	8.96609413799149e-09	5.82097702329673e-06	9.93513799559595	228652581	"+"	"1"	0.275158442139749	859010	NA
"cg13850380"	0.280307266593203	0.306249341119014	7.37716355119854	7.05747406207811e-10	1.15060457855362e-06	12.3925943338777	1475143	"+"	"1"	0.280307266593203	293	"ATAD3B"
"cg13874070"	0.320543688854599	0.234717283646808	5.40419368348471	1.29640945113594e-06	0.000154136964993391	5.13898868058399	27347053	"-"	"17"	0.320543688854599	889380	NA
"cg13944468"	0.336270531531251	0.355843822224579	6.28970495467328	4.62292073941306e-08	1.64800458689739e-05	8.35088390106897	2753852	"+"	"5"	0.336270531531251	576510	"IRX2"
"cg13944468"	0.336270531531251	0.355843822224579	6.28970495467328	4.62292073941306e-08	1.64800458689739e-05	8.35088390106897	2753852	"+"	"5"	0.336270531531251	576510	"C5orf38"
"cg13960192"	0.28949982287506	0.361826204952092	7.44588942043709	5.41341696802528e-10	9.90966921739393e-07	12.6490380643595	3093904	"+"	"19"	0.28949982287506	331138	"GNA11"
"cg13973063"	0.296421457997055	0.43877549470846	6.62911886935926	1.26025011094825e-08	7.23767570649581e-06	9.60616605145932	41882122	"+"	"19"	0.296421457997055	339209	"ARHGEF1"
"cg13990926"	0.281771556541738	0.271029954395789	5.99279244512239	1.42957819177678e-07	3.51102758482011e-05	7.26165251464001	54133447	"-"	"12"	0.281771556541738	875242	NA
"cg13990926"	0.281771556541738	0.271029954395789	5.99279244512239	1.42957819177678e-07	3.51102758482011e-05	7.26165251464001	54133447	"-"	"12"	0.281771556541738	875244	NA
"cg13990926"	0.281771556541738	0.271029954395789	5.99279244512239	1.42957819177678e-07	3.51102758482011e-05	7.26165251464001	54133447	"-"	"12"	0.281771556541738	875243	NA
"cg13990926"	0.281771556541738	0.271029954395789	5.99279244512239	1.42957819177678e-07	3.51102758482011e-05	7.26165251464001	54133447	"-"	"12"	0.281771556541738	875245	NA
"cg14006677"	0.27049905854595	0.38223323832148	5.38506449264193	1.39140465679925e-06	0.000161850679349558	5.07104011089347	111808394	"+"	"11"	0.27049905854595	866751	NA
"cg14044640"	0.280962655697599	0.286594580159582	5.25200815419981	2.27105426290875e-06	0.00022723039535044	4.60055626254559	27187560	"+"	"7"	0.280962655697599	690959	"HOXA11-AS"
"cg14044640"	0.280962655697599	0.286594580159582	5.25200815419981	2.27105426290875e-06	0.00022723039535044	4.60055626254559	27187560	"+"	"7"	0.280962655697599	690959	NA
"cg14044640"	0.280962655697599	0.286594580159582	5.25200815419981	2.27105426290875e-06	0.00022723039535044	4.60055626254559	27187560	"+"	"7"	0.280962655697599	690959	"HOXA11"
"cg14076195"	0.370422690399259	0.300621219604873	6.54556333996893	1.736706470452e-08	8.71202880262039e-06	9.29634834621451	26233459	"+"	"1"	0.370422690399259	5698	"CEP85"
"cg14089984"	0.31520492589855	0.281206222465336	6.1393602430968	8.19716850694142e-08	2.429345406298e-05	7.79811245918815	1182418	"+"	"1"	0.31520492589855	267	"TTLL10-AS1"
"cg14089984"	0.31520492589855	0.281206222465336	6.1393602430968	8.19716850694142e-08	2.429345406298e-05	7.79811245918815	1182418	"+"	"1"	0.31520492589855	267	"TTLL10"
"cg14145632"	0.283346310815945	0.442882803972708	4.46979554170766	3.7221627167457e-05	0.00162392526840837	1.92707617813531	86112946	"-"	"8"	0.283346310815945	933288	NA
"cg14176930"	0.254750516178152	0.452149684784912	5.10488267221056	3.88747804874358e-06	0.000330098482781533	4.08498327975969	10884891	"+"	"6"	0.254750516178152	634513	NA
"cg14176930"	0.254750516178152	0.452149684784912	5.10488267221056	3.88747804874358e-06	0.000330098482781533	4.08498327975969	10884891	"+"	"6"	0.254750516178152	634513	"GCM2"
"cg14176930"	0.254750516178152	0.452149684784912	5.10488267221056	3.88747804874358e-06	0.000330098482781533	4.08498327975969	10884891	"+"	"6"	0.254750516178152	634513	"SYCP2L"
"cg14184400"	0.286451177706612	0.596221470367058	5.80307750686017	2.92566381427676e-07	5.66470822416326e-05	6.57141839555104	49460057	"+"	"3"	0.286451177706612	470379	NA
"cg14184400"	0.286451177706612	0.596221470367058	5.80307750686017	2.92566381427676e-07	5.66470822416326e-05	6.57141839555104	49460057	"+"	"3"	0.286451177706612	470379	"DAG1"
"cg14184400"	0.286451177706612	0.596221470367058	5.80307750686017	2.92566381427676e-07	5.66470822416326e-05	6.57141839555104	49460057	"+"	"3"	0.286451177706612	470379	"RNA5SP130"
"cg14200350"	0.280740849563675	0.439460747391913	5.0490668931384	4.76090838092067e-06	0.000378898011128737	3.89076072875459	35690051	"+"	"9"	0.280740849563675	784359	"TPM2"
"cg14206172"	0.274693209896084	0.503600917797518	5.03356770505062	5.03590053675748e-06	0.000394763998219019	3.83696810703463	39466757	"+"	"19"	0.274693209896084	895695	NA
"cg14218167"	0.310420517574947	0.463133427459088	5.62039070869283	5.80357641850417e-07	8.9546764952113e-05	5.91189380246571	107214319	"+"	"13"	0.310420517574947	877812	NA
"cg14238325"	0.359047301845773	0.287947794382503	6.08906533319303	9.92346564584136e-08	2.74474433953193e-05	7.61373756356447	43276781	"+"	"6"	0.359047301845773	925087	NA
"cg14238325"	0.359047301845773	0.287947794382503	6.08906533319303	9.92346564584136e-08	2.74474433953193e-05	7.61373756356447	43276781	"+"	"6"	0.359047301845773	925089	NA
"cg14238325"	0.359047301845773	0.287947794382503	6.08906533319303	9.92346564584136e-08	2.74474433953193e-05	7.61373756356447	43276781	"+"	"6"	0.359047301845773	925088	NA
"cg14263499"	0.311735227345555	0.63560077622232	7.30616230192857	9.28207598081766e-10	1.37462339513976e-06	12.1276512355622	13641740	"-"	"18"	0.311735227345555	893801	NA
"cg14292280"	0.378332706295323	0.290528789110511	6.44330086419904	2.56990780672117e-08	1.12047208165168e-05	8.91782662115323	90455799	"-"	"15"	0.378332706295323	885493	NA
"cg14292280"	0.378332706295323	0.290528789110511	6.44330086419904	2.56990780672117e-08	1.12047208165168e-05	8.91782662115323	90455799	"-"	"15"	0.378332706295323	885494	NA
"cg14317609"	0.372339867185924	0.316497535671935	6.59292838371667	1.44810639893287e-08	7.82112919716244e-06	9.47191906943993	36986006	"+"	"9"	0.372339867185924	935771	NA
"cg14327711"	0.296445660634316	0.531330918209677	5.6053348693959	6.13922080565547e-07	9.30241970610326e-05	5.85778926560185	57789847	"+"	"5"	0.296445660634316	920272	NA
"cg14344261"	0.277031761382546	0.138254910946708	5.75135139932267	3.55357554917023e-07	6.42453402265748e-05	6.38413429278987	36986380	"+"	"9"	0.277031761382546	935771	NA
"cg14353677"	0.271534307950915	0.37598717087049	5.68757744526431	4.51382704937662e-07	7.54730815970428e-05	6.15381156190491	11845030	"-"	"1"	0.271534307950915	2372	"NPPA"
"cg14353677"	0.271534307950915	0.37598717087049	5.68757744526431	4.51382704937662e-07	7.54730815970428e-05	6.15381156190491	11845030	"-"	"1"	0.271534307950915	2372	NA
"cg14398899"	0.27530728801539	0.214283887027628	7.17357633468666	1.5482169606741e-09	1.91350912564241e-06	11.6329692874344	57522597	"+"	"12"	0.27530728801539	161433	"DDIT3"
"cg14398899"	0.27530728801539	0.214283887027628	7.17357633468666	1.5482169606741e-09	1.91350912564241e-06	11.6329692874344	57522597	"+"	"12"	0.27530728801539	161433	NA
"cg14398899"	0.27530728801539	0.214283887027628	7.17357633468666	1.5482169606741e-09	1.91350912564241e-06	11.6329692874344	57522597	"+"	"12"	0.27530728801539	161433	"MBD6"
"cg14398899"	0.27530728801539	0.214283887027628	7.17357633468666	1.5482169606741e-09	1.91350912564241e-06	11.6329692874344	57522597	"+"	"12"	0.27530728801539	161433	"MIR616"
"cg14414124"	0.257225279146893	0.442648703796792	4.69786848364753	1.67470320152331e-05	0.000917878294176897	2.68803545507985	68465373	"+"	"2"	0.257225279146893	362665	"FBXO48"
"cg14414124"	0.257225279146893	0.442648703796792	4.69786848364753	1.67470320152331e-05	0.000917878294176897	2.68803545507985	68465373	"+"	"2"	0.257225279146893	362665	"APLF"
"cg14425468"	0.258773847655914	0.194921012123687	4.57429228999682	2.58648546714801e-05	0.00125467546130678	2.27359402192894	144437541	"+"	"8"	0.258773847655914	773033	"TONSL-AS1"
"cg14425468"	0.258773847655914	0.194921012123687	4.57429228999682	2.58648546714801e-05	0.00125467546130678	2.27359402192894	144437541	"+"	"8"	0.258773847655914	773033	"MIR6893"
"cg14457782"	0.296856352266024	0.266146125302981	6.13448231828643	8.35061849749015e-08	2.45576220888148e-05	7.78021800963218	40937362	"-"	"17"	0.296856352266024	297088	"KRT23"
"cg14468692"	0.331918170608921	0.463238659195611	5.15177577693016	3.27704999995993e-06	0.000292327123806828	4.24875333716774	504784	"+"	"11"	0.331918170608921	103856	"RNH1"
"cg14472366"	0.337519511817301	0.355017650154483	8.09938272598539	4.36696044079518e-11	1.84199153071887e-07	15.0828272573187	20875915	"+"	"13"	0.337519511817301	184893	"XPO4"
"cg14479754"	0.331599150932854	0.291913875683745	6.92703444694422	4.00579562510965e-09	3.4343532782025e-06	10.7138895010687	45286453	"-"	"21"	0.331599150932854	446724	"LINC00205"
"cg14479754"	0.331599150932854	0.291913875683745	6.92703444694422	4.00579562510965e-09	3.4343532782025e-06	10.7138895010687	45286453	"-"	"21"	0.331599150932854	446724	"POFUT2"
"cg14485185"	0.253464331671382	0.448762698245282	4.26193559348217	7.59876026517578e-05	0.00268972080476409	1.24932608685326	118051260	"+"	"11"	0.253464331671382	867130	NA
"cg14485185"	0.253464331671382	0.448762698245282	4.26193559348217	7.59876026517578e-05	0.00268972080476409	1.24932608685326	118051260	"+"	"11"	0.253464331671382	867128	NA
"cg14485185"	0.253464331671382	0.448762698245282	4.26193559348217	7.59876026517578e-05	0.00268972080476409	1.24932608685326	118051260	"+"	"11"	0.253464331671382	867129	NA
"cg14504259"	0.280332823032744	0.410558452845458	5.813272297708	2.81554682245317e-07	5.51486376366898e-05	6.6083788440576	970882	"+"	"9"	0.280332823032744	936610	NA
"cg14504259"	0.280332823032744	0.410558452845458	5.813272297708	2.81554682245317e-07	5.51486376366898e-05	6.6083788440576	970882	"+"	"9"	0.280332823032744	936609	NA
"cg14517133"	0.27211699410972	0.598654853038055	4.84672367435794	9.86483585593747e-06	0.000632964406884831	3.19353163569769	42664420	"-"	"6"	0.27211699410972	643307	"RNU6-890P"
