"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg10742957"	0.27695049293643	0.520381570550796	5.94791056090256	1.69419317028512e-07	3.93701297517195e-05	7.09791267413459	39466716	"+"	"19"	0.27695049293643	328325
"cg10747118"	0.264733749369282	0.248657062443726	4.93414952306975	7.20973987795978e-06	0.000510110460393604	3.49341678945407	184243718	"-"	"3"	0.264733749369282	492444
"cg10750619"	-0.262816036581704	0.328611696684146	-4.90735111953933	7.93868298251789e-06	0.000545098103836244	3.40126716451005	192757598	"-"	"1"	0.262816036581704	48020
"cg10755058"	0.350445293541317	0.339188177887877	7.78061416505008	1.48889899630125e-10	4.29358826019433e-07	13.8971614338175	40428713	"+"	"3"	0.350445293541317	449189
"cg10770076"	0.257456939534709	0.361734887974732	5.50692820187339	8.85753854700039e-07	0.000118981205009675	5.50516209109802	100210880	"-"	"3"	0.257456939534709	466273
"cg10773014"	0.25889507266122	0.33351214656852	4.3008717041106	6.6551882428794e-05	0.00244828439871102	1.3750618835623	134869684	"+"	"5"	0.25889507266122	597144
"cg10784386"	0.264669033647888	0.405794638028302	4.62022113916191	2.20178583810954e-05	0.00112034251876054	2.4270530440221	79330943	"+"	"5"	0.264669033647888	579539
"cg10786045"	0.277768654562005	0.259386881356102	4.08954185632571	0.00013579973576161	0.00403714852054222	0.699781803319579	72612466	"-"	"15"	0.277768654562005	250663
"cg10794804"	0.268763795936751	0.368733864258887	7.00815579338296	2.93026885446075e-09	2.78971557618678e-06	11.016135625128	44035675	"-"	"20"	0.268763795936751	414557
"cg10796899"	0.295457126511699	0.423751380384016	5.18586008234585	2.89355134728741e-06	0.000269137001141752	4.36812183030244	735041	"+"	"10"	0.295457126511699	64576
"cg10798171"	0.333297602438331	0.30192849894789	6.46454656827173	2.36910624768146e-08	1.05836466353858e-05	8.99640255199651	8302301	"+"	"7"	0.333297602438331	663511
"cg10800464"	0.430238336140429	0.264858795616	7.73606588463611	1.76775061188749e-10	4.85795947414303e-07	13.7311844987222	109162641	"-"	"12"	0.430238336140429	174940
"cg10806146"	0.316617772697983	0.530082007267056	6.65907581373602	1.12326723380111e-08	6.73130192816157e-06	9.71735036640838	42356871	"-"	"8"	0.316617772697983	719578
"cg10818681"	0.291426423623687	0.271269431723022	6.52298883620474	1.89374713519888e-08	9.2332772368256e-06	9.21272383279328	131322988	"+"	"12"	0.291426423623687	180275
"cg10820376"	0.254812032240372	0.152501934594176	5.37094517766773	1.4658937472283e-06	0.000167507394506282	5.02093545604652	122243810	"-"	"12"	0.254812032240372	178001
"cg10821845"	0.283439205018941	0.254325205478151	6.08105582023292	1.02298789993897e-07	2.79855466975045e-05	7.58440267758956	144241104	"-"	"8"	0.283439205018941	750202
"cg10848724"	0.3234233958883	0.352131213334952	5.37459611692262	1.44626380446507e-06	0.000166127761854909	5.03388743351183	123380878	"-"	"12"	0.3234233958883	178212
"cg10861146"	0.315387800602031	0.264926940769858	7.63630131259908	2.59692512196761e-10	6.36508979412966e-07	13.3593039211733	155099324	"-"	"1"	0.315387800602031	36599
"cg10872209"	0.27332433145892	0.55727957105323	5.28064017450484	2.04441563688719e-06	0.000211134733116871	4.70147307850074	104475308	"+"	"10"	0.27332433145892	93586
"cg10899681"	0.281582297450497	0.429750537071348	5.61492550872179	5.92326242187553e-07	9.08524516661369e-05	5.89224950729368	158531647	"+"	"5"	0.281582297450497	604162
"cg10901280"	0.280945216657161	0.38679579586484	5.78507087206935	3.13067563717732e-07	5.93833815845522e-05	6.50617518365672	138187482	"+"	"6"	0.280945216657161	652021
"cg10921709"	0.276817445633092	0.508977138129665	5.37051247474315	1.46823759891491e-06	0.000167590451506477	5.01940059434304	38092643	"+"	"22"	0.276817445633092	434211
"cg10929210"	0.270328530864486	0.58588994138279	5.40263567404071	1.30390101065047e-06	0.000154672805645177	5.13345169187756	84743279	"+"	"2"	0.270328530864486	357081
"cg10929921"	0.28290159506216	0.603120047645468	4.27536008179736	7.25963698601142e-05	0.00260490596652371	1.29261212849714	104311985	"+"	"8"	0.28290159506216	738029
"cg10930308"	0.318775145714138	0.507960659177337	5.86080419537439	2.35396330893061e-07	4.90323866398464e-05	6.78090585415101	30039476	"-"	"6"	0.318775145714138	619440
"cg10940462"	0.340279947851054	0.464507826086005	6.77506741778234	7.19125620926034e-09	5.05542408212393e-06	10.1483171144654	64479015	"+"	"11"	0.340279947851054	121263
"cg10941566"	0.285422205864377	0.504881648755916	6.60723070475388	1.3707452194751e-08	7.59140676323637e-06	9.52496309055697	30117148	"-"	"22"	0.285422205864377	432305
"cg10961604"	0.320921410760479	0.53155879947284	7.04243723975883	2.56746998314538e-09	2.56696317626991e-06	11.1439189730819	27709771	"-"	"1"	0.320921410760479	5953
"cg10962166"	0.326021292812695	0.270468193642317	5.91323443061758	1.93140930498681e-07	4.30222756941548e-05	6.97158966700113	140210997	"+"	"9"	0.326021292812695	784957
"cg10963518"	0.294062602135682	0.423343529818831	6.83554226287237	5.69802230197413e-09	4.29274089518165e-06	10.3732720812849	45155555	"+"	"2"	0.294062602135682	345008
"cg10978355"	0.349537481601092	0.545419980082446	6.99311398137199	3.10520471723339e-09	2.88694757777523e-06	10.9600773676317	80529340	"-"	"5"	0.349537481601092	579885
"cg10989897"	0.256681501366937	0.211265818750129	5.43108503903244	1.17359842522195e-06	0.000144303489011649	5.23463499525239	50513645	"-"	"1"	0.256681501366937	11506
"cg11010122"	0.2562499593697	0.220585491385702	5.52197291661547	8.37567187068372e-07	0.000115107341092158	5.55895706371385	100868318	"+"	"4"	0.2562499593697	526421
"cg11015188"	0.295469393430239	0.233337457810662	5.20411983738725	2.70663730975575e-06	0.000256520269312931	4.43218295729243	123874456	"-"	"12"	0.295469393430239	178326
"cg11026555"	0.363672780688128	0.35563465859639	6.13847424608531	8.22483061336339e-08	2.43356704125796e-05	7.79486202107775	124247223	"+"	"12"	0.363672780688128	178402
"cg11031064"	0.257954505686949	0.229195526467182	3.85529412269677	0.000293583230716572	0.0069419966202217	-0.0269239067809766	144651767	"+"	"8"	0.257954505686949	750243
"cg11036631"	0.273367700591724	0.200833501950279	4.96612287746012	6.42558501278056e-06	0.000470409233217687	3.60361741825217	172150645	"-"	"1"	0.273367700591724	41545
"cg11038340"	0.253205672450653	0.509438185066532	5.84609923801913	2.48811937040271e-07	5.07058459299943e-05	6.7274957144957	103389966	"+"	"14"	0.253205672450653	235159
"cg11038774"	0.255660949452675	0.203443106529581	5.19448691276932	2.80371207259939e-06	0.000262734474936552	4.39837783442995	128556774	"-"	"11"	0.255660949452675	139810
"cg11039712"	0.336637499886608	0.32839727156045	7.53037495116978	3.90752598473683e-10	8.12294038510197e-07	12.9642410270848	81281166	"+"	"15"	0.336637499886608	252882
"cg11046380"	0.277500209041337	0.526609739266859	5.49208107636209	9.35989177951664e-07	0.000123755901906877	5.45211572003789	172543743	"-"	"2"	0.277500209041337	382301
"cg11047325"	0.29302556405532	0.50668784796217	5.85393501816427	2.41571579677462e-07	4.97897555353463e-05	6.75595228899997	76354934	"-"	"17"	0.29302556405532	296808
"cg11048520"	0.358127325756981	0.55806970308951	7.43880647192296	5.56341328482709e-10	9.9822599737919e-07	12.6226098415307	101331805	"+"	"1"	0.358127325756981	27505
"cg11051055"	0.315448674844295	0.368540731279804	5.93881146354913	1.75348805405178e-07	4.0194433798626e-05	7.06474946806713	11058145	"-"	"8"	0.315448674844295	710438
"cg11062079"	0.267076832747154	0.3935188656677	5.00089484117033	5.66769639110089e-06	0.000430456237529359	3.72377477185842	59536696	"-"	"17"	0.267076832747154	292542
"cg11062925"	0.253166621706547	0.635914781493135	5.26996509420107	2.12618337379362e-06	0.000217351544526405	4.66382616210167	48463452	"-"	"2"	0.253166621706547	345954
"cg11075416"	0.322793442211419	0.301126608648975	4.88548615038722	8.58655627924479e-06	0.000576702276803908	3.32622912056148	128557265	"-"	"11"	0.322793442211419	139810
"cg11077026"	0.292286021710154	0.433630906794514	5.71505364271754	4.07212978364504e-07	7.04921518946478e-05	6.25296241186337	159915970	"+"	"1"	0.292286021710154	37861
"cg11077681"	0.270402186309741	0.489702787409872	6.38544185377066	3.20677636459528e-08	1.29250724763195e-05	8.70402236283598	10715188	"-"	"11"	0.270402186309741	105071
"cg11098493"	0.310071320818958	0.198307818816367	5.07815222243895	4.28410797062716e-06	0.000352434068327705	3.99187154254411	49314595	"+"	"3"	0.310071320818958	451518
"cg11108890"	0.301153416295394	0.333027334756634	4.96639730426229	6.41923088549381e-06	0.000470038916854549	3.6045644619937	85811471	"-"	"2"	0.301153416295394	357358
"cg11146034"	0.253322830551551	0.36735387356061	4.88289321098928	8.66674314041734e-06	0.00058034769151504	3.31733932038861	96590670	"+"	"12"	0.253322830551551	171073
"cg11164348"	0.271467061394765	0.228095286449307	3.83391900178138	0.000314637475979378	0.00728921874395078	-0.0920162213062348	72612442	"-"	"15"	0.271467061394765	250663
"cg11167537"	0.323351295753371	0.310750810327691	5.67511294673635	4.72952279327606e-07	7.79301398364522e-05	6.108873189037	32827430	"-"	"1"	0.323351295753371	6985
"cg11176053"	0.282379523080146	0.54887211487132	5.06347990515827	4.51845462587205e-06	0.000365920790719342	3.94083864804086	6420963	"+"	"8"	0.282379523080146	709153
"cg11183001"	0.279687675045267	0.329983532304236	6.08510876038171	1.0073673101425e-07	2.77044721812385e-05	7.59924565011912	34838922	"-"	"5"	0.279687675045267	565723
"cg11190248"	0.286896477017662	0.319783603594551	7.21046650043545	1.34281904349275e-09	1.74903747438949e-06	11.7705914394436	110156389	"+"	"12"	0.286896477017662	175143
"cg11194994"	0.267424999475296	0.35192815111314	6.16099783554324	7.54956264372115e-08	2.3059355007383e-05	7.87752081429605	160175974	"-"	"1"	0.267424999475296	37921
"cg11197101"	0.324779213997123	0.409237557078628	6.47268872688773	2.29635990969131e-08	1.03350298890889e-05	9.02652507709339	33219998	"-"	"1"	0.324779213997123	7057
"cg11198596"	0.27756114685656	0.500451958702381	5.12974833614286	3.55104904420597e-06	0.00030927761470857	4.17175777762951	66548117	"-"	"3"	0.27756114685656	456429
"cg11200551"	0.303906021792005	0.662626148843719	4.90038905774091	8.13959133303303e-06	0.00055542375588075	3.3773597134683	95779150	"+"	"11"	0.303906021792005	129952
"cg11200635"	0.253870131983726	0.203843423194077	5.58787708504027	6.55249256284018e-07	9.72345643797888e-05	5.79510325679704	43573195	"-"	"10"	0.253870131983726	75990
"cg11203215"	0.329801175758806	0.335171290731367	6.7006495826163	9.57407698481389e-09	6.0625568589401e-06	9.87173572191091	53693335	"-"	"12"	0.329801175758806	157374
"cg11207307"	0.328922139136773	0.398492084467518	5.36688704285237	1.48802148026354e-06	0.000169050751003714	5.00654218206907	8025593	"-"	"12"	0.328922139136773	143820
"cg11209121"	0.279971349548198	0.464155643385754	5.65472013454452	5.10460688394636e-07	8.20604296409529e-05	6.03540701347477	157186681	"+"	"2"	0.279971349548198	377371
"cg11210890"	0.267315600774639	0.546238128900553	6.65309966696246	1.14935463960386e-08	6.83729259840459e-06	9.69516584452831	24890936	"-"	"22"	0.267315600774639	430990
"cg11213574"	0.294406006932704	0.25065732421662	4.67740583372149	1.8002296335979e-05	0.000966310150152148	2.61907292138701	50623692	"+"	"22"	0.294406006932704	436738
"cg11228250"	0.290450724442215	0.376411680527518	6.76461500429262	7.4863274622173e-09	5.17268865477256e-06	10.1094530382209	160919282	"-"	"2"	0.290450724442215	378527
"cg11230298"	0.320676362968336	0.361353858683146	7.52770433571163	3.94799368556339e-10	8.183615631093e-07	12.9542785242901	45422066	"+"	"15"	0.320676362968336	242638
"cg11242791"	0.299777671552471	0.496779769585844	4.88665730388314	8.55057711919793e-06	0.000575137692323473	3.33024499733331	10406958	"-"	"19"	0.299777671552471	321910
"cg11243029"	0.252961240501999	0.431495790471598	4.93354022737017	7.22555960526659e-06	0.000510780109915357	3.49131946096268	85929755	"-"	"1"	0.252961240501999	22524
"cg11246222"	0.263039490130602	0.222711436731285	5.63808142932798	5.4323159438774e-07	8.57701803039632e-05	5.97551756106464	175595175	"-"	"2"	0.263039490130602	383177
"cg11258480"	0.255802775670176	0.250769653617787	4.51663973441306	3.16306599490229e-05	0.00144672879601287	2.08195471532006	153847224	"+"	"5"	0.255802775670176	602754
"cg11270792"	0.252981927709788	0.361625146049287	5.28007090028569	2.04869681204972e-06	0.000211546753265764	4.69946482874912	156586531	"+"	"1"	0.252981927709788	36872
"cg11273104"	0.335935250970617	0.420001149201989	5.6054695054799	6.13613591352857e-07	9.30043078530671e-05	5.85827291602116	146187551	"+"	"6"	0.335935250970617	654506
"cg11274314"	0.32290665002675	0.473657889443956	6.21111801936676	6.23812782796442e-08	2.02042656297337e-05	8.06165246519945	242480504	"+"	"2"	0.32290665002675	403320
"cg11275153"	0.365941860699718	0.328592277470049	6.11108735556849	9.12715465928124e-08	2.59574346458404e-05	7.69443192629323	58996515	"-"	"2"	0.365941860699718	349357
"cg11294276"	0.260023824861599	0.31962702031104	4.05214394420166	0.000153806822319282	0.00440788990854576	0.582168765365279	59608231	"-"	"15"	0.260023824861599	247044
"cg11299854"	0.297056113143652	0.304014328986316	6.37509649575455	3.33617799948241e-08	1.32624317942273e-05	8.66582294860252	132083184	"-"	"5"	0.297056113143652	596427
"cg11300809"	0.266092804266001	0.47680105716025	5.75208781245588	3.54376188737663e-07	6.4170109957559e-05	6.38679769473287	223288637	"+"	"2"	0.266092804266001	398207
"cg11305121"	0.270945579832378	0.510045728552667	6.09404445947227	9.73759362660646e-08	2.71402782885492e-05	7.63197743518581	121011590	"+"	"2"	0.270945579832378	366103
"cg11314617"	0.26459488156158	0.409295406245295	4.43000837426759	4.27167692117784e-05	0.00178699651623124	1.79613084743898	72757456	"-"	"8"	0.26459488156158	728193
"cg11319389"	0.284809939229628	0.258227221052219	6.05381885563479	1.13438346409226e-07	3.00472460319632e-05	7.48470419421737	42544648	"-"	"20"	0.284809939229628	414216
"cg11322655"	0.29914044612516	0.472100806769484	5.03266846276634	5.05232546306843e-06	0.000395880448334667	3.83384902542466	1713005	"-"	"8"	0.29914044612516	707757
"cg11335335"	0.331335650201248	0.480471096830032	5.15673455460885	3.21829649486243e-06	0.00028863932756765	4.26610255107671	637885	"+"	"11"	0.331335650201248	102509
"cg11337929"	0.272299190392649	0.558701271028831	4.42003393091941	4.42136467094406e-05	0.00183370242234336	1.76339141553788	12658840	"+"	"18"	0.272299190392649	301452
"cg11359133"	0.25793212689269	0.418937989761755	5.33033292393526	1.70277658423301e-06	0.000185908609343035	4.87704933236331	176948699	"+"	"2"	0.25793212689269	383588
"cg11365623"	0.282691629327808	0.49553717764688	5.47828872929504	9.85171152213406e-07	0.000127883464977576	5.40287574974313	38022327	"-"	"1"	0.282691629327808	8273
"cg11367973"	0.286850942655055	0.458471196756046	5.77924903188513	3.19995456120409e-07	6.01909212911332e-05	6.48509159661435	51633848	"+"	"12"	0.286850942655055	156922
"cg11377827"	0.264482713636506	0.370994134598579	4.63632204834334	2.08063016800108e-05	0.00107368597073378	2.48101240526706	129417148	"-"	"7"	0.264482713636506	699121
"cg11382529"	0.267824511859282	0.517595552206401	5.83811040656517	2.56415020840165e-07	5.17321582882422e-05	6.69849254205964	65490613	"-"	"8"	0.267824511859282	725930
"cg11382963"	0.266920826687714	0.190542193618955	5.92999025739397	1.81293499421358e-07	4.11025789177176e-05	7.03260973220308	72754469	"-"	"8"	0.266920826687714	728193
"cg11385013"	0.259001612997475	0.317423457836917	6.18031507009587	7.01448206343115e-08	2.19168924904268e-05	7.94845682075568	19256748	"-"	"19"	0.259001612997475	323242
"cg11392433"	0.273237079665211	0.302939611722279	5.22471054968705	2.51009567631368e-06	0.000243245438389923	4.50451469335642	94574822	"-"	"5"	0.273237079665211	584456
"cg11397548"	0.255167598654797	0.309400405563502	5.24337262950658	2.34414264007057e-06	0.000232341663619955	4.57015547258286	38022522	"+"	"1"	0.255167598654797	8273
"cg11399254"	0.289770156220392	0.552061794751175	6.39164466506843	3.13159755446872e-08	1.27419139465131e-05	8.72693012039582	47694517	"-"	"1"	0.289770156220392	10689
"cg11409096"	0.306670118062111	0.232518456008371	6.44494438387707	2.55378750414394e-08	1.11545471431001e-05	8.92390381694302	42928337	"-"	"6"	0.306670118062111	622541
"cg11409620"	0.286428880761003	0.297461846834642	6.86020119863816	5.18191683469777e-09	4.0511589241987e-06	10.4650435708706	23487458	"+"	"22"	0.286428880761003	430737
"cg11410682"	0.269706110300352	0.433258786663043	4.93458024525865	7.19857712879468e-06	0.000509667269285002	3.49489949019068	46999224	"+"	"19"	0.269706110300352	329783
"cg11416811"	0.311887447174721	0.452588700648318	5.68929258858972	4.48491884759864e-07	7.51108988692051e-05	6.15999720665239	63422630	"+"	"10"	0.311887447174721	81882
"cg11416874"	0.348351519794805	0.243685500825268	6.57458780413548	1.55370628227161e-08	8.12983760948077e-06	9.40391733561058	148929352	"+"	"5"	0.348351519794805	601295
"cg11420667"	-0.294131834820277	0.414742720876773	-4.08993378007039	0.000135622267997446	0.00403484867587465	0.701017467706306	1750353	"+"	"11"	0.294131834820277	102654
"cg11430077"	0.365636956803888	0.272250232588104	6.59288238733587	1.44836208032642e-08	7.82112919716244e-06	9.47174850047343	8099018	"-"	"10"	0.365636956803888	66615
"cg11480314"	0.276200646571819	0.602872304570136	5.1460045493667	3.34675916710813e-06	0.000295914363997872	4.22856904625864	174843767	"+"	"1"	0.276200646571819	42411
"cg11503274"	0.275781415018867	0.510404981842219	5.99812772411266	1.40098513345423e-07	3.458124606054e-05	7.28113428889782	149546934	"+"	"5"	0.275781415018867	601456
"cg11504517"	0.283919541290925	0.37416264377454	6.67962451364623	1.03798784300808e-08	6.40901397544273e-06	9.79364645449006	3569899	"-"	"1"	0.283919541290925	580
"cg11519930"	0.253278110844667	0.496658834339349	4.85817938878002	9.46880319332179e-06	0.000616218805880136	3.23270410050297	44977246	"+"	"1"	0.253278110844667	10047
"cg11540735"	0.304153155831455	0.381667835174142	5.98866573574337	1.45209056981502e-07	3.54949547274335e-05	7.24658633782488	38092771	"+"	"22"	0.304153155831455	434211
"cg11544692"	0.257772023490503	0.335638506479364	6.33490001389515	3.89017143903461e-08	1.47255833358502e-05	8.51748909230783	66059164	"-"	"11"	0.257772023490503	121517
"cg11545232"	0.269539519881961	0.432841315585601	4.72617111477864	1.51508555234344e-05	0.000856469575455521	2.78363424289869	156544835	"+"	"3"	0.269539519881961	483720
"cg11555438"	0.260547929578762	0.376121842796578	5.89577182487828	2.06305040955089e-07	4.49336838510586e-05	6.90803688845932	111297484	"+"	"13"	0.260547929578762	209345
"cg11557618"	0.321553368412993	0.444341732425305	6.4590385729388	2.41961362887945e-08	1.07628894429087e-05	8.97602819819726	172974138	"+"	"2"	0.321553368412993	382430
"cg11564519"	0.328000771839416	0.346329600278915	7.89179223143973	9.70295940934709e-11	3.14262828059014e-07	14.3111235198594	43967213	"-"	"19"	0.328000771839416	329240
"cg11568697"	0.264659448955503	0.391307320805227	5.01293551390091	5.42629316142865e-06	0.000416545366873699	3.7654566686318	72916393	"+"	"18"	0.264659448955503	319078
"cg11590772"	0.288362559948488	0.421205503077622	5.52347097796383	8.32913206002074e-07	0.00011477259222057	5.56431597310188	8657916	"+"	"19"	0.288362559948488	321593
"cg11594731"	0.276686648725074	0.304619894870883	5.70113167536294	4.29030970349292e-07	7.30660891918876e-05	6.20270799301682	46940212	"+"	"3"	0.276686648725074	451040
"cg11594821"	0.329374763370273	0.361780827591859	5.86787676250256	2.29201657091249e-07	4.81987168168245e-05	6.80660537775399	30458601	"-"	"6"	0.329374763370273	619530
"cg11598005"	0.367464106222259	0.296064259891996	5.53693109330539	7.92226606737719e-07	0.000110893229975228	5.61248471176592	11665962	"+"	"8"	0.367464106222259	710604
"cg11616651"	0.273204589221597	0.264862488941958	5.50391406876981	8.95731990964892e-07	0.000119931528579145	5.49438968564499	2251837	"+"	"19"	0.273204589221597	320699
"cg11624233"	0.25869739413427	0.510221810712439	6.57708824060156	1.5388699672706e-08	8.10578987555923e-06	9.41318696048677	417588	"+"	"11"	0.25869739413427	102492
"cg11631271"	0.29621285355525	0.285339427002652	5.28869127294202	1.98480357287844e-06	0.000207179917677941	4.72988289986031	38700487	"+"	"19"	0.29621285355525	328222
"cg11632438"	0.26889731435982	0.56981890413541	5.37547675353796	1.44156784250059e-06	0.000165772076108153	5.03701197217729	158519176	"-"	"3"	0.26889731435982	484371
"cg11636127"	0.378397330520068	0.357559290377821	7.17021985808449	1.56839596787115e-09	1.92859272253314e-06	11.6204484951202	10521715	"+"	"6"	0.378397330520068	613614
"cg11637712"	0.291842486060211	0.353773381522063	6.36905721800173	3.41410578839408e-08	1.34835619780845e-05	8.64352764441792	36665844	"+"	"17"	0.291842486060211	286842
"cg11642412"	0.286082806710253	0.29882858983646	5.50135084924322	9.04304676907935e-07	0.000120712445039932	5.48523018796153	63768412	"-"	"11"	0.286082806710253	121145
"cg11648594"	0.332992204412803	0.390881927225103	6.09440106411491	9.72441488962664e-08	2.71402782885492e-05	7.63328388453078	1566860	"+"	"1"	0.332992204412803	301
"cg11662940"	0.310831117634103	0.501870609316894	5.87681070774084	2.21607073667546e-07	4.71433883577999e-05	6.8390788143108	73973864	"+"	"2"	0.310831117634103	353751
"cg11663600"	0.25946601512563	0.203944868991302	5.11967213570767	3.68378076395741e-06	0.000317716279864453	4.13657628722251	49941416	"+"	"3"	0.25946601512563	451607
"cg11673244"	0.345080247068235	0.449935238843781	7.07138076722289	2.2963216976346e-09	2.42500596115313e-06	11.2518274676726	22007100	"-"	"22"	0.345080247068235	430431
"cg11675876"	0.344604198792103	0.489664530474588	7.55348649146799	3.57421331580721e-10	7.76373708504436e-07	13.0504527363763	188665436	"+"	"3"	0.344604198792103	493697
"cg11679014"	0.333528363234226	0.441809020075141	5.98699881727897	1.46128347222295e-07	3.56302260309254e-05	7.2405012175139	38092719	"-"	"22"	0.333528363234226	434211
"cg11694519"	0.351685127390583	0.437332838704735	5.40360207391628	1.29924914295489e-06	0.000154393363224611	5.13688610906169	111783563	"+"	"11"	0.351685127390583	135051
"cg11700806"	0.26966238702774	0.312711883528285	4.90788329472826	7.92352731050092e-06	0.000544263505040816	3.40309518704734	42071240	"-"	"19"	0.26966238702774	328764
"cg11709544"	0.38590188532075	0.4263926681067	8.47485682764063	1.03574817024315e-11	7.87573988946704e-08	16.4731224425505	26233404	"+"	"1"	0.38590188532075	5631
"cg11713658"	0.26423324652131	0.296843192374681	4.3367726811308	5.88664574545617e-05	0.00224800273801595	1.491505014406	148652434	"-"	"4"	0.26423324652131	541952
"cg11718527"	0.275154539693661	0.330753403718558	4.40389705252129	4.67440275224569e-05	0.00190799736826347	1.71050025061846	3108460	"-"	"16"	0.275154539693661	259254
"cg11723801"	0.254943729623064	0.439212286600556	5.44669452168629	1.1076539725962e-06	0.00013859983605805	5.2902208272572	156646485	"+"	"1"	0.254943729623064	36877
"cg11731596"	0.259501944430643	0.49181104908573	6.13500157741976	8.33414889137449e-08	2.45390287603218e-05	7.78212276200401	15821130	"+"	"17"	0.259501944430643	282476
"cg11733272"	0.288436402390597	0.562279558378763	6.65209943842938	1.15377949123443e-08	6.85557630721614e-06	9.69145302135781	46940439	"+"	"3"	0.288436402390597	451040
"cg11734329"	0.285136364273714	0.609812715478025	5.34553593920144	1.60998052621387e-06	0.000178490107241387	4.93087161149513	7460671	"-"	"19"	0.285136364273714	321417
"cg11735238"	0.26182864495942	0.24332605267655	7.45091475515673	5.30945498830582e-10	9.82654154224715e-07	12.6677886184487	38302594	"-"	"2"	0.26182864495942	342943
"cg11742103"	0.257669090336466	0.366347433967726	5.39707455485146	1.33099110848615e-06	0.000157097041427472	5.11369214670788	62369870	"-"	"11"	0.257669090336466	120808
"cg11746813"	0.28714929677318	0.482712350843549	4.43278283979797	4.2309244644949e-05	0.0017755272258599	1.80524386578606	54448090	"+"	"12"	0.28714929677318	157552
"cg11749010"	0.259686619889635	0.481311286276753	4.57295250447419	2.59863946356651e-05	0.00125863564468792	2.26912789866278	47794623	"-"	"18"	0.259686619889635	311343
"cg11751606"	0.290535475163203	0.45937887414879	6.26827792740357	5.0167537783375e-08	1.73775891308817e-05	8.27196344114335	70656511	"-"	"14"	0.290535475163203	225894
"cg11758861"	0.386928450072931	0.33648649731795	6.90602411042698	4.34352800591431e-09	3.62383184385563e-06	10.6356424647169	13135514	"-"	"19"	0.386928450072931	322339
"cg11769911"	0.287190860050316	0.453506180019673	4.88321299523457	8.65681424468325e-06	0.000579864285634148	3.3184355871529	21372863	"+"	"20"	0.287190860050316	409621
"cg11770080"	0.323383346559319	0.264899057628303	6.62354205991414	1.28753057420373e-08	7.33780160293976e-06	9.58547382887921	78408179	"+"	"5"	0.323383346559319	579275
"cg11778001"	0.299890484928012	0.31669387489291	6.22646843757933	5.88374065029615e-08	1.943828760496e-05	8.11809955051399	191512851	"-"	"2"	0.299890484928012	388321
"cg11778563"	0.264707895723818	0.284483665962777	5.67112092903083	4.80073603086067e-07	7.8797894106848e-05	6.09448621926406	18531353	"-"	"19"	0.264707895723818	323146
"cg11781718"	0.258857108152706	0.436595594005794	4.16717125088845	0.000104695500122878	0.00336630818481097	0.945767192884311	26204333	"-"	"6"	0.258857108152706	618317
"cg11792096"	0.268925165767063	0.184236577800365	7.5801698780612	3.22462090192305e-10	7.26540136560332e-07	13.1499787837443	50381763	"+"	"19"	0.268925165767063	330317
"cg11793699"	0.268319241115544	0.47187509370357	5.89961190955638	2.03335976743282e-07	4.45619240815289e-05	6.9220087174581	156814901	"-"	"1"	0.268319241115544	36915
"cg11795824"	0.273700678602116	0.339270713888822	5.22431126089501	2.51376989362471e-06	0.000243457154459329	4.50311113016828	24981044	"-"	"20"	0.273700678602116	410679
"cg11797283"	0.256010621137864	0.496247554125709	5.00397739505982	5.60490847029122e-06	0.00042691396223494	3.73444221113944	219535949	"-"	"2"	0.256010621137864	397128
"cg11809928"	0.262056075802001	0.627598158487936	4.52619498965547	3.05952029535708e-05	0.0014117400717174	2.11363924223229	45980510	"+"	"20"	0.262056075802001	415014
"cg11814438"	0.258111769516657	0.229654901857526	7.42606840954308	5.84370836712161e-10	1.0142594680953e-06	12.5750802188956	6917600	"-"	"17"	0.258111769516657	280141
"cg11862731"	0.260344812025188	0.194734497957778	3.95986059811213	0.000208651582225453	0.00547216550095739	0.294498228061128	194408516	"-"	"3"	0.260344812025188	495589
"cg11865119"	0.258999981442235	0.389069914995265	4.27759084538225	7.20472606073602e-05	0.00259111343080557	1.29981172147343	130125932	"-"	"7"	0.258999981442235	699303
"cg11892027"	0.286502879851477	0.354982441892554	6.10655458577141	9.28569813304997e-08	2.6294944222598e-05	7.67781810364001	9862774	"+"	"17"	0.286502879851477	280754
"cg11893951"	0.280748438963109	0.396266209669519	5.45611485510078	1.06964028391419e-06	0.000135396638852749	5.32379027685994	141061521	"-"	"5"	0.280748438963109	598829
"cg11894504"	0.344153853208221	0.242813135159647	5.34682643631749	1.60233714346636e-06	0.000177914599823646	4.93544254000083	2042391	"-"	"19"	0.344153853208221	320672
"cg11896271"	0.261406153754005	0.219042223542657	6.06668635589211	1.08033201471773e-07	2.90805405885322e-05	7.53179346576854	50609327	"+"	"22"	0.261406153754005	436737
"cg11904056"	0.260016236315801	0.249823131325353	5.94590074668206	1.7071167897697e-07	3.95894722133717e-05	7.09058660949974	92918910	"-"	"5"	0.260016236315801	583915
"cg11923320"	0.26495401959652	0.312641585324736	5.90035102589223	2.02769388535784e-07	4.44975767130438e-05	6.9246981670119	63783977	"+"	"1"	0.26495401959652	15375
