A	B
MAR12541	ATP[c]
MAR12541	H2O[c]
MAR12541	cerivastatin-M1[c]
MAR12541	ADP[c]
MAR12541	H+[c]
MAR12541	Pi[c]
MAR12541	cerivastatin-M1[e]
MAR12545	ATP[c]
MAR12545	H2O[c]
MAR12545	cerivastatin-M23[c]
MAR12545	ADP[c]
MAR12545	H+[c]
MAR12545	Pi[c]
MAR12545	cerivastatin-M23[e]
MAR12546	cerivastatin-M23[c]
MAR12546	cerivastatin-M23[e]
MAR12547	ATP[c]
MAR12547	H2O[c]
MAR12547	cerivastatin-M24[c]
MAR12547	ADP[c]
MAR12547	H+[c]
MAR12547	Pi[c]
MAR12547	cerivastatin-M24[e]
MAR12548	cerivastatin-M24[c]
MAR12548	cerivastatin-M24[e]
MAR12573	ATP[c]
MAR12573	H2O[c]
MAR12573	31-O-Desmethyl,19-Hydroxy,37,,39-Epoxy-tacrolimus[c]
MAR12573	ADP[c]
MAR12573	H+[c]
MAR12573	Pi[c]
MAR12573	31-O-Desmethyl,19-Hydroxy,37,,39-Epoxy-tacrolimus[e]
MAR12610	3-keto-5,6,-dihydroxy-pravastatin[e]
MAR12631	Acetaminophen,glucuronide[e]
MAR12641	AM1c,(cyclosporine)[e]
MAR12642	AM1c-glucuronide,(cyclosporine)[e]
MAR12665	fluvastatin[e]
MAR12687	Methyl-hydroxy-gliclazide[e]
MAR12688	N-desmethyl-rosuvastatin[e]
MAR12697	pitavastatin[e]
MAR12698	pitavastatin-lactone[e]
MAR12699	pitavastatin-M3[e]
MAR12702	rosuvastatin[e]
MAR12703	rosuvastatin-5S-lactone[e]
MAR12711	threo-isomer,of,fluvastain[e]
MAR12712	trans-lactone-fluvastatin[e]
MAR12717	triol,metabolite,of,pravastatin[e]
MAR12755	Losartan-E3174/,losartan-M6[e]
MAR12755	Losartan-E3174/,losartan-M6[c]
MAR12757	chloride[c]
MAR12757	Losartan-E3174/,losartan-M6[e]
MAR12757	chloride[e]
MAR12757	Losartan-E3174/,losartan-M6[c]
MAR12769	Losartan-N2-glucuronide,/,Losartan-M7[e]
MAR12769	Losartan-N2-glucuronide,/,Losartan-M7[c]
MAR12771	chloride[c]
MAR12771	Losartan-N2-glucuronide,/,Losartan-M7[e]
MAR12771	chloride[e]
MAR12771	Losartan-N2-glucuronide,/,Losartan-M7[c]
MAR12772	chloride[c]
MAR12772	Losartan[e]
MAR12772	chloride[e]
MAR12772	Losartan[c]
MAR12773	Losartan[e]
MAR12773	Losartan[c]
MAR12792	H+[r]
MAR12792	NADPH[r]
MAR12792	O2[r]
MAR12792	SAH[r]
MAR12792	rosuvastatin[r]
MAR12792	H2O2[r]
MAR12792	NADP+[r]
MAR12792	SAM[r]
MAR12792	N-desmethyl-rosuvastatin[r]
MAR12793	ATP[c]
MAR12793	H2O[c]
MAR12793	N-desmethyl-rosuvastatin[c]
MAR12793	ADP[c]
MAR12793	H+[c]
MAR12793	Pi[c]
MAR12793	N-desmethyl-rosuvastatin[e]
MAR12811	ATP[c]
MAR12811	H2O[c]
MAR12811	pitavastatin[c]
MAR12811	ADP[c]
MAR12811	H+[c]
MAR12811	Pi[c]
MAR12811	pitavastatin[e]
MAR12814	pitavastatin-lactone[c]
MAR12814	pitavastatin-lactone[e]
MAR12816	ATP[c]
MAR12816	H2O[c]
MAR12816	pitavastatin-M3[c]
MAR12816	ADP[c]
MAR12816	H+[c]
MAR12816	Pi[c]
MAR12816	pitavastatin-M3[e]
MAR12817	O2[r]
MAR12817	pitavastatin[r]
MAR12817	H2O[r]
MAR12817	pitavastatin-M3[r]
MAR12828	ATP[c]
MAR12828	H2O[c]
MAR12828	rosuvastatin[c]
MAR12828	ADP[c]
MAR12828	H+[c]
MAR12828	Pi[c]
MAR12828	rosuvastatin[e]
MAR12831	ATP[c]
MAR12831	H2O[c]
MAR12831	rosuvastatin-5S-lactone[c]
MAR12831	ADP[c]
MAR12831	H+[c]
MAR12831	Pi[c]
MAR12831	rosuvastatin-5S-lactone[e]
MAR12854	fluvastatin[c]
MAR12854	threo-isomer,of,fluvastain[c]
MAR12855	threo-isomer,of,fluvastain[c]
MAR12855	threo-isomer,of,fluvastain[e]
MAR12858	trans-lactone-fluvastatin[c]
MAR12858	trans-lactone-fluvastatin[e]
MAR12869	H+[r]
MAR12869	NADPH[r]
MAR12869	O2[r]
MAR12869	pravastatin[r]
MAR12869	H2O2[r]
MAR12869	NADP+[r]
MAR12869	triol,metabolite,of,pravastatin[r]
MAR12908	3-keto-5,6,-dihydroxy-pravastatin[r]
MAR12908	3-keto-5,6,-dihydroxy-pravastatin[c]
MAR12926	acetaminophen/paracetamol[c]
MAR12926	acetaminophen/paracetamol[r]
MAR12927	Acetaminophen,glucuronide[r]
MAR12927	Acetaminophen,glucuronide[c]
MAR12933	AM1c-glucuronide,(cyclosporine)[c]
MAR12933	AM1c-glucuronide,(cyclosporine)[r]
MAR12970	N-desmethyl-rosuvastatin[c]
MAR12970	N-desmethyl-rosuvastatin[r]
MAR12974	pitavastatin-lactone[r]
MAR12974	pitavastatin-lactone[c]
MAR12978	pitavastatin-M3[c]
MAR12978	pitavastatin-M3[r]
MAR12984	trans-lactone-fluvastatin[r]
MAR12984	trans-lactone-fluvastatin[c]
MAR13015	AM1c,(cyclosporine)[r]
MAR13015	AM1c,(cyclosporine)[c]
MAR13017	Methyl-hydroxy-gliclazide[r]
MAR13017	Methyl-hydroxy-gliclazide[c]
MAR13019	triol,metabolite,of,pravastatin[r]
MAR13019	triol,metabolite,of,pravastatin[c]
MAR13021	pitavastatin[c]
MAR13021	pitavastatin[r]
MAR13023	fluvastatin[c]
MAR13023	fluvastatin[r]
MAR13044	(13Z)-octadecenoic,acid[e]
MAR13046	(7Z)-octadecenoic,acid[e]
MAR13052	7-palmitoleic,acid[e]
MAR13053	8,11-eicosadienoic,acid[e]
MAR13066	carbonate[e]
MAR10053	phosphatidate-LD-PI,pool[c]
MAR10053	phosphatidate-LD-PI,pool[m]
MAR10066	20alpha-hydroxy-4-pregnen-3-one[c]
MAR10066	NAD+[c]
MAR10066	H+[c]
MAR10066	NADH[c]
MAR10066	progesterone[c]
MAR10077	dehydrocholic,acid[e]
MAR10081	omega-muricholic,acid[e]
MAR10083	taurohyocholic,acid[e]
MAR10084	glycohyocholic,acid[e]
MAR10085	glycohyodeoxycholic,acid[e]
MAR10086	glycodehydrocholic,acid[e]
MAR10087	hyocholic,acid[e]
MAR10088	tauro-omega-muricholic,acid[e]
MAR10091	taurodehydrocholic,acid[e]
MAR10099	taurine[c]
MAR10099	omega-muricholoyl-CoA[c]
MAR10099	CoA[c]
MAR10099	H+[c]
MAR10099	tauro-omega-muricholic,acid[c]
MAR10100	ATP[c]
MAR10100	H2O[c]
MAR10100	taurodehydrocholic,acid[c]
MAR10100	ADP[c]
MAR10100	H+[c]
MAR10100	Pi[c]
MAR10100	taurodehydrocholic,acid[e]
MAR10101	ATP[c]
MAR10101	H2O[c]
MAR10101	taurohyocholic,acid[c]
MAR10101	ADP[c]
MAR10101	H+[c]
MAR10101	Pi[c]
MAR10101	taurohyocholic,acid[e]
MAR10102	ATP[c]
MAR10102	H2O[c]
MAR10102	glycohyocholic,acid[c]
MAR10102	ADP[c]
MAR10102	H+[c]
MAR10102	Pi[c]
MAR10102	glycohyocholic,acid[e]
MAR10107	taurine[c]
MAR10107	hyocholoyl-CoA[c]
MAR10107	CoA[c]
MAR10107	H+[c]
MAR10107	taurohyocholic,acid[c]
MAR10108	glycine[c]
MAR10108	hyocholoyl-CoA[c]
MAR10108	CoA[c]
MAR10108	H+[c]
MAR10108	glycohyocholic,acid[c]
MAR10109	ATP[c]
MAR10109	H2O[c]
MAR10109	glycodehydrocholic,acid[c]
MAR10109	ADP[c]
MAR10109	H+[c]
MAR10109	Pi[c]
MAR10109	glycodehydrocholic,acid[e]
MAR10113	taurine[c]
MAR10113	dehydrocholoyl-CoA[c]
MAR10113	CoA[c]
MAR10113	H+[c]
MAR10113	taurodehydrocholic,acid[c]
MAR10114	glycine[c]
MAR10114	dehydrocholoyl-CoA[c]
MAR10114	CoA[c]
MAR10114	H+[c]
MAR10114	glycodehydrocholic,acid[c]
MAR10117	ATP[c]
MAR10117	H2O[c]
MAR10117	tauro-omega-muricholic,acid[c]
MAR10117	ADP[c]
MAR10117	H+[c]
MAR10117	Pi[c]
MAR10117	tauro-omega-muricholic,acid[e]
MAR10124	glycine[c]
MAR10124	hyodeoxycholoyl-CoA[c]
MAR10124	CoA[c]
MAR10124	H+[c]
MAR10124	glycohyodeoxycholic,acid[c]
MAR10126	ATP[c]
MAR10126	H2O[c]
MAR10126	glycohyodeoxycholic,acid[c]
MAR10126	ADP[c]
MAR10126	H+[c]
MAR10126	Pi[c]
MAR10126	glycohyodeoxycholic,acid[e]
