A	B
MAR07681	ADP[c]
MAR07681	H+[c]
MAR07681	Pi[c]
MAR07682	5-formyl-THF[c]
MAR07682	hydroxide[e]
MAR07682	5-formyl-THF[e]
MAR07682	hydroxide[c]
MAR07683	5-methyl-THF[c]
MAR07683	hydroxide[e]
MAR07683	5-methyl-THF[e]
MAR07683	hydroxide[c]
MAR07684	folate[c]
MAR07684	hydroxide[e]
MAR07684	folate[e]
MAR07684	hydroxide[c]
MAR07685	hydroxide[e]
MAR07685	THF[c]
MAR07685	hydroxide[c]
MAR07685	THF[e]
MAR07686	hydroxide[c]
MAR07686	thiamin-P[e]
MAR07686	hydroxide[e]
MAR07686	thiamin-P[c]
MAR07687	hydroxide[e]
MAR07687	thiamin-PPP[c]
MAR07687	hydroxide[c]
MAR07687	thiamin-PPP[e]
MAR07690	PNP[c]
MAR07690	PNP[e]
MAR07691	ATP[c]
MAR07691	cAMP[c]
MAR07691	H2O[c]
MAR07691	ADP[c]
MAR07691	cAMP[e]
MAR07691	H+[c]
MAR07691	Pi[c]
MAR07692	ATP[c]
MAR07692	cGMP[c]
MAR07692	H2O[c]
MAR07692	ADP[c]
MAR07692	cGMP[e]
MAR07692	H+[c]
MAR07692	Pi[c]
MAR07699	Na+[e]
MAR07699	sulfate[e]
MAR07699	Na+[c]
MAR07699	sulfate[c]
MAR07700	Na+[e]
MAR07700	sulfate[e]
MAR07700	Na+[c]
MAR07700	sulfate[c]
MAR07734	choline[e]
MAR07734	Na+[e]
MAR07734	choline[c]
MAR07734	Na+[c]
MAR07735	heme[c]
MAR07735	heme[e]
MAR07736	ATP[c]
MAR07736	beta-alanine[c]
MAR07736	H2O[c]
MAR07736	ADP[c]
MAR07736	beta-alanine[e]
MAR07736	H+[c]
MAR07736	Pi[c]
MAR07737	ATP[c]
MAR07737	glycine[c]
MAR07737	H2O[c]
MAR07737	ADP[c]
MAR07737	glycine[e]
MAR07737	H+[c]
MAR07737	Pi[c]
MAR07738	4-aminobutyrate[c]
MAR07738	ATP[c]
MAR07738	H2O[c]
MAR07738	4-aminobutyrate[e]
MAR07738	ADP[c]
MAR07738	H+[c]
MAR07738	Pi[c]
MAR07739	iodide[c]
MAR07739	iodide[e]
MAR07774	NAD+[c]
MAR07774	NAD+[e]
MAR07781	ADP[c]
MAR07781	ADP[e]
MAR07787	CTP[c]
MAR07787	CTP[e]
MAR07798	CO[c]
MAR07798	CO[e]
MAR07896	ethanolamine[c]
MAR07896	ethanolamine[e]
MAR07898	ITP[c]
MAR07898	ITP[e]
MAR07900	dITP[c]
MAR07900	dITP[e]
MAR07901	hemoglobin[c]
MAR07901	hemoglobin[e]
MAR07902	HCO3-[c]
MAR07902	oxalate[e]
MAR07902	HCO3-[e]
MAR07902	oxalate[c]
MAR07903	malonate[c]
MAR07903	malonate[e]
MAR07904	Na+[e]
MAR07904	selenate[e]
MAR07904	Na+[c]
MAR07904	selenate[c]
MAR07905	ADP-ribose[c]
MAR07905	ADP-ribose[e]
MAR07906	dihydroneopterin[c]
MAR07906	dihydroneopterin[e]
MAR07946	estrone 3-sulfate[e]
MAR07946	Na+[e]
MAR07946	estrone 3-sulfate[c]
MAR07946	Na+[c]
MAR07951	dehydroepiandrosterone sulfate[c]
MAR07951	dehydroepiandrosterone sulfate[r]
MAR07961	6beta-hydroxytestosterone[c]
MAR07961	6beta-hydroxytestosterone[e]
MAR07964	ATP[c]
MAR07964	estrone-glucuronide[c]
MAR07964	H2O[c]
MAR07964	ADP[c]
MAR07964	estrone-glucuronide[e]
MAR07964	H+[c]
MAR07964	Pi[c]
MAR07967	androsterone-glucuronide[c]
MAR07967	ATP[c]
MAR07967	H2O[c]
MAR07967	ADP[c]
MAR07967	androsterone-glucuronide[e]
MAR07967	H+[c]
MAR07967	Pi[c]
MAR07975	5alpha-dihydrotestosterone-sulfate[c]
MAR07975	5alpha-dihydrotestosterone-sulfate[e]
MAR07977	20alpha-hydroxy-4-pregnen-3-one[c]
MAR07977	20alpha-hydroxy-4-pregnen-3-one[e]
MAR07979	testosterone sulfate[c]
MAR07979	testosterone sulfate[e]
MAR07982	ATP[c]
MAR07982	etiocholan-3alpha-ol-17-one 3-glucuronide[c]
MAR07982	H2O[c]
MAR07982	ADP[c]
MAR07982	etiocholan-3alpha-ol-17-one 3-glucuronide[e]
MAR07982	H+[c]
MAR07982	Pi[c]
MAR07986	16-glucuronide-estriol[c]
MAR07986	ATP[c]
MAR07986	H2O[c]
MAR07986	16-glucuronide-estriol[e]
MAR07986	ADP[c]
MAR07986	H+[c]
MAR07986	Pi[c]
MAR07990	5alpha-dihydrotestosterone-glucuronide[c]
MAR07990	ATP[c]
MAR07990	H2O[c]
MAR07990	5alpha-dihydrotestosterone-glucuronide[e]
MAR07990	ADP[c]
MAR07990	H+[c]
MAR07990	Pi[c]
MAR07994	vitamin D2[c]
MAR07994	vitamin D2[e]
MAR07997	25-hydroxyvitamin D2[c]
MAR07997	25-hydroxyvitamin D2[e]
MAR08002	24R,25-dihyoxyvitamin D2[c]
MAR08002	24R,25-dihyoxyvitamin D2[e]
MAR08007	(24R)-24,25-dihydroxycalciol[c]
MAR08007	(24R)-24,25-dihydroxycalciol[e]
MAR08010	calcidiol[c]
MAR08010	calcidiol[e]
MAR08015	vitamin D3[c]
MAR08015	vitamin D3[e]
MAR08023	[protein]-L-lysine[c]
MAR08023	[protein]-L-lysine[e]
MAR08031	debrisoquin[c]
MAR08031	debrisoquin[e]
MAR08033	4-hydroxy-debrisoquine[c]
MAR08033	4-hydroxy-debrisoquine[e]
MAR08035	4-nitrocatechol[c]
MAR08035	4-nitrocatechol[e]
MAR08039	coumarin[c]
MAR08039	coumarin[e]
MAR08041	umbelliferone[c]
MAR08041	umbelliferone[e]
MAR08042	antipyrine[c]
MAR08042	antipyrine[e]
MAR08044	edaravone[c]
MAR08044	edaravone[e]
MAR08045	omeprazole[c]
MAR08045	omeprazole[e]
MAR08047	5-hydroxy-omeprazole[c]
MAR08047	5-hydroxy-omeprazole[e]
MAR08048	paclitaxel[c]
MAR08048	paclitaxel[e]
MAR08050	6-hydroxypaclitaxel[c]
MAR08050	6-hydroxypaclitaxel[e]
MAR08051	tolbutamide[c]
MAR08051	tolbutamide[e]
MAR08053	4-hydroxy-tolbutamide[c]
MAR08053	4-hydroxy-tolbutamide[e]
MAR08054	nifedipine[c]
MAR08054	nifedipine[e]
MAR08056	hydroxy-nifedipine[c]
MAR08056	hydroxy-nifedipine[e]
MAR08057	ebastine[c]
MAR08057	ebastine[e]
MAR08061	hydroxylated-ebastine[c]
MAR08061	hydroxylated-ebastine[e]
MAR08073	deoxyribose[c]
MAR08073	deoxyribose[e]
MAR08075	2-hydroxybutyrate[e]
MAR08075	H+[e]
MAR08075	2-hydroxybutyrate[c]
MAR08075	H+[c]
MAR08076	HCO3-[c]
MAR08076	Na+[c]
MAR08076	HCO3-[e]
MAR08076	Na+[e]
MAR08077	HCO3-[c]
MAR08077	Na+[c]
MAR08077	HCO3-[e]
MAR08077	Na+[e]
MAR08079	2-methylcitrate[c]
MAR08079	2-methylcitrate[e]
MAR08080	3,4-dihydroxyphenylethyleneglycol[c]
MAR08080	3,4-dihydroxyphenylethyleneglycol[e]
MAR08081	L-dopa[c]
MAR08081	L-dopa[e]
MAR08090	L-3-amino-isobutanoate[c]
MAR08090	L-3-amino-isobutanoate[e]
MAR08095	norepinephrine sulfate[c]
MAR08095	norepinephrine sulfate[e]
MAR08100	isocaproic-aldehyde[c]
MAR08100	isocaproic-aldehyde[e]
MAR08101	4-nitrophenyl-sulfate[c]
MAR08101	4-nitrophenyl-sulfate[e]
MAR08103	4-pyridoxate[c]
MAR08103	ATP[c]
MAR08103	H2O[c]
MAR08103	4-pyridoxate[e]
MAR08103	ADP[c]
MAR08103	H+[c]
MAR08103	Pi[c]
MAR08104	5-alpha-dihydrotestosterone[c]
MAR08104	5-alpha-dihydrotestosterone[e]
MAR08154	gal-glcnac-gal-globoside[c]
MAR08154	gal-glcnac-gal-globoside[e]
MAR08158	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[c]
MAR08158	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[e]
MAR08161	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[c]
MAR08161	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[e]
MAR08164	disialylgalactosylgloboside[c]
MAR08164	disialylgalactosylgloboside[e]
MAR08214	digalactosylceramidesulfate[c]
MAR08214	digalactosylceramidesulfate[e]
MAR08223	fucosyl-galactosylgloboside[c]
MAR08223	fucosyl-galactosylgloboside[e]
MAR08225	acetyl-CoA[c]
MAR08225	acetyl-CoA[g]
MAR08229	9-O-acetylated-GD3[c]
MAR08229	9-O-acetylated-GD3[e]
MAR08231	9-O-acetylated-GT3[c]
MAR08231	9-O-acetylated-GT3[e]
MAR08240	sphinganine-1-phosphate[c]
MAR08240	sphinganine-1-phosphate[e]
MAR08247	sphingosylphosphorylcholine[c]
MAR08247	sphingosylphosphorylcholine[e]
MAR08253	galgalgalthcrm heparan sulfate[c]
MAR08253	galgalgalthcrm heparan sulfate[e]
MAR08266	fucacgalfucgalacglcgalgluside heparan sulfate[c]
MAR08266	fucacgalfucgalacglcgalgluside heparan sulfate[e]
MAR08270	fucgalfucgalacglcgalgluside heparan sulfate[c]
MAR08270	fucgalfucgalacglcgalgluside heparan sulfate[e]
MAR08273	glycolipid[c]
MAR08273	glycolipid[e]
MAR08283	galfuc12gal14acglcgalgluside heparan sulfate[c]
MAR08283	galfuc12gal14acglcgalgluside heparan sulfate[e]
MAR08290	type III A glycolipid[c]
MAR08290	type III A glycolipid[e]
MAR08297	type IIIAb[c]
MAR08297	type IIIAb[e]
MAR08300	galfucgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08300	galfucgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08304	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08304	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08311	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[c]
MAR08311	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[e]
MAR08313	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[c]
MAR08313	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[e]
MAR08315	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08315	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08321	IV3Neu5Ac,III4Fuc-Lc4Cer[c]
MAR08321	IV3Neu5Ac,III4Fuc-Lc4Cer[e]
MAR08324	lacto-N-fucopentaosyl-III-ceramide[c]
MAR08324	lacto-N-fucopentaosyl-III-ceramide[e]
MAR08329	3,8-LD1[c]
MAR08329	3,8-LD1[e]
MAR08336	III3Fuc-nLc6Cer[c]
MAR08336	III3Fuc-nLc6Cer[e]
MAR08339	VI3NeuAc-nLc6Cer[c]
MAR08339	VI3NeuAc-nLc6Cer[e]
MAR08340	L-arabinose[c]
MAR08340	L-arabinose[e]
MAR08343	L-arabitol[c]
MAR08343	L-arabitol[e]
MAR08354	4-aminobutyrate[e]
MAR08354	H+[e]
MAR08354	4-aminobutyrate[c]
MAR08354	H+[c]
MAR08364	acetone[e]
MAR08364	H+[e]
MAR08364	acetone[c]
MAR08364	H+[c]
MAR08374	chitin-component[c]
MAR08374	chitin-component[e]
MAR08408	H2O2[c]
MAR08408	H2O2[e]
MAR08420	2,6-dimethylheptanoyl-carnitine[c]
MAR08420	2,6-dimethylheptanoyl-carnitine[e]
MAR08429	creatine[e]
MAR08429	Na+[e]
MAR08429	creatine[c]
MAR08429	Na+[c]
MAR08515	L-lactate[e]
MAR08515	Na+[e]
MAR08515	L-lactate[c]
MAR08515	Na+[c]
MAR08520	1-alkyl-2-lysoglycerol-3-phosphocholine[c]
MAR08520	1-alkyl-2-lysoglycerol-3-phosphocholine[e]
MAR08536	tyramine-O-sulfate[c]
MAR08536	tyramine-O-sulfate[e]
MAR08551	HCO3-[c]
MAR08551	leukotriene C4[e]
MAR08551	HCO3-[e]
MAR08551	leukotriene C4[c]
MAR08567	maltodecaose[c]
MAR08567	maltodecaose[e]
MAR08586	maltose[c]
MAR08586	maltose[e]
MAR08593	androsterone[c]
MAR08593	androsterone[e]
MAR08595	limonene[c]
MAR08595	limonene[e]
MAR08597	(-)-trans-carveol[c]
MAR08597	(-)-trans-carveol[e]
MAR08599	perillyl alcohol[c]
MAR08599	perillyl alcohol[e]
MAR08600	(+)-alpha-pinene[c]
MAR08600	(+)-alpha-pinene[e]
MAR08602	alpha-pinene-oxide[c]
MAR08602	alpha-pinene-oxide[e]
MAR08612	aquacob(III)alamin[e]
MAR08612	aquacob(III)alamin[c]
MAR08618	ascorbate[c]
MAR08618	ascorbate[e]
MAR08629	arginine[e]
MAR08629	Na+[e]
MAR08629	arginine[c]
MAR08629	Na+[c]
MAR08631	bilirubin-bisglucuronoside[e]
MAR08631	HCO3-[c]
MAR08631	bilirubin-bisglucuronoside[c]
MAR08631	HCO3-[e]
MAR08632	bilirubin-monoglucuronoside[e]
MAR08632	HCO3-[c]
MAR08632	bilirubin-monoglucuronoside[c]
MAR08632	HCO3-[e]
MAR08633	ATP[c]
MAR08633	bilirubin-monoglucuronoside[c]
MAR08633	H2O[c]
MAR08633	ADP[c]
MAR08633	bilirubin-monoglucuronoside[e]
MAR08633	H+[c]
MAR08633	Pi[c]
MAR08635	bilirubin[e]
MAR08635	HCO3-[c]
MAR08635	bilirubin[c]
MAR08635	HCO3-[e]
MAR08636	cytosine[c]
MAR08636	cytosine[e]
MAR08656	calcitroic acid[c]
MAR08656	calcitroic acid[e]
MAR08658	ATP[c]
MAR08658	cholate[c]
MAR08658	H2O[c]
MAR08658	ADP[c]
MAR08658	cholate[e]
MAR08658	H+[c]
MAR08658	Pi[c]
MAR08659	cholate[e]
MAR08659	HCO3-[c]
MAR08659	cholate[c]
MAR08659	HCO3-[e]
MAR08660	cholate[e]
MAR08660	Na+[e]
MAR08660	cholate[c]
MAR08660	Na+[c]
MAR08670	chloride[e]
MAR08670	formate[c]
MAR08670	chloride[c]
MAR08670	formate[e]
MAR08671	chloride[e]
MAR08671	iodide[c]
MAR08671	chloride[c]
MAR08671	iodide[e]
MAR08676	L-carnitine[c]
MAR08676	L-carnitine[e]
MAR08677	L-carnitine[e]
MAR08677	Na+[e]
MAR08677	L-carnitine[c]
MAR08677	Na+[c]
MAR08678	cortisol[c]
MAR08678	cortisol[e]
MAR08679	corticosterone[c]
MAR08679	corticosterone[e]
MAR08686	3-mercaptolactate-cysteine-disulfide[c]
MAR08686	3-mercaptolactate-cysteine-disulfide[e]
MAR08687	cystine[e]
MAR08687	serine[c]
MAR08687	cystine[c]
MAR08687	serine[e]
MAR08696	beta-carotene[c]
MAR08696	beta-carotene[e]
MAR08714	retinoyl-glucuronide[c]
MAR08714	retinoyl-glucuronide[e]
MAR08718	13-cis-retinoyl-glucuronide[c]
MAR08718	13-cis-retinoyl-glucuronide[e]
MAR08720	fatty acid pool[c]
MAR08720	fatty acid pool[e]
MAR08721	retinoate[c]
MAR08721	retinoate[e]
MAR08723	dopamine-3-O-sulfate[c]
MAR08723	dopamine-3-O-sulfate[e]
MAR08730	ATP[c]
MAR08730	H2O[c]
MAR08730	riboflavin[e]
MAR08730	ADP[c]
MAR08730	H+[c]
MAR08730	Pi[c]
MAR08730	riboflavin[c]
MAR08732	Na+[e]
MAR08732	selenate[e]
MAR08732	Na+[c]
MAR08732	selenate[c]
MAR08733	D-serine[c]
MAR08733	glutamine[e]
MAR08733	D-serine[e]
MAR08733	glutamine[c]
MAR08734	D-serine[c]
MAR08734	glycine[e]
MAR08734	D-serine[e]
MAR08734	glycine[c]
MAR08735	H+[c]
MAR08735	Na+[e]
MAR08735	serine[e]
MAR08735	H+[e]
MAR08735	Na+[c]
MAR08735	serine[c]
MAR08736	oxalate[c]
MAR08736	sulfate[e]
MAR08736	oxalate[e]
MAR08736	sulfate[c]
MAR08760	D-tagatose[e]
MAR08760	D-tagatose[c]
MAR08797	phenylacetylglutamine[c]
MAR08797	phenylacetylglutamine[e]
MAR08798	phenylacetylglycine[c]
MAR08798	phenylacetylglycine[e]
MAR08846	dehydroascorbic acid[c]
MAR08846	dehydroascorbic acid[e]
MAR08847	dehydroepiandrosterone sulfate[e]
MAR08847	HCO3-[c]
MAR08847	dehydroepiandrosterone sulfate[c]
MAR08847	HCO3-[e]
MAR08849	3,5,3-triiodothyronine-4-sulfate[c]
MAR08849	3,5,3-triiodothyronine-4-sulfate[e]
MAR08850	ATP[c]
MAR08850	H2O[c]
MAR08850	testosterone glucuronide[c]
MAR08850	ADP[c]
MAR08850	H+[c]
MAR08850	Pi[c]
MAR08850	testosterone glucuronide[e]
MAR08852	testosterone[c]
MAR08852	testosterone[e]
MAR08853	Na+[e]
MAR08853	thiosulfate[e]
MAR08853	Na+[c]
MAR08853	thiosulfate[c]
MAR08854	thromboxane A2[c]
MAR08854	thromboxane A2[e]
MAR08861	H2O[c]
MAR08861	urea[c]
MAR08861	H2O[e]
MAR08861	urea[e]
MAR08863	12-hydroxydodecanoic acid[c]
MAR08863	12-hydroxydodecanoic acid[e]
MAR08864	14-hydroxytetradecanoic acid[c]
MAR08864	14-hydroxytetradecanoic acid[e]
MAR08865	16-hydroxyhexadecanoic acid[c]
MAR08865	16-hydroxyhexadecanoic acid[e]
MAR08866	19-hydroxytestosterone[c]
MAR08866	19-hydroxytestosterone[e]
MAR08867	D-xylose[c]
MAR08867	D-xylose[e]
MAR08869	aflatoxin B1-exo-8,9-epoxide[c]
MAR08869	aflatoxin B1-exo-8,9-epoxide[e]
MAR08870	estradiol-17beta[c]
MAR08870	estradiol-17beta[e]
MAR08872	fructose[e]
MAR08872	Na+[e]
MAR08872	fructose[c]
MAR08872	Na+[c]
MAR08873	IV3NeuAc,III3Fuc-nLc4Cer[c]
MAR08873	IV3NeuAc,III3Fuc-nLc4Cer[e]
MAR08876	galactose[e]
MAR08876	Na+[e]
MAR08876	galactose[c]
MAR08876	Na+[c]
MAR08877	galactose[e]
MAR08877	Na+[e]
MAR08877	galactose[c]
MAR08877	Na+[c]
MAR08878	globoside[c]
MAR08878	globoside[e]
MAR08879	glycocholate[e]
MAR08879	HCO3-[c]
MAR08879	glycocholate[c]
MAR08879	HCO3-[e]
MAR08881	GD1beta[c]
MAR08881	GD1beta[e]
MAR08883	GD1c[c]
MAR08883	GD1c[e]
MAR08884	glucose[e]
MAR08884	Na+[e]
MAR08884	glucose[c]
MAR08884	Na+[c]
MAR08889	betaine[e]
MAR08889	Na+[e]
MAR08889	betaine[c]
MAR08889	Na+[c]
MAR08892	ATP[c]
MAR08892	H2O[c]
MAR08892	K+[e]
MAR08892	ADP[c]
MAR08892	H+[c]
MAR08892	K+[c]
MAR08892	Pi[c]
MAR08893	glycerate[c]
MAR08893	glycerate[e]
MAR08896	GP1calpha[c]
MAR08896	GP1calpha[e]
MAR08898	GP1c[c]
MAR08898	GP1c[e]
MAR08899	GQ1balpha[c]
MAR08899	GQ1balpha[e]
MAR08901	GQ1b[c]
MAR08901	GQ1b[e]
MAR08903	GT1a[c]
MAR08903	GT1a[e]
MAR08905	4-hydroxy-17beta-estradiol[c]
MAR08905	4-hydroxy-17beta-estradiol[e]
MAR08907	4-hydroxyphenylacetate[c]
MAR08907	4-hydroxyphenylacetate[e]
MAR08911	inositol[e]
MAR08911	Na+[e]
MAR08911	inositol[c]
MAR08911	Na+[c]
MAR08912	inositol[e]
MAR08912	Na+[e]
MAR08912	inositol[c]
MAR08912	Na+[c]
MAR08913	lactose[g]
MAR08913	lactose[c]
MAR08917	lysine[e]
MAR08917	Na+[e]
MAR08917	lysine[c]
MAR08917	Na+[c]
MAR08922	ATP[c]
MAR08922	H2O[c]
MAR08922	L-metanephrine[c]
MAR08922	ADP[c]
MAR08922	H+[c]
MAR08922	L-metanephrine[e]
MAR08922	Pi[c]
MAR08923	ATP[c]
MAR08923	H2O[c]
MAR08923	phylloquinone[e]
MAR08923	ADP[c]
MAR08923	H+[c]
MAR08923	phylloquinone[c]
MAR08923	Pi[c]
MAR08924	iodide[e]
MAR08924	Na+[e]
MAR08924	iodide[c]
MAR08924	Na+[c]
MAR08925	Na+[e]
MAR08925	NH3[c]
MAR08925	Na+[c]
MAR08925	NH3[e]
MAR08927	(1R,2S)-naphthalene 1,2-oxide[c]
MAR08927	(1R,2S)-naphthalene 1,2-oxide[e]
MAR08929	D-proline[e]
MAR08929	H+[e]
MAR08929	D-proline[c]
MAR08929	H+[c]
MAR08930	ATP[c]
MAR08930	H2O[c]
MAR08930	Na+[e]
MAR08930	pantothenate[e]
MAR08930	ADP[c]
MAR08930	H+[c]
MAR08930	Na+[c]
MAR08930	pantothenate[c]
MAR08930	Pi[c]
MAR08931	progesterone[c]
MAR08931	progesterone[e]
MAR08932	HCO3-[c]
MAR08932	prostaglandin D2[e]
MAR08932	HCO3-[e]
MAR08932	prostaglandin D2[c]
MAR08933	HCO3-[c]
MAR08933	prostaglandin E1[e]
MAR08933	HCO3-[e]
MAR08933	prostaglandin E1[c]
MAR08934	ATP[c]
MAR08934	H2O[c]
MAR08934	prostaglandin E1[c]
MAR08934	ADP[c]
MAR08934	H+[c]
MAR08934	Pi[c]
MAR08934	prostaglandin E1[e]
MAR08935	ATP[c]
MAR08935	H2O[c]
MAR08935	prostaglandin E2[c]
MAR08935	ADP[c]
MAR08935	H+[c]
MAR08935	Pi[c]
MAR08935	prostaglandin E2[e]
MAR08936	HCO3-[c]
MAR08936	prostaglandin H2[e]
MAR08936	HCO3-[e]
MAR08936	prostaglandin H2[c]
MAR08937	HCO3-[c]
MAR08937	prostaglandin I2[e]
MAR08937	HCO3-[e]
MAR08937	prostaglandin I2[c]
MAR08938	Na+[e]
MAR08938	proline[e]
MAR08938	Na+[c]
MAR08938	proline[c]
MAR08939	Na+[e]
MAR08939	palmitate[e]
MAR08939	Na+[c]
MAR08939	palmitate[c]
MAR08940	Na+[e]
MAR08940	oleate[e]
MAR08940	Na+[c]
MAR08940	oleate[c]
MAR08941	Na+[e]
MAR08941	stearate[e]
MAR08941	Na+[c]
MAR08941	stearate[c]
MAR08942	eicosanoate[e]
MAR08942	Na+[e]
MAR08942	eicosanoate[c]
MAR08942	Na+[c]
MAR08943	arachidonate[e]
MAR08943	Na+[e]
MAR08943	arachidonate[c]
MAR08943	Na+[c]
MAR08944	adrenic acid[e]
MAR08944	Na+[e]
MAR08944	adrenic acid[c]
MAR08944	Na+[c]
MAR08945	DHA[e]
MAR08945	Na+[e]
MAR08945	DHA[c]
MAR08945	Na+[c]
MAR08946	lignocerate[e]
MAR08946	Na+[e]
MAR08946	lignocerate[c]
MAR08946	Na+[c]
MAR08947	Na+[e]
MAR08947	nervonic acid[e]
MAR08947	Na+[c]
MAR08947	nervonic acid[c]
MAR09173	XTP[c]
MAR09173	XTP[e]
MAR09175	itaconate[c]
MAR09175	itaconate[e]
MAR09176	estriol[c]
MAR09176	estriol[e]
MAR09178	etiocholanolone[c]
MAR09178	etiocholanolone[e]
MAR09180	D-ornithine[c]
MAR09180	D-ornithine[e]
MAR09182	D-arginine[c]
MAR09182	D-arginine[e]
MAR09183	ADP-glucose[c]
MAR09183	ADP-glucose[e]
MAR09184	ADP-mannose[c]
MAR09184	ADP-mannose[e]
MAR09185	D-ribulose[c]
MAR09185	D-ribulose[e]
MAR09187	glucose-1,6-bisphosphate[c]
MAR09187	glucose-1,6-bisphosphate[e]
MAR09188	hyodeoxycholate[c]
MAR09188	hyodeoxycholate[e]
MAR09189	glycodeoxycholate[c]
MAR09189	glycodeoxycholate[e]
MAR09190	D-alanine[e]
MAR09190	D-alanine[c]
MAR09191	D-serine[e]
MAR09191	D-serine[c]
MAR09192	adrenaline[c]
MAR09192	adrenaline[e]
MAR09193	agmatine[c]
MAR09193	agmatine[e]
MAR09195	creatinine[c]
MAR09195	creatinine[e]
MAR09196	Fe3+[e]
MAR09196	Fe3+[c]
MAR09197	Fe2+[c]
MAR09197	Fe2+[e]
MAR09198	urate[e]
MAR09198	urate[c]
MAR09590	H+[e]
MAR09590	sulfate[e]
MAR09590	H+[c]
MAR09590	sulfate[c]
MAR09591	alanine[e]
MAR09591	chloride[e]
MAR09591	Na+[e]
MAR09591	alanine[c]
MAR09591	chloride[c]
MAR09591	Na+[c]
MAR09592	arginine[e]
MAR09592	chloride[e]
MAR09592	Na+[e]
MAR09592	arginine[c]
MAR09592	chloride[c]
MAR09592	Na+[c]
MAR09593	chloride[e]
MAR09593	histidine[e]
MAR09593	Na+[e]
MAR09593	chloride[c]
MAR09593	histidine[c]
MAR09593	Na+[c]
MAR09594	chloride[e]
MAR09594	isoleucine[e]
MAR09594	Na+[e]
MAR09594	chloride[c]
MAR09594	isoleucine[c]
MAR09594	Na+[c]
MAR09595	chloride[e]
MAR09595	leucine[e]
MAR09595	Na+[e]
MAR09595	chloride[c]
MAR09595	leucine[c]
MAR09595	Na+[c]
MAR09596	chloride[e]
MAR09596	lysine[e]
MAR09596	Na+[e]
MAR09596	chloride[c]
MAR09596	lysine[c]
MAR09596	Na+[c]
MAR09597	chloride[e]
MAR09597	methionine[e]
MAR09597	Na+[e]
MAR09597	chloride[c]
MAR09597	methionine[c]
MAR09597	Na+[c]
MAR09598	chloride[e]
MAR09598	Na+[e]
MAR09598	valine[e]
MAR09598	chloride[c]
MAR09598	Na+[c]
MAR09598	valine[c]
MAR09599	chloride[e]
MAR09599	cysteine[e]
MAR09599	Na+[e]
MAR09599	chloride[c]
MAR09599	cysteine[c]
MAR09599	Na+[c]
MAR09600	chloride[e]
MAR09600	Na+[e]
MAR09600	serine[e]
MAR09600	chloride[c]
MAR09600	Na+[c]
MAR09600	serine[c]
MAR09601	beta-alanine[e]
MAR09601	chloride[e]
MAR09601	Na+[e]
MAR09601	beta-alanine[c]
MAR09601	chloride[c]
MAR09601	Na+[c]
MAR09602	beta-alanine[e]
MAR09602	chloride[e]
MAR09602	Na+[e]
MAR09602	beta-alanine[c]
MAR09602	chloride[c]
MAR09602	Na+[c]
MAR09603	betaine[e]
MAR09603	chloride[e]
MAR09603	Na+[e]
MAR09603	betaine[c]
MAR09603	chloride[c]
MAR09603	Na+[c]
MAR09604	4-aminobutyrate[e]
MAR09604	chloride[e]
MAR09604	Na+[e]
MAR09604	4-aminobutyrate[c]
MAR09604	chloride[c]
MAR09604	Na+[c]
MAR09605	alanine[e]
MAR09605	H+[c]
MAR09605	Na+[e]
MAR09605	alanine[c]
MAR09605	H+[e]
MAR09605	Na+[c]
MAR09606	glycine[e]
MAR09606	H+[c]
MAR09606	Na+[e]
MAR09606	glycine[c]
MAR09606	H+[e]
MAR09606	Na+[c]
MAR09607	Na+[e]
MAR09607	pantothenate[e]
MAR09607	Na+[c]
MAR09607	pantothenate[c]
MAR09608	lipoic acid[e]
MAR09608	Na+[e]
MAR09608	lipoic acid[c]
MAR09608	Na+[c]
MAR09609	biotin[e]
MAR09609	Na+[e]
MAR09609	biotin[c]
MAR09609	Na+[c]
MAR09610	Na+[e]
MAR09610	succinate[e]
MAR09610	Na+[c]
MAR09610	succinate[c]
MAR09611	H+[e]
MAR09611	inositol[e]
MAR09611	H+[c]
MAR09611	inositol[c]
MAR09612	Na+[e]
MAR09612	serotonin[e]
MAR09612	Na+[c]
MAR09612	serotonin[c]
MAR09613	4-aminobutyrate[e]
MAR09613	chloride[e]
MAR09613	Na+[e]
MAR09613	4-aminobutyrate[c]
MAR09613	chloride[c]
MAR09613	Na+[c]
MAR09614	dopamine[e]
MAR09614	Na+[e]
MAR09614	dopamine[c]
MAR09614	Na+[c]
MAR09615	Na+[e]
