"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:00475551"	"mIDH1"	"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"2/362"	"14/10182"	0.0865703224787216	0.0865703224787216	0.702167683223564	"PDE6B/PDE8A"	2
"GO:0004674"	"mIDH1"	"GO:0004674"	"protein serine/threonine kinase activity"	"16/362"	"311/10182"	0.0884834072654417	0.0884834072654417	0.702167683223564	"ARAF/CAMK1/CDC7/CDK1/CSNK1E/DAPK1/IKBKE/MAP3K1/MAP3K6/MAP3K7/MAPK9/MAPKAPK2/NEK3/PTK2B/STK38L/TLK2"	16
"GO:0015035"	"mIDH1"	"GO:0015035"	"protein-disulfide reductase activity"	"3/362"	"30/10182"	0.089310027149372	0.089310027149372	0.702167683223564	"GFER/QSOX1/SCO2"	3
"GO:0048487"	"mIDH1"	"GO:0048487"	"beta-tubulin binding"	"3/362"	"30/10182"	0.089310027149372	0.089310027149372	0.702167683223564	"ARL8B/NDEL1/PEX14"	3
"GO:0033293"	"mIDH1"	"GO:0033293"	"monocarboxylic acid binding"	"4/362"	"48/10182"	0.0901477573460405	0.0901477573460405	0.702167683223564	"AFP/AKR1C3/DBT/NR1H4"	4
"GO:0022857"	"mIDH1"	"GO:0022857"	"transmembrane transporter activity"	"22/362"	"458/10182"	0.0928744161731323	0.0928744161731323	0.702167683223564	"ABCC8/CACNA1E/CEACAM1/CHRNA5/CNR1/CPLX1/GABRE/GABRG2/GABRG3/GJA1/LASP1/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/SEC61G/SLC22A11/SLC2A4/SLC39A1/SLC44A2/TMCO1"	22
"GO:00012281"	"mIDH1"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"20/362"	"410/10182"	0.0941035611656312	0.0941035611656312	0.702167683223564	"CASZ1/DLX5/ETV5/FOXH1/HOXD4/IRF1/KLF15/MAFA/MECOM/MYF6/NEUROD1/NHLH1/NR1H4/NR2C2/PAX9/SMAD4/SOX9/TCF12/ZFY/ZIC3"	20
"GO:0106310"	"mIDH1"	"GO:0106310"	"protein serine kinase activity"	"14/362"	"267/10182"	0.0946416644184052	0.0946416644184052	0.702167683223564	"ARAF/CAMK1/CDC7/CDK1/CSNK1E/DAPK1/MAP3K1/MAP3K6/MAP3K7/MAPK9/MAPKAPK2/NEK3/STK38L/TLK2"	14
"GO:0046873"	"mIDH1"	"GO:0046873"	"metal ion transmembrane transporter activity"	"9/362"	"153/10182"	0.0951496191353617	0.0951496191353617	0.702167683223564	"ABCC8/CACNA1E/CNR1/LRRC26/ORAI1/ORAI3/PSEN1/SLC39A1/TMCO1"	9
"GO:0008170"	"mIDH1"	"GO:0008170"	"N-methyltransferase activity"	"4/362"	"49/10182"	0.0955570965818121	0.0955570965818121	0.702167683223564	"MECOM/NDUFAF7/PRMT2/PRMT3"	4
"GO:0015318"	"mIDH1"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"15/362"	"291/10182"	0.0956649801449386	0.0956649801449386	0.702167683223564	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/SLC22A11/SLC39A1/TMCO1"	15
"GO:0016500"	"mIDH1"	"GO:0016500"	"protein-hormone receptor activity"	"2/362"	"15/10182"	0.0976194100075627	0.0976194100075627	0.702167683223564	"FSHR/LGR6"	2
"GO:00168142"	"mIDH1"	"GO:0016814"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	"2/362"	"15/10182"	0.0976194100075627	0.0976194100075627	0.702167683223564	"ADARB1/MTHFD1"	2
"GO:0045499"	"mIDH1"	"GO:0045499"	"chemorepellent activity"	"2/362"	"15/10182"	0.0976194100075627	0.0976194100075627	0.702167683223564	"FLRT3/NRG3"	2
